T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@MG2SI)	w(MG@MG2SI)	w(SI@MG2SI)	w(AL@DIAMOND_A4)	w(MG@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
906.7398324	95	2	3	0	0	99.14973322	0.5410152263	0.3092515559	95	2	3							0.001898174942	-0.0006673484157	-0.001230826527	-906.7398324	0	10.902347458921	
906.7298324	95	2	3	0.000457015429	0.0004572597625	99.14947392	0.5411540126	0.3093720723	94.99810232	2.000667205	3.001230477							0	0	0	-906.7298324	0.0004572597625	32.8364671934655	
906.7098324	95	2	3	0.001370151512	0.0009139791367	99.14895541	0.5414314782	0.309613111	94.9943054	2.002002032	3.003692569							0	0	0	-906.7098324	0.0009139791367	43.8283329056014	
906.6698324	95	2	3	0.003191874146	0.001825064667	99.14791869	0.5419860998	0.3100952075	94.9867123	2.004671115	3.008616587							0	0	0	-906.6698324	0.001825064667	43.9657337143696	
906.5898324	95	2	3	0.006818173462	0.003639562433	99.14584686	0.5430937479	0.3110593965	94.97152505	2.010008403	3.018466547							0	0	0	-906.5898324	0.003639562433	-6506.36113543391	
906.5098324	95	2	3	0.01041864146	0.003627181725	99.14377704	0.5441993604	0.312023597	94.95633644	2.015344517	3.028319047							0	0	0	-906.5098324	0.003627181725	-6894.9729267467	
906.4298324	95	2	3	0.01399518399	0.003616192101	99.14170919	0.5453030288	0.3129877779	94.94114639	2.020679765	3.038173846							0	0	0	-906.4298324	0.003616192101	-7302.53481936113	
906.3498324	95	2	3	0.01754803382	0.003605271095	99.1396433	0.5464047575	0.3139519398	94.9259549	2.026014161	3.048030944							0	0	0	-906.3498324	0.003605271095	-7347.2556599208	
906.2698324	95	2	3	0.02107741781	0.003594414877	99.13757937	0.5475045499	0.3149160822	94.91076195	2.031347711	3.057890334							0	0	0	-906.2698324	0.003594414877	-7391.05350549254	
906.1898324	95	2	3	0.02458356004	0.00358362292	99.13551739	0.5486024093	0.3158802046	94.89556757	2.036680424	3.067752008							0	0	0	-906.1898324	0.00358362292	-7434.99988916137	
906.1098324	95	2	3	0.02806668177	0.003572894661	99.13345735	0.5496983391	0.3168443067	94.88037174	2.042012307	3.077615957							0	0	0	-906.1098324	0.003572894661	-7479.07902756005	
906.0298324	95	2	3	0.03152700154	0.003562229539	99.13139927	0.5507923425	0.3178083881	94.86517446	2.047343368	3.087482173							0	0	0	-906.0298324	0.003562229539	-7523.28986960648	
905.9498324	95	2	3	0.03496473517	0.003551627001	99.12934313	0.5518844229	0.3187724484	94.84997574	2.052673614	3.097350649							0	0	0	-905.9498324	0.003551627001	-7567.6327794174	
905.8698324	95	2	3	0.03838009581	0.0035410865	99.12728893	0.5529745836	0.3197364871	94.83477557	2.058003053	3.107221376							0	0	0	-905.8698324	0.0035410865	-7612.10712392787	
905.7898324	95	2	3	0.04177329399	0.003530607494	99.12523667	0.5540628278	0.3207005039	94.81957396	2.063331691	3.117094348							0	0	0	-905.7898324	0.003530607494	-7656.71305735849	
905.7098324	95	2	3	0.04514453766	0.003520189449	99.12318634	0.5551491588	0.3216644983	94.80437091	2.068659537	3.126969556							0	0	0	-905.7098324	0.003520189449	-7701.45115744631	
905.6298324	95	2	3	0.0484940322	0.003509831837	99.12113795	0.5562335799	0.32262847	94.78916641	2.073986598	3.136846992							0	0	0	-905.6298324	0.003509831837	-7746.32135443721	
905.5498324	95	2	3	0.05182198051	0.003499534136	99.11909149	0.5573160941	0.3235924187	94.77396047	2.07931288	3.146726649							0	0	0	-905.5498324	0.003499534136	-7791.32364113904	
905.4698324	95	2	3	0.055128583	0.00348929583	99.11704695	0.5583967048	0.3245563438	94.75875309	2.084638391	3.15660852							0	0	0	-905.4698324	0.00348929583	-7836.45729902639	
905.3898324	95	2	3	0.05841403765	0.003479116407	99.11500434	0.5594754152	0.3255202451	94.74354427	2.089963139	3.166492596							0	0	0	-905.3898324	0.003479116407	-7881.72244490102	
905.3098324	95	2	3	0.06167854005	0.003468995363	99.11296365	0.5605522284	0.3264841222	94.728334	2.095287129	3.17637887							0	0	0	-905.3098324	0.003468995363	-7927.12002473405	
905.2298324	95	2	3	0.06492228342	0.0034589322	99.11092488	0.5616271475	0.3274479747	94.71312229	2.100610371	3.186267335							0	0	0	-905.2298324	0.0034589322	-7972.64950410634	
905.1498324	95	2	3	0.06814545867	0.003448926424	99.10888802	0.5627001757	0.3284118022	94.69790915	2.105932869	3.196157983							0	0	0	-905.1498324	0.003448926424	-8018.31081267288	
905.0698324	95	2	3	0.07134825439	0.003438977548	99.10685308	0.5637713162	0.3293756044	94.68269456	2.111254632	3.206050807							0	0	0	-905.0698324	0.003438977548	-8064.10432393799	
904.9898324	95	2	3	0.07453085694	0.00342908509	99.10482005	0.564840572	0.330339381	94.66747853	2.116575666	3.2159458							0	0	0	-904.9898324	0.00342908509	-8110.02967934971	
904.9098324	95	2	3	0.07769345043	0.003419248573	99.10278892	0.5659079463	0.3313031315	94.65226107	2.121895979	3.225842953							0	0	0	-904.9098324	0.003419248573	-8156.08698744787	
904.8298324	95	2	3	0.08083621681	0.003409467526	99.1007597	0.5669734421	0.3322668557	94.63704216	2.127215576	3.235742261							0	0	0	-904.8298324	0.003409467526	-8202.2764150775	
904.7498324	95	2	3	0.08395933583	0.003399741483	99.09873238	0.5680370624	0.3332305532	94.62182182	2.132534465	3.245643715							0	0	0	-904.7498324	0.003399741483	-8248.59734865445	
904.6698324	95	2	3	0.08706298516	0.003390069982	99.09670697	0.5690988105	0.3341942236	94.60660004	2.137852653	3.255547309							0	0	0	-904.6698324	0.003390069982	-8295.05052323108	
904.5898324	95	2	3	0.09014734032	0.003380452569	99.09468344	0.5701586892	0.3351578666	94.59137682	2.143170146	3.265453036							0	0	0	-904.5898324	0.003380452569	-8341.6362902916	
904.5098324	95	2	3	0.09321257481	0.003370888793	99.09266182	0.5712167016	0.336121482	94.57615216	2.148486951	3.275360888							0	0	0	-904.5098324	0.003370888793	-8388.35334887992	
