T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
881.3716419	90	4	6	0	0	98.53211534	0.8892777042	0.5786069568	90	4	6	0.001993930937	-0.0007269634972	-0.001266967439	-881.3716419	0	21.3532408487319	
881.3616419	90	4	6	0.0002334306377	0.0002337187063	98.53191739	0.8893643174	0.5787182952	89.99800679	4.000726751	6.001266459	0	0	0	-881.3616419	0.0002337187063	64.2197127098503	
881.3416419	90	4	6	0.0006999796957	0.0004672627949	98.53152155	0.8895374753	0.5789409743	89.9940181	4.002180964	6.003800936	0	0	0	-881.3416419	0.0004672627949	85.6854858997737	
881.3016419	90	4	6	0.001631761107	0.0009335587895	98.53073006	0.889883599	0.5793863418	89.98604184	4.005088964	6.008869199	0	0	0	-881.3016419	0.0009335587895	85.8389494876232	
881.2216419	90	4	6	0.003490805987	0.001864313211	98.52914829	0.8905747064	0.5802770032	89.97008788	4.010905332	6.019006783	0	0	0	-881.2216419	0.001864313211	86.0815360917779	
881.0616419	90	4	6	0.007190916947	0.003717454536	98.52598923	0.8919526679	0.5820581031	89.93817428	4.022539544	6.03928618	0	0	0	-881.0616419	0.003717454536	86.6011752594319	
880.7416419	90	4	6	0.01451996581	0.007390587434	98.51968897	0.8946916209	0.5856194105	89.87432424	4.04581396	6.079861801	0	0	0	-880.7416419	0.007390587434	87.7344690761681	
880.1016419	90	4	6	0.02887585187	0.01458644766	98.50716099	0.9000997231	0.5927392902	89.74653718	4.092378186	6.161084632	0	0	0	-880.1016419	0.01458644766	90.0683349289301	
878.8216419	90	4	6	0.05648015705	0.02846267062	98.48238922	0.910644464	0.6069663158	89.49060201	4.185593601	6.323804393	0	0	0	-878.8216419	0.02846267062	94.6652915524909	
876.2616419	90	4	6	0.1076224638	0.05427706598	98.43396082	0.9306706608	0.635368521	88.97728697	4.372412678	6.650300348	0	0	0	-876.2616419	0.05427706598	-1203.67091978028	
873.7016419	90	4	6	0.1538861814	0.0519166188	98.38697456	0.9493288024	0.6636966344	88.46201682	4.559859179	6.978124006	0	0	0	-873.7016419	0.0519166188	-1135.27797704302	
871.1416419	90	4	6	0.1959183304	0.04975050231	98.34138901	0.9666573209	0.6919536672	87.94478039	4.747981955	7.307237657	0	0	0	-871.1416419	0.04975050231	-1235.70376211194	
868.5816419	90	4	6	0.2342604986	0.04775864948	98.29716401	0.9826934502	0.720142536	87.42556769	4.936825964	7.637606343	0	0	0	-868.5816419	0.04775864948	-1341.42303536596	
866.0216419	90	4	6	0.2693669875	0.04592122474	98.25426033	0.9974732948	0.7482663718	86.90436673	5.126432826	7.969200442	0	0	0	-866.0216419	0.04592122474	-1451.76330165579	
863.4616419	90	4	6	0.3016215219	0.04422123989	98.21263963	1.011031941	0.7763284295	86.38116427	5.316841028	8.301994703	0	0	0	-863.4616419	0.04422123989	-1566.7479602288	
860.9016419	90	4	6	0.3313503258	0.04264411067	98.17226437	1.023403581	0.8043320502	85.85594586	5.508086323	8.635967817	0	0	0	-860.9016419	0.04264411067	-1686.4203752209	
858.3416419	90	4	6	0.3588324106	0.0411772456	98.13309775	1.034621621	0.8322806305	85.3286959	5.700202064	8.97110204	0	0	0	-858.3416419	0.0411772456	-1810.82534897003	
855.7816419	90	4	6	0.3843077434	0.03980971645	98.09510364	1.044718762	0.8601775939	84.79939764	5.893219494	9.307382864	0	0	0	-855.7816419	0.03980971645	-1940.00901531941	
853.2216419	90	4	6	0.4079837856	0.038531992	98.05824655	1.053727082	0.8880263671	84.26803328	6.087167991	9.644798726	0	0	0	-853.2216419	0.038531992	-2074.0186315533	
850.6616419	90	4	6	0.4300407674	0.03733572128	98.02249155	1.06167809	0.9158303573	83.73458397	6.282075279	9.983340748	0	0	0	-850.6616419	0.03733572128	-2212.90232229208	
848.1016419	90	4	6	0.4506359735	0.03621355593	97.98780428	1.068602782	0.9435929334	83.19902989	6.477967608	10.3230025	0	0	0	-848.1016419	0.03621355593	-2356.70891192405	
845.5416419	90	4	6	0.4699072486	0.03515900376	97.95415091	1.074531682	0.9713174069	82.66135027	6.674869915	10.66377981	0	0	0	-845.5416419	0.03515900376	-2505.48762692482	
842.9816419	90	4	6	0.4879758829	0.03416630715	97.92149811	1.079494876	0.9990070161	82.12152351	6.872805956	11.00567053	0	0	0	-842.9816419	0.03416630715	-2659.28777502162	
