T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
C	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
526.9525981	80	11	9	0	0	94.40600405	0.05960632603	5.534389626	80	11	9	0.000957676595	-0.0007273027148	-0.0002303738802	-800.1025981	0	150.358422804103	
526.9325981	80	11	9	0.0001288571804	0.0001329803043	94.40554599	0.05960560299	5.534848411	79.99808509	11.00145408	9.000460829	0	0	0	-800.0825981	0.0001329803043	150.438001226667	
526.9125981	80	11	9	0.0002576491794	0.0002658903021	94.40508802	0.05960489129	5.535307088	79.99616931	11.00290937	9.000921325	0	0	0	-800.0625981	0.0002658903021	150.485625482922	
526.8725981	80	11	9	0.0005152016721	0.0005316686751	94.40417209	0.05960345479	5.536224455	79.99233882	11.00581891	9.001842268	0	0	0	-800.0225981	0.0005316686751	150.546201823678	
526.7925981	80	11	9	0.001029881946	0.001062750734	94.40234047	0.05960057168	5.538058956	79.9846788	11.01163807	9.003683124	0	0	0	-799.9425981	0.001062750734	150.692796167681	
526.6325981	80	11	9	0.002058218337	0.002123712611	94.3986785	0.05959478872	5.541726712	79.96936101	11.02327886	9.007360127	0	0	0	-799.7825981	0.002123712611	150.933708053247	
526.3125981	80	11	9	0.004110272781	0.00424029133	94.39135937	0.05958313718	5.549057495	79.93873558	11.04656864	9.014695787	0	0	0	-799.4625981	0.00424029133	151.442120434557	
525.6725981	80	11	9	0.008196046879	0.008452229778	94.37674032	0.05955949498	5.563700184	79.8775247	11.09318141	9.029293893	0	0	0	-798.8225981	0.008452229778	152.536642340195	
524.3925981	80	11	9	0.01628345101	0.01678022407	94.34760362	0.05951283208	5.592883551	79.75513419	11.18671783	9.058147982	0	0	0	-797.5425981	0.01678022407	154.7715991571	
521.8325981	80	11	9	0.03216549666	0.03309901139	94.2896614	0.05941617643	5.650922423	79.51082881	11.37452497	9.114646225	0	0	0	-794.9825981	0.03309901139	159.075844691099	
519.2725981	80	11	9	0.04766485086	0.04897813398	94.23217496	0.05931650813	5.708508536	79.26702881	11.56345727	9.169513928	0	0	0	-792.4225981	0.04897813398	163.438554971529	
516.7125981	80	11	9	0.06279811213	0.06443703668	94.17514327	0.05921403333	5.7656427	79.02367842	11.75355443	9.22276715	0	0	0	-789.8625981	0.06443703668	167.839122433066	
514.1525981	80	11	9	0.07758099297	0.07949411682	94.11856524	0.05910892377	5.822325836	78.78072611	11.94485234	9.274421552	0	0	0	-787.3025981	0.07949411682	172.277191006966	
511.5925981	80	11	9	0.09202812582	0.09416653562	94.06244007	0.05900134107	5.878558591	78.53812309	12.1373851	9.324491804	0	0	0	-784.7425981	0.09416653562	176.753916989899	
509.0325981	80	11	9	0.1061531528	0.108470321	94.00676721	0.05889143724	5.934341353	78.29582325	12.33118507	9.372991679	0	0	0	-782.1825981	0.108470321	181.270548918527	
506.4725981	80	11	9	0.1199688075	0.1224204608	93.95154637	0.05877935502	5.989674277	78.05378299	12.52628287	9.419934132	0	0	0	-779.6225981	0.1224204608	185.828419255778	
503.9125981	80	11	9	0.1334869885	0.1360309875	93.89677747	0.05866522826	6.044557298	77.81196119	12.72270743	9.465331384	0	0	0	-777.0625981	0.1360309875	190.428946074434	
501.3525981	80	11	9	0.1467188263	0.1493150539	93.84246066	0.05854918215	6.098990157	77.57031904	12.92048596	9.509194996	0	0	0	-774.5025981	0.1493150539	195.073628598033	
498.7925981	80	11	9	0.1596747439	0.162285003	93.78859625	0.05843133353	6.152972414	77.32882001	13.11964405	9.55153594	0	0	0	-771.9425981	0.162285003	199.76404785715	
496.2325981	80	11	9	0.1723645118	0.17495243	93.73518474	0.058311791	6.206503468	77.08742975	13.32020558	9.592364666	0	0	0	-769.3825981	0.17495243	204.501862929659	
493.6725981	80	11	9	0.1847972982	0.1873282403	93.68222677	0.05819065522	6.259582573	76.84611603	13.5221928	9.631691166	0	0	0	-766.8225981	0.1873282403	209.28880917289	
491.1125981	80	11	9	0.1969817146	0.1994227009	93.62972313	0.05806801894	6.312208852	76.60484866	13.7256263	9.669525035	0	0	0	-764.2625981	0.1994227009	214.126698687306	
488.5525981	80	11	9	0.2089258575	0.2112454884	93.57767471	0.05794396721	6.364381319	76.36359945	13.93052502	9.705875528	0	0	0	-761.7025981	0.2112454884	219.017414839243	
485.9925981	80	11	9	0.220637347	0.2228057323	93.52608253	0.05781857748	6.416098889	76.12234213	14.13690625	9.740751617	0	0	0	-759.1425981	0.2228057323	223.962914058642	
483.4325981	80	11	9	0.2321233616	0.2341120548	93.47494769	0.05769191963	6.467360395	75.88105232	14.34478564	9.77416204	0	0	0	-756.5825981	0.2341120548	228.965220556152	
480.8725981	80	11	9	0.2433906705	0.2451726075	93.42427134	0.05756405612	6.518164604	75.63970748	14.55417716	9.806115351	0	0	0	-754.0225981	0.2451726075	234.026425456897	
478.3125981	80	11	9	0.2544456631	0.2559951048	93.37405473	0.05743504202	6.568510231	75.39828685	14.76509318	9.836619971	0	0	0	-751.4625981	0.2559951048	239.148685791052	
475.7525981	80	11	9	0.2652943763	0.2665868548	93.32429912	0.05730492506	6.618395954	75.15677141	14.97754436	9.865684227	0	0	0	-748.9025981	0.2665868548	244.334218623997	
473.1925981	80	11	9	0.2759425199	0.2769547879	93.27500583	0.05717374568	6.667820425	74.91514385	15.19153975	9.893316396	0	0	0	-746.3425981	0.2769547879	249.585302671785	
470.6325981	80	11	9	0.2863954997	0.2871054827	93.22617618	0.05704153711	6.716782286	74.67338852	15.40708673	9.91952475	0	0	0	-743.7825981	0.2871054827	254.904272666942	
468.0725981	80	11	9	0.2966584388	0.2970451906	93.17781149	0.05690832536	6.765280186	74.43149139	15.62419103	9.944317585	0	0	0	-741.2225981	0.2970451906	260.293519358556	
465.5125981	80	11	9	0.3067361981	0.3067798577	93.12991309	0.05677412929	6.813312785	74.18944002	15.84285672	9.967703264	0	0	0	-738.6625981	0.3067798577	265.755481659903	
462.9525981	80	11	9	0.3166333939	0.3163151462	93.08248226	0.05663896066	6.860878777	73.94722352	16.06308623	9.989690246	0	0	0	-736.1025981	0.3163151462	271.292650351851	
460.3925981	80	11	9	0.3263544159	0.3256564527	93.03552028	0.05650282414	6.907976894	73.70483251	16.28488037	10.01028712	0	0	0	-733.5425981	0.3256564527	276.907563344657	
457.8325981	80	11	9	0.3359034425	0.3348089267	92.98902836	0.05636571739	6.954605924	73.46225909	16.50823828	10.02950263	0	0	0	-730.9825981	0.3348089267	282.602793745155	
455.2725981	80	11	9	0.345284456	0.3437774869	92.94300765	0.05622763112	7.000764719	73.21949678	16.73315751	10.04734571	0	0	0	-728.4225981	0.3437774869	288.380959600364	
452.7125981	80	11	9	0.3545012561	0.3525668363	92.89745924	0.05608854911	7.046452207	72.97654051	16.95963399	10.0638255	0	0	0	-725.8625981	0.3525668363	294.244711756477	
450.1525981	80	11	9	0.3635574729	0.3611814768	92.85238415	0.05594844832	7.091667405	72.73338657	17.18766206	10.07895137	0	0	0	-723.3025981	0.3611814768	300.196734392862	
447.5925981	80	11	9	0.3724565786	0.369625722	92.80778328	0.05580729894	7.136409426	72.49003258	17.41723448	10.09273294	0	0	0	-720.7425981	0.369625722	306.239739910857	
445.0325981	80	11	9	0.381201899	0.3779037099	92.76365745	0.05566506453	7.18067749	72.24647743	17.64834247	10.1051801	0	0	0	-718.1825981	0.3779037099	312.376462739216	
442.4725981	80	11	9	0.3897966233	0.3860194141	92.72000736	0.05552170204	7.224470936	72.00272125	17.88097571	10.11630304	0	0	0	-715.6225981	0.3860194141	318.609661080255	
439.9125981	80	11	9	0.3982438144	0.3939766545	92.67683361	0.05537716199	7.267789227	71.75876537	18.11512239	10.12611224	0	0	0	-713.0625981	0.3939766545	324.94210692688	
437.3525981	80	11	9	0.4065464175	0.4017791073	92.63413665	0.05523138858	7.31063196	71.51461229	18.35076924	10.13461847	0	0	0	-710.5025981	0.4017791073	331.376585358789	
434.7925981	80	11	9	0.4147072683	0.4094303141	92.59191681	0.05508431981	7.352998872	71.2702656	18.58790153	10.14183286	0	0	0	-707.9425981	0.4094303141	337.915894168078	
432.2325981	80	11	9	0.4227291015	0.4169336904	92.55017426	0.05493588765	7.39488985	71.02572998	18.82650317	10.14776684	0	0	0	-705.3825981	0.4169336904	344.562830065255	
429.6725981	80	11	9	0.4306145574	0.4242925339	92.50890905	0.05478601818	7.436304935	70.78101112	19.06655669	10.15243219	0	0	0	-702.8225981	0.4242925339	351.320190207385	
427.1125981	80	11	9	0.4383661888	0.4315100316	92.46812104	0.05463463183	7.477244328	70.53611568	19.30804332	10.155841	0	0	0	-700.2625981	0.4315100316	358.190775132122	
424.5525981	80	11	9	0.4459864675	0.4385892667	92.42780996	0.0544816435	7.517708396	70.29105125	19.55094301	10.15800574	0	0	0	-697.7025981	0.4385892667	365.177372844836	
421.9925981	80	11	9	0.45347779	0.4455332252	92.38797536	0.05432696283	7.557697676	70.04582631	19.79523452	10.15893917	0	0	0	-695.1425981	0.4455332252	372.282752739891	
419.4325981	80	11	9	0.4608424829	0.4523448019	92.34861663	0.05417049438	7.597212877	69.80045016	20.04089543	10.15865442	0	0	0	-692.5825981	0.4523448019	379.509677765978	
416.8725981	80	11	9	0.4680828079	0.4590268055	92.30973298	0.05401213791	7.636254887	69.55493286	20.2879022	10.15716493	0	0	0	-690.0225981	0.4590268055	386.860894236402	
414.3125981	80	11	9	0.4752009663	0.465581964	92.27132344	0.05385178858	7.674824769	69.30928524	20.53623028	10.15448448	0	0	0	-687.4625981	0.465581964	394.339111779874	
411.7525981	80	11	9	0.4821991036	0.4720129296	92.23338689	0.05368933726	7.712923771	69.06351877	20.78585407	10.15062716	0	0	0	-684.9025981	0.4720129296	401.947021716977	
409.1925981	80	11	9	0.4890793133	0.4783222826	92.19592201	0.05352467079	7.750553319	68.81764556	21.03674709	10.14560734	0	0	0	-682.3425981	0.4783222826	409.687277022977	
406.6325981	80	11	9	0.4958436402	0.4845125361	92.15892731	0.05335767226	7.787715021	68.57167829	21.28888197	10.13943974	0	0	0	-679.7825981	0.4845125361	417.562495741365	
404.0725981	80	11	9	0.5024940842	0.4905861391	92.12240111	0.05318822131	7.824410668	68.32563017	21.54223051	10.13213932	0	0	0	-677.2225981	0.4905861391	425.575272298224	
401.5125981	80	11	9	0.5090326032	0.4965454801	92.08634158	0.05301619447	7.860642229	68.07951488	21.7967638	10.12372132	0	0	0	-674.6625981	0.4965454801	433.728138652198	
398.9525981	80	11	9	0.5154611155	0.5023928907	92.05074668	0.05284146544	7.896411854	67.8333465	22.05245225	10.11420125	0	0	0	-672.1025981	0.5023928907	442.023584300127	
396.3925981	80	11	9	0.5217815028	0.508130648	92.01561423	0.05266390545	7.931721866	67.58713952	22.30926563	10.10359485	0	0	0	-669.5425981	0.508130648	450.464067730347	
393.8325981	80	11	9	0.5279956123	0.5137609773	91.98094185	0.05248338358	7.966574766	67.34090871	22.56717321	10.09191808	0	0	0	-666.9825981	0.5137609773	459.051973286699	
391.2725981	80	11	9	0.5341052589	0.5192860551	91.94672701	0.05229976712	8.000973221	67.09466915	22.82614374	10.07918711	0	0	0	-664.4225981	0.5192860551	467.789639713847	
388.7125981	80	11	9	0.5401122266	0.5247080106	91.91296701	0.05211292188	8.034920067	66.84843612	23.08614557	10.06541831	0	0	0	-661.8625981	0.5247080106	476.679359684116	
386.1525981	80	11	9	0.5460182708	0.5300289282	91.87965899	0.05192271262	8.068418301	66.60222507	23.34714672	10.05062821	0	0	0	-659.3025981	0.5300289282	485.723341979163	
383.5925981	80	11	9	0.5518251195	0.5352508495	91.84679992	0.05172900332	8.101471078	66.35605161	23.6091149	10.03483349	0	0	0	-656.7425981	0.5352508495	494.923755710056	
381.0325981	80	11	9	0.5575344743	0.5403757744	91.81438664	0.05153165762	8.134081703	66.10993143	23.87201761	10.01805096	0	0	0	-654.1825981	0.5403757744	504.282698129514	
378.4725981	80	11	9	0.5631480122	0.5454056634	91.78241583	0.05133053914	8.16625363	65.86388024	24.13582219	10.00029756	0	0	0	-651.6225981	0.5454056634	513.802196734222	
375.9125981	80	11	9	0.5686673862	0.5503424384	91.75088404	0.05112551184	8.197990451	65.6179138	24.40049589	9.981590312	0	0	0	-649.0625981	0.5503424384	523.484219744757	
373.3525981	80	11	9	0.5740942263	0.5551879844	91.71978766	0.05091644042	8.229295895	65.37204779	24.66600591	9.961946303	0	0	0	-646.5025981	0.5551879844	533.330660521704	
370.7925981	80	11	9	0.5794301403	0.5599441504	91.68912299	0.05070319065	8.260173818	65.12629785	24.93231946	9.941382689	0	0	0	-643.9425981	0.5599441504	543.343348566721	
368.2325981	80	11	9	0.5846767145	0.5646127506	91.65888617	0.05048562974	8.290628195	64.8806795	25.19940384	9.919916655	0	0	0	-641.3825981	0.5646127506	553.524032513378	
365.6725981	80	11	9	0.589835514	0.5691955654	91.62907325	0.05026362671	8.320663119	64.63520813	25.46722646	9.897565406	0	0	0	-638.8225981	0.5691955654	563.874397070294	
363.1125981	80	11	9	0.5949080838	0.5736943421	91.59968016	0.05003705272	8.350282787	64.38989894	25.73575492	9.874346141	0	0	0	-636.2625981	0.5736943421	574.396058345037	
360.5525981	80	11	9	0.5998959483	0.5781107958	91.57070272	0.04980578146	8.379491498	64.14476695	26.00495701	9.850276042	0	0	0	-633.7025981	0.5781107958	585.09056186712	
357.9925981	80	11	9	0.6048006126	0.58244661	91.54213667	0.04956968944	8.408293645	63.89982692	26.27480083	9.82537225	0	0	0	-631.1425981	0.58244661	595.959357315394	
355.4325981	80	11	9	0.6096235619	0.5867034377	91.51397764	0.04932865637	8.436693703	63.65509339	26.54525475	9.799651854	0	0	0	-628.5825981	0.5867034377	607.003840232468	
352.8725981	80	11	9	0.6143662622	0.5908829013	91.4862212	0.04908256546	8.46469623	63.4105806	26.81628753	9.773131871	0	0	0	-626.0225981	0.5908829013	618.225349022105	
350.3125981	80	11	9	0.6190301605	0.5949865936	91.45886284	0.04883130378	8.492305851	63.1663025	27.08786827	9.745829229	0	0	0	-623.4625981	0.5949865936	629.625126898353	
347.7525981	80	11	9	0.6236166846	0.5990160782	91.43189798	0.04857476252	8.51952726	62.92227271	27.35996653	9.717760756	0	0	0	-620.9025981	0.5990160782	641.204349282901	
345.1925981	80	11	9	0.6281272432	0.60297289	91.40532196	0.04831283734	8.546365203	62.67850453	27.63255231	9.688943163	0	0	0	-618.3425981	0.60297289	652.964119876341	
342.6325981	80	11	9	0.6325632264	0.6068585356	91.37913009	0.04804542865	8.572824478	62.43501089	27.90559608	9.659393031	0	0	0	-615.7825981	0.6068585356	664.905492215713	
340.0725981	80	11	9	0.6369260051	0.6106744935	91.35331763	0.0477724419	8.598909928	62.19180437	28.17906883	9.629126798	0	0	0	-613.2225981	0.6106744935	677.029431191187	
337.5125981	80	11	9	0.6412169314	0.6144222149	91.32787978	0.04749378783	8.624626428	61.94889717	28.45294208	9.598160747	0	0	0	-610.6625981	0.6144222149	689.336839044092	
