T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALLI)	w(CU@ALLI)	w(LI@ALLI)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
878.9606618	88	7	5	0.1711061547	0.1738618254	96.8550755	0.1217216892	3.023202808	86.13643802	8.447542471	5.416019508							0	0	0	-878.9606618	0.1738618254	71.9635090335907	
876.4006618	88	7	5	0.2049665551	0.2079844242	96.79984191	0.1250609366	3.075097153	85.68914881	8.805368912	5.505482273							0	0	0	-876.4006618	0.2079844242	78.4911536929351	
873.8406618	88	7	5	0.2361656704	0.2393276756	96.74616864	0.1284275364	3.125403826	85.24822344	9.161978893	5.58979767							0	0	0	-873.8406618	0.2393276756	85.2723983785061	
871.2806618	88	7	5	0.2650191982	0.2682255107	96.69398806	0.13182733	3.174184613	84.81321001	9.517551451	5.669238539							0	0	0	-871.2806618	0.2682255107	92.2923276757488	
868.7206618	88	7	5	0.291803784	0.2949699957	96.6432241	0.135262769	3.221513131	84.38377456	9.872141973	5.744083462							0	0	0	-868.7206618	0.2949699957	99.5560471977803	
866.1606618	88	7	5	0.3167419134	0.3197963216	96.59382189	0.1387384738	3.267439636	83.95955918	10.22588049	5.814560327							0	0	0	-866.1606618	0.3197963216	107.076210405613	
863.6006618	88	7	5	0.3400270839	0.3429087931	96.54572598	0.1422576143	3.312016405	83.54026919	10.57884152	5.880889288							0	0	0	-863.6006618	0.3429087931	114.848430319724	
861.0406618	88	7	5	0.3618253504	0.3644826462	96.49888492	0.1458229204	3.355292158	83.12564485	10.93108049	5.943274656							0	0	0	-861.0406618	0.3644826462	122.875299948714	
858.4806618	88	7	5	0.382280126	0.3846691342	96.45325067	0.1494367382	3.397312589	82.71545721	11.28263605	6.001906737							0	0	0	-858.4806618	0.3846691342	131.159774559228	
855.9206618	88	7	5	0.4015160118	0.4035995841	96.40877812	0.1531010769	3.438120802	82.30950443	11.63353217	6.056963403							0	0	0	-855.9206618	0.4035995841	139.705087134363	
853.3606618	88	7	5	0.4196418708	0.4213886523	96.36542468	0.1568176484	3.477757673	81.90760846	11.98378011	6.108611428							0	0	0	-853.3606618	0.4213886523	148.514679592418	
850.8006618	88	7	5	0.4367533162	0.4381369591	96.32314996	0.1605879008	3.516262137	81.50961214	12.33338023	6.157007626							0	0	0	-850.8006618	0.4381369591	157.592134430187	
848.2406618	88	7	5	0.4529347381	0.4539332355	96.28191552	0.1644130474	3.553671428	81.11537662	12.68232356	6.202299824							0	0	0	-848.2406618	0.4539332355	166.941119255625	
845.6806618	88	7	5	0.4682609658	0.468856083	96.24168464	0.1682940914	3.59002127	80.72477902	13.03059329	6.244627691							0	0	0	-845.6806618	0.468856083	176.565332260205	
843.1206618	88	7	5	0.4827986401	0.4829754271	96.20242212	0.1722318485	3.625346031	80.33771042	13.37816613	6.284123453							0	0	0	-843.1206618	0.4829754271	186.468455375705	
840.5606618	88	7	5	0.4966073512	0.4963537231	96.16409418	0.1762269651	3.659678852	79.95407402	13.72501348	6.320912504							0	0	0	-840.5606618	0.4963537231	196.654112243082	
838.0006618	88	7	5	0.50974059	0.5090469636	96.12666832	0.1802799361	3.693051747	79.57378355	14.07110251	6.355113936							0	0	0	-838.0006618	0.5090469636	207.125830892659	
835.4406618	88	7	5	0.5222465453	0.5211055236	96.09011319	0.1843911196	3.725495687	79.19676187	14.41639713	6.386841002							0	0	0	-835.4406618	0.5211055236	217.88701287118	
832.8806618	88	7	5	0.5341687763	0.5325748738	96.05439858	0.1885607505	3.757040665	78.82293967	14.76085882	6.416201512							0	0	0	-832.8806618	0.5325748738	228.940907569893	
830.3206618	88	7	5	0.5455467828	0.5434961849	96.0194953	0.1927889528	3.787715752	78.45225437	15.10444744	6.443298189							0	0	0	-830.3206618	0.5434961849	240.290587598287	
827.7606618	88	7	5	0.5564164902	0.5539068428	95.98537511	0.1970757505	3.817549136	78.0846492	15.44712182	6.468228977							0	0	0	-827.7606618	0.5539068428	251.938928924738	
825.2006618	88	7	5	0.5668106648	0.563840889	95.95201076	0.2014210774	3.846568164	77.72007228	15.78884041	6.491087318							0	0	0	-825.2006618	0.563840889	263.718359787887	
824.5606618	88	7	5	0.569339161	0.5662543386	95.94378291	0.2025161797	3.853700914	77.62940225	15.87410597	6.496491781							0	0	0	-824.5606618	0.5662543386	266.546829165587	
824.2406618	88	7	5	0.5705941502	0.5674518326	95.93968439	0.2030647322	3.857250876	77.58414451	15.91670454	6.499150942							0	0	0	-824.2406618	0.5674518326	269.175871417699	
824.1606618	88	7	5	0.5709052319	0.5677485033	95.93866439	0.2032026579	3.858132954	77.57282428	15.92737015	6.499805575							0	0	0	-824.1606618	0.5677485033	283.106748046173	
824.1600054	88	7	5	0.5709076697	0.567750821	95.93865616	0.20320382	3.858140025	77.5727308	15.92745851	6.499810688	81.85489447	0	18.14510553				0	0	0	-824.1600054	0.567750821	282.086130187649	
824.1306618	88	7	5	0.5711536567	0.5678865754	95.93888167	0.2033907756	3.857727551	77.56582955	15.93525561	6.498914841	81.85488065	0	18.14511935				0	0	0	-824.1306618	0.5678865754	216.285298744385	
824.1106618	88	7	5	0.5713211686	0.5679790071	95.93903532	0.2035182485	3.85744643	77.56112688	15.94056877	6.498304349	81.85487123	0	18.14512877				0	0	0	-824.1106618	0.5679790071	216.469392610505	
824.0706618	88	7	5	0.5716558126	0.5681636316	95.93934249	0.203773304	3.856884208	77.5517244	15.95119199	6.497083617	81.85485237	0	18.14514763				0	0	0	-824.0706618	0.5681636316	216.821750443189	
823.9906618	88	7	5	0.572323571	0.5685320362	95.93995628	0.2042838657	3.855759855	77.53293048	15.97242639	6.49464313	81.8548146	0	18.1451854				0	0	0	-823.9906618	0.5685320362	217.532725070342	
823.8306618	88	7	5	0.5736531612	0.5692650091	95.9411817	0.2053067911	3.853511513	77.49538679	16.01484715	6.489766068	81.85473887	0	18.14526113				0	0	0	-823.8306618	0.5692650091	219.355898623529	
823.5106618	88	7	5	0.5762806114	0.5707099722	95.94362386	0.2073598518	3.84901629	77.42047539	16.09949701	6.480027597	81.85458665	0	18.14541335				0	0	0	-823.5106618	0.5707099722	223.123146445482	
822.8706618	88	7	5	0.581436593	0.5735370869	95.94847338	0.21149496	3.840031664	77.27134966	16.26803761	6.460612722	81.85427923	0	18.14572077				0	0	0	-822.8706618	0.5735370869	230.009474397524	
821.5906618	88	7	5	0.5913545329	0.578939157	95.95803236	0.2198820036	3.822085632	76.9758382	16.60213344	6.422028359	81.85365241	0	18.14634759				0	0	0	-821.5906618	0.578939157	244.663874322604	
819.0306618	88	7	5	0.6097614409	0.5888311171	95.97658338	0.2371307302	3.786285894	76.39540299	17.25877895	6.345818061	81.85235126	0	18.14764874				0	0	0	-819.0306618	0.5888311171	275.391263216622	
816.4706618	88	7	5	0.6264873619	0.5976528901	95.99436511	0.2550266993	3.750608193	75.82841762	17.90073884	6.270843544	81.85098737	0	18.14901263				0	0	0	-816.4706618	0.5976528901	307.48888470813	
815.1906618	88	7	5	0.634293843	0.6017106452	96.00296234	0.2642229563	3.732814707	75.54973482	18.21646047	6.233804711	81.85028214	0	18.14971786				0	0	0	-815.1906618	0.6017106452	324.182608835691	
814.5506618	88	7	5	0.6380706717	0.6036596117	96.00718662	0.268884143	3.723929237	75.41155762	18.37304745	6.215394927	81.84992374	0	18.15007626				0	0	0	-814.5506618	0.6036596117	332.891283412407	
814.2306618	88	7	5	0.6399281909	0.6046145446	96.00928006	0.2712306319	3.719489311	75.34275535	18.45102752	6.20621713	81.8497431	0	18.1502569				0	0	0	-814.2306618	0.6046145446	336.882386251488	
814.0706618	88	7	5	0.6408506784	0.605088246	96.01032208	0.2724078707	3.717270048	75.30842514	18.48993991	6.201634951	81.84965242	0	18.15034758				0	0	0	-814.0706618	0.605088246	340.068144750449	
813.9906618	88	7	5	0.6413085206	0.6053227072	96.01084192	0.2729974832	3.716160594	75.29127785	18.50937658	6.199345562	81.84960699	0	18.15039301				0	0	0	-813.9906618	0.6053227072	342.095169475853	
813.9706618	88	7	5	0.6414227058	0.6053811327	96.01097176	0.2731449904	3.715883248	75.28699287	18.51423373	6.198773391	81.84959562	0	18.15040438				0	0	0	-813.9706618	0.6053811327	342.187095150802	
813.9522477	88	7	5	1	0.7600820417	96.01109126	0.2732808382	3.715627902	75.28304832	18.51870503	6.198246651	81.84958516	0	18.15041484	62.54235303	28.42537001	9.032276954	0	0	0	-813.9522477	0.7600820417	-1386.86046738953	
813.9406618	88	7	5	1	0.7600736872	96.01126602	0.2732556684	3.715478311				81.84957948	0	18.15042052	62.54235303	28.42537001	9.032276954				-813.9406618	0.7600736872	-1387.03761966387	
813.9206618	88	7	5	1	0.7600592725	96.01156767	0.2732122243	3.715220107				81.84956968	0	18.15043032	62.54235303	28.42537001	9.032276954				-813.9206618	0.7600592725	-1387.46288563969	
813.8806618	88	7	5	1	0.7600304425	96.01217094	0.2731253495	3.714703714				81.84955007	0	18.15044993	62.54235303	28.42537001	9.032276954				-813.8806618	0.7600304425	-1387.56159145442	
813.8006618	88	7	5	1	0.7599727972	96.01337731	0.2729516565	3.713671037				81.84951081	0	18.15048919	62.54235303	28.42537001	9.032276954				-813.8006618	0.7599727972	-1388.03317553921	
813.6406618	88	7	5	1	0.7598575653	96.01578938	0.272604497	3.71160612				81.84943211	0	18.15056789	62.54235303	28.42537001	9.032276954				-813.6406618	0.7598575653	-1388.97593729049	
813.3206618	88	7	5	1	0.7596273359	96.02061089	0.2719110825	3.707478031				81.84927402	0	18.15072598	62.54235303	28.42537001	9.032276954				-813.3206618	0.7596273359	-1390.86314358517	
812.6806618	88	7	5	1	0.7591678132	96.0302433	0.2705278688	3.699228835				81.8489551	0	18.1510449	62.54235303	28.42537001	9.032276954				-812.6806618	0.7591678132	-1394.64724111428	
811.4006618	88	7	5	1	0.7582524993	96.04946579	0.2677758723	3.68275834				81.84830633	0	18.15169367	62.54235303	28.42537001	9.032276954				-811.4006618	0.7582524993	-1401.47495633466	
808.8406618	88	7	5	1	0.7564337113	96.087742	0.2623293501	3.649928646				81.84696537	0	18.15303463	62.54235303	28.42537001	9.032276954				-808.8406618	0.7564337113	-1414.89302011569	
806.2806618	88	7	5	1	0.7546336572	96.12579416	0.2569589933	3.617246847				81.84556718	0	18.15443282	62.54235303	28.42537001	9.032276954				-806.2806618	0.7546336572	-1429.32008863468	
803.7206618	88	7	5	1	0.7528514115	96.1636234	0.2516642451	3.58471236				81.84411255	0	18.15588745	62.54235303	28.42537001	9.032276954				-803.7206618	0.7528514115	-1443.58640026791	
801.1606618	88	7	5	1	0.7510867604	96.20123083	0.2464445534	3.552324615				81.84260221	0	18.15739779	62.54235303	28.42537001	9.032276954				-801.1606618	0.7510867604	-1459.15344968022	
798.6006618	88	7	5	1	0.7493422954	96.2386176	0.2412993674	3.520083029				81.84103692	0	18.15896308	62.54235303	28.42537001	9.032276954				-798.6006618	0.7493422954	-1473.60720616401	
796.0406618	88	7	5	1	0.7476121747	96.27578471	0.2362281451	3.487987144				81.83941738	0	18.16058262	62.54235303	28.42537001	9.032276954				-796.0406618	0.7476121747	-1487.02963377416	
793.4806618	88	7	5	1	0.7458990226	96.31273325	0.231230342	3.45603641				81.83774431	0	18.16225569	62.54235303	28.42537001	9.032276954				-793.4806618	0.7458990226	-1501.74882183616	
790.9206618	88	7	5	1	0.7442026511	96.34946425	0.2263054178	3.424230335				81.83601839	0	18.16398161	62.54235303	28.42537001	9.032276954				-790.9206618	0.7442026511	-1516.59044659626	
788.3606618	88	7	5	1	0.7425228658	96.38597872	0.2214528347	3.392568441				81.83424032	0	18.16575968	62.54235303	28.42537001	9.032276954				-788.3606618	0.7425228658	-1531.551979785	
785.8006618	88	7	5	1	0.7408594761	96.42227767	0.2166720573	3.36105027				81.83241074	0	18.16758926	62.54235303	28.42537001	9.032276954				-785.8006618	0.7408594761	-1546.63514612019	
783.2406618	88	7	5	1	0.7392122948	96.45836207	0.2119625519	3.329675382				81.83053032	0	18.16946968	62.54235303	28.42537001	9.032276954				-783.2406618	0.7392122948	-1561.84174597473	
780.6806618	88	7	5	1	0.7375811384	96.49423286	0.2073237863	3.298443353				81.82859967	0	18.17140033	62.54235303	28.42537001	9.032276954				-780.6806618	0.7375811384	-1577.17349584477	
778.1206618	88	7	5	1	0.7359658264	96.52989099	0.2027552302	3.267353777				81.82661944	0	18.17338056	62.54235303	28.42537001	9.032276954				-778.1206618	0.7359658264	-1592.63228677366	
775.5606618	88	7	5	1	0.7343661821	96.56533738	0.1982563543	3.236406264				81.82459022	0	18.17540978	62.54235303	28.42537001	9.032276954				-775.5606618	0.7343661821	-1608.22001265352	
773.0006618	88	7	5	1	0.7327820316	96.60057293	0.1938266303	3.205600443				81.82251261	0	18.17748739	62.54235303	28.42537001	9.032276954				-773.0006618	0.7327820316	-1623.93865383101	
770.4406618	88	7	5	1	0.7312132047	96.63559851	0.1894655309	3.174935958				81.8203872	0	18.1796128	62.54235303	28.42537001	9.032276954				-770.4406618	0.7312132047	-1639.79024148511	
767.8806618	88	7	5	1	0.7296595339	96.670415	0.1851725295	3.144412469				81.81821454	0	18.18178546	62.54235303	28.42537001	9.032276954				-767.8806618	0.7296595339	-1655.77678756818	
765.3206618	88	7	5	1	0.7281208551	96.70502324	0.1809470998	3.114029656				81.81599521	0	18.18400479	62.54235303	28.42537001	9.032276954				-765.3206618	0.7281208551	-1671.90040831754	
762.7606618	88	7	5	1	0.7265970069	96.73942407	0.176788716	3.083787211				81.81372974	0	18.18627026	62.54235303	28.42537001	9.032276954				-762.7606618	0.7265970069	-1688.16324591894	
760.2006618	88	7	5	1	0.7250878311	96.7736183	0.1726968524	3.053684844				81.81141866	0	18.18858134	62.54235303	28.42537001	9.032276954				-760.2006618	0.7250878311	-1704.56761261735	
757.6406618	88	7	5	1	0.7235931723	96.80760673	0.1686709832	3.023722283				81.8090625	0	18.1909375	62.54235303	28.42537001	9.032276954				-757.6406618	0.7235931723	-1721.11572705693	
755.0806618	88	7	5	1	0.7221128779	96.84139015	0.1647105824	2.993899268				81.80666176	0	18.19333824	62.54235303	28.42537001	9.032276954				-755.0806618	0.7221128779	-1737.80999059067	
752.5206618	88	7	5	1	0.7206467982	96.87496932	0.1608151238	2.964215557				81.80421695	0	18.19578305	62.54235303	28.42537001	9.032276954				-752.5206618	0.7206467982	-1754.65275203213	
749.9606618	88	7	5	1	0.719194786	96.908345	0.1569840808	2.934670923				81.80172854	0	18.19827146	62.54235303	28.42537001	9.032276954				-749.9606618	0.719194786	-1771.646495723	
747.4006618	88	7	5	1	0.717756697	96.94151792	0.1532169259	2.905265155				81.79919702	0	18.20080298	62.54235303	28.42537001	9.032276954				-747.4006618	0.717756697	-1788.7938933735	
744.8406618	88	7	5	1	0.7163323895	96.97448881	0.1495131311	2.875998056				81.79662285	0	18.20337715	62.54235303	28.42537001	9.032276954				-744.8406618	0.7163323895	-1806.09737875363	
742.2806618	88	7	5	1	0.7149217241	97.00725839	0.1458721674	2.846869445				81.79400648	0	18.20599352	62.54235303	28.42537001	9.032276954				-742.2806618	0.7149217241	-1823.55964747672	
739.7206618	88	7	5	1	0.7135245642	97.03982734	0.1422935052	2.817879156				81.79134835	0	18.20865165	62.54235303	28.42537001	9.032276954				-739.7206618	0.7135245642	-1841.18352144047	
737.1606618	88	7	5	1	0.7121407755	97.07219635	0.1387766132	2.789027036				81.7886489	0	18.2113511	62.54235303	28.42537001	9.032276954				-737.1606618	0.7121407755	-1858.97184298618	
734.6006618	88	7	5	1	0.7107702263	97.10436609	0.1353209595	2.76031295				81.78590855	0	18.21409145	62.54235303	28.42537001	9.032276954				-734.6006618	0.7107702263	-1876.9275190309	
732.0406618	88	7	5	1	0.7094127871	97.13633722	0.1319260106	2.731736774				81.78312772	0	18.21687228	62.54235303	28.42537001	9.032276954				-732.0406618	0.7094127871	-1895.05346800967	
729.4806618	88	7	5	1	0.7080683308	97.16811037	0.1285912317	2.703298401				81.7803068	0	18.2196932	62.54235303	28.42537001	9.032276954				-729.4806618	0.7080683308	-1913.3528163431	
726.9206618	88	7	5	1	0.7067367326	97.19968618	0.1253160866	2.674997735				81.7774462	0	18.2225538	62.54235303	28.42537001	9.032276954				-726.9206618	0.7067367326	-1931.82862317813	
724.3606618	88	7	5	1	0.7054178698	97.23106527	0.1221000374	2.646834697				81.77454629	0	18.22545371	62.54235303	28.42537001	9.032276954				-724.3606618	0.7054178698	-1950.48409663398	
721.8006618	88	7	5	1	0.704111622	97.26224823	0.1189425449	2.618809221				81.77160745	0	18.22839255	62.54235303	28.42537001	9.032276954				-721.8006618	0.704111622	-1969.32274416552	
719.2406618	88	7	5	1	0.7028178711	97.29323568	0.115843068	2.590921253				81.76863004	0	18.23136996	62.54235303	28.42537001	9.032276954				-719.2406618	0.7028178711	-1988.34784936587	
716.6806618	88	7	5	1	0.7015365008	97.32402818	0.1128010639	2.563170755				81.76561444	0	18.23438556	62.54235303	28.42537001	9.032276954				-716.6806618	0.7015365008	-2007.56293857876	
714.1206618	88	7	5	1	0.7002673972	97.35462631	0.109815988	2.535557701				81.76256097	0	18.23743903	62.54235303	28.42537001	9.032276954				-714.1206618	0.7002673972	-2026.97151798377	
711.5606618	88	7	5	1	0.699010448	97.38503063	0.106887294	2.508082078				81.75946999	0	18.24053001	62.54235303	28.42537001	9.032276954				-711.5606618	0.699010448	-2046.57735795601	
709.0006618	88	7	5	1	0.6977655434	97.41524168	0.1040144336	2.480743887				81.75634183	0	18.24365817	62.54235303	28.42537001	9.032276954				-709.0006618	0.6977655434	-2066.38437155451	
706.4406618	88	7	5	1	0.6965325752	97.44526	0.1011968567	2.453543141				81.75317681	0	18.24682319	62.54235303	28.42537001	9.032276954				-706.4406618	0.6965325752	-2086.39633224965	
703.8806618	88	7	5	1	0.6953114373	97.47508612	0.09843401119	2.426479866				81.74997525	0	18.25002475	62.54235303	28.42537001	9.032276954				-703.8806618	0.6953114373	-2106.61724658874	
701.3206618	88	7	5	1	0.6941020253	97.50472056	0.09572534307	2.3995541				81.74673745	0	18.25326255	62.54235303	28.42537001	9.032276954				-701.3206618	0.6941020253	-2127.05121937409	
698.7606618	88	7	5	1	0.6929042368	97.53416381	0.09307029631	2.372765895				81.74346372	0	18.25653628	62.54235303	28.42537001	9.032276954				-698.7606618	0.6929042368	-2147.70261387839	
696.2006618	88	7	5	1	0.6917179712	97.56341637	0.09046831295	2.346115314				81.74015435	0	18.25984565	62.54235303	28.42537001	9.032276954				-696.2006618	0.6917179712	-2168.57571142014	
693.6406618	88	7	5	1	0.6905431296	97.59247874	0.08791883303	2.319602432				81.73680962	0	18.26319038	62.54235303	28.42537001	9.032276954				-693.6406618	0.6905431296	-2189.67497651419	
691.0806618	88	7	5	1	0.6893796149	97.62135137	0.08542129461	2.293227336				81.73342982	0	18.26657018	62.54235303	28.42537001	9.032276954				-691.0806618	0.6893796149	-2211.0050583113	
688.5206618	88	7	5	1	0.6882273317	97.65003474	0.08297513378	2.266990125				81.73001522	0	18.26998478	62.54235303	28.42537001	9.032276954				-688.5206618	0.6882273317	-2232.57070742294	
685.9606618	88	7	5	1	0.6870861863	97.67852931	0.08057978468	2.240890909				81.72656608	0	18.27343392	62.54235303	28.42537001	9.032276954				-685.9606618	0.6870861863	-2254.37687320337	
683.4006618	88	7	5	1	0.6859560867	97.70683551	0.07823467949	2.214929811				81.72308266	0	18.27691734	62.54235303	28.42537001	9.032276954				-683.4006618	0.6859560867	-2276.42840354013	
680.8406618	88	7	5	1	0.6848369423	97.73495379	0.0759392485	2.189106963				81.71956522	0	18.28043478	62.54235303	28.42537001	9.032276954				-680.8406618	0.6848369423	-2298.73045712808	
678.2806618	88	7	5	1	0.6837286643	97.76288457	0.0736929201	2.16342251				81.71601399	0	18.28398601	62.54235303	28.42537001	9.032276954				-678.2806618	0.6837286643	-2321.2884953455	
675.7206618	88	7	5	1	0.6826311654	97.79062827	0.07149512087	2.137876607				81.71242921	0	18.28757079	62.54235303	28.42537001	9.032276954				-675.7206618	0.6826311654	-2344.10800217712	
673.1606618	88	7	5	1	0.6815443599	97.81818531	0.06934527556	2.112469419				81.70881113	0	18.29118887	62.54235303	28.42537001	9.032276954				-673.1606618	0.6815443599	-2367.19434590594	
670.6006618	88	7	5	1	0.6804681633	97.84555607	0.06724280717	2.087201123				81.70515996	0	18.29484004	62.54235303	28.42537001	9.032276954				-670.6006618	0.6804681633	-2390.55357449078	
668.0406618	88	7	5	1	0.6794024931	97.87274096	0.06518713702	2.062071905				81.70147593	0	18.29852407	62.54235303	28.42537001	9.032276954				-668.0406618	0.6794024931	-2414.19160593034	
665.4806618	88	7	5	1	0.6783472677	97.89974035	0.06317768478	2.037081962				81.69775925	0	18.30224075	62.54235303	28.42537001	9.032276954				-665.4806618	0.6783472677	-2438.11440711347	
662.9206618	88	7	5	1	0.6773024073	97.92655463	0.06121386856	2.012231502				81.69401013	0	18.30598987	62.54235303	28.42537001	9.032276954				-662.9206618	0.6773024073	-2462.3284967854	
660.3606618	88	7	5	1	0.6762678333	97.95318416	0.05929510498	1.98752074				81.69022878	0	18.30977122	62.54235303	28.42537001	9.032276954				-660.3606618	0.6762678333	-2486.84019741468	
657.8006618	88	7	5	1	0.6752434685	97.97962929	0.05742080921	1.962949903				81.6864154	0	18.3135846	62.54235303	28.42537001	9.032276954				-657.8006618	0.6752434685	-2511.6564420121	
655.2406618	88	7	5	1	0.6742292372	98.00589038	0.0555903951	1.938519226				81.68257017	0	18.31742983	62.54235303	28.42537001	9.032276954				-655.2406618	0.6742292372	-2536.78392984838	
652.6806618	88	7	5	1	0.6732250647	98.03196777	0.05380327525	1.914228956				81.67869328	0	18.32130672	62.54235303	28.42537001	9.032276954				-652.6806618	0.6732250647	-2562.22977223501	
650.1206618	88	7	5	1	0.6722308779	98.05786179	0.05205886108	1.890079345				81.67478493	0	18.32521507	62.54235303	28.42537001	9.032276954				-650.1206618	0.6722308779	-2588.00159624266	
647.5606618	88	7	5	1	0.6712466049	98.08357278	0.05035656299	1.866070657				81.67084528	0	18.32915472	62.54235303	28.42537001	9.032276954				-647.5606618	0.6712466049	-2614.10654572209	
645.0006618	88	7	5	1	0.6702721748	98.10910105	0.04869579036	1.842203165				81.66687452	0	18.33312548	62.54235303	28.42537001	9.032276954				-645.0006618	0.6702721748	-2640.55273267666	
642.4406618	88	7	5	1	0.6693075184	98.1344469	0.04707595178	1.818477147				81.6628728	0	18.3371272	62.54235303	28.42537001	9.032276954				-642.4406618	0.6693075184	-2667.34813671191	
639.8806618	88	7	5	1	0.6683525672	98.15961065	0.04549645505	1.794892892				81.65884029	0	18.34115971	62.54235303	28.42537001	9.032276954				-639.8806618	0.6683525672	-2694.50081517073	
637.3206618	88	7	5	1	0.6674072542	98.18459259	0.04395670738	1.771450698				81.65477716	0	18.34522284	62.54235303	28.42537001	9.032276954				-637.3206618	0.6674072542	-2722.01952694218	
634.7606618	88	7	5	1	0.6664715134	98.20939302	0.04245611546	1.748150869				81.65068356	0	18.34931644	62.54235303	28.42537001	9.032276954				-634.7606618	0.6664715134	-2749.91296087158	
632.2006618	88	7	5	1	0.66554528	98.2340122	0.04099408562	1.724993718				81.64655964	0	18.35344036	62.54235303	28.42537001	9.032276954				-632.2006618	0.66554528	-2778.19043531157	
629.6406618	88	7	5	1	0.6646284904	98.25845041	0.03957002393	1.701979564				81.64240554	0	18.35759446	62.54235303	28.42537001	9.032276954				-629.6406618	0.6646284904	-2806.86117171646	
627.0806618	88	7	5	1	0.6637210819	98.28270793	0.03818333637	1.679108735				81.63822141	0	18.36177859	62.54235303	28.42537001	9.032276954				-627.0806618	0.6637210819	-2835.93492418172	
624.5206618	88	7	5	1	0.6628229931	98.30678501	0.03683342892	1.656381565				81.63400739	0	18.36599261	62.54235303	28.42537001	9.032276954				-624.5206618	0.6628229931	-2865.42180497792	
621.9606618	88	7	5	1	0.6619341635	98.3306819	0.03551970775	1.633798395				81.62976361	0	18.37023639	62.54235303	28.42537001	9.032276954				-621.9606618	0.6619341635	-2895.33185272005	
619.4006618	88	7	5	1	0.6610545336	98.35439885	0.03424157935	1.611359575				81.62549021	0	18.37450979	62.54235303	28.42537001	9.032276954				-619.4006618	0.6610545336	-2925.67582046303	
616.8406618	88	7	5	1	0.660184045	98.37793609	0.03299845066	1.589065457				81.6211873	0	18.3788127	62.54235303	28.42537001	9.032276954				-616.8406618	0.660184045	-2956.46505457853	
614.2806618	88	7	5	1	0.6593226404	98.40129387	0.03178972926	1.566916404				81.61685502	0	18.38314498	62.54235303	28.42537001	9.032276954				-614.2806618	0.6593226404	-2987.71082826391	
611.7206618	88	7	5	1	0.6584702633	98.42447239	0.03061482348	1.544912783				81.61249349	0	18.38750651	62.54235303	28.42537001	9.032276954				-611.7206618	0.6584702633	-3019.42469324468	
