T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
879.4261441	81	16	3	0	0	97.89581019	0.5642817272	1.53990808	81	16	3							0.002329704698	-0.002128386017	-0.0002013186805	-879.4261441	0	72.462404686482	
879.4061441	81	16	3	0.0002887521502	0.000275811832	97.8955142	0.5644311416	1.540054662	80.99534111	16.00425618	3.000402713							0	0	0	-879.4061441	0.000275811832	72.5640059279967	
879.3861441	81	16	3	0.0005771024366	0.0005512380228	97.8952183	0.5645806187	1.540201078	80.990683	16.00851199	3.000805014							0	0	0	-879.3861441	0.0005512380228	72.6379861443915	
879.3461441	81	16	3	0.001153255518	0.001101562115	97.89462651	0.5648794214	1.540494066	80.98137106	16.01701947	3.001609468							0	0	0	-879.3461441	0.001101562115	72.7348369381529	
879.2661441	81	16	3	0.002303195465	0.002199928872	97.89344331	0.5654768402	1.541079851	80.96276193	16.03402164	3.003216429							0	0	0	-879.2661441	0.002199928872	72.9415231435353	
879.1061441	81	16	3	0.004593185116	0.004387131069	97.89107833	0.5666708561	1.542250814	80.92560295	16.0679742	3.006422852							0	0	0	-879.1061441	0.004387131069	73.4060920296983	
878.7861441	81	16	3	0.009126753729	0.008716869224	97.88635636	0.5690579084	1.544585734	80.85150914	16.13569263	3.012798223							0	0	0	-878.7861441	0.008716869224	74.3590738875705	
878.1461441	81	16	3	0.01803396033	0.0172222811	97.87693703	0.5738214722	1.549241495	80.70424473	16.270332	3.025423271							0	0	0	-878.1461441	0.0172222811	76.1908302737683	
876.8661441	81	16	3	0.0352219311	0.03362978868	97.85819882	0.583312717	1.55848846	80.41331525	16.53651958	3.050165169							0	0	0	-876.8661441	0.03362978868	79.9847925765706	
874.3061441	81	16	3	0.06729697229	0.06422911301	97.82110381	0.6021646059	1.576731588	79.84531217	17.05699523	3.097692599							0	0	0	-874.3061441	0.06422911301	87.7373939289996	
871.7461441	81	16	3	0.09666067129	0.09221792306	97.78447678	0.6208604682	1.594662756	79.2948224	17.56241288	3.142764719							0	0	0	-871.7461441	0.09221792306	95.6884836733298	
869.1861441	81	16	3	0.1236580657	0.117928959	97.74827981	0.639426158	1.612294028	78.76073353	18.05373469	3.18553178							0	0	0	-869.1861441	0.117928959	103.923514154999	
866.6261441	81	16	3	0.1485830896	0.1416456089	97.712477	0.6578830915	1.629639912	78.24202309	18.53183883	3.226138079							0	0	0	-866.6261441	0.1416456089	112.422580640818	
864.0661441	81	16	3	0.1716829936	0.1636062303	97.67703589	0.676250561	1.646713551	77.73774524	18.9975386	3.264716151							0	0	0	-864.0661441	0.1636062303	121.174437329161	
861.5061441	81	16	3	0.193167127	0.1840126249	97.64192708	0.6945460018	1.663526921	77.2470265	19.45158582	3.301387689							0	0	0	-861.5061441	0.1840126249	130.168336392336	
858.9461441	81	16	3	0.2132138536	0.2030367123	97.60712378	0.7127852192	1.680090996	76.76906074	19.89467478	3.336264483							0	0	0	-858.9461441	0.2030367123	139.394003864077	
856.3861441	81	16	3	0.2319760261	0.220825811	97.57260153	0.7309825886	1.696415883	76.30310432	20.32744639	3.369449293							0	0	0	-856.3861441	0.220825811	148.841594810356	
853.8261441	81	16	3	0.2495853643	0.2375068619	97.53833784	0.7491512189	1.712510939	75.84847089	20.75049242	3.401036682							0	0	0	-853.8261441	0.2375068619	158.501726965756	
851.2661441	81	16	3	0.2661559533	0.2531898033	97.50431204	0.7673031169	1.728384843	75.40452701	21.16435924	3.431113749							0	0	0	-851.2661441	0.2531898033	168.365450638355	
848.7061441	81	16	3	0.2817870944	0.2679703199	97.47050501	0.785449308	1.74404568	74.97068741	21.56955176	3.459760826							0	0	0	-848.7061441	0.2679703199	178.42419057399	
846.1461441	81	16	3	0.2965656172	0.2819320732	97.43689905	0.8035999531	1.759501002	74.54641097	21.96653692	3.487052104							0	0	0	-846.1461441	0.2819320732	188.669756129394	
843.5861441	81	16	3	0.3105677759	0.2951485299	97.40347768	0.8217644476	1.774757874	74.13119685	22.35574695	3.513056195							0	0	0	-843.5861441	0.2951485299	199.094311979369	
841.0261441	81	16	3	0.3238608122	0.3076844694	97.37022556	0.8399515086	1.789822928	73.72458096	22.7375824	3.537836642							0	0	0	-841.0261441	0.3076844694	209.690355728407	
838.4661441	81	16	3	0.3365042513	0.3195972328	97.33712835	0.8581692514	1.804702394	73.32613279	23.11241483	3.56145238							0	0	0	-838.4661441	0.3195972328	220.450690798888	
835.9061441	81	16	3	0.3485509809	0.3309377644	97.30417261	0.8764252559	1.819402138	72.93545249	23.48058936	3.583958148							0	0	0	-835.9061441	0.3309377644	231.368410179783	
833.3461441	81	16	3	0.3600481559	0.3417514826	97.27134568	0.8947266257	1.833927691	72.5521682	23.84242694	3.605404862							0	0	0	-833.3461441	0.3417514826	242.436874316149	
830.7861441	81	16	3	0.3710379582	0.3520790139	97.23863569	0.9130800401	1.848284274	72.17593368	24.19822637	3.62583995							0	0	0	-830.7861441	0.3520790139	253.649692287545	
828.2261441	81	16	3	0.3815582404	0.3619568123	97.20603137	0.9314917999	1.862476826	71.80642611	24.54826623	3.645307656							0	0	0	-828.2261441	0.3619568123	265.000706910317	
825.6661441	81	16	3	0.3916430714	0.3714176858	97.17352211	0.9499678681	1.87651002	71.44334417	24.89280652	3.663849307							0	0	0	-825.6661441	0.3714176858	276.483965970918	
823.1061441	81	16	3	0.401323202	0.3804912455	97.14109781	0.9685139063	1.890388288	71.08640619	25.23209025	3.681503562							0	0	0	-823.1061441	0.3804912455	288.093721237434	
820.5461441	81	16	3	0.4106264632	0.3892042888	97.10874886	0.9871353066	1.90411583	70.7353486	25.56634477	3.698306631							0	0	0	-820.5461441	0.3892042888	299.824409016576	
817.9861441	81	16	3	0.4195781083	0.39758113	97.07646614	1.005837221	1.917696639	70.38992445	25.89578308	3.714292478							0	0	0	-817.9861441	0.39758113	311.670629315765	
815.4261441	81	16	3	0.4282011086	0.4056438846	97.0442409	1.024624586	1.931134509	70.04990205	26.22060495	3.729492995							0	0	0	-815.4261441	0.4056438846	323.627133615574	
812.8661441	81	16	3	0.4365164084	0.4134127159	97.0120648	1.043502148	1.944433048	69.71506383	26.54099799	3.743938173							0	0	0	-812.8661441	0.4134127159	335.688824072873	
810.3061441	81	16	3	0.444543147	0.4209060481	96.97992982	1.062474483	1.957595695	69.38520521	26.85713854	3.757656244							0	0	0	-810.3061441	0.4209060481	347.850736338964	
807.7461441	81	16	3	0.452298852	0.4281407531	96.94782826	1.081546013	1.970625724	69.06013361	27.16919257	3.77067382							0	0	0	-807.7461441	0.4281407531	360.108015627854	
805.1861441	81	16	3	0.459799608	0.4351323132	96.91575271	1.100721029	1.983526259	68.73966755	27.47731644	3.783016012							0	0	0	-805.1861441	0.4351323132	372.455928082454	
802.6261441	81	16	3	0.4670602045	0.4418949633	96.88369602	1.120003702	1.996300282	68.42363583	27.78165762	3.794706543							0	0	0	-802.6261441	0.4418949633	384.889841442499	
800.0661441	81	16	3	0.4740942661	0.4484418166	96.85165126	1.139398098	2.008950639	68.1118768	28.08235535	3.80576785							0	0	0	-800.0661441	0.4484418166	397.405207448898	
797.5061441	81	16	3	0.4809143672	0.454784975	96.81961176	1.158908193	2.02148005	67.80423762	28.37954121	3.816221175							0	0	0	-797.5061441	0.454784975	409.997571723777	
794.9461441	81	16	3	0.4875321328	0.4609356264	96.787571	1.178537883	2.033891116	67.50057369	28.67333966	3.82608665							0	0	0	-794.9461441	0.4609356264	422.662549625267	
792.3861441	81	16	3	0.4939583286	0.4669041316	96.75552268	1.198290997	2.046186327	67.20074807	28.96386856	3.835383374							0	0	0	-792.3861441	0.4669041316	435.395830711489	
789.8261441	81	16	3	0.5002029406	0.4727001005	96.72346063	1.218171304	2.058368063	66.90463091	29.2512396	3.844129487							0	0	0	-789.8261441	0.4727001005	447.616544860266	
