T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(LI@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI				
875.7048234	80	20	0	0	0	97.64512769	2.354872305	0	80	20	0				0.002940536579	-0.002940536579		-875.7048234	0	59.9579757140785	
875.6848234	80	20	0	0.0003715761316	0.0003333339831	97.64419533	2.355804668	0	79.99411907	20.00588093	0				0	0		-875.6848234	0.0003333339831	60.0417903702683	
875.6648234	80	20	0	0.0007426302567	0.0006662033006	97.64326286	2.356737137	0	79.98823904	20.01176096	0				0	0		-875.6648234	0.0006662033006	60.0947320895583	
875.6248234	80	20	0	0.001484315711	0.001331573544	97.64139753	2.358602467	0	79.97648136	20.02351864	0				0	0		-875.6248234	0.001331573544	60.1545596052056	
875.5448234	80	20	0	0.002964859401	0.002659821307	97.63766536	2.362334643	0	79.95297584	20.04702416	0				0	0		-875.5448234	0.002659821307	60.3052364626308	
875.3848234	80	20	0	0.005914684402	0.005306387692	97.63019493	2.369805073	0	79.90600414	20.09399586	0				0	0		-875.3848234	0.005306387692	60.6562949114118	
875.0648234	80	20	0	0.01175579601	0.01054768614	97.61522975	2.384770255	0	79.81221873	20.18778127	0				0	0		-875.0648234	0.01054768614	61.3849660707999	
874.4248234	80	20	0	0.02324972369	0.02086406996	97.58520077	2.41479923	0	79.62527768	20.37472232	0				0	0		-874.4248234	0.02086406996	62.7402191209429	
873.1448234	80	20	0	0.04548545039	0.04083258525	97.52474092	2.47525908	0	79.2539159	20.7460841	0				0	0		-873.1448234	0.04083258525	65.5570507305066	
870.5848234	80	20	0	0.08718144045	0.07831941057	97.40214915	2.59785085	0	78.52125944	21.47874056	0				0	0		-870.5848234	0.07831941057	71.319522117075	
868.0248234	80	20	0	0.1255413678	0.1128624101	97.27719847	2.722801532	0	77.8019795	22.1980205	0				0	0		-868.0248234	0.1128624101	77.2366950021371	
865.4648234	80	20	0	0.1609593164	0.144811257	97.14972282	2.850277184	0	77.09599404	22.90400596	0				0	0		-865.4648234	0.144811257	83.3462491129651	
862.9048234	80	20	0	0.1937708174	0.1744638428	97.01954248	2.980457522	0	76.40319204	23.59680796	0				0	0		-862.9048234	0.1744638428	89.6345764404832	
860.3448234	80	20	0	0.2242650588	0.2020771305	96.88646248	3.113537523	0	75.72343617	24.27656383	0				0	0		-860.3448234	0.2020771305	96.0978619807848	
857.7848234	80	20	0	0.2526853301	0.2278672088	96.75027052	3.249729482	0	75.05656475	24.94343525	0				0	0		-857.7848234	0.2278672088	102.682850328749	
855.2248234	80	20	0	0.279266107	0.2520435303	96.61073544	3.389264556	0	74.40239687	25.59760313	0				0	0		-855.2248234	0.2520435303	109.373018905329	
852.6648234	80	20	0	0.3041905066	0.2747691424	96.46760361	3.532396387	0	73.76073079	26.23926921	0				0	0		-852.6648234	0.2747691424	116.165290945505	
850.1048234	80	20	0	0.3276275397	0.2961951047	96.32059654	3.679403464	0	73.13134908	26.86865092	0				0	0		-850.1048234	0.2961951047	123.013661522751	
847.5448234	80	20	0	0.3497270257	0.3164556476	96.16940708	3.830592922	0	72.51402012	27.48597988	0				0	0		-847.5448234	0.3164556476	129.882162366063	
844.9848234	80	20	0	0.3706225152	0.3356707832	96.01369513	3.98630487	0	71.90850006	28.09149994	0				0	0		-844.9848234	0.3356707832	136.73011979294	
842.4248234	80	20	0	0.3904337617	0.3539485208	95.85308243	4.146917566	0	71.31453477	28.68546523	0				0	0		-842.4248234	0.3539485208	143.511661607654	
839.8648234	80	20	0	0.409268829	0.3713867684	95.68714633	4.312853671	0	70.73186139	29.26813861	0				0	0		-839.8648234	0.3713867684	150.17518566161	
837.3048234	80	20	0	0.4272259143	0.3880749883	95.51541214	4.484587859	0	70.1602099	29.8397901	0				0	0		-837.3048234	0.3880749883	156.662762232413	
834.7448234	80	20	0	0.4443949498	0.4040956695	95.33734386	4.662656138	0	69.59930425	30.40069575	0				0	0		-834.7448234	0.4040956695	162.909467194163	
832.1848234	80	20	0	0.4608590412	0.4195256669	95.15233261	4.847667391	0	69.04886349	30.95113651	0				0	0		-832.1848234	0.4195256669	168.842640802928	
829.6248234	80	20	0	0.4766957925	0.4344374585	94.9596822	5.040317801	0	68.50860245	31.49139755	0				0	0		-829.6248234	0.4344374585	174.381050327813	
827.0648234	80	20	0	0.4919785688	0.4489003709	94.75859093	5.241409071	0	67.97823235	32.02176765	0				0	0		-827.0648234	0.4489003709	179.433961847834	
824.5048234	80	20	0	0.5067777492	0.4629818266	94.54812827	5.451871731	0	67.45746103	32.54253897	0				0	0		-824.5048234	0.4629818266	183.900099208975	
821.9448234	80	20	0	0.521162032	0.4767486811	94.32720465	5.672795347	0	66.94599288	33.05400712	0				0	0		-821.9448234	0.4767486811	187.683255981338	
821.3048234	80	20	0	0.5247030735	0.4801509341	94.27019334	5.729806656	0	66.81954455	33.18045545	0				0	0		-821.3048234	0.4801509341	188.397712059249	
820.9848234	80	20	0	0.5264673746	0.4818481784	94.24140571	5.758594285	0	66.75652986	33.24347014	0				0	0		-820.9848234	0.4818481784	189.184175839609	
820.8248234	80	20	0	0.5273446324	0.482692487	94.22694031	5.773059686	0	66.72507469	33.27492531	0				0	0		-820.8248234	0.482692487	189.475747776511	
820.7448234	80	20	0	0.5277832099	0.4831147363	94.21968948	5.780310524	0	66.70936011	33.29063989	0				0	0		-820.7448234	0.4831147363	189.083417667367	
820.741062	80	20	0	1	0.6942478336	94.21934827	5.780651733	0	66.70862147	33.29137853	0	47.71322393	52.28677607	0	0	0		-820.741062	0.6942478336	-1376.74153230589	
820.7148234	80	20	0	1	0.6942287734	94.22073894	5.779261063	0				47.71296313	52.28703687	0				-820.7148234	0.6942287734	-1378.30902599046	
820.6948234	80	20	0	1	0.6942142764	94.22179861	5.778201388	0				47.71276434	52.28723566	0				-820.6948234	0.6942142764	-1379.31849511269	
820.6548234	80	20	0	1	0.6941852649	94.22391736	5.77608264	0				47.7123668	52.2876332	0				-820.6548234	0.6941852649	-1379.16576316463	
820.5748234	80	20	0	1	0.6941272926	94.2281521	5.771847902	0				47.71157188	52.28842812	0				-820.5748234	0.6941272926	-1380.77991470772	
820.4148234	80	20	0	1	0.6940115517	94.23661055	5.763389445	0				47.70998247	52.29001753	0				-820.4148234	0.6940115517	-1384.02077586274	
820.0948234	80	20	0	1	0.6937808803	94.25348353	5.746516468	0				47.70680555	52.29319445	0				-820.0948234	0.6937808803	-1390.51533377661	
819.4548234	80	20	0	1	0.6933227528	94.28705487	5.712945131	0				47.70045931	52.29954069	0				-819.4548234	0.6933227528	-1403.56748092115	
818.1748234	80	20	0	1	0.6924191419	94.35350856	5.646491436	0				47.68779738	52.31220262	0				-818.1748234	0.6924191419	-1429.9283378007	
815.6148234	80	20	0	1	0.6906608781	94.48372989	5.516270109	0				47.66259702	52.33740298	0				-815.6148234	0.6906608781	-1481.70232393055	
813.0548234	80	20	0	1	0.6889616421	94.61049785	5.389502153	0				47.63756363	52.36243637	0				-813.0548234	0.6889616421	-1533.68750982667	
810.4948234	80	20	0	1	0.6873204988	94.73395679	5.26604321	0				47.61269987	52.38730013	0				-810.4948234	0.6873204988	-1587.50801631067	
807.9348234	80	20	0	1	0.6857345725	94.85424145	5.145758553	0				47.58800826	52.41199174	0				-807.9348234	0.6857345725	-1642.31880992545	
805.3748234	80	20	0	1	0.6842011861	94.97147776	5.028522241	0				47.56349118	52.43650882	0				-805.3748234	0.6842011861	-1698.13949702512	
802.8148234	80	20	0	1	0.6827178479	95.08578367	4.914216331	0				47.53915091	52.46084909	0				-802.8148234	0.6827178479	-1754.99312125426	
800.2548234	80	20	0	1	0.6812822355	95.19726981	4.802730194	0				47.51498958	52.48501042	0				-800.2548234	0.6812822355	-1812.9034251098	
797.6948234	80	20	0	1	0.6798921803	95.3060401	4.693959902	0				47.49100924	52.50899076	0				-797.6948234	0.6798921803	-1871.89443576916	
795.1348234	80	20	0	1	0.6785456541	95.41219232	4.587807677	0				47.46721182	52.53278818	0				-795.1348234	0.6785456541	-1931.99137534139	
792.5748234	80	20	0	1	0.677240758	95.51581861	4.484181394	0				47.44359914	52.55640086	0				-792.5748234	0.677240758	-1993.21991039513	
790.0148234	80	20	0	1	0.6759757106	95.61700586	4.382994144	0				47.42017296	52.57982704	0				-790.0148234	0.6759757106	-2055.6064382154	
787.4548234	80	20	0	1	0.6747488394	95.71583618	4.284163823	0				47.3969349	52.6030651	0				-787.4548234	0.6747488394	-2119.17830868433	
784.8948234	80	20	0	1	0.6735585715	95.81238722	4.187612775	0				47.37388651	52.62611349	0				-784.8948234	0.6735585715	-2183.9634119385	
782.3348234	80	20	0	1	0.6724034261	95.90673254	4.093267464	0				47.35102928	52.64897072	0				-782.3348234	0.6724034261	-2249.9908565316	
779.7748234	80	20	0	1	0.6712820076	95.99894183	4.001058168	0				47.32836457	52.67163543	0				-779.7748234	0.6712820076	-2317.29024540318	
777.2148234	80	20	0	1	0.6701929987	96.08908129	3.910918715	0				47.3058937	52.6941063	0				-777.2148234	0.6701929987	-2385.89208568836	
774.6548234	80	20	0	1	0.6691351551	96.17721377	3.822786228	0				47.2836179	52.7163821	0				-774.6548234	0.6691351551	-2455.8281724412	
772.0948234	80	20	0	1	0.6681073001	96.26339909	3.736600906	0				47.26153832	52.73846168	0				-772.0948234	0.6681073001	-2527.1307791626	
769.5348234	80	20	0	1	0.6671083195	96.34769419	3.652305809	0				47.23965605	52.76034395	0				-769.5348234	0.6671083195	-2599.83356178728	
