T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
C	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
609.9793307	82	15	3	0	0	97.92694569	0.5145398216	1.558514486	82	15	3	0.002428396532	-0.00220862164	-0.0002197748913	-883.1293307	0	65.5312577682094	
609.9593307	82	15	3	0.0003176826332	0.0003049601128	97.92664422	0.5146856536	1.558670127	81.99514374	15.00441665	3.000439614	0	0	0	-883.1093307	0.0003049601128	65.633436632978	
609.9393307	82	15	3	0.0006348736915	0.0006094461977	97.92634285	0.5148315277	1.558825626	81.99028843	15.00883273	3.000878841	0	0	0	-883.0893307	0.0006094461977	65.7017992475191	
609.8993307	82	15	3	0.001268760348	0.001217936367	97.92574014	0.5151231575	1.5591367	81.9805822	15.01766084	3.001756967	0	0	0	-883.0493307	0.001217936367	65.7881607563183	
609.8193307	82	15	3	0.002533581635	0.002432057467	97.92453516	0.5157061901	1.559758649	81.96118572	15.0353032	3.00351108	0	0	0	-882.9693307	0.002432057467	65.9949893982902	
609.6593307	82	15	3	0.00505147882	0.00484892385	97.9221269	0.5168713511	1.561001754	81.92245659	15.07053265	3.007010762	0	0	0	-882.8093307	0.00484892385	66.4500983172688	
609.3393307	82	15	3	0.01003198875	0.00962918552	97.91732003	0.5192006132	1.563479355	81.84523855	15.14079443	3.013967023	0	0	0	-882.4893307	0.00962918552	67.3845528243516	
608.6993307	82	15	3	0.01980334807	0.0190060939	97.90773573	0.5238475615	1.568416713	81.69179542	15.28046855	3.02773603	0	0	0	-881.8493307	0.0190060939	69.1811612870419	
607.4193307	82	15	3	0.03860500794	0.03704266524	97.88868732	0.533102138	1.578210546	81.38877834	15.55652828	3.054693376	0	0	0	-880.5693307	0.03704266524	72.9061453392965	
604.8593307	82	15	3	0.0735104791	0.07050501822	97.85104323	0.5514660058	1.59749076	80.79764992	16.09596546	3.106384619	0	0	0	-878.0093307	0.07050501822	80.5611908528793	
602.2993307	82	15	3	0.105237639	0.1008923438	97.81396175	0.5696641973	1.616374056	80.22531897	16.61941625	3.155264787	0	0	0	-875.4493307	0.1008923438	88.4317818872849	
599.7393307	82	15	3	0.1342374819	0.1286416663	97.77738823	0.5877180979	1.634893676	79.67061195	17.12785052	3.201537531	0	0	0	-872.8893307	0.1286416663	96.5976769816434	
597.1793307	82	15	3	0.1608615865	0.1540937154	97.74128192	0.6056537234	1.653064355	79.132402	17.62223312	3.245364881	0	0	0	-870.3293307	0.1540937154	105.063216201355	
594.6193307	82	15	3	0.1854094971	0.177538718	97.70560379	0.6234921618	1.670904048	78.60965598	18.10344054	3.286903485	0	0	0	-867.7693307	0.177538718	113.806330138832	
592.0593307	82	15	3	0.2081324561	0.1992200709	97.67031868	0.6412523589	1.68842896	78.10141872	18.57228437	3.326296914	0	0	0	-865.2093307	0.1992200709	122.815360305848	
589.4993307	82	15	3	0.2292426404	0.2193433008	97.6353948	0.6589513889	1.705653811	77.60680861	19.02951463	3.363676764	0	0	0	-862.6493307	0.2193433008	132.079150720875	
586.9393307	82	15	3	0.2489203924	0.2380830776	97.60080326	0.6766046903	1.722592051	77.12501256	19.47582372	3.39916372	0	0	0	-860.0893307	0.2380830776	141.587045671451	
584.3793307	82	15	3	0.2673199218	0.2555887436	97.5665177	0.6942262714	1.739256026	76.65528095	19.91185049	3.432868552	0	0	0	-857.5293307	0.2555887436	151.328843309875	
581.8193307	82	15	3	0.2845738487	0.2719887189	97.53251398	0.7118288778	1.755657137	76.19692238	20.33818457	3.464893044	0	0	0	-854.9693307	0.2719887189	161.29482446937	
579.2593307	82	15	3	0.3007968248	0.2873940124	97.49876992	0.7294241604	1.771805924	75.7492991	20.75537008	3.495330822	0	0	0	-852.4093307	0.2873940124	171.475721354761	
576.6993307	82	15	3	0.3160884723	0.3019010707	97.46526502	0.747022798	1.787712179	75.31182225	21.16390962	3.52426813	0	0	0	-849.8493307	0.3019010707	181.862659911049	
574.1393307	82	15	3	0.3305357626	0.3155940839	97.43198036	0.7646346152	1.80338502	74.88394767	21.5642678	3.551784525	0	0	0	-847.2893307	0.3155940839	192.447165750619	
571.5793307	82	15	3	0.3442149612	0.3285468709	97.39889835	0.7822686828	1.818832963	74.46517199	21.95687451	3.577953498	0	0	0	-844.7293307	0.3285468709	203.221132408492	
569.0193307	82	15	3	0.3571932278	0.3408244299	97.36600262	0.7999334052	1.834063975	74.05502902	22.34212794	3.60284304	0	0	0	-842.1693307	0.3408244299	214.176793346641	
566.4593307	82	15	3	0.3695299389	0.3524842205	97.33327788	0.817636597	1.849085528	73.65308649	22.72039736	3.626516151	0	0	0	-839.6093307	0.3524842205	225.306700628579	
563.8993307	82	15	3	0.3812777877	0.3635772293	97.30070981	0.8353855493	1.863904639	73.2589431	23.09202561	3.649031289	0	0	0	-837.0493307	0.3635772293	236.603703234516	
561.3393307	82	15	3	0.3924837032	0.3741488606	97.268285	0.8531870892	1.878527915	72.87222581	23.45733141	3.670442782	0	0	0	-834.4893307	0.3741488606	248.060922996394	
558.7793307	82	15	3	0.4031896223	0.3842396845	97.23599079	0.8710476306	1.89296158	72.49258739	23.81661141	3.690801193	0	0	0	-831.9293307	0.3842396845	259.671734727576	
556.2193307	82	15	3	0.4134331411	0.393886068	97.20381527	0.8889732202	1.907211511	72.11970424	24.17014211	3.710153652	0	0	0	-829.3693307	0.393886068	271.429743660741	
553.6593307	82	15	3	0.4232480673	0.4031207102	97.17174716	0.9069695776	1.921283261	71.75327436	24.51818149	3.72854415	0	0	0	-826.8093307	0.4031207102	283.328776506387	
551.0993307	82	15	3	0.4326648902	0.411973097	97.13977578	0.9250421311	1.935182087	71.39301557	24.86097062	3.746013805	0	0	0	-824.2493307	0.411973097	295.362853862134	
548.5393307	82	15	3	0.4417111819	0.4204698911	97.10789098	0.9431960495	1.94891297	71.03866388	25.19873501	3.762601105	0	0	0	-821.6893307	0.4204698911	307.526177955861	
545.9793307	82	15	3	0.4504119427	0.4286352652	97.0760831	0.9614362701	1.962480632	70.689972	25.53168588	3.778342124	0	0	0	-819.1293307	0.4286352652	319.813125264614	
543.4193307	82	15	3	0.4587898975	0.4364911898	97.04434292	0.9797675248	1.97588956	70.34670797	25.86002131	3.793270714	0	0	0	-816.5693307	0.4364911898	332.218218547588	
540.8593307	82	15	3	0.4668657527	0.4440576819	97.01266162	0.9981943621	1.989144017	70.00865402	26.1839273	3.807418688	0	0	0	-814.0093307	0.4440576819	344.736127261712	
538.2993307	82	15	3	0.4746584184	0.4513530201	96.98103077	1.016721168	2.00224806	69.67560538	26.50357864	3.820815975	0	0	0	-811.4493307	0.4513530201	357.361647714381	
535.7393307	82	15	3	0.4821852021	0.4583939326	96.94944227	1.035352184	2.01520555	69.34736936	26.81913987	3.833490766	0	0	0	-808.8893307	0.4583939326	370.089695817253	
533.1793307	82	15	3	0.489461978	0.4651957604	96.91788831	1.054091526	2.028020169	69.02376439	27.13076596	3.845469652	0	0	0	-806.3293307	0.4651957604	382.915292220787	
530.6193307	82	15	3	0.4965033346	0.4717726011	96.88636138	1.072943195	2.040695426	68.70461918	27.43860309	3.856777734	0	0	0	-803.7693307	0.4717726011	395.833560008577	
528.0593307	82	15	3	0.5033227047	0.4781374341	96.85485423	1.091911096	2.053234672	68.38977202	27.74278925	3.86743874	0	0	0	-801.2093307	0.4781374341	408.839707896709	
525.4993307	82	15	3	0.50993248	0.484302232	96.82335984	1.110999048	2.065641108	68.07907003	28.04345485	3.877475121	0	0	0	-798.6493307	0.484302232	421.929025320358	
522.9393307	82	15	3	0.5163441119	0.4902780578	96.79187141	1.130210795	2.077917791	67.77236859	28.34072327	3.886908143	0	0	0	-796.0893307	0.4902780578	435.096875814521	
520.3793307	82	15	3	0.5225682006	0.4960751519	96.76038233	1.149550021	2.090067647	67.4695307	28.63471133	3.895757971	0	0	0	-793.5293307	0.4960751519	448.338687097361	
