T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
C	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
652.4680928	97	3	0	0	0	99.70566209	0.2943379098	0	97	3	0	0.003782073801	-0.003782073801		-925.6180928	0	7.15797241525474	
652.4480928	97	3	0	0.002832849175	0.002788684081	99.70490619	0.2950938112	0	96.99243593	3.007564071	0	0	0		-925.5980928	0.002788684081	7.18571042515505	
652.4280928	97	3	0	0.005654780111	0.005566644703	99.70415025	0.2958497453	0	96.98487228	3.015127721	0	0	0		-925.5780928	0.005566644703	7.22251708368914	
652.3880928	97	3	0	0.01124534661	0.01107017248	99.70263829	0.2973617087	0	96.96974631	3.030253694	0	0	0		-925.5380928	0.01107017248	7.30365457270977	
652.3080928	97	3	0	0.02226584126	0.02191937761	99.69961393	0.3003860673	0	96.93949919	3.060500806	0	0	0		-925.4580928	0.02191937761	7.44972780752599	
652.1480928	97	3	0	0.0436578876	0.0429800544	99.69356354	0.3064364615	0	96.87902488	3.120975121	0	0	0		-925.2980928	0.0429800544	7.75408885116381	
651.8280928	97	3	0	0.08402851668	0.08272966488	99.68145601	0.3185439854	0	96.75815637	3.241843626	0	0	0		-924.9780928	0.08272966488	8.38896897785572	
651.1880928	97	3	0	0.1562743055	0.1538802342	99.65721372	0.3427862788	0	96.51674312	3.48325688	0	0	0		-924.3380928	0.1538802342	9.76625521780319	
649.9080928	97	3	0	0.2741061062	0.2699825153	99.60861805	0.3913819467	0	96.03523983	3.964760166	0	0	0		-923.0580928	0.2699825153	12.9430055050401	
647.3480928	97	3	0	0.4399742507	0.4335995854	99.51096599	0.4890340117	0	95.07776611	4.922233895	0	0	0		-920.4980928	0.4335995854	20.2282877417549	
644.7880928	97	3	0	0.551126177	0.5434493132	99.41266535	0.5873346506	0	94.12811389	5.871886105	0	0	0		-917.9380928	0.5434493132	28.6187685918176	
642.2280928	97	3	0	0.6308029941	0.6223719846	99.31367242	0.6863275772	0	93.18681633	6.813183669	0	0	0		-915.3780928	0.6223719846	38.4689372796926	
639.6680928	97	3	0	0.6907218413	0.6818827923	99.21393932	0.7860606784	0	92.25439244	7.745607556	0	0	0		-912.8180928	0.6818827923	49.7449354307938	
637.1080928	97	3	0	0.7374366069	0.7284230139	99.11341739	0.8865826076	0	91.33137401	8.668625988	0	0	0		-910.2580928	0.7284230139	62.406347719668	
634.5480928	97	3	0	0.7748937757	0.7658713493	99.01205135	0.9879486481	0	90.41825028	9.581749717	0	0	0		-907.6980928	0.7658713493	76.3996482840666	
631.9880928	97	3	0	0.8056162713	0.7967076341	98.90978345	1.090216551	0	89.5155021	10.4844979	0	0	0		-905.1380928	0.7967076341	91.6564776606807	
629.4280928	97	3	0	0.8312915393	0.8225906787	98.80655185	1.193448154	0	88.62358487	11.37641513	0	0	0		-902.5780928	0.8225906787	108.094267662017	
626.8680928	97	3	0	0.8530912434	0.8446724493	98.70229045	1.297709548	0	87.74292505	12.25707495	0	0	0		-900.0180928	0.8446724493	125.614152332515	
624.3080928	97	3	0	0.8718545979	0.8637782389	98.59692869	1.403071307	0	86.87391676	13.12608324	0	0	0		-897.4580928	0.8637782389	144.10005859365	
621.7480928	97	3	0	0.8881986952	0.8805150928	98.49039125	1.509608749	0	86.01691879	13.98308121	0	0	0		-894.8980928	0.8805150928	163.418243732347	
619.1880928	97	3	0	0.902587637	0.895339749	98.38259776	1.617402238	0	85.17225216	14.82774784	0	0	0		-892.3380928	0.895339749	183.417365080272	
616.6280928	97	3	0	0.9153773672	0.9086027008	98.27346248	1.726537522	0	84.34019827	15.65980173	0	0	0		-889.7780928	0.9086027008	203.929170727803	
614.0680928	97	3	0	0.9268456216	0.9205776325	98.16289388	1.837106116	0	83.52099763	16.47900237	0	0	0		-887.2180928	0.9205776325	224.769852448177	
611.5080928	97	3	0	0.9372124594	0.9314816009	98.05079426	1.949205737	0	82.71484922	17.28515078	0	0	0		-884.6580928	0.9314816009	245.742081196371	
608.9480928	97	3	0	0.9466546637	0.9414891909	97.9370592	2.062940801	0	81.92191047	18.07808953	0	0	0		-882.0980928	0.9414891909	266.637695375018	
606.3880928	97	3	0	0.9553160474	0.9507426499	97.82157701	2.178422987	0	81.14229769	18.85770231	0	0	0		-879.5380928	0.9507426499	287.240993205419	
603.8280928	97	3	0	0.9633149673	0.9593592765	97.70422812	2.295771885	0	80.37608709	19.62391291	0	0	0		-876.9780928	0.9593592765	307.332486156191	
601.2680928	97	3	0	0.970749892	0.9674369008	97.58488426	2.415115737	0	79.62331616	20.37668384	0	0	0		-874.4180928	0.9674369008	326.693018264827	
598.7080928	97	3	0	0.977703593	0.9750580099	97.46340771	2.536592286	0	78.88398549	21.11601451	0	0	0		-871.8580928	0.9750580099	345.108049545483	
596.1480928	97	3	0	0.9842463444	0.9822929018	97.33965024	2.660349757	0	78.15806077	21.84193923	0	0	0		-869.2980928	0.9822929018	362.371902101253	
593.5880928	97	3	0	0.9904383986	0.9892021294	97.21345202	2.786547985	0	77.44547516	22.55452484	0	0	0		-866.7380928	0.9892021294	378.291845496067	
591.0280928	97	3	0	0.9963319279	0.9958384203	97.08464029	2.915359712	0	76.74613168	23.25386832	0	0	0		-864.1780928	0.9958384203	392.832111164887	
589.7480928	97	3	0	0.9991808407	0.9990684967	97.01919644	2.980803559	0	76.40138764	23.59861236	0	0	0		-862.8980928	0.9990684967	399.319159957287	
