T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
867.3039162	78	20	2	0.06201170596	0.05726637384	97.90355726	1.147957865	0.9484848704	76.79083359	21.14528943	2.063876977							0	0	0	-867.3039162	0.05726637384	97.6595623739747	
864.7439162	78	20	2	0.08931687187	0.0824833389	97.85931395	1.185303084	0.9553829617	76.21456948	21.69151883	2.093911693							0	0	0	-864.7439162	0.0824833389	105.863869239199	
862.1839162	78	20	2	0.1145440463	0.1057818575	97.81514715	1.222531757	0.9623210943	75.65586483	22.22138071	2.122754465							0	0	0	-862.1839162	0.1057818575	114.359124038534	
859.6239162	78	20	2	0.1379325337	0.1273827677	97.7710326	1.259673701	0.9692936949	75.11378379	22.73575437	2.150461836							0	0	0	-859.6239162	0.1273827677	123.123981672627	
857.0639162	78	20	2	0.1596870305	0.147474999	97.72694718	1.296757137	0.9762956807	74.58743761	23.23547442	2.177087973							0	0	0	-857.0639162	0.147474999	132.146128516362	
854.5039162	78	20	2	0.1799834867	0.1662209736	97.68286876	1.333808801	0.9833224443	74.07598596	23.72132956	2.202684483							0	0	0	-854.5039162	0.1662209736	141.413352266262	
851.9439162	78	20	2	0.1989738583	0.1837609869	97.6387761	1.370854065	0.9903698341	73.578637	24.19406265	2.227300354							0	0	0	-851.9439162	0.1837609869	150.913560976901	
849.3839162	78	20	2	0.2167899717	0.2002167683	97.59464882	1.407917051	0.9974341261	73.0946464	24.65437165	2.250981947							0	0	0	-849.3839162	0.2002167683	160.634815133235	
846.8239162	78	20	2	0.233546682	0.2156943935	97.55046727	1.445020744	1.00451199	72.62331582	25.10291114	2.273773041							0	0	0	-846.8239162	0.2156943935	170.565352681912	
844.2639162	78	20	2	0.2493444693	0.2302866767	97.50621244	1.482187101	1.011600456	72.16399083	25.54029426	2.295714913							0	0	0	-844.2639162	0.2302866767	180.693599682322	
841.7039162	78	20	2	0.2642715821	0.2440751481	97.46186596	1.519437157	1.018696879	71.71605869	25.96709487	2.316846436							0	0	0	-841.7039162	0.2440751481	191.00819996611	
839.1439162	78	20	2	0.2784058143	0.257131691	97.41740997	1.556791124	1.025798905	71.27894608	26.38384973	2.337204188							0	0	0	-839.1439162	0.257131691	201.497922100013	
836.5839162	78	20	2	0.2918160004	0.2695199219	97.37282707	1.594268482	1.032904445	70.85211626	26.79106114	2.356822597							0	0	0	-836.5839162	0.2695199219	212.151786384299	
834.0239162	78	20	2	0.3045632393	0.2812963181	97.32810029	1.631888071	1.040011639	70.43506733	27.18919864	2.375734028							0	0	0	-834.0239162	0.2812963181	222.959029018968	
831.4639162	78	20	2	0.316701952	0.2925111941	97.283213	1.669668168	1.047118836	70.02732947	27.5787016	2.393968932							0	0	0	-831.4639162	0.2925111941	233.90899681366	
828.9039162	78	20	2	0.3282807613	0.3032095126	97.23814887	1.707626564	1.054224567	69.62846282	27.95998121	2.411555963							0	0	0	-828.9039162	0.3032095126	244.991228836085	
826.3439162	78	20	2	0.3393432393	0.3134315744	97.19289184	1.745780639	1.061327524	69.23805544	28.33342247	2.428522092							0	0	0	-826.3439162	0.3134315744	256.195412449232	
823.7839162	78	20	2	0.3499285453	0.3232136069	97.14742603	1.784147422	1.068426543	68.85572124	28.69938603	2.444892722							0	0	0	-823.7839162	0.3232136069	267.51137676569	
821.2239162	78	20	2	0.3600719689	0.3325882654	97.10173575	1.822743661	1.075520586	68.48109821	29.05820999	2.460691794							0	0	0	-821.2239162	0.3325882654	278.929076989039	
818.6639162	78	20	2	0.3698053976	0.3415850644	97.0558054	1.861585876	1.082608724	68.11384663	29.41021148	2.475941887							0	0	0	-818.6639162	0.3415850644	290.438576747105	
816.1039162	78	20	2	0.3791577174	0.3502307477	97.00961946	1.900690417	1.089690124	67.75364751	29.75568818	2.490664312							0	0	0	-816.1039162	0.3502307477	302.030036123813	
813.5439162	78	20	2	0.3881551598	0.3585496086	96.96316244	1.940073517	1.09676404	67.40020107	30.09491973	2.504879203							0	0	0	-813.5439162	0.3585496086	313.693697937342	
810.9839162	78	20	2	0.3968216016	0.3665637666	96.91641886	1.979751341	1.103829801	67.05322538	30.42816902	2.518605597							0	0	0	-810.9839162	0.3665637666	325.41987179721	
808.4239162	78	20	2	0.4051788256	0.3742934084	96.86937317	2.019740035	1.110886797	66.71245511	30.75568338	2.531861513							0	0	0	-808.4239162	0.3742934084	337.198914412614	
805.8639162	78	20	2	0.4132467479	0.3817569976	96.82200975	2.060055772	1.117934477	66.37764031	31.07769567	2.544664023							0	0	0	-805.8639162	0.3817569976	349.021227454345	
803.3039162	78	20	2	0.4210436159	0.3889714577	96.77431287	2.100714793	1.124972339	66.04854537	31.39442531	2.557029319							0	0	0	-803.3039162	0.3889714577	360.877228936969	
800.7439162	78	20	2	0.4285861828	0.3959523333	96.72626662	2.14173346	1.131999924	65.72494801	31.70607921	2.568972776							0	0	0	-800.7439162	0.3959523333	372.757341779377	
798.1839162	78	20	2	0.4358898598	0.4027139309	96.67785491	2.183128288	1.139016806	65.40663838	32.01285262	2.580509008							0	0	0	-798.1839162	0.4027139309	384.651985724746	
795.6239162	78	20	2	0.4429688512	0.4092694435	96.62906141	2.224915994	1.146022594	65.09341817	32.31492991	2.591651923							0	0	0	-795.6239162	0.4092694435	396.55155746237	
793.0639162	78	20	2	0.4498362729	0.4156310604	96.57986954	2.267113536	1.153016922	64.78509988	32.61248534	2.602414774							0	0	0	-793.0639162	0.4156310604	408.446415559601	
790.5039162	78	20	2	0.456504258	0.4218100647	96.5302624	2.309738158	1.159999446	64.48150609	32.90568371	2.612810204							0	0	0	-790.5039162	0.4218100647	420.326867144456	
787.9439162	78	20	2	0.4629840501	0.4278169196	96.48022273	2.352807428	1.166969842	64.18246877	33.19468094	2.62285029							0	0	0	-787.9439162	0.4278169196	432.183147238322	
785.3839162	78	20	2	0.4692860864	0.4336613456	96.42973292	2.396339283	1.1739278	63.8878287	33.47962472	2.632546582							0	0	0	-785.3839162	0.4336613456	444.005416022735	
782.8239162	78	20	2	0.4754200718	0.4393523887	96.3787749	2.440352074	1.180873025	63.59743491	33.76065495	2.641910144							0	0	0	-782.8239162	0.4393523887	455.749554590896	
781.5439162	78	20	2	0.4784270173	0.4421431722	96.35311468	2.462544404	1.184340918	63.4537857	33.8997436	2.646470698							0	0	0	-781.5439162	0.4421431722	461.235135221678	
780.9039162	78	20	2	0.4799175449	0.4435269092	96.34023946	2.473685476	1.186075059	63.38234428	33.96893246	2.648723256							0	0	0	-780.9039162	0.4435269092	464.902142112391	
780.5839162	78	20	2	0.4806571821	0.4442134774	96.33378849	2.479271555	1.186939955	63.34671232	34.00344825	2.649839438							0	0	0	-780.5839162	0.4442134774	466.570063173811	
780.4239162	78	20	2	0.4810263883	0.4445562281	96.3305603	2.482067087	1.187372609	63.32892042	34.02068347	2.650396111							0	0	0	-780.4239162	0.4445562281	467.37384101906	
780.3839162	78	20	2	0.4811185525	0.444641787	96.32975293	2.482766318	1.187480747	63.32447482	34.02499011	2.650535064							0	0	0	-780.3839162	0.444641787	467.232213650994	
780.3639162	78	20	2	0.4811646724	0.4446846052	96.32934924	2.483115908	1.187534854	63.3222525	34.02714293	2.650604567							0	0	0	-780.3639162	0.4446846052	467.147740037933	
780.3507962	78	20	2	0.4811949208	0.4447126883	96.3290844	2.483345253	1.187570348	63.32079479	34.02855505	2.650650153	43.36164434	51.06106018	5.577295482				0	0	0	-780.3507962	0.4447126883	445.728207781657	
780.3339162	78	20	2	0.48242921	0.445255358	96.32772253	2.485766055	1.186511415	63.31571512	34.03518504	2.649099838	43.36164434	51.06106018	5.577295482				0	0	0	-780.3339162	0.445255358	31.1759286025562	
780.3139162	78	20	2	0.4838835687	0.4458951739	96.32610765	2.488632606	1.185259745	63.30970423	34.04302892	2.647266842	43.36164434	51.06106018	5.577295482				0	0	0	-780.3139162	0.4458951739	31.3293397517489	
780.2739162	78	20	2	0.4867731203	0.4471662622	96.3228729	2.494362637	1.182764465	63.29770497	34.05868395	2.643611085	43.36164434	51.06106018	5.577295482				0	0	0	-780.2739162	0.4471662622	31.6167230856476	
780.1939162	78	20	2	0.4924709647	0.449673477	96.31638421	2.505808578	1.177807212	63.27379755	34.08986038	2.636342075	43.36164434	51.06106018	5.577295482				0	0	0	-780.1939162	0.449673477	32.2016158825155	
780.0339162	78	20	2	0.5035657119	0.4545554699	96.30333088	2.528645944	1.16802318	63.22634004	34.15168934	2.621970627	43.36164434	51.06106018	5.577295482				0	0	0	-780.0339162	0.4545554699	33.3832277579113	
779.7139162	78	20	2	0.5245954513	0.4638200092	96.27692491	2.574119234	1.148955855	63.13279712	34.27333554	2.593867339	43.36164434	51.06106018	5.577295482				0	0	0	-779.7139162	0.4638200092	35.8235991774299	
779.0739162	78	20	2	0.5625966009	0.4805969951	96.22295022	2.664377626	1.112672155	62.95079422	34.50917778	2.540028005	43.36164434	51.06106018	5.577295482				0	0	0	-779.0739162	0.4805969951	40.8139346177096	
778.4339162	78	20	2	0.5960670909	0.4954220552	96.1674785	2.75391597	1.078605526	62.77489857	34.73607191	2.489029517	43.36164434	51.06106018	5.577295482				0	0	0	-778.4339162	0.4954220552	45.6119891795868	
778.4139162	78	20	2	0.5970536595	0.4958598443	96.16572143	2.756704799	1.077573771	62.76949244	34.74302962	2.487477944	43.36164434	51.06106018	5.577295482				0	0	0	-778.4139162	0.4958598443	45.559039327513	
778.4033752	78	20	2	1	0.6551157145	96.16479484	2.758174392	1.077030766	62.76664538	34.74669342	2.486661196	43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188	0	0	0	-778.4033752	0.6551157145	-2872.85054146702	
778.3839162	78	20	2	1	0.6551089408	96.16534203	2.75771393	1.076944037				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-778.3839162	0.6551089408	-2881.48204129907	
778.3639162	78	20	2	1	0.6551020214	96.16590449	2.757240622	1.076854886				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-778.3639162	0.6551020214	-2887.7973818323	
778.3239162	78	20	2	1	0.6550881447	96.16702907	2.756294334	1.076676595				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-778.3239162	0.6550881447	-2882.97666179842	
778.2439162	78	20	2	1	0.6550604042	96.16927737	2.754402614	1.076320012				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-778.2439162	0.6550604042	-2884.75168334313	
778.0839162	78	20	2	1	0.655004974	96.17377055	2.750622603	1.075606852				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-778.0839162	0.655004974	-2888.28212614457	
777.7639162	78	20	2	1	0.6548943168	96.18274319	2.743076265	1.074180545				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-777.7639162	0.6548943168	-2895.36278267639	
777.1239162	78	20	2	1	0.6546738123	96.20063383	2.728038163	1.071328009				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-777.1239162	0.6546738123	-2909.57617912171	
775.8439162	78	20	2	1	0.654236019	96.23619779	2.698178824	1.065623391				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-775.8439162	0.654236019	-2938.20704035256	
773.2839162	78	20	2	1	0.6533731057	96.3064663	2.639316648	1.054217054				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-773.2839162	0.6533731057	-2994.53590343908	
770.7239162	78	20	2	1	0.6525259479	96.3756073	2.581576063	1.042816635				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-770.7239162	0.6525259479	-3050.95293468938	
768.1639162	78	20	2	1	0.6516946421	96.44364218	2.524933289	1.031424527				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-768.1639162	0.6516946421	-3108.99048454103	
765.6039162	78	20	2	1	0.65087882	96.51059158	2.469365352	1.020043063				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-765.6039162	0.65087882	-3167.86074186966	
763.0439162	78	20	2	1	0.6500781263	96.57647542	2.414850064	1.008674512				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-763.0439162	0.6500781263	-3227.58470879051	
760.4839162	78	20	2	1	0.6492922189	96.64131295	2.361365968	0.9973210847				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-760.4839162	0.6492922189	-3288.18537394504	
757.9239162	78	20	2	1	0.6485207681	96.70512276	2.308892307	0.9859849332				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-757.9239162	0.6485207681	-3349.6866242936	
755.3639162	78	20	2	1	0.6477634562	96.76792286	2.257408988	0.9746681558				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-755.3639162	0.6477634562	-3412.11306510304	
752.8039162	78	20	2	1	0.6470199767	96.82973065	2.206896549	0.9633727969				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-752.8039162	0.6470199767	-3475.48896490284	
750.2439162	78	20	2	1	0.6462900335	96.89056302	2.157336134	0.9521008499				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-750.2439162	0.6462900335	-3539.84070553538	
747.6839162	78	20	2	1	0.6455733412	96.95043628	2.108709459	0.9408542582				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-747.6839162	0.6455733412	-3605.19486879978	
745.1239162	78	20	2	1	0.6448696236	97.0093663	2.060998787	0.9296349175				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-745.1239162	0.6448696236	-3671.57861596018	
742.5639162	78	20	2	1	0.6441786141	97.06736842	2.014186905	0.9184446769				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-742.5639162	0.6441786141	-3739.02056287427	
740.0039162	78	20	2	1	0.6435000547	97.12445756	1.968257098	0.9072853407				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-740.0039162	0.6435000547	-3807.54931415162	
737.4439162	78	20	2	1	0.6428336958	97.1806482	1.923193128	0.8961586693				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-737.4439162	0.6428336958	-3877.19453961789	
734.8839162	78	20	2	1	0.6421792957	97.23595441	1.878979209	0.8850663809				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-734.8839162	0.6421792957	-3947.9876090922	
732.3239162	78	20	2	1	0.6415366206	97.29038985	1.835599994	0.8740101529				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-732.3239162	0.6415366206	-4019.95989357196	
729.7639162	78	20	2	1	0.6409054436	97.34396783	1.793040548	0.8629916222				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-729.7639162	0.6409054436	-4093.14408504334	
727.2039162	78	20	2	1	0.6402855451	97.39670128	1.751286336	0.8520123873				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-727.2039162	0.6402855451	-4167.57418639076	
724.6439162	78	20	2	1	0.6396767119	97.44860279	1.710323203	0.8410740086				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-724.6439162	0.6396767119	-4243.28472134913	
722.0839162	78	20	2	1	0.6390787373	97.49968463	1.670137358	0.8301780098				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-722.0839162	0.6390787373	-4320.31104963951	
719.5239162	78	20	2	1	0.6384914204	97.54995876	1.630715358	0.8193258786				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-719.5239162	0.6384914204	-4398.6906446884	
716.9639162	78	20	2	1	0.6379145665	97.59943683	1.592044097	0.8085190677				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-716.9639162	0.6379145665	-4478.46209173409	
714.4039162	78	20	2	1	0.6373479862	97.64813022	1.554110788	0.7977589955				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-714.4039162	0.6373479862	-4559.66370449284	
711.8439162	78	20	2	1	0.6367914954	97.69605	1.51690295	0.787047047				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-711.8439162	0.6367914954	-4642.33640627437	
709.2839162	78	20	2	1	0.6362449152	97.74320703	1.480408398	0.7763845743				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-709.2839162	0.6362449152	-4726.52216108052	
706.7239162	78	20	2	1	0.6357080715	97.78961187	1.44461523	0.7657728978				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-706.7239162	0.6357080715	-4812.26396928341	
704.1639162	78	20	2	1	0.6351807949	97.83527488	1.409511815	0.7552133063				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-704.1639162	0.6351807949	-4899.60663460436	
701.6039162	78	20	2	1	0.6346629205	97.88020616	1.375086783	0.744707058				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-701.6039162	0.6346629205	-4988.59582805032	
699.0439162	78	20	2	1	0.6341542876	97.92441561	1.341329012	0.734255381				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-699.0439162	0.6341542876	-5079.27954436039	
696.4839162	78	20	2	1	0.6336547398	97.9679129	1.308227624	0.7238594739				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-696.4839162	0.6336547398	-5171.70699210707	
693.9239162	78	20	2	1	0.6331641245	98.01070752	1.27577197	0.7135205061				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-693.9239162	0.6331641245	-5265.92873002447	
691.3639162	78	20	2	1	0.632682293	98.05280876	1.243951623	0.7032396188				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-691.3639162	0.632682293	-5361.99634934909	
688.8039162	78	20	2	1	0.6322091	98.0942257	1.21275637	0.693017925				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-688.8039162	0.6322091	-5459.96500304773	
686.2439162	78	20	2	1	0.6317444041	98.13496728	1.182176205	0.6828565103				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-686.2439162	0.6317444041	-5559.89017139567	
683.6839162	78	20	2	1	0.6312880668	98.17504225	1.152201318	0.6727564332				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-683.6839162	0.6312880668	-5661.82998999127	
681.1239162	78	20	2	1	0.6308399533	98.21445919	1.122822089	0.6627187254				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-681.1239162	0.6308399533	-5765.84521849134	
678.5639162	78	20	2	1	0.6303999316	98.25322652	1.094029083	0.6527443927				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-678.5639162	0.6303999316	-5871.99600222233	
676.0039162	78	20	2	1	0.6299678727	98.29135254	1.065813041	0.6428344146				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-676.0039162	0.6299678727	-5980.34732818952	
673.4439162	78	20	2	1	0.6295436506	98.32884538	1.038164875	0.6329897455				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-673.4439162	0.6295436506	-6090.96516265671	
670.8839162	78	20	2	1	0.6291271419	98.36571303	1.011075658	0.6232113144				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-670.8839162	0.6291271419	-6203.91878051071	
668.3239162	78	20	2	1	0.6287182261	98.40196335	0.9845366252	0.6135000256				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-668.3239162	0.6287182261	-6319.2781510047	
665.7639162	78	20	2	1	0.6283167849	98.43760408	0.9585391614	0.6038567588				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-665.7639162	0.6283167849	-6437.11674607114	
663.2039162	78	20	2	1	0.6279227028	98.47264283	0.9330747998	0.5942823698				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-663.2039162	0.6279227028	-6557.51184130549	
660.6439162	78	20	2	1	0.6275358665	98.50708709	0.9081352151	0.5847776901				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-660.6439162	0.6275358665	-6680.54012781995	
658.0839162	78	20	2	1	0.6271561649	98.54094425	0.8837122196	0.575343528				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-658.0839162	0.6271561649	-6806.28609847505	
655.5239162	78	20	2	1	0.6267834895	98.57422157	0.8597977575	0.5659806681				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-655.5239162	0.6267834895	-6934.83207398441	
652.9639162	78	20	2	1	0.6264177333	98.60692623	0.8363839013	0.5566898722				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-652.9639162	0.6264177333	-7066.26541691089	
650.4039162	78	20	2	1	0.6260587919	98.63906527	0.8134628468	0.547471879				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-650.4039162	0.6260587919	-7200.67943910269	
647.8439162	78	20	2	1	0.6257065626	98.67064569	0.7910269095	0.5383274048				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-647.8439162	0.6257065626	-7338.16575858045	
645.2839162	78	20	2	1	0.6253609446	98.70167434	0.7690685204	0.5292571435				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-645.2839162	0.6253609446	-7478.82380576892	
642.7239162	78	20	2	1	0.6250218391	98.73215801	0.7475802224	0.5202617666				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-642.7239162	0.6250218391	-7622.75244369592	
640.1639162	78	20	2	1	0.6246891487	98.76210341	0.7265546665	0.511341924				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-640.1639162	0.6246891487	-7770.05719141181	
637.6039162	78	20	2	1	0.6243627781	98.79151715	0.7059846086	0.5024982436				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-637.6039162	0.6243627781	-7920.85097876567	
635.0439162	78	20	2	1	0.6240426336	98.82040576	0.685862906	0.4937313317				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-635.0439162	0.6240426336	-8075.24286830675	
632.4839162	78	20	2	1	0.6237286228	98.84877571	0.6661825144	0.4850417735				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-632.4839162	0.6237286228	-8233.35009198317	
629.9239162	78	20	2	1	0.6234206551	98.87663338	0.6469364849	0.4764301325				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-629.9239162	0.6234206551	-8395.29672336376	
627.3639162	78	20	2	1	0.6231186413	98.90398509	0.6281179611	0.4678969518				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-627.3639162	0.6231186413	-8561.20784488398	
624.8039162	78	20	2	1	0.6228224936	98.93083707	0.6097201761	0.459442753				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-624.8039162	0.6228224936	-8731.21465293801	
622.2439162	78	20	2	1	0.6225321256	98.95719551	0.5917364505	0.4510680373				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-622.2439162	0.6225321256	-8905.45649277559	
619.6839162	78	20	2	1	0.6222474524	98.98306653	0.5741601891	0.4427732854				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-619.6839162	0.6222474524	-9084.07481367409	
617.1239162	78	20	2	1	0.6219683902	99.00845616	0.5569848793	0.4345589573				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-617.1239162	0.6219683902	-9267.21331151455	
614.5639162	78	20	2	1	0.6216948564	99.03337042	0.5402040882	0.426425493				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-614.5639162	0.6216948564	-9455.02765158296	
612.0039162	78	20	2	1	0.6214267698	99.05781523	0.5238114606	0.4183733121				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-612.0039162	0.6214267698	-9647.67927994427	
609.4439162	78	20	2	1	0.6211640503	99.08179647	0.5078007172	0.4104028143				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-609.4439162	0.6211640503	-9845.33235802129	
606.8839162	78	20	2	1	0.6209066189	99.10531997	0.4921656522	0.4025143794				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-606.8839162	0.6209066189	-10048.158883723	
604.3239162	78	20	2	1	0.6206543977	99.1283915	0.4769001317	0.3947083674				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-604.3239162	0.6206543977	-10256.3413473082	
601.7639162	78	20	2	1	0.62040731	99.15101679	0.4619980918	0.3869851186				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-601.7639162	0.62040731	-10470.0668762811	
599.2039162	78	20	2	1	0.62016528	99.17320151	0.4474535369	0.3793449537				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-599.2039162	0.62016528	-10689.5253099204	
