T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALLI)	w(CU@ALLI)	w(LI@ALLI)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
715.0999585	89	8	3	1	0.7745708294	97.8184293	0.7357595904	1.445811106				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-715.0999585	0.7745708294	-1882.33648472068	
712.5399585	89	8	3	1	0.7732192608	97.85323841	0.7190896577	1.427671931				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-712.5399585	0.7732192608	-1902.87540063465	
709.9799585	89	8	3	1	0.771880051	97.88768452	0.7026676043	1.409647874				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-709.9799585	0.771880051	-1922.12670387057	
707.4199585	89	8	3	1	0.7705553858	97.9217685	0.6864924812	1.391739023				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-707.4199585	0.7705553858	-1943.26001862354	
704.8599585	89	8	3	1	0.7692451453	97.95549121	0.6705632956	1.373945492				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-704.8599585	0.7692451453	-1964.67723710211	
702.2999585	89	8	3	1	0.7679492029	97.98885359	0.6548790105	1.356267395				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-702.2999585	0.7679492029	-1986.37806816098	
699.7399585	89	8	3	1	0.7666674338	98.0218566	0.6394385455	1.338704856				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-699.7399585	0.7666674338	-2008.36867230714	
697.1799585	89	8	3	1	0.7653997153	98.05450122	0.6242407767	1.321258				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-697.1799585	0.7653997153	-2030.65511195755	
694.6199585	89	8	3	1	0.7641459261	98.0867885	0.6092845382	1.303926959				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-694.6199585	0.7641459261	-2053.24361415428	
692.0599585	89	8	3	1	0.7629059469	98.11871951	0.5945686222	1.286711866				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-692.0599585	0.7629059469	-2076.14078457455	
689.4999585	89	8	3	1	0.76167966	98.15029536	0.5800917798	1.269612859				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-689.4999585	0.76167966	-2099.35314542027	
686.9399585	89	8	3	1	0.7604669493	98.1815172	0.5658527216	1.252630081				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-686.9399585	0.7604669493	-2122.88745419895	
684.3799585	89	8	3	1	0.7592677003	98.21238621	0.5518501185	1.235763676				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-684.3799585	0.7592677003	-2146.75062284301	
681.8199585	89	8	3	1	0.7580818	98.24290361	0.538082602	1.21901379				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-681.8199585	0.7580818	-2170.95000549678	
679.2599585	89	8	3	1	0.7569091372	98.27307066	0.5245487654	1.202380573				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-679.2599585	0.7569091372	-2195.49274150446	
676.6999585	89	8	3	1	0.7557496017	98.30288866	0.5112471637	1.185864175				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-676.6999585	0.7557496017	-2220.38644947479	
674.1399585	89	8	3	1	0.7546030853	98.33235893	0.4981763151	1.169464751				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-674.1399585	0.7546030853	-2245.63878255681	
671.5799585	89	8	3	1	0.7534694806	98.36148285	0.4853347011	1.153182453				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-671.5799585	0.7534694806	-2271.25761666603	
