T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
910.3749586	90	8	2	0	0	98.46087455	0.3235982638	1.215527185	90	8	2							0.003670938202	-0.003330602242	-0.0003403359597	-910.3749586	0	23.0449128368327	
910.3549586	90	8	2	0.0008855514974	0.0008671055609	98.46049351	0.3238288408	1.215677654	89.99265846	8.006660892	2.000680646							0	0	0	-910.3549586	0.0008671055609	23.0855720818042	
910.3349586	90	8	2	0.001769551215	0.001732686623	98.4601126	0.3240593585	1.215828046	89.98531854	8.013320441	2.001361018							0	0	0	-910.3349586	0.001732686623	23.1248046424517	
910.2949586	90	8	2	0.003533236295	0.003459609273	98.45935114	0.3245202183	1.216128646	89.97064317	8.026635783	2.002721045							0	0	0	-910.2949586	0.003459609273	23.2013333510184	
910.2149586	90	8	2	0.007043112801	0.006896266281	98.4578297	0.3254412361	1.216729068	89.94131071	8.053251156	2.005438131							0	0	0	-910.2149586	0.006896266281	23.3791657540588	
910.0549586	90	8	2	0.01397390372	0.01368223444	98.45479691	0.3272826327	1.217920458	89.88271415	8.106436797	2.010849053							0	0	0	-910.0549586	0.01368223444	23.7482031892142	
909.7349586	90	8	2	0.02754671397	0.02697051646	98.44875853	0.3309564636	1.220285001	89.76581194	8.212575697	2.021612361							0	0	0	-909.7349586	0.02697051646	24.4448290008991	
909.0949586	90	8	2	0.05355165234	0.05242682956	98.43679551	0.3382731965	1.224931293	89.53317833	8.423937892	2.042883776							0	0	0	-909.0949586	0.05242682956	25.909356674134	
907.8149586	90	8	2	0.1014207515	0.09927356307	98.41329289	0.3527848963	1.233922217	89.0727285	8.842838193	2.084433304							0	0	0	-907.8149586	0.09927356307	29.0470592625533	
905.2549586	90	8	2	0.1832296294	0.179294207	98.36779667	0.3813569328	1.250846399	88.17193507	9.664401682	2.163663251							0	0	0	-905.2549586	0.179294207	35.8251889606851	
902.6949586	90	8	2	0.2504307492	0.2449823512	98.32400729	0.4093839338	1.266608771	87.29908468	10.46294974	2.237965582							0	0	0	-902.6949586	0.2449823512	43.2075315281562	
900.1349586	90	8	2	0.306500736	0.2997543882	98.28163738	0.4369329356	1.281429687	86.45487318	11.23752792	2.307598898							0	0	0	-900.1349586	0.2997543882	51.3754233058704	
897.5749586	90	8	2	0.3539256545	0.3460520691	98.24046316	0.4640675453	1.295469298	85.63936106	11.98781963	2.372819302							0	0	0	-897.5749586	0.3460520691	60.326306439054	
895.0149586	90	8	2	0.3945246383	0.3856613462	98.20030654	0.4908472812	1.308846177	84.8521191	12.71399745	2.433883458							0	0	0	-895.0149586	0.3856613462	70.0507410770269	
892.4549586	90	8	2	0.4296553415	0.419914638	98.16102288	0.5173271845	1.321649935	84.09236323	13.41658979	2.491046981							0	0	0	-892.4549586	0.419914638	80.5334076470297	
889.8949586	90	8	2	0.4603484572	0.4498231756	98.12249254	0.5435576991	1.333949765	83.35906991	14.09636905	2.544561038							0	0	0	-889.8949586	0.4498231756	91.7542915895206	
887.3349586	90	8	2	0.4873982962	0.476166069	98.08461498	0.5695847577	1.345800267	82.65106857	14.75426255	2.59466888							0	0	0	-887.3349586	0.476166069	103.689806359667	
884.7749586	90	8	2	0.511425259	0.4995517061	98.04730454	0.5954500085	1.357245452	81.96711233	15.39128463	2.641603042							0	0	0	-884.7749586	0.4995517061	116.313774628864	
882.2149586	90	8	2	0.5329198172	0.5204609611	98.01048736	0.6211911266	1.368321515	81.30592971	16.00848689	2.685583399							0	0	0	-882.2149586	0.5204609611	129.598245603526	
879.6549586	90	8	2	0.5522740314	0.5392781486	97.97409905	0.646842167	1.37905878	80.66626104	16.6069229	2.726816061							0	0	0	-879.6549586	0.5392781486	143.514151928825	
877.0949586	90	8	2	0.5698044953	0.5563135498	97.938083	0.6724339281	1.389483076	80.04688284	17.18762422	2.76549294							0	0	0	-877.0949586	0.5563135498	158.031815478367	
874.5349586	90	8	2	0.5857692719	0.5718200373	97.90238897	0.6979943064	1.399616722	79.44662334	17.75158483	2.801791827							0	0	0	-874.5349586	0.5718200373	173.144490786446	
871.9749586	90	8	2	0.6003772803	0.5860021508	97.86697366	0.7235508786	1.409475459	78.86436306	18.29976646	2.835870482							0	0	0	-871.9749586	0.5860021508	188.767738454247	
869.4149586	90	8	2	0.6138115187	0.5990394457	97.83179339	0.7491219688	1.419084637	78.29907378	18.83303265	2.867893569							0	0	0	-869.4149586	0.5990394457	204.88860719945	
866.8549586	90	8	2	0.6262149571	0.611071781	97.79681351	0.7747311872	1.428455306	77.74976632	19.35224107	2.897992605							0	0	0	-866.8549586	0.611071781	221.516232191959	
864.2949586	90	8	2	0.6377111984	0.6222201898	97.76200079	0.8003978716	1.437601342	77.21552641	19.85817844	2.926295152							0	0	0	-864.2949586	0.6222201898	238.598248103035	
861.7349586	90	8	2	0.6484049032	0.6325871386	97.72732485	0.8261398415	1.446535307	76.69550282	20.35157888	2.952918301							0	0	0	-861.7349586	0.6325871386	256.106410369247	
859.1749586	90	8	2	0.6583852424	0.6422599144	97.69275777	0.8519735928	1.455268634	76.18890432	20.83312614	2.977969542							0	0	0	-859.1749586	0.6422599144	274.013036744272	
856.6149586	90	8	2	0.6677286358	0.6513133091	97.65827376	0.8779144673	1.463811776	75.69499611	21.30345631	3.001547581							0	0	0	-856.6149586	0.6513133091	292.290994223212	
854.0549586	90	8	2	0.6765009355	0.6598117611	97.62384886	0.9039768027	1.472174332	75.21309604	21.76316084	3.023743125							0	0	0	-854.0549586	0.6598117611	310.913702145155	
851.4949586	90	8	2	0.6847591807	0.6678110761	97.58946079	0.9301740648	1.480365144	74.74257094	22.21278946	3.044639599							0	0	0	-851.4949586	0.6678110761	329.855043283476	
848.9349586	90	8	2	0.6925530226	0.675359823	97.55508865	0.9565189567	1.488392389	74.28283268	22.65285351	3.064313807							0	0	0	-848.9349586	0.675359823	349.089444328562	
846.3749586	90	8	2	0.6999258754	0.6825004632	97.52071283	0.9830235299	1.496263643	73.83333506	23.0838284	3.082836543							0	0	0	-846.3749586	0.6825004632	368.591824680785	
843.8149586	90	8	2	0.7069158685	0.6892702835	97.48631479	1.009699267	1.503985945	73.39357019	23.50615668	3.100273135							0	0	0	-843.8149586	0.6892702835	388.337491574549	
841.2549586	90	8	2	0.7135566272	0.6957021616	97.45187699	1.036557161	1.511565849	72.96306553	23.92025052	3.11668395							0	0	0	-841.2549586	0.6957021616	408.302176634343	
838.6949586	90	8	2	0.7198779211	0.7018252009	97.41738274	1.063607789	1.519009474	72.541381	24.32649415	3.132124842							0	0	0	-838.6949586	0.7018252009	428.461990580609	
836.1349586	90	8	2	0.7259062033	0.7076652597	97.38281609	1.09086137	1.526322538	72.12810635	24.72524609	3.146647559							0	0	0	-836.1349586	0.7076652597	448.793403984503	
833.5749586	90	8	2	0.7316650628	0.7132453939	97.34816178	1.118327822	1.533510394	71.72285872	25.11684117	3.160300112							0	0	0	-833.5749586	0.7132453939	469.27318852454	
831.0149586	90	8	2	0.7371756054	0.7185862306	97.31340512	1.146016813	1.540578066	71.32528047	25.50159242	3.173127106							0	0	0	-831.0149586	0.7185862306	489.878424266772	
