T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
875.5501283	80	17	3	0	0	97.8606799	0.6167286238	1.52259148	80	17	3							0.002232218921	-0.0020475803	-0.0001846386208	-875.5501283	0	79.9368703373034	
875.5301283	80	17	3	0.00026306485	0.0002500145369	97.86038818	0.6168815838	1.522730237	79.99553607	17.00409456	3.000369363							0	0	0	-875.5301283	0.0002500145369	80.0538265875026	
875.5101283	80	17	3	0.0005257475121	0.0004996643425	97.86009655	0.6170346186	1.522868827	79.99107281	17.00818887	3.000738323							0	0	0	-875.5101283	0.0004996643425	80.1342211871378	
875.4701283	80	17	3	0.001050685297	0.0009985531391	97.85951329	0.6173405323	1.523146175	79.98215029	17.01637355	3.001476158							0	0	0	-875.4701283	0.0009985531391	80.2294738410158	
875.3901283	80	17	3	0.002098571496	0.001994422172	97.85834709	0.6179521932	1.52370072	79.96431888	17.03273101	3.002950114							0	0	0	-875.3901283	0.001994422172	80.4402491026873	
875.2301283	80	17	3	0.004185991421	0.003978151154	97.85601588	0.6191747732	1.524809348	79.92871081	17.06539775	3.005891437							0	0	0	-875.2301283	0.003978151154	80.8739922822564	
874.9101283	80	17	3	0.008327754198	0.007913893454	97.85135825	0.621617001	1.527024752	79.85771234	17.13053981	3.011747856							0	0	0	-874.9101283	0.007913893454	81.8274834735573	
874.2701283	80	17	3	0.01645803627	0.01563862845	97.84206906	0.6264980955	1.531432846	79.71653969	17.26012902	3.023331287							0	0	0	-874.2701283	0.01563862845	83.7895468901859	
872.9901283	80	17	3	0.03219967685	0.03059072629	97.82357103	0.6362237727	1.5402052	79.43754433	17.51639	3.046065672							0	0	0	-872.9901283	0.03059072629	87.6032836676144	
870.4301283	80	17	3	0.06172227012	0.05861617551	97.78689429	0.6555570246	1.557548689	78.89237916	18.01780304	3.089817796							0	0	0	-870.4301283	0.05861617551	95.4596860288825	
867.8701283	80	17	3	0.08891623131	0.08441058593	97.75061045	0.6747492785	1.574640271	78.36343477	18.50515588	3.131409351							0	0	0	-867.8701283	0.08441058593	103.494962738825	
865.3101283	80	17	3	0.114061157	0.1082422033	97.71468804	0.6938237077	1.591488249	77.84969927	18.97933322	3.170967514							0	0	0	-865.3101283	0.1082422033	111.78900802274	
862.7501283	80	17	3	0.1373974464	0.1303416209	97.6790972	0.7127997334	1.608103065	77.35024331	19.44114257	3.208614124							0	0	0	-862.7501283	0.1303416209	120.323516465486	
860.1901283	80	17	3	0.1591292648	0.1509046646	97.64381076	0.7316949526	1.624494284	76.86420807	19.89133065	3.244461276							0	0	0	-860.1901283	0.1509046646	129.088143786203	
857.6301283	80	17	3	0.1794310344	0.1700986232	97.60880393	0.7505253593	1.640670708	76.39080051	20.33058738	3.278612108							0	0	0	-857.6301283	0.1700986232	138.073021738017	
855.0701283	80	17	3	0.1984526076	0.1880672132	97.57405399	0.769305537	1.656640469	75.92928852	20.75954991	3.31116157							0	0	0	-855.0701283	0.1880672132	147.268681672754	
