T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
852.5175211	79	16	5	0	0	96.91084273	0.3181203562	2.771036911	79	16	5							0.001523911934	-0.00133427461	-0.0001896373237	-852.5175211	0	117.422940935541	
852.4975211	79	16	5	0.0001744089714	0.0001702221573	96.91052603	0.3181623827	2.771311591	78.99695282	16.00266776	5.000379416							0	0	0	-852.4975211	0.0001702221573	117.564093857277	
852.4775211	79	16	5	0.0003486112773	0.0003402401829	96.91020951	0.3182044835	2.771586007	78.99390496	16.0053367	5.000758335							0	0	0	-852.4775211	0.0003402401829	117.65303958884	
852.4375211	79	16	5	0.0006968594929	0.0006801163302	96.90957638	0.3182885841	2.772135037	78.98781187	16.0106719	5.001516234							0	0	0	-852.4375211	0.0006801163302	117.735073624646	
852.3575211	79	16	5	0.001392585713	0.001359087902	96.90831051	0.3184567518	2.773232734	78.97563091	16.02133862	5.003030471							0	0	0	-852.3575211	0.001359087902	117.924626168776	
852.1975211	79	16	5	0.002780651084	0.002713609754	96.90578025	0.3187929072	2.775426843	78.95129049	16.04265654	5.00605297							0	0	0	-852.1975211	0.002713609754	118.322050255998	
851.8775211	79	16	5	0.005543327016	0.005409063302	96.90072557	0.3194645042	2.779809929	78.9026951	16.08523075	5.012074151							0	0	0	-851.8775211	0.005409063302	119.181748891244	
851.2375211	79	16	5	0.01100709275	0.01073805555	96.89064771	0.3208081108	2.788544184	78.80580344	16.17019206	5.024004506							0	0	0	-851.2375211	0.01073805555	120.939409141471	
849.9575211	79	16	5	0.02171992084	0.02117949022	96.87059199	0.3234874763	2.805920531	78.61331661	16.33920836	5.047475032							0	0	0	-849.9575211	0.02117949022	124.342157176839	
847.3975211	79	16	5	0.04231469679	0.04122509135	96.83088842	0.3288230691	2.840288513	78.23328609	16.67385107	5.092862843							0	0	0	-847.3975211	0.04122509135	131.273605381462	
844.8375211	79	16	5	0.06188303619	0.06023670765	96.79171004	0.334129945	2.874160015	77.85956618	17.0041721	5.13626172							0	0	0	-844.8375211	0.06023670765	138.280465490563	
842.2775211	79	16	5	0.08050927479	0.07829979336	96.75303947	0.3394116432	2.907548886	77.49182948	17.33041363	5.177756894							0	0	0	-842.2775211	0.07829979336	145.407551110123	
839.7175211	79	16	5	0.09826926624	0.09549116612	96.71485957	0.3446709828	2.940469445	77.12977773	17.65279268	5.217429586							0	0	0	-839.7175211	0.09549116612	152.648828262588	
837.1575211	79	16	5	0.1152305721	0.1118792418	96.6771544	0.3499104909	2.972935104	76.77313502	17.97150957	5.255355403							0	0	0	-837.1575211	0.1118792418	160.001864158169	
834.5975211	79	16	5	0.1314535747	0.1275251629	96.63990911	0.3551324336	3.004958454	76.42164569	18.28674945	5.29160486							0	0	0	-834.5975211	0.1275251629	167.464444197117	
832.0375211	79	16	5	0.1469924197	0.1424837532	96.60310981	0.3603388437	3.036551343	76.07507246	18.59868369	5.326243848							0	0	0	-832.0375211	0.1424837532	175.034536904309	
829.4775211	79	16	5	0.1618958128	0.1568043256	96.5667435	0.3655315432	3.067724953	75.73319483	18.90747111	5.359334055							0	0	0	-829.4775211	0.1568043256	182.710276909337	
826.9175211	79	16	5	0.1762076974	0.1705313688	96.53079798	0.3707121641	3.098489857	75.39580753	19.21325914	5.390933334							0	0	0	-826.9175211	0.1705313688	190.489953365006	
824.3575211	79	16	5	0.1899678334	0.1837051329	96.49526176	0.3758821663	3.128856078	75.0627192	19.51618477	5.421096036							0	0	0	-824.3575211	0.1837051329	198.371998662282	
821.7975211	79	16	5	0.2032122919	0.1963621315	96.46012401	0.3810428528	3.158833134	74.73375121	19.81637549	5.449873305							0	0	0	-821.7975211	0.1963621315	206.354971463237	
819.2375211	79	16	5	0.2159738825	0.2085355741	96.42537453	0.3861953841	3.188430087	74.40873658	20.11395008	5.477313345							0	0	0	-819.2375211	0.2085355741	214.437550058968	
816.6775211	79	16	5	0.2282825211	0.2202557386	96.39100363	0.3913407898	3.217655577	74.08751899	20.40901935	5.503461657							0	0	0	-816.6775211	0.2202557386	222.618522336139	
814.1175211	79	16	5	0.2401655493	0.2315502949	96.35700216	0.3964799797	3.246517857	73.76995194	20.70168681	5.528361254							0	0	0	-814.1175211	0.2315502949	230.896772352455	
811.5575211	79	16	5	0.2516480116	0.242444586	96.32336142	0.401613753	3.275024828	73.45589791	20.99204924	5.552052853							0	0	0	-811.5575211	0.242444586	239.009960446375	
811.2375211	79	16	5	0.2530576119	0.2437806832	96.31917952	0.4022543988	3.278566077	73.41688879	21.02817651	5.554934701							0	0	0	-811.2375211	0.2437806832	240.345841433167	
811.0775211	79	16	5	0.2537588919	0.2444452322	96.31709239	0.4025754364	3.280332174	73.39739663	21.04623799	5.556365375							0	0	0	-811.0775211	0.2444452322	240.955563258983	
810.9975211	79	16	5	0.2541091385	0.2447771124	96.31604911	0.402735854	3.281215038	73.3876564	21.05526415	5.55707945							0	0	0	-810.9975211	0.2447771124	241.148048388458	
810.9575211	79	16	5	0.2542841617	0.2449429522	96.31552754	0.4028160371	3.28165642	73.38278776	21.05977607	5.557436169							0	0	0	-810.9575211	0.2449429522	241.539435739068	
810.9529615	79	16	5	0.2543040821	0.2449618264	96.3154681	0.4028251812	3.281706715	73.38223279	21.06029041	5.557476795	62.54235303	28.42537001	9.032276954				0	0	0	-810.9529615	0.2449618264	238.348528492984	
810.9275211	79	16	5	0.2575654672	0.2462381501	96.3171972	0.4037966021	3.279006195	73.369787	21.07665782	5.553555182	62.54235303	28.42537001	9.032276954				0	0	0	-810.9275211	0.2462381501	20.0320774574944	
810.9075211	79	16	5	0.2601075407	0.2472326988	96.31855075	0.404559715	3.276889533	73.36002486	21.0894933	5.55048184	62.54235303	28.42537001	9.032276954				0	0	0	-810.9075211	0.2472326988	20.1883550572014	
810.8675211	79	16	5	0.2651351802	0.2491988801	96.3212426	0.4060839316	3.272673464	73.34056708	21.11507116	5.544361761	62.54235303	28.42537001	9.032276954				0	0	0	-810.8675211	0.2491988801	20.5039314787152	
810.7875211	79	16	5	0.2749701428	0.2530419805	96.32656644	0.4091251334	3.26430843	73.3019029	21.16587254	5.532224555	62.54235303	28.42537001	9.032276954				0	0	0	-810.7875211	0.2530419805	21.1586325654248	
810.6275211	79	16	5	0.2937895256	0.2603775167	96.33698191	0.4151797868	3.2478383	73.22554922	21.26610195	5.508348832	62.54235303	28.42537001	9.032276954				0	0	0	-810.6275211	0.2603775167	22.5078843624365	
810.3075211	79	16	5	0.3284262292	0.2738314487	96.3569389	0.42718842	3.215872679	73.07649297	21.46141626	5.462090774	62.54235303	28.42537001	9.032276954				0	0	0	-810.3075211	0.2738314487	25.3236769681471	
809.6675211	79	16	5	0.3878300343	0.2967349762	96.39372721	0.4508692008	3.155403594	72.79134855	21.83378102	5.374870439	62.54235303	28.42537001	9.032276954				0	0	0	-809.6675211	0.2967349762	31.5483517935024	
808.3875211	79	16	5	0.4788862475	0.3313347833	96.45702346	0.4972800209	3.045696521	72.26310682	22.51934361	5.217549562	62.54235303	28.42537001	9.032276954				0	0	0	-808.3875211	0.3313347833	46.2876073035164	
805.8275211	79	16	5	0.5981542523	0.3753827406	96.5535346	0.5882314345	2.858233961	71.32613555	23.72258754	4.951276901	62.54235303	28.42537001	9.032276954				0	0	0	-805.8275211	0.3753827406	80.6555361277015	
803.2675211	79	16	5	0.6744239676	0.4024686727	96.62170279	0.6787133286	2.699583879	70.49681757	24.77501299	4.72816944	62.54235303	28.42537001	9.032276954				0	0	0	-803.2675211	0.4024686727	121.047911642966	
800.7075211	79	16	5	0.7282518734	0.4208754102	96.66918915	0.770030544	2.560780308	69.74160064	25.72399009	4.534409268	62.54235303	28.42537001	9.032276954				0	0	0	-800.7075211	0.4208754102	169.844966660011	
798.1475211	79	16	5	0.7686602432	0.4342006207	96.70031154	0.8629331168	2.43675534	69.04156477	26.59621207	4.362223166	62.54235303	28.42537001	9.032276954				0	0	0	-798.1475211	0.4342006207	227.103123737605	
795.5875211	79	16	5	0.800343225	0.444295	96.71777286	0.9579188582	2.324308279	68.38479829	27.40847379	4.206727925	62.54235303	28.42537001	9.032276954				0	0	0	-795.5875211	0.444295	292.916929020976	
793.0275211	79	16	5	0.8259749458	0.4522032193	96.72338112	1.055358738	2.221260146	67.76321748	28.17216401	4.064618514	62.54235303	28.42537001	9.032276954				0	0	0	-793.0275211	0.4522032193	367.122263396065	
790.4675211	79	16	5	0.8472253731	0.4585702527	96.71839856	1.155554952	2.126046489	67.17104087	28.89542189	3.933537237	62.54235303	28.42537001	9.032276954				0	0	0	-790.4675211	0.4585702527	449.216817389226	
787.9075211	79	16	5	0.8651920115	0.4638155475	96.70372965	1.258773148	2.037497206	66.6039615	29.58430558	3.811732927	62.54235303	28.42537001	9.032276954				0	0	0	-787.9075211	0.4638155475	535.078659833085	
787.2675211	79	16	5	0.8692644185	0.4649885799	96.69862956	1.285080139	2.0162903	66.46570257	29.75173113	3.782566296	62.54235303	28.42537001	9.032276954				0	0	0	-787.2675211	0.4649885799	558.434710022715	
786.9475211	79	16	5	0.8712458283	0.4655553144	96.69587161	1.298310066	2.005818324	66.39707594	29.83476016	3.768163902	62.54235303	28.42537001	9.032276954				0	0	0	-786.9475211	0.4655553144	570.51296190873	
786.7875211	79	16	5	0.8722224172	0.4658343491	96.69444068	1.304945054	2.000614261	66.36288231	29.87611125	3.761006444	62.54235303	28.42537001	9.032276954				0	0	0	-786.7875211	0.4658343491	570.95046207625	
786.7761226	79	16	5	1	0.5307104667	96.69433745	1.30541821	2.000244339	66.3604495	29.87905283	3.760497669	62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482	0	0	0	-786.7761226	0.5307104667	-2151.1719300918	
786.7575211	79	16	5	1	0.5307018184	96.69466681	1.305244427	2.000088763				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-786.7575211	0.5307018184	-2149.98316578384	
786.7375211	79	16	5	1	0.5306925118	96.69502095	1.305057593	1.999921456				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-786.7375211	0.5306925118	-2149.43628606122	
786.6975211	79	16	5	1	0.5306739096	96.69572913	1.304683972	1.999586903				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-786.6975211	0.5306739096	-2150.47025633799	
786.6175211	79	16	5	1	0.5306367149	96.6971452	1.303936916	1.998917882				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-786.6175211	0.5306367149	-2151.21641178015	
786.4575211	79	16	5	1	0.5305623641	96.69997627	1.302443544	1.997580182				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-786.4575211	0.5305623641	-2152.70486826636	
786.1375211	79	16	5	1	0.5304138165	96.70563409	1.299459762	1.994906146				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-786.1375211	0.5304138165	-2155.68394840825	
785.4975211	79	16	5	1	0.5301173366	96.71693241	1.293504053	1.989563533				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-785.4975211	0.5301173366	-2161.66055570342	
784.2175211	79	16	5	1	0.5295268305	96.73945977	1.281640097	1.978900131				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-784.2175211	0.5295268305	-2173.67887850274	
