T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
618.2425869	85	13	2	1	0.7495327991	98.91405997	0.2813450465	0.8045949858				43.36164434	51.06106018	5.577295482										-618.2425869	0.7495327991	-12588.8553037681	
615.6825869	85	13	2	1	0.7493333864	98.92884329	0.2678318171	0.8033248896				43.36164434	51.06106018	5.577295482										-615.6825869	0.7493333864	-13110.4407043406	
613.1225869	85	13	2	1	0.7491419456	98.94304304	0.2548520302	0.8021049317				43.36164434	51.06106018	5.577295482										-613.1225869	0.7491419456	-13652.3564071172	
611.8425869	85	13	2	1	0.7490491124	98.94992939	0.2485573862	0.8015132208				43.36164434	51.06106018	5.577295482										-611.8425869	0.7490491124	-13935.3038078555	
611.2025869	85	13	2	1	0.7490034233	98.95332008	0.2454580211	0.8012219008				43.36164434	51.06106018	5.577295482										-611.2025869	0.7490034233	-14082.0154887682	
610.8825869	85	13	2	1	0.7489807586	98.95500241	0.2439202249	0.8010773634				43.36164434	51.06106018	5.577295482										-610.8825869	0.7489807586	-14159.0608588327	
610.8025869	85	13	2	1	0.7489751125	98.95542164	0.2435370087	0.8010413465				43.36164434	51.06106018	5.577295482										-610.8025869	0.7489751125	-14176.6090624852	
610.7625869	85	13	2	1	0.7489722917	98.95563106	0.2433455852	0.8010233554				43.36164434	51.06106018	5.577295482										-610.7625869	0.7489722917	-14184.3983046289	
610.7425869	85	13	2	1	0.7489708819	98.95573572	0.2432499196	0.8010143642				43.36164434	51.06106018	5.577295482										-610.7425869	0.7489708819	-14189.4816245255	
610.7261994	85	13	2	1	0.7489697272	98.95582144	0.2431715564	0.8010069992				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-610.7261994	0.7489697272	-11949.1039822009	
610.7125869	85	13	2	1	0.7489650852	98.95593429	0.2431299283	0.8009357775				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-610.7125869	0.7489650852	-2934.22767905879	
610.6925869	85	13	2	1	0.7489582751	98.95610007	0.2430687772	0.8008311541				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-610.6925869	0.7489582751	-2936.50554176182	
610.6525869	85	13	2	1	0.7489446506	98.95643157	0.2429465073	0.8006219195				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-610.6525869	0.7489446506	-2936.1965811574	
610.5725869	85	13	2	1	0.7489174102	98.95709436	0.2427021006	0.8002035385				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-610.5725869	0.7489174102	-2937.43680600245	
610.4125869	85	13	2	1	0.748862964	98.95841905	0.2422138198	0.79936713				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-610.4125869	0.748862964	-2939.92749181697	
610.0925869	85	13	2	1	0.7487542099	98.96106489	0.2412393866	0.7976957267				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-610.0925869	0.7487542099	-2945.88406576727	
609.4525869	85	13	2	1	0.7485374659	98.96634241	0.239299018	0.7943585759				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-609.4525869	0.7485374659	-2957.34520747759	
608.1725869	85	13	2	1	0.7481059678	98.97684094	0.2354521524	0.7877069037				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-608.1725869	0.7481059678	-2974.45661086266	
605.6125869	85	13	2	1	0.7472499013	98.99761295	0.2278929303	0.7744941185				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-605.6125869	0.7472499013	-3010.38243740472	
603.0525869	85	13	2	1	0.7464050396	99.01808665	0.2205111945	0.7614021591				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-603.0525869	0.7464050396	-3049.55164593618	
600.4925869	85	13	2	1	0.7455708308	99.03826419	0.2133046961	0.7484311179				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-600.4925869	0.7455708308	-3088.5976448146	
597.9325869	85	13	2	1	0.7447471945	99.05814775	0.206271172	0.735581082				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-597.9325869	0.7447471945	-3128.35104984817	
595.3725869	85	13	2	1	0.7439340513	99.07773952	0.1994083446	0.7228521329				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-595.3725869	0.7439340513	-3168.83065330011	
592.8125869	85	13	2	1	0.7431313223	99.09704173	0.1927139233	0.7102443466				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-592.8125869	0.7431313223	-3210.05517940101	
590.2525869	85	13	2	1	0.7423389292	99.1160566	0.1861856048	0.6977577935				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-590.2525869	0.7423389292	-3252.04527258128	
587.6925869	85	13	2	1	0.7415567948	99.13478639	0.1798210746	0.6853925382				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-587.6925869	0.7415567948	-3294.82147441941	
585.1325869	85	13	2	1	0.7407848421	99.15323335	0.1736180073	0.673148639				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-585.1325869	0.7407848421	-3341.73616106137	
582.5725869	85	13	2	1	0.7400244817	99.17139979	0.1675740671	0.6610261424				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-582.5725869	0.7400244817	-3385.99610774825	
580.0125869	85	13	2	1	0.7392726358	99.18928798	0.161686911	0.6490251061				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-580.0125869	0.7392726358	-3427.9373576631	
577.4525869	85	13	2	1	0.7385307396	99.20690025	0.1559541865	0.6371455636				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-577.4525869	0.7385307396	-3474.06292357701	
574.8925869	85	13	2	1	0.7377987246	99.22423892	0.1503735343	0.6253875474				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-574.8925869	0.7377987246	-3521.10275996763	
572.3325869	85	13	2	1	0.7370765174	99.24130633	0.1449425891	0.6137510834				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-572.3325869	0.7370765174	-3569.06867173566	
569.7725869	85	13	2	1	0.7363640446	99.25810483	0.13965898	0.6022361906				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-569.7725869	0.7363640446	-3617.9867225863	
567.2125869	85	13	2	1	0.7356612338	99.27463679	0.1345203321	0.5908428805				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-567.2125869	0.7356612338	-3667.88491376263	
564.6525869	85	13	2	1	0.734968013	99.29090458	0.1295242667	0.5795711575				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-564.6525869	0.734968013	-3718.79110108291	
562.0925869	85	13	2	1	0.7342843107	99.30691058	0.1246684025	0.5684210186				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-562.0925869	0.7342843107	-3770.73476494742	
559.5325869	85	13	2	1	0.733610056	99.32265719	0.1199503568	0.557392453				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-559.5325869	0.733610056	-3823.74626051367	
556.9725869	85	13	2	1	0.7329451784	99.33814681	0.115367746	0.546485442				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-556.9725869	0.7329451784	-3877.85748742424	
554.4125869	85	13	2	1	0.7322896081	99.35338185	0.1109181867	0.5356999593				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-554.4125869	0.7322896081	-3933.10129360339	
551.8525869	85	13	2	1	0.7316432756	99.36836473	0.1065992964	0.5250359702				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-551.8525869	0.7316432756	-3989.51161416861	
549.2925869	85	13	2	1	0.731006112	99.38309787	0.102408695	0.5144934318				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-549.2925869	0.731006112	-4047.12469446469	
546.7325869	85	13	2	1	0.730378049	99.3975837	0.09834400504	0.5040722927				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-546.7325869	0.730378049	-4105.97630457312	
544.1725869	85	13	2	1	0.7297590183	99.41182465	0.09440285292	0.493772493				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-544.1725869	0.7297590183	-4166.10547980009	
541.6125869	85	13	2	1	0.7291489527	99.42582317	0.09058286987	0.4835939639				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-541.6125869	0.7291489527	-4227.55200845132	
539.0525869	85	13	2	1	0.7285477848	99.43958168	0.08688169275	0.4735366277				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-539.0525869	0.7285477848	-4290.35688667869	
536.4925869	85	13	2	1	0.7279554481	99.45310264	0.08329696503	0.4636003977				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-536.4925869	0.7279554481	-4354.56372442636	
533.9325869	85	13	2	1	0.7273718762	99.46638848	0.07982633761	0.4537851777				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-533.9325869	0.7273718762	-4420.2174352922	
531.3725869	85	13	2	1	0.7267970034	99.47944167	0.07646746982	0.4440908622				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-531.3725869	0.7267970034	-4487.36432854357	
528.8125869	85	13	2	1	0.726230764	99.49226463	0.07321803024	0.4345173361				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-528.8125869	0.726230764	-4556.05286485048	
526.2525869	85	13	2	1	0.725673093	99.50485983	0.07007569763	0.4250644742				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-526.2525869	0.725673093	-4626.33472991974	
523.6925869	85	13	2	1	0.7251239257	99.5172297	0.0670381618	0.4157321417				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-523.6925869	0.7251239257	-4698.26230216436	
521.1325869	85	13	2	1	0.7245831977	99.52937668	0.0641031245	0.4065201934				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-521.1325869	0.7245831977	-4771.88979360211	
518.5725869	85	13	2	1	0.7240508448	99.54130323	0.06126830028	0.3974284737				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-518.5725869	0.7240508448	-4847.27522545035	
516.0125869	85	13	2	1	0.7235268034	99.55301177	0.05853141735	0.3884568164				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-516.0125869	0.7235268034	-4924.47868787602	
513.4525869	85	13	2	1	0.72301101	99.56450474	0.05589021845	0.3796050448				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-513.4525869	0.72301101	-5003.5621697619	
510.8925869	85	13	2	1	0.7225034015	99.57578457	0.05334246166	0.3708729711				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-510.8925869	0.7225034015	-5084.59193015464	
508.3325869	85	13	2	1	0.7220039152	99.58685368	0.05088592129	0.3622603963				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-508.3325869	0.7220039152	-5167.63469049654	
505.7725869	85	13	2	1	0.7215124883	99.5977145	0.04851838864	0.3537671101				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-505.7725869	0.7215124883	-5252.76200449353	
503.2125869	85	13	2	1	0.7210290587	99.60836944	0.04623767285	0.3453928907				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-503.2125869	0.7210290587	-5340.04853873309	
500.6525869	85	13	2	1	0.7205535642	99.61882089	0.04404160167	0.3371375045				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-500.6525869	0.7205535642	-5429.57164030426	
498.0925869	85	13	2	1	0.7200859431	99.62907127	0.0419280223	0.3290007059				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-498.0925869	0.7200859431	-5521.41269813384	
495.5325869	85	13	2	1	0.7196261337	99.63912296	0.03989480207	0.3209822373				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-495.5325869	0.7196261337	-5615.65596606491	
492.9725869	85	13	2	1	0.7191740746	99.64897834	0.03793982928	0.3130818284				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-492.9725869	0.7191740746	-5712.39157129775	
490.4125869	85	13	2	1	0.7187297047	99.65863979	0.03606101391	0.3052991964				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-490.4125869	0.7187297047	-5811.71143523651	
487.8525869	85	13	2	1	0.7182929628	99.66810967	0.0342562883	0.2976340459				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-487.8525869	0.7182929628	-5913.71279916595	
485.2925869	85	13	2	1	0.7178637881	99.67739032	0.03252360794	0.2900860681				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-485.2925869	0.7178637881	-6018.49894358748	
482.7325869	85	13	2	1	0.7174421199	99.68648411	0.0308609521	0.282654941				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-482.7325869	0.7174421199	-6126.17480164514	
480.1725869	85	13	2	1	0.7170278974	99.69539335	0.0292663245	0.2753403291				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-480.1725869	0.7170278974	-6236.85445617483	
477.6125869	85	13	2	1	0.7166210604	99.70412036	0.02773775398	0.2681418833				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-477.6125869	0.7166210604	-6350.65434094717	
475.0525869	85	13	2	1	0.7162215482	99.71266746	0.02627329515	0.2610592401				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-475.0525869	0.7162215482	-6467.69740176158	
472.4925869	85	13	2	1	0.7158293007	99.72103695	0.02487102893	0.2540920222				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-472.4925869	0.7158293007	-6588.1148746244	
469.9325869	85	13	2	1	0.7154442576	99.7292311	0.02352906323	0.2472398375				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-469.9325869	0.7154442576	-6712.04006882704	
467.3725869	85	13	2	1	0.7150663586	99.73725219	0.02224553342	0.2405022794				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-467.3725869	0.7150663586	-6839.61575126677	
464.8125869	85	13	2	1	0.7146955435	99.74510247	0.02101860295	0.2338789263				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-464.8125869	0.7146955435	-6970.99417687608	
462.2525869	85	13	2	1	0.7143317523	99.75278419	0.01984646385	0.2273693412				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-462.2525869	0.7143317523	-7106.33181676296	
459.6925869	85	13	2	1	0.7139749247	99.76029959	0.01872733717	0.2209730719				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-459.6925869	0.7139749247	-7245.79277743016	
457.1325869	85	13	2	1	0.7136250005	99.76765088	0.01765947354	0.2146896503				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-457.1325869	0.7136250005	-7389.55290857384	
454.5725869	85	13	2	1	0.7132819195	99.77484025	0.01664115355	0.2085185927				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-454.5725869	0.7132819195	-7537.7967992524	
452.0125869	85	13	2	1	0.7129456215	99.78186991	0.01567068817	0.2024593988				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-452.0125869	0.7129456215	-7690.71694950683	
449.4525869	85	13	2	1	0.7126160461	99.78874203	0.0147464192	0.1965115521				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-449.4525869	0.7126160461	-7848.51418064673	
446.8925869	85	13	2	1	0.7122931327	99.79545876	0.01386671955	0.1906745194				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-446.8925869	0.7122931327	-8011.40681243623	
444.3325869	85	13	2	1	0.711976821	99.80202226	0.01302999364	0.1849477507				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-444.3325869	0.711976821	-8179.61999417593	
441.7725869	85	13	2	1	0.7116670501	99.80843464	0.01223467769	0.1793306787				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-441.7725869	0.7116670501	-8353.39119075807	
439.2125869	85	13	2	1	0.7113637593	99.81469804	0.01147924	0.1738227188				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-439.2125869	0.7113637593	-8532.97341660666	
436.6525869	85	13	2	1	0.7110668875	99.82081455	0.01076218118	0.1684232687				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-436.6525869	0.7110668875	-8718.63217392551	
434.0925869	85	13	2	1	0.7107763736	99.82678626	0.01008203442	0.1631317084				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-434.0925869	0.7107763736	-8910.65116096658	
431.5325869	85	13	2	1	0.7104921563	99.83261523	0.009437365618	0.1579473999				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-431.5325869	0.7104921563	-9109.32466811274	
428.9725869	85	13	2	1	0.7102141739	99.83830354	0.008826773686	0.1528696874				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-428.9725869	0.7102141739	-9314.96622293905	
426.4125869	85	13	2	1	0.7099423646	99.84385322	0.008248890312	0.1478978945				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-426.4125869	0.7099423646	-9527.91135100785	
423.8525869	85	13	2	1	0.7096766664	99.84926629	0.007702380574	0.1430313285				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-423.8525869	0.7096766664	-9748.51065380603	
421.2925869	85	13	2	1	0.7094170169	99.85454478	0.007185942672	0.1382692771				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-421.2925869	0.7094170169	-9977.13428876791	
418.7325869	85	13	2	1	0.7091633534	99.85969068	0.006698308053	0.1336110086				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-418.7325869	0.7091633534	-10214.1810987932	
416.1725869	85	13	2	1	0.7089156131	99.86470599	0.006238241418	0.1290557724				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-416.1725869	0.7089156131	-10460.0703689553	
413.6125869	85	13	2	1	0.7086737327	99.86959266	0.005804540703	0.1246027984				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-413.6125869	0.7086737327	-10715.2462056403	
411.0525869	85	13	2	1	0.7084376487	99.87435267	0.005396037024	0.120251297				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-411.0525869	0.7084376487	-10980.1775895677	
408.4925869	85	13	2	1	0.708207297	99.87898795	0.005011594596	0.1160004586				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-408.4925869	0.708207297	-11255.3665693072	
405.9325869	85	13	2	1	0.7079826134	99.88350044	0.004650110616	0.1118494543				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-405.9325869	0.7079826134	-11541.3518350879	
403.3725869	85	13	2	1	0.7077635333	99.88789205	0.004310515122	0.1077974347				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-403.3725869	0.7077635333	-11838.6943538987	
400.8125869	85	13	2	1	0.7075499915	99.8921647	0.003991770818	0.1038435308				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-400.8125869	0.7075499915	-12147.997614788	
398.2525869	85	13	2	1	0.7073419226	99.89632027	0.003692872869	0.09998685321				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-398.2525869	0.7073419226	-12469.9038508386	
395.6925869	85	13	2	1	0.7071392606	99.90036066	0.003412848668	0.09622649253				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-395.6925869	0.7071392606	-12805.0961254105	
393.1325869	85	13	2	1	0.7069419392	99.90428772	0.003150757576	0.09256151901				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-393.1325869	0.7069419392	-13154.3093826001	
390.5725869	85	13	2	1	0.7067498917	99.90810333	0.002905690629	0.0889909827				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-390.5725869	0.7067498917	-13518.3184557474	
388.0125869	85	13	2	1	0.7065630508	99.91180932	0.002676770222	0.08551391337				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-388.0125869	0.7065630508	-13897.9515133188	
385.4525869	85	13	2	1	0.7063813488	99.91540753	0.00246314976	0.08212932054				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-385.4525869	0.7063813488	-14294.0969165063	
382.8925869	85	13	2	1	0.7062047175	99.91889979	0.002264013293	0.07883619352				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-382.8925869	0.7062047175	-14707.7101484162	
380.3325869	85	13	2	1	0.7060330884	99.92228792	0.002078575108	0.07563350149				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-380.3325869	0.7060330884	-15139.795176481	
377.7725869	85	13	2	1	0.7058663921	99.92557373	0.001906079317	0.07252019355				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-377.7725869	0.7058663921	-15591.443740978	
375.2125869	85	13	2	1	0.7057045592	99.928759	0.0017457994	0.06949519888				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-375.2125869	0.7057045592	-16063.8269769499	
372.6525869	85	13	2	1	0.7055475195	99.93184554	0.001597037744	0.06655742684				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-372.6525869	0.7055475195	-16558.1787638064	
370.0925869	85	13	2	1	0.7053952023	99.93483511	0.001459125144	0.06370576717				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-370.0925869	0.7053952023	-17075.8487240814	
367.5325869	85	13	2	1	0.7052475366	99.93772949	0.00133142029	0.06093909018				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-367.5325869	0.7052475366	-17618.2738235414	
364.9725869	85	13	2	1	0.7051044507	99.94053044	0.001213309237	0.05825624697				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-364.9725869	0.7051044507	-18187.0011086471	
362.4125869	85	13	2	1	0.7049658726	99.94323973	0.001104204847	0.05565606973				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-362.4125869	0.7049658726	-18783.6835602976	
359.8525869	85	13	2	1	0.7048317295	99.94585908	0.00100354622	0.05313737198				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-359.8525869	0.7048317295	-19410.1105376325	
357.2925869	85	13	2	1	0.7047019484	99.94839025	0.0009107981056	0.05069894896				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-357.2925869	0.7047019484	-20068.2280280614	
354.7325869	85	13	2	1	0.7045764558	99.95083497	0.0008254502998	0.04833957793				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-354.7325869	0.7045764558	-20760.0951908082	
352.1725869	85	13	2	1	0.7044551775	99.95319496	0.0007470170264	0.04605801862				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-352.1725869	0.7044551775	-21487.9596377312	
349.6125869	85	13	2	1	0.7043380391	99.95547195	0.0006750363064	0.04385301367				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-349.6125869	0.7043380391	-22254.2518134434	
347.0525869	85	13	2	1	0.7042249656	99.95766764	0.0006090693155	0.04172328907				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-347.0525869	0.7042249656	-23061.5706354005	
344.4925869	85	13	2	1	0.7041158815	99.95978375	0.0005486997311	0.03966755467				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-344.4925869	0.7041158815	-23912.7788433693	
341.9325869	85	13	2	1	0.7040107112	99.96182196	0.0004935330702	0.03768450476				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-341.9325869	0.7040107112	-24810.9341106284	
339.3725869	85	13	2	1	0.7039093783	99.96378399	0.0004431960207	0.03577281867				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-339.3725869	0.7039093783	-25759.3566016119	
336.8125869	85	13	2	1	0.7038118063	99.9656715	0.000397335765	0.03393116134				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-336.8125869	0.7038118063	-26761.6722757475	
334.2525869	85	13	2	1	0.7037179182	99.9674862	0.0003556193007	0.03215818405				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-334.2525869	0.7037179182	-27821.7930571869	
331.6925869	85	13	2	1	0.7036276367	99.96922974	0.0003177327561	0.03045252509				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-331.6925869	0.7036276367	-28943.9917661334	
329.1325869	85	13	2	1	0.7035408842	99.97090381	0.0002833807056	0.02881281055				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-329.1325869	0.7035408842	-30132.9114420722	
326.5725869	85	13	2	1	0.7034575828	99.97251006	0.0002522854833	0.02723765506				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-326.5725869	0.7034575828	-31393.6414283476	
324.0125869	85	13	2	1	0.7033776545	99.97405015	0.0002241864984	0.02572566266				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-324.0125869	0.7033776545	-32731.6752627698	
321.4525869	85	13	2	1	0.7033010208	99.97552573	0.0001988395525	0.02427542766				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-321.4525869	0.7033010208	-34153.0778009389	
318.8925869	85	13	2	1	0.7032276034	99.97693845	0.0001760161604	0.02288553557				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-318.8925869	0.7032276034	-35664.4149456484	
316.3325869	85	13	2	1	0.7031573234	99.97828993	0.0001555028766	0.021554564				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-316.3325869	0.7031573234	-37272.9403194824	
313.7725869	85	13	2	1	0.7030901023	99.97958182	0.0001371006277	0.0202810837				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-313.7725869	0.7030901023	-38986.5695294719	
311.2125869	85	13	2	1	0.7030258611	99.98081572	0.0001206240524	0.01906365958				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-311.2125869	0.7030258611	-40813.9407080663	
308.6525869	85	13	2	1	0.702964521	99.98199325	0.0001059008501	0.01790085173				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-308.6525869	0.702964521	-42764.6867300197	
306.0925869	85	13	2	1	0.7029060033	99.98311601	9.277114045E-05	0.01679121661				43.36164434	51.06106018	5.577295482				62.54235303	28.42537001	9.032276954				-306.0925869	0.7029060033	-44849.2736063686	
