T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
847.3055821	78	17	5	0	0	96.87412077	0.3474204992	2.778458727	78	17	5							0.001470224503	-0.00129718348	-0.0001730410229	-847.3055821	0	128.241097019805	
847.2855821	78	17	5	0.0001605734916	0.000155855318	96.87381392	0.3474635382	2.778722545	77.99706021	17.00259355	5.000346239							0	0	0	-847.2855821	0.000155855318	128.407187512671	
847.2655821	78	17	5	0.0003209417494	0.0003115093025	96.87350725	0.3475066617	2.778986084	77.99411966	17.00518836	5.000691973							0	0	0	-847.2655821	0.0003115093025	128.505748165312	
847.2255821	78	17	5	0.0006415679111	0.0006227037878	96.87289381	0.3475927972	2.779513389	77.98824112	17.01037532	5.001383566							0	0	0	-847.2255821	0.0006227037878	128.582451328443	
847.1455821	78	17	5	0.001282167166	0.001244433425	96.87166728	0.3477650344	2.780567684	77.97648886	17.02074577	5.002765371							0	0	0	-847.1455821	0.001244433425	128.77413221272	
846.9855821	78	17	5	0.002560469988	0.002484980672	96.8692155	0.3481093272	2.782675176	77.95300414	17.04147215	5.005523711							0	0	0	-846.9855821	0.002484980672	129.177423323463	
846.6655821	78	17	5	0.005105568085	0.004954503106	96.86431704	0.3487971916	2.786885769	77.90611352	17.08286709	5.011019384							0	0	0	-846.6655821	0.004954503106	130.048749640375	
846.0255821	78	17	5	0.01014312278	0.009840863794	96.85454764	0.3501731003	2.795279261	77.81261047	17.16547754	5.021911996							0	0	0	-846.0255821	0.009840863794	131.829128298398	
844.7455821	78	17	5	0.02003418228	0.01942877089	96.83509635	0.3529167094	2.811986945	77.62680346	17.32984381	5.043352727							0	0	0	-844.7455821	0.01942877089	135.273609466203	
842.1855821	78	17	5	0.03910187619	0.03788782269	96.79655109	0.3583787214	2.845070187	77.25977216	17.6553669	5.084860943							0	0	0	-842.1855821	0.03788782269	142.282089418579	
839.6255821	78	17	5	0.05728285491	0.05545750484	96.75846712	0.3638089858	2.877723891	76.89860134	17.97679207	5.124606585							0	0	0	-839.6255821	0.05545750484	149.357883767379	
837.0655821	78	17	5	0.07464579853	0.07220707469	96.72083024	0.3692106043	2.909959157	76.54299943	18.29433954	5.162661027							0	0	0	-837.0655821	0.07220707469	156.542973499247	
834.5055821	78	17	5	0.09125288944	0.08819920498	96.6836264	0.3745860545	2.941787549	76.19269954	18.60820799	5.199092462							0	0	0	-834.5055821	0.08819920498	163.831722450236	
831.9455821	78	17	5	0.1071598715	0.1034900774	96.64684251	0.3799375627	2.973219929	75.84745394	18.9185815	5.233964558							0	0	0	-831.9455821	0.1034900774	171.221868510206	
829.3855821	78	17	5	0.1224168703	0.1181302099	96.61046634	0.3852671292	3.004266527	75.50703232	19.22563082	5.26733686							0	0	0	-829.3855821	0.1181302099	178.711338243262	
826.8255821	78	17	5	0.137069094	0.1321651635	96.57448645	0.3905765503	3.034936996	75.17122025	19.52951459	5.29926516							0	0	0	-826.8255821	0.1321651635	186.298219833411	
824.2655821	78	17	5	0.1511574315	0.1456361448	96.5388921	0.3958674375	3.065240466	74.83981781	19.83038037	5.32980182							0	0	0	-824.2655821	0.1456361448	193.980746424358	
821.7055821	78	17	5	0.164718965	0.1585805234	96.50367317	0.4011412342	3.095185592	74.51263834	20.12836559	5.358996066							0	0	0	-821.7055821	0.1585805234	201.757288269709	
819.1455821	78	17	5	0.1777874108	0.1710322755	96.46882018	0.4063992305	3.124780594	74.18950732	20.42359843	5.386894246							0	0	0	-819.1455821	0.1710322755	209.626340262591	
816.5855821	78	17	5	0.1903935	0.1830223684	96.43432413	0.4116425766	3.154033296	73.87026136	20.71619857	5.413540069							0	0	0	-816.5855821	0.1830223684	217.586510659444	
814.0255821	78	17	5	0.2025653084	0.1945790925	96.40017655	0.4168722942	3.182951154	73.55474728	21.0062779	5.438974814							0	0	0	-814.0255821	0.1945790925	225.636519288645	
811.4655821	78	17	5	0.2143285433	0.2057283502	96.36636942	0.4220892866	3.211541293	73.24282133	21.29394115	5.46323752							0	0	0	-811.4655821	0.2057283502	233.475139059075	
810.8255821	78	17	5	0.2172120412	0.2084584789	96.35796501	0.4233893763	3.218645614	73.16540591	21.36545977	5.469134323							0	0	0	-810.8255821	0.2084584789	235.945939126442	
810.5055821	78	17	5	0.2186405311	0.2098103956	96.35377634	0.4240418155	3.222181841	73.12675317	21.40120217	5.472044664							0	0	0	-810.5055821	0.2098103956	237.324137159468	
810.4255821	78	17	5	0.2189965385	0.2101472669	96.35273016	0.4242049865	3.223064856	73.11709734	21.41013351	5.472769147							0	0	0	-810.4255821	0.2101472669	237.28109254528	
810.3855821	78	17	5	0.2191747596	0.2103159139	96.35220673	0.4242863535	3.223506914	73.11227275	21.41459535	5.473131898							0	0	0	-810.3855821	0.2103159139	240.804223019694	
810.3851369	78	17	5	0.2191767139	0.2103177624	96.35220092	0.4242872654	3.223511813	73.11221901	21.41464509	5.473135905	62.54235303	28.42537001	9.032276954				0	0	0	-810.3851369	0.2103177624	240.540544771594	
810.3555821	78	17	5	0.2225852456	0.2116479953	96.3540126	0.4253928021	3.220594603	73.09858391	21.43249877	5.46891732	62.54235303	28.42537001	9.032276954				0	0	0	-810.3555821	0.2116479953	22.3298434542457	
810.3355821	78	17	5	0.2248731235	0.212540651	96.3552333	0.4261403577	3.218626339	73.08937865	21.44454986	5.466071493	62.54235303	28.42537001	9.032276954				0	0	0	-810.3355821	0.212540651	22.4815796035628	
810.2955821	78	17	5	0.2294042496	0.2143079751	96.35766207	0.4276340654	3.214703861	73.0710209	21.46857775	5.46040135	62.54235303	28.42537001	9.032276954				0	0	0	-810.2955821	0.2143079751	22.7880841540704	
810.2155821	78	17	5	0.238292197	0.2177723905	96.36246974	0.4306160506	3.206914208	73.03451247	21.51634185	5.44914568	62.54235303	28.42537001	9.032276954				0	0	0	-810.2155821	0.2177723905	23.4239403685965	
810.0555821	78	17	5	0.2553886351	0.2244220916	96.3718909	0.4365591267	3.191549977	72.96230173	21.61073494	5.426963323	62.54235303	28.42537001	9.032276954				0	0	0	-810.0555821	0.2244220916	24.7304878340203	
809.7355821	78	17	5	0.2871583724	0.2367437205	96.38999668	0.4483692542	3.161634061	72.82092291	21.79523687	5.383840223	62.54235303	28.42537001	9.032276954				0	0	0	-809.7355821	0.2367437205	27.4350276957925	
809.0955821	78	17	5	0.3425533945	0.2580964055	96.4235389	0.4717343725	3.104726729	72.54911497	22.14883	5.302055034	62.54235303	28.42537001	9.032276954				0	0	0	-809.0955821	0.2580964055	33.3480487083214	
807.8155821	78	17	5	0.4296433965	0.2912647614	96.48165598	0.5177453118	3.000598708	72.04174978	22.80504151	5.153208715	62.54235303	28.42537001	9.032276954				0	0	0	-807.8155821	0.2912647614	47.0928808139736	
805.2555821	78	17	5	0.5475837536	0.3351450795	96.57087371	0.6084275524	2.820698735	71.13304695	23.9686349	4.898318152	62.54235303	28.42537001	9.032276954				0	0	0	-805.2555821	0.3351450795	78.5873274144896	
802.6955821	78	17	5	0.62520676	0.3631240995	96.63391807	0.6990101488	2.667071779	70.32248654	24.9948402	4.682673262	62.54235303	28.42537001	9.032276954				0	0	0	-802.6955821	0.3631240995	114.890673623955	
800.1355821	78	17	5	0.6809961816	0.3826356307	96.67744773	0.7906282814	2.531923991	69.58091782	25.9248074	4.494274782	62.54235303	28.42537001	9.032276954				0	0	0	-800.1355821	0.3826356307	157.857137041378	
797.5755821	78	17	5	0.7234161013	0.397053906	96.70532289	0.8839589772	2.41071813	68.89141242	26.78241621	4.326171364	62.54235303	28.42537001	9.032276954				0	0	0	-797.5755821	0.397053906	207.339439174168	
795.0155821	78	17	5	0.7570010964	0.4081696632	96.7200025	0.9794639218	2.300533576	68.24310937	27.5829779	4.173912734	62.54235303	28.42537001	9.032276954				0	0	0	-795.0155821	0.4081696632	263.25637576472	
792.4555821	78	17	5	0.7843808095	0.417013309	96.72315001	1.077495047	2.199354941	67.62853755	28.33701623	4.034446219	62.54235303	28.42537001	9.032276954				0	0	0	-792.4555821	0.417013309	325.338704750888	
789.8955821	78	17	5	0.8072234609	0.4242323928	96.71593507	1.178344221	2.105720707	67.04230059	29.05212684	3.905572567	62.54235303	28.42537001	9.032276954				0	0	0	-789.8955821	0.4242323928	393.077703022638	
787.3355821	78	17	5	0.8266380766	0.430253682	96.69919897	1.282271803	2.018529224	66.48034722	29.73400703	3.785645749	62.54235303	28.42537001	9.032276954				0	0	0	-787.3355821	0.430253682	462.818856789395	
787.0155821	78	17	5	0.8288664098	0.4309387547	96.69646972	1.29549189	2.008038395	66.41164448	29.81713829	3.771217229	62.54235303	28.42537001	9.032276954				0	0	0	-787.0155821	0.4309387547	472.600348235378	
