T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALLI)	w(CU@ALLI)	w(LI@ALLI)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
869.3811536	92	4	4	0.6255115159	0.6278603387	96.75306104	0.1547714756	3.092167488	83.98081027	10.48752809	5.531661637							0	0	0	-869.3811536	0.6278603387	159.39638532109	
866.8211536	92	4	4	0.6414053251	0.6432938013	96.71517087	0.1609567288	3.1238724	83.49653065	10.92343662	5.580032722							0	0	0	-866.8211536	0.6432938013	173.262607721108	
864.2611536	92	4	4	0.656082344	0.6575105475	96.67870707	0.1672733726	3.154019562	83.01782771	11.35806076	5.624111536							0	0	0	-864.2611536	0.6575105475	187.799560909858	
861.7011536	92	4	4	0.669671694	0.6706427867	96.64357576	0.173720815	3.182703427	82.54467161	11.79113511	5.664193276							0	0	0	-861.7011536	0.6706427867	203.014366492688	
859.1411536	92	4	4	0.6822852314	0.6828047647	96.60968909	0.1802981993	3.210012712	82.0770335	12.22241418	5.700552316							0	0	0	-859.1411536	0.6828047647	218.936185538295	
856.5811536	92	4	4	0.6940182299	0.6940935356	96.57696956	0.1870055058	3.236024932	81.61486307	12.65170241	5.733434519							0	0	0	-856.5811536	0.6940935356	235.516128651752	
854.0211536	92	4	4	0.7049604039	0.7046002964	96.54533032	0.1938393755	3.260830301	81.15816964	13.07873474	5.763095619							0	0	0	-854.0211536	0.7046002964	252.769703097173	
851.4611536	92	4	4	0.7151842589	0.7143985165	96.5147046	0.2007996179	3.28449578	80.706894	13.50336055	5.789745446							0	0	0	-851.4611536	0.7143985165	270.737681007572	
848.9011536	92	4	4	0.7247558669	0.7235549954	96.48502511	0.2078848552	3.307090034	80.26099475	13.92541727	5.813587976							0	0	0	-848.9011536	0.7235549954	289.397155923933	
846.3411536	92	4	4	0.7337337312	0.7321287314	96.45622897	0.2150936726	3.328677354	79.8204256	14.34476197	5.834812425							0	0	0	-846.3411536	0.7321287314	308.74659962326	
843.7811536	92	4	4	0.7421698255	0.740172007	96.42825746	0.2224246419	3.349317898	79.38513533	14.76127041	5.853594261							0	0	0	-843.7811536	0.740172007	328.783201874528	
841.2211536	92	4	4	0.7501104664	0.7477313	96.40105574	0.2298763417	3.36906792	78.95506788	15.17483597	5.870096152							0	0	0	-841.2211536	0.7477313	349.502930067408	
838.6611536	92	4	4	0.7575970485	0.7548480484	96.37457263	0.2374473727	3.387979998	78.53016266	15.58536847	5.884468877							0	0	0	-838.6611536	0.7548480484	370.900596816499	
836.1011536	92	4	4	0.7646666669	0.7615592992	96.34876038	0.2451363695	3.406103255	78.11035484	15.99279298	5.896852178							0	0	0	-836.1011536	0.7615592992	392.969925911042	
833.5411536	92	4	4	0.7713526485	0.7678982591	96.32357442	0.2529420097	3.42348357	77.69557582	16.39704862	5.907375563							0	0	0	-833.5411536	0.7678982591	415.703634753059	
830.9811536	92	4	4	0.777685006	0.7738947655	96.2989732	0.2608630208	3.440163782	77.28575362	16.79808733	5.916159056							0	0	0	-830.9811536	0.7738947655	439.093493759873	
828.4211536	92	4	4	0.7836908285	0.7795756906	96.27491793	0.2688981851	3.456183889	76.88081337	17.19587272	5.923313909							0	0	0	-828.4211536	0.7795756906	463.130409754826	
825.8611536	92	4	4	0.7893946187	0.7849652892	96.25137243	0.2770463428	3.471581228	76.48067778	17.59037896	5.928943258							0	0	0	-825.8611536	0.7849652892	487.804490839164	
823.3011536	92	4	4	0.7948185851	0.7900854998	96.22830294	0.285306394	3.486390662	76.08526754	17.98158973	5.933142735							0	0	0	-823.3011536	0.7900854998	513.105109457233	
820.7411536	92	4	4	0.7999828961	0.7949562056	96.20567796	0.2936772994	3.50064474	75.69450175	18.36949721	5.936001046							0	0	0	-820.7411536	0.7949562056	539.020950711798	
818.1811536	92	4	4	0.8049059013	0.7995954621	96.18346806	0.3021580811	3.514373857	75.30829834	18.75410117	5.937600496							0	0	0	-818.1811536	0.7995954621	565.540083928411	
815.6211536	92	4	4	0.8096043259	0.8040196952	96.16164577	0.3107478213	3.527606406	74.9265744	19.13540812	5.938017481							0	0	0	-815.6211536	0.8040196952	592.650028445268	
813.0611536	92	4	4	0.8140934404	0.808243875	96.14018542	0.3194456616	3.540368915	74.54924653	19.51343052	5.937322948							0	0	0	-813.0611536	0.808243875	615.718002088286	
813.0211536	92	4	4	0.8141624392	0.8083088241	96.13985174	0.3195820747	3.540566184	74.54338933	19.51930502	5.93730565							0	0	0	-813.0211536	0.8083088241	619.203044818327	
813.0011536	92	4	4	0.8141966861	0.8083410376	96.13968551	0.3196504681	3.540664023	74.54045903	19.52224511	5.937295861							0	0	0	-813.0011536	0.8083410376	621.2199091226	
812.9959816	92	4	4	0.8142055363	0.8083493619	96.13964253	0.3196681577	3.540689315	74.53970126	19.52300543	5.93729331	62.54235303	28.42537001	9.032276954				0	0	0	-812.9959816	0.8083493619	617.73594668764	
812.9711536	92	4	4	0.8179714966	0.8097453334	96.14239445	0.3207724751	3.536833076	74.52297698	19.54544088	5.931582144	62.54235303	28.42537001	9.032276954				0	0	0	-812.9711536	0.8097453334	17.9849004819018	
812.9511536	92	4	4	0.8209513247	0.8108477237	96.14459568	0.3216597221	3.533744599	74.50956921	19.56342171	5.927009072	62.54235303	28.42537001	9.032276954				0	0	0	-812.9511536	0.8108477237	18.3015102907524	
812.9111536	92	4	4	0.8267751255	0.8129969075	96.1489563	0.3234271807	3.52761652	74.48294005	19.59912112	5.917938835	62.54235303	28.42537001	9.032276954				0	0	0	-812.9111536	0.8129969075	18.9467493885916	
812.8311536	92	4	4	0.8379074967	0.8170819661	96.1575166	0.3269359749	3.515547421	74.4303842	19.66952774	5.900088058	62.54235303	28.42537001	9.032276954				0	0	0	-812.8311536	0.8170819661	20.2898035282988	
812.6711536	92	4	4	0.858327745	0.8244989597	96.17403373	0.3338569594	3.492109306	74.32789912	19.80663072	5.865470153	62.54235303	28.42537001	9.032276954				0	0	0	-812.6711536	0.8244989597	23.1725246443421	
812.3511536	92	4	4	0.8931451865	0.8368808075	96.20492272	0.3473629294	3.447714356	74.13223879	20.06768908	5.800072136	62.54235303	28.42537001	9.032276954				0	0	0	-812.3511536	0.8368808075	29.8270504134325	
811.7111536	92	4	4	0.945929149	0.8548541087	96.25972611	0.3733316256	3.36694226	73.77099435	20.54734798	5.681657679	62.54235303	28.42537001	9.032276954				0	0	0	-811.7111536	0.8548541087	45.4254123316571	
811.0711536	92	4	4	0.9843594962	0.8671308737	96.30732403	0.3982979707	3.294378004	73.44052758	20.98358405	5.575888377	62.54235303	28.42537001	9.032276954				0	0	0	-811.0711536	0.8671308737	63.2984164090632	
810.7511536	92	4	4	0.9999726275	0.871864312	96.32896064	0.4105044761	3.260534883	73.28443598	21.18881223	5.526751788	62.54235303	28.42537001	9.032276954				0	0	0	-810.7511536	0.871864312	5719.59854676094	
810.7311536	92	4	4	1	0.8718678062	96.32918031	0.4103775578	3.260442136				62.54235303	28.42537001	9.032276954							-810.7311536	0.8718678062	-25846.2030277359	
810.7211536	92	4	4	1	0.8718654068	96.32927328	0.4103004788	3.260426245				62.54235303	28.42537001	9.032276954							-810.7211536	0.8718654068	-4168.31698026656	
810.7011536	92	4	4	1	0.8718606101	96.32945917	0.4101463291	3.260394504				62.54235303	28.42537001	9.032276954							-810.7011536	0.8718606101	-4170.09861651308	
810.6611536	92	4	4	1	0.8718510206	96.32983079	0.4098381892	3.260331019				62.54235303	28.42537001	9.032276954							-810.6611536	0.8718510206	-4172.51411171892	
810.5811536	92	4	4	1	0.8718318593	96.33057338	0.4092224595	3.260204162				62.54235303	28.42537001	9.032276954							-810.5811536	0.8718318593	-4177.67208211699	
810.4211536	92	4	4	1	0.8717936078	96.3320559	0.4079931989	3.259950902				62.54235303	28.42537001	9.032276954							-810.4211536	0.8717936078	-4188.03217718045	
810.1011536	92	4	4	1	0.8717173878	96.33501035	0.4055434576	3.259446189				62.54235303	28.42537001	9.032276954							-810.1011536	0.8717173878	-4208.86222677228	
809.4611536	92	4	4	1	0.8715660763	96.34087705	0.4006789763	3.258443971				62.54235303	28.42537001	9.032276954							-809.4611536	0.8715660763	-4251.07500761959	
808.1811536	92	4	4	1	0.8712679319	96.35244277	0.3910890687	3.256468166				62.54235303	28.42537001	9.032276954							-808.1811536	0.8712679319	-4337.71956323784	
805.6211536	92	4	4	1	0.8706892809	96.37491261	0.3724577411	3.252629651				62.54235303	28.42537001	9.032276954							-805.6211536	0.8706892809	-4517.42597262197	
803.0611536	92	4	4	1	0.8701336122	96.39651813	0.3545431087	3.248938759				62.54235303	28.42537001	9.032276954							-803.0611536	0.8701336122	-4705.56532116201	
800.5011536	92	4	4	1	0.8696002908	96.41728072	0.3373274126	3.245391867				62.54235303	28.42537001	9.032276954							-800.5011536	0.8696002908	-4904.09098779495	
797.9411536	92	4	4	1	0.8690886838	96.4372219	0.3207928057	3.241985298				62.54235303	28.42537001	9.032276954							-797.9411536	0.8690886838	-5113.65096938772	
795.3811536	92	4	4	1	0.8685981623	96.45636327	0.3049213709	3.238715359				62.54235303	28.42537001	9.032276954							-795.3811536	0.8685981623	-5334.94207512758	
792.8211536	92	4	4	1	0.868128102	96.47472649	0.2896951534	3.235578353				62.54235303	28.42537001	9.032276954							-792.8211536	0.868128102	-5568.70766165731	
790.2611536	92	4	4	1	0.8676778837	96.49233323	0.2750961927	3.232570578				62.54235303	28.42537001	9.032276954							-790.2611536	0.8676778837	-5815.7430547639	
787.7011536	92	4	4	1	0.8672468942	96.50920511	0.2611065537	3.22968834				62.54235303	28.42537001	9.032276954							-787.7011536	0.8672468942	-6076.90107111189	
785.1411536	92	4	4	1	0.866834527	96.52536369	0.2477083563	3.226927954				62.54235303	28.42537001	9.032276954							-785.1411536	0.866834527	-6353.0909796313	
782.5811536	92	4	4	1	0.8664401824	96.54083044	0.2348838045	3.224285755				62.54235303	28.42537001	9.032276954							-782.5811536	0.8664401824	-6645.28937303145	
780.0211536	92	4	4	1	0.8660632689	96.55562669	0.2226152143	3.221758098				62.54235303	28.42537001	9.032276954							-780.0211536	0.8660632689	-6954.54197575531	
777.4611536	92	4	4	1	0.865703203	96.56977359	0.2108850395	3.21934137				62.54235303	28.42537001	9.032276954							-777.4611536	0.865703203	-7281.96793400488	
774.9011536	92	4	4	1	0.8653594102	96.58329211	0.1996758974	3.217031988				62.54235303	28.42537001	9.032276954							-774.9011536	0.8653594102	-7624.07177810574	
774.2611536	92	4	4	1	0.865275938	96.586576	0.1969530053	3.216470993				62.54235303	28.42537001	9.032276954							-774.2611536	0.865275938	-7712.5394268146	
773.9411536	92	4	4	1	0.8652345676	96.5882038	0.195603282	3.21619292				62.54235303	28.42537001	9.032276954							-773.9411536	0.8652345676	-7757.81822899185	
773.9011536	92	4	4	1	0.8652294134	96.58840661	0.1954351136	3.216158274				62.54235303	28.42537001	9.032276954							-773.9011536	0.8652294134	-7763.47387887395	
773.8811536	92	4	4	1	0.8652268377	96.58850797	0.195351075	3.216140959				62.54235303	28.42537001	9.032276954							-773.8811536	0.8652268377	-7765.88985584494	
773.8776612	92	4	4	1	0.865226388	96.58852566	0.1953364032	3.216137937				62.54235303	28.42537001	9.032276954	81.82322976	0	18.17677024				-773.8776612	0.865226388	-7620.88922192149	
773.8511536	92	4	4	1	0.8652070213	96.58889016	0.1952906514	3.215819191				62.54235303	28.42537001	9.032276954	81.82320816	0	18.17679184				-773.8511536	0.8652070213	-1368.84798703916	
773.8311536	92	4	4	1	0.8651924115	96.58916515	0.195256137	3.215578715				62.54235303	28.42537001	9.032276954	81.82319186	0	18.17680814				-773.8311536	0.8651924115	-1368.97693245638	
773.7911536	92	4	4	1	0.865163194	96.5897151	0.1951871201	3.21509778				62.54235303	28.42537001	9.032276954	81.82315927	0	18.17684073				-773.7911536	0.865163194	-1369.14564996172	
773.7111536	92	4	4	1	0.8651047722	96.59081485	0.1950491369	3.214136012				62.54235303	28.42537001	9.032276954	81.82309403	0	18.17690597				-773.7111536	0.8651047722	-1369.55827066556	
773.5511536	92	4	4	1	0.8649879814	96.59301374	0.1947733718	3.212212893				62.54235303	28.42537001	9.032276954	81.82296342	0	18.17703658				-773.5511536	0.8649879814	-1370.38503405839	
773.2311536	92	4	4	1	0.8647546113	96.59740904	0.194222647	3.20836831				62.54235303	28.42537001	9.032276954	81.82270163	0	18.17729837				-773.2311536	0.8647546113	-1372.04191329463	
772.5911536	92	4	4	1	0.8642887155	96.60618982	0.1931244154	3.20068577				62.54235303	28.42537001	9.032276954	81.82217581	0	18.17782419				-772.5911536	0.8642887155	-1375.36258776757	
771.3111536	92	4	4	1	0.8633602914	96.62371203	0.1909407959	3.185347178				62.54235303	28.42537001	9.032276954	81.82111524	0	18.17888476				-771.3111536	0.8633602914	-1382.0309332718	
768.7511536	92	4	4	1	0.8615168194	96.65859952	0.1866246973	3.154775783				62.54235303	28.42537001	9.032276954	81.81895858	0	18.18104142				-768.7511536	0.8615168194	-1395.44007527574	
766.1911536	92	4	4	1	0.8596910276	96.69327848	0.1823763498	3.12434517				62.54235303	28.42537001	9.032276954	81.81675506	0	18.18324494				-766.1911536	0.8596910276	-1408.94445911101	
763.6311536	92	4	4	1	0.857882725	96.72774975	0.178195227	3.094055028				62.54235303	28.42537001	9.032276954	81.81450521	0	18.18549479				-763.6311536	0.857882725	-1422.56353891399	
761.0711536	92	4	4	1	0.856091725	96.76201414	0.1740808031	3.063905061				62.54235303	28.42537001	9.032276954	81.81220958	0	18.18779042				-761.0711536	0.856091725	-1436.2995629548	
758.5111536	92	4	4	1	0.8543178446	96.79607246	0.1700325523	3.03389499				62.54235303	28.42537001	9.032276954	81.80986869	0	18.19013131				-758.5111536	0.8543178446	-1450.15442822685	
755.9511536	92	4	4	1	0.852560904	96.8299255	0.166049949	3.004024552				62.54235303	28.42537001	9.032276954	81.80748306	0	18.19251694				-755.9511536	0.852560904	-1464.13006033243	
753.3911536	92	4	4	1	0.8508207268	96.86357403	0.1621324668	2.974293499				62.54235303	28.42537001	9.032276954	81.80505318	0	18.19494682				-753.3911536	0.8508207268	-1478.22840157174	
750.8311536	92	4	4	1	0.8490971396	96.89701882	0.1582795792	2.944701598				62.54235303	28.42537001	9.032276954	81.80257954	0	18.19742046				-750.8311536	0.8490971396	-1492.45150641573	
748.2711536	92	4	4	1	0.8473899724	96.93026061	0.1544907592	2.915248633				62.54235303	28.42537001	9.032276954	81.80006263	0	18.19993737				-748.2711536	0.8473899724	-1506.80144358064	
745.7111536	92	4	4	1	0.845699058	96.96330012	0.150765479	2.885934402				62.54235303	28.42537001	9.032276954	81.79750291	0	18.20249709				-745.7111536	0.845699058	-1521.28030962947	
743.1511536	92	4	4	1	0.8440242324	96.99613807	0.1471032099	2.85675872				62.54235303	28.42537001	9.032276954	81.79490083	0	18.20509917				-743.1511536	0.8440242324	-1535.89034987935	
740.5911536	92	4	4	1	0.8423653345	97.02877516	0.1435034224	2.827721414				62.54235303	28.42537001	9.032276954	81.79225686	0	18.20774314				-740.5911536	0.8423653345	-1550.63374102488	
738.0311536	92	4	4	1	0.840722206	97.06121209	0.139965586	2.798822328				62.54235303	28.42537001	9.032276954	81.78957141	0	18.21042859				-738.0311536	0.840722206	-1565.51277056293	
735.4711536	92	4	4	1	0.8390946915	97.09344951	0.1364891689	2.770061319				62.54235303	28.42537001	9.032276954	81.78684492	0	18.21315508				-735.4711536	0.8390946915	-1580.52993815356	
732.9111536	92	4	4	1	0.8374826386	97.1254881	0.133073638	2.741438262				62.54235303	28.42537001	9.032276954	81.78407781	0	18.21592219				-732.9111536	0.8374826386	-1595.68756527576	
730.3511536	92	4	4	1	0.8358858972	97.1573285	0.1297184593	2.712953041				62.54235303	28.42537001	9.032276954	81.78127048	0	18.21872952				-730.3511536	0.8358858972	-1610.98814915957	
727.7911536	92	4	4	1	0.8343043203	97.18897134	0.1264230968	2.684605559				62.54235303	28.42537001	9.032276954	81.77842332	0	18.22157668				-727.7911536	0.8343043203	-1626.43434494822	
725.2311536	92	4	4	1	0.8327377633	97.22041726	0.1231870133	2.656395731				62.54235303	28.42537001	9.032276954	81.77553674	0	18.22446326				-725.2311536	0.8327377633	-1642.02862967335	
722.6711536	92	4	4	1	0.8311860841	97.25166684	0.12000967	2.628323485				62.54235303	28.42537001	9.032276954	81.77261109	0	18.22738891				-722.6711536	0.8311860841	-1657.77380957549	
720.1111536	92	4	4	1	0.8296491434	97.28272071	0.1168905265	2.600388764				62.54235303	28.42537001	9.032276954	81.76964676	0	18.23035324				-720.1111536	0.8296491434	-1673.67270775628	
717.5511536	92	4	4	1	0.8281268042	97.31357943	0.1138290405	2.572591525				62.54235303	28.42537001	9.032276954	81.76664411	0	18.23335589				-717.5511536	0.8281268042	-1689.72806273309	
714.9911536	92	4	4	1	0.8266189319	97.34424359	0.1108246682	2.544931737				62.54235303	28.42537001	9.032276954	81.76360348	0	18.23639652				-714.9911536	0.8266189319	-1705.94290642222	
712.4311536	92	4	4	1	0.8251253945	97.37471375	0.1078768637	2.517409383				62.54235303	28.42537001	9.032276954	81.76052522	0	18.23947478				-712.4311536	0.8251253945	-1722.32017101489	
709.8711536	92	4	4	1	0.823646062	97.40499046	0.1049850795	2.490024459				62.54235303	28.42537001	9.032276954	81.75740966	0	18.24259034				-709.8711536	0.823646062	-1738.8628711474	
707.3111536	92	4	4	1	0.8221808069	97.43507426	0.1021487661	2.462776974				62.54235303	28.42537001	9.032276954	81.75425714	0	18.24574286				-707.3111536	0.8221808069	-1755.57438701551	
704.7511536	92	4	4	1	0.8207295041	97.46496568	0.099367372	2.43566695				62.54235303	28.42537001	9.032276954	81.75106796	0	18.24893204				-704.7511536	0.8207295041	-1772.45788195748	
702.1911536	92	4	4	1	0.8192920304	97.49466524	0.09664034388	2.408694421				62.54235303	28.42537001	9.032276954	81.74784245	0	18.25215755				-702.1911536	0.8192920304	-1789.51666592184	
699.6311536	92	4	4	1	0.817868265	97.52417344	0.09396712643	2.381859434				62.54235303	28.42537001	9.032276954	81.74458091	0	18.25541909				-699.6311536	0.817868265	-1806.75424356566	
697.0711536	92	4	4	1	0.8164580891	97.55349079	0.09134716232	2.355162047				62.54235303	28.42537001	9.032276954	81.74128362	0	18.25871638				-697.0711536	0.8164580891	-1824.17414975685	
694.5111536	92	4	4	1	0.8150613861	97.58261777	0.08877989228	2.328602333				62.54235303	28.42537001	9.032276954	81.73795089	0	18.26204911				-694.5111536	0.8150613861	-1841.77999720868	
691.9511536	92	4	4	1	0.8136780413	97.61155487	0.08626475504	2.302180374				62.54235303	28.42537001	9.032276954	81.73458299	0	18.26541701				-691.9511536	0.8136780413	-1859.57555831831	
689.3911536	92	4	4	1	0.8123079422	97.64030255	0.08380118736	2.275896265				62.54235303	28.42537001	9.032276954	81.73118019	0	18.26881981				-689.3911536	0.8123079422	-1877.56468699951	
686.8311536	92	4	4	1	0.8109509781	97.66886126	0.08138862404	2.249750113				62.54235303	28.42537001	9.032276954	81.72774276	0	18.27225724				-686.8311536	0.8109509781	-1895.7512659267	
684.2711536	92	4	4	1	0.8096070403	97.69723147	0.07902649793	2.223742035				62.54235303	28.42537001	9.032276954	81.72427097	0	18.27572903				-684.2711536	0.8096070403	-1914.13947643657	
681.7111536	92	4	4	1	0.8082760221	97.7254136	0.07671423995	2.197872162				62.54235303	28.42537001	9.032276954	81.72076507	0	18.27923493				-681.7111536	0.8082760221	-1932.73345335598	
679.1511536	92	4	4	1	0.8069578185	97.75340809	0.07445127915	2.172140632				62.54235303	28.42537001	9.032276954	81.7172253	0	18.2827747				-679.1511536	0.8069578185	-1951.53750758984	
676.5911536	92	4	4	1	0.8056523265	97.78121536	0.0722370427	2.146547599				62.54235303	28.42537001	9.032276954	81.7136519	0	18.2863481				-676.5911536	0.8056523265	-1970.55611714662	
674.0311536	92	4	4	1	0.8043594448	97.80883582	0.07007095597	2.121093223				62.54235303	28.42537001	9.032276954	81.71004512	0	18.28995488				-674.0311536	0.8043594448	-1989.79363708527	
671.4711536	92	4	4	1	0.8030790737	97.83626988	0.06795244255	2.095777678				62.54235303	28.42537001	9.032276954	81.70640518	0	18.29359482				-671.4711536	0.8030790737	-2009.25499534807	
668.9111536	92	4	4	1	0.8018111157	97.86351793	0.06588092434	2.070601147				62.54235303	28.42537001	9.032276954	81.7027323	0	18.2972677				-668.9111536	0.8018111157	-2028.94498066801	
666.3511536	92	4	4	1	0.8005554745	97.89058036	0.06385582155	2.045563823				62.54235303	28.42537001	9.032276954	81.6990267	0	18.3009733				-666.3511536	0.8005554745	-2048.86835281317	
663.7911536	92	4	4	1	0.7993120557	97.91745754	0.06187655281	2.020665909				62.54235303	28.42537001	9.032276954	81.69528859	0	18.30471141				-663.7911536	0.7993120557	-2069.03045631575	
661.2311536	92	4	4	1	0.7980807666	97.94414985	0.05994253525	1.995907619				62.54235303	28.42537001	9.032276954	81.69151817	0	18.30848183				-661.2311536	0.7980807666	-2089.43642924038	
658.6711536	92	4	4	1	0.7968615159	97.97065764	0.05805318451	1.971289176				62.54235303	28.42537001	9.032276954	81.68771566	0	18.31228434				-658.6711536	0.7968615159	-2110.09179526874	
656.1111536	92	4	4	1	0.7956542142	97.99698127	0.05620791489	1.946810813				62.54235303	28.42537001	9.032276954	81.68388124	0	18.31611876				-656.1111536	0.7956542142	-2131.00210181213	
653.5511536	92	4	4	1	0.7944587733	98.02312109	0.05440613941	1.922472771				62.54235303	28.42537001	9.032276954	81.6800151	0	18.3199849				-653.5511536	0.7944587733	-2152.17295330668	
650.9911536	92	4	4	1	0.7932751067	98.04907743	0.05264726987	1.898275302				62.54235303	28.42537001	9.032276954	81.67611742	0	18.32388258				-650.9911536	0.7932751067	-2173.61043214684	
648.4311536	92	4	4	1	0.7921031294	98.07485062	0.05093071701	1.874218665				62.54235303	28.42537001	9.032276954	81.6721884	0	18.3278116				-648.4311536	0.7921031294	-2195.32068101945	
645.8711536	92	4	4	1	0.7909427579	98.10044098	0.04925589054	1.850303129				62.54235303	28.42537001	9.032276954	81.66822819	0	18.33177181				-645.8711536	0.7909427579	-2217.30988823126	
643.3111536	92	4	4	1	0.78979391	98.12584883	0.04762219931	1.826528973				62.54235303	28.42537001	9.032276954	81.66423698	0	18.33576302				-643.3111536	0.78979391	-2239.58448684262	
640.7511536	92	4	4	1	0.788656505	98.15107447	0.04602905137	1.802896481				62.54235303	28.42537001	9.032276954	81.66021493	0	18.33978507				-640.7511536	0.788656505	-2262.15125241132	
638.1911536	92	4	4	1	0.7875304636	98.1761182	0.04447585413	1.779405947				62.54235303	28.42537001	9.032276954	81.65616219	0	18.34383781				-638.1911536	0.7875304636	-2285.01712823428	
