T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
905.0345035	88	10	2	0	0	98.42099513	0.4215913859	1.157413481	88	10	2							0.003515210388	-0.003231003199	-0.0002842071888	-905.0345035	0	29.6364315880948	
905.0145035	88	10	2	0.0006950522189	0.0006742968465	98.42063995	0.4218341654	1.15752589	87.99296998	10.0064616	2.000568418							0	0	0	-905.0145035	0.0006742968465	29.6846229409117	
904.9945035	88	10	2	0.001388980369	0.001347500782	98.42028486	0.4220769043	1.157638238	87.98594173	10.01292169	2.001136571							0	0	0	-904.9945035	0.001347500782	29.7280108012595	
904.9545035	88	10	2	0.002774143619	0.002691288874	98.41957488	0.4225622147	1.157862905	87.97189033	10.0258373	2.002272376							0	0	0	-904.9545035	0.002691288874	29.8077962029803	
904.8745035	88	10	2	0.005533075454	0.005367782489	98.41815581	0.4235322136	1.158311975	87.94380808	10.05165024	2.004541687							0	0	0	-904.8745035	0.005367782489	29.9955199091795	
904.7145035	88	10	2	0.01099354991	0.01066497981	98.41532362	0.4254714024	1.159204979	87.88772298	10.10321329	2.009063736							0	0	0	-904.7145035	0.01066497981	30.3841514300402	
904.3945035	88	10	2	0.02172583359	0.02107590759	98.4096755	0.4293415895	1.160982907	87.77588035	10.20605581	2.018063836							0	0	0	-904.3945035	0.02107590759	31.1175890380327	
903.7545035	88	10	2	0.04244057607	0.04116868485	98.39844747	0.4370530756	1.164499454	87.55350767	10.41061839	2.03587394							0	0	0	-903.7545035	0.04116868485	32.6495440738411	
902.4745035	88	10	2	0.08110322133	0.07866421157	98.37624854	0.452362815	1.171388647	87.11406935	10.81518329	2.070747363							0	0	0	-902.4745035	0.07866421157	35.8927430538069	
899.9145035	88	10	2	0.1488648887	0.1443587908	98.33278454	0.4825607905	1.184654669	86.25670929	11.60573013	2.137560576							0	0	0	-899.9145035	0.1443587908	42.8057087831539	
897.3545035	88	10	2	0.2062274561	0.1999470879	98.29040471	0.5122490948	1.197346193	85.42824689	12.37115582	2.200597295							0	0	0	-897.3545035	0.1999470879	50.2252522608279	
894.7945035	88	10	2	0.25535406	0.247533364	98.24895112	0.5414890813	1.209559797	84.62847679	13.11149783	2.260025378							0	0	0	-894.7945035	0.247533364	58.2992161662936	
892.2345035	88	10	2	0.2978668264	0.2886951673	98.20829529	0.5703388973	1.221365817	83.8567884	13.82718958	2.316022021							0	0	0	-892.2345035	0.2886951673	67.0181149517955	
889.6745035	88	10	2	0.3350022901	0.3246347967	98.16833066	0.5988529884	1.232816349	83.11228211	14.51894771	2.368770188							0	0	0	-889.6745035	0.3246347967	76.368046402304	
887.1145035	88	10	2	0.367716789	0.3562819575	98.12896737	0.6270818497	1.243950782	82.39386731	15.18767817	2.418454523							0	0	0	-887.1145035	0.3562819575	86.3315509706138	
884.5545035	88	10	2	0.3967595336	0.3843648997	98.09012843	0.6550719871	1.254799578	81.70034048	15.83440192	2.465257598							0	0	0	-884.5545035	0.3843648997	96.8884785468111	
881.9945035	88	10	2	0.4227243126	0.4094607393	98.0517471	0.6828660266	1.265386872	81.03044471	16.46019838	2.509356907							0	0	0	-881.9945035	0.4094607393	108.016750811834	
879.4345035	88	10	2	0.4460867363	0.4320316912	98.01376482	0.7105029234	1.27573226	80.38291318	17.06616413	2.550922692							0	0	0	-879.4345035	0.4320316912	119.692994037714	
876.8745035	88	10	2	0.4672314779	0.4524515672	97.97612974	0.738018228	1.285852033	79.75649972	17.65338376	2.590116522							0	0	0	-876.8745035	0.4524515672	131.893047047252	
874.3145035	88	10	2	0.4864724745	0.4710254197	97.93879558	0.7654443784	1.295760039	79.1499992	18.2229103	2.627090495							0	0	0	-874.3145035	0.4710254197	144.611054400274	
871.7545035	88	10	2	0.5040642538	0.488000414	97.90172199	0.7928133352	1.305464677	78.56225297	18.77576624	2.661980788							0	0	0	-871.7545035	0.488000414	157.778172826859	
869.1945035	88	10	2	0.5202294487	0.5035931627	97.86486854	0.8201472764	1.31498418	77.99218682	19.31288016	2.694933028							0	0	0	-869.1945035	0.5035931627	171.383532845958	
866.6345035	88	10	2	0.5351424673	0.5179729447	97.82820246	0.8474736788	1.324323858	77.438767	19.83516985	2.726063151							0	0	0	-866.6345035	0.5179729447	185.433837970483	
864.0745035	88	10	2	0.5489539746	0.5312861276	97.79169234	0.8748153941	1.333492267	76.90103339	20.34348148	2.755485129							0	0	0	-864.0745035	0.5312861276	199.886087627776	
861.5145035	88	10	2	0.5617915432	0.5436566387	97.75530928	0.9021935091	1.342497215	76.37808982	20.83860581	2.783304369							0	0	0	-861.5145035	0.5436566387	214.716859034794	
858.9545035	88	10	2	0.573763849	0.5551900425	97.71902656	0.9296275545	1.351345883	75.86910172	21.32128002	2.809618259							0	0	0	-858.9545035	0.5551900425	229.903230301678	
856.3945035	88	10	2	0.5849640018	0.5659767784	97.6828194	0.9571356917	1.360044912	75.37329303	21.79219022	2.83451675							0	0	0	-856.3945035	0.5659767784	245.42278283606	
853.8345035	88	10	2	0.5954722073	0.576094747	97.64666465	0.9847348783	1.368600475	74.88994267	22.25197441	2.858082926							0	0	0	-853.8345035	0.576094747	261.253601075744	
851.2745035	88	10	2	0.605357908	0.5856113918	97.61054065	1.012441017	1.377018332	74.41838092	22.70122553	2.880393552							0	0	0	-851.2745035	0.5856113918	277.374277796528	
