T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
C	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
539.6084099	77	16	7	0	0	95.57206946	0.1746214185	4.253309126	77	16	7	0.001115793742	-0.0009507839449	-0.0001650097969	-812.7584099	0	166.298271365259	
539.5884099	77	16	7	0.0001214789623	0.00012020525	95.57170901	0.1746287434	4.253662245	76.99776909	16.00190072	7.000330196	0	0	0	-812.7384099	0.00012020525	166.465896588833	
539.5684099	77	16	7	0.0002428379213	0.0002402895793	95.57134878	0.1746361162	4.254015102	76.99553699	16.00380313	7.000659882	0	0	0	-812.7184099	0.0002402895793	166.549380812825	
539.5284099	77	16	7	0.0004855634913	0.0004804592938	95.5706282	0.1746508076	4.254720992	76.99107459	16.007606	7.001319417	0	0	0	-812.6784099	0.0004804592938	166.604196059687	
539.4484099	77	16	7	0.0009705581702	0.0009603210182	95.56918727	0.1746801579	4.256132575	76.9821519	16.01521054	7.002637566	0	0	0	-812.5984099	0.0009603210182	166.791187866243	
539.2884099	77	16	7	0.001939320507	0.001918726417	95.56630663	0.17473879	4.258954579	76.96431352	16.03041689	7.005269585	0	0	0	-812.4384099	0.001918726417	167.110872125241	
538.9684099	77	16	7	0.003871482015	0.003829816708	95.56055002	0.1748557317	4.264594246	76.92866587	16.06081711	7.010517014	0	0	0	-812.1184099	0.003829816708	167.778229337212	
538.3284099	77	16	7	0.007714537043	0.007629313738	95.54905542	0.1750883334	4.275856249	76.85748592	16.1215684	7.020945683	0	0	0	-811.4784099	0.007629313738	169.217809567167	
537.0484099	77	16	7	0.01530359384	0.0151258358	95.5261655	0.1755532144	4.298281285	76.71547136	16.24303525	7.041493387	0	0	0	-810.1984099	0.0151258358	172.160107384565	
534.4884099	77	16	7	0.03014509794	0.02976100432	95.4807048	0.176467557	4.342827647	76.43311624	16.48537795	7.081505808	0	0	0	-807.6384099	0.02976100432	177.828103784823	
531.9284099	77	16	7	0.04454981354	0.04393260143	95.43568053	0.1773647281	4.386954739	76.15284692	16.72708012	7.12007296	0	0	0	-805.0784099	0.04393260143	183.578565856514	
529.3684099	77	16	7	0.0585402434	0.05766480512	95.39108764	0.1782451961	4.430667165	75.87457651	16.96819704	7.157226448	0	0	0	-802.5184099	0.05766480512	189.385340132741	
526.8084099	77	16	7	0.07213748479	0.07098026787	95.34692083	0.1791093063	4.47396986	75.59822493	17.20877787	7.192997203	0	0	0	-799.9584099	0.07098026787	195.246698442377	
524.2484099	77	16	7	0.08536107563	0.08389997689	95.3031751	0.1799573654	4.516867533	75.32371687	17.44886839	7.22741474	0	0	0	-797.3984099	0.08389997689	201.16280379145	
521.6884099	77	16	7	0.09822913857	0.09644340771	95.25984567	0.1807896436	4.559364686	75.05098151	17.68851122	7.260507268	0	0	0	-794.8384099	0.09644340771	207.133888937801	
519.1284099	77	16	7	0.1107585105	0.1086286621	95.21692799	0.1816063775	4.601465634	74.77995216	17.92774605	7.292301787	0	0	0	-792.2784099	0.1086286621	213.160243251748	
516.5684099	77	16	7	0.1229648578	0.120472591	95.17441771	0.1824077719	4.64317452	74.51056598	18.16660984	7.322824178	0	0	0	-789.7184099	0.120472591	219.242208544301	
514.0084099	77	16	7	0.1348627798	0.1319909044	95.13231066	0.1831940018	4.684495337	74.24276378	18.40513693	7.352099285	0	0	0	-787.1584099	0.1319909044	225.380175201049	
511.4484099	77	16	7	0.1464659008	0.1431982697	95.09060285	0.1839652141	4.725431936	73.97648971	18.6433593	7.38015099	0	0	0	-784.5984099	0.1431982697	231.574579634185	
508.8884099	77	16	7	0.1577869531	0.1541083999	95.04929043	0.1847215294	4.765988041	73.71169108	18.88130664	7.407002284	0	0	0	-782.0384099	0.1541083999	237.825895841129	
506.3284099	77	16	7	0.1688378516	0.1647341334	95.00836969	0.1854630431	4.806167264	73.44831815	19.11900653	7.432675324	0	0	0	-779.4784099	0.1647341334	244.134637994884	
503.7684099	77	16	7	0.1796297606	0.1750875049	94.96783706	0.1861898272	4.845973114	73.18632394	19.35648456	7.457191498	0	0	0	-776.9184099	0.1750875049	250.50135869256	
501.2084099	77	16	7	0.1901731551	0.1851798102	94.92768906	0.186901931	4.885409006	72.92566407	19.59376446	7.480571472	0	0	0	-774.3584099	0.1851798102	256.926633774077	
498.6484099	77	16	7	0.2004778746	0.195021665	94.88792235	0.1875993829	4.924478272	72.66629658	19.83086818	7.502835242	0	0	0	-771.7984099	0.195021665	263.411073235972	
