T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
830.0099118	75	20	5	0	0	96.7408071	0.4433364279	2.815856475	75	20	5							0.001313842569	-0.001181856535	-0.0001319860336	-830.0099118	0	165.233427761932	
829.9899118	75	20	5	0.0001267549072	0.0001209420366	96.74052358	0.4433814869	2.81609493	74.99737302	20.00236281	5.000264175							0	0	0	-829.9899118	0.0001209420366	165.503519660954	
829.9699118	75	20	5	0.0002533048517	0.0002416870243	96.74024028	0.4434266664	2.816333055	74.99474506	20.00472714	5.000527806							0	0	0	-829.9699118	0.0002416870243	165.628057923171	
829.9299118	75	20	5	0.000506456571	0.0004832220099	96.73967353	0.4435168887	2.816809579	74.98949138	20.00945331	5.001055308							0	0	0	-829.9299118	0.0004832220099	165.672419705372	
829.8499118	75	20	5	0.001012184177	0.0009657248028	96.73854021	0.4436972599	2.817762529	74.97898808	20.01890242	5.002109496							0	0	0	-829.8499118	0.0009657248028	165.900252628938	
829.6899118	75	20	5	0.002021923607	0.001929022484	96.73627449	0.4440578337	2.819667679	74.95799648	20.03778941	5.004214109							0	0	0	-829.6899118	0.001929022484	166.305492907391	
829.3699118	75	20	5	0.004034109117	0.003848377427	96.73174652	0.44477821	2.823475272	74.916074	20.07551727	5.00840873							0	0	0	-829.3699118	0.003848377427	167.142711205584	
828.7299118	75	20	5	0.008029616085	0.00765843412	96.72270446	0.4462159048	2.831079636	74.8324698	20.15079033	5.016739873							0	0	0	-828.7299118	0.00765843412	168.950704286249	
827.4499118	75	20	5	0.01589013882	0.01514967775	96.70469427	0.4490892805	2.846216453	74.66612093	20.30074801	5.033131056							0	0	0	-827.4499118	0.01514967775	172.649155785646	
824.8899118	75	20	5	0.03116118026	0.02968613004	96.66890891	0.4547985874	2.876292505	74.3370403	20.59798626	5.064973443							0	0	0	-824.8899118	0.02968613004	179.780948913144	
822.3299118	75	20	5	0.04585572295	0.04365164421	96.63344153	0.4604658432	2.906092626	74.01254875	20.89187682	5.095574429							0	0	0	-822.3299118	0.04365164421	187.02179079597	
819.7699118	75	20	5	0.06001117941	0.05708340807	96.5982846	0.4660930128	2.935622383	73.69244536	21.18257897	5.124975671							0	0	0	-819.7699118	0.05708340807	194.343435290484	
817.2099118	75	20	5	0.07366202901	0.07001567846	96.56343062	0.4716816516	2.964887726	73.37654385	21.47023887	5.153217282							0	0	0	-817.2099118	0.07001567846	201.741330111645	
814.6499118	75	20	5	0.08683972029	0.08247970249	96.52887255	0.4772331545	2.993894291	73.06466964	21.75499333	5.180337032							0	0	0	-814.6499118	0.08247970249	209.213716761656	
812.0899118	75	20	5	0.09957300049	0.09450404486	96.49460381	0.4827487696	3.022647423	72.75665891	22.03697056	5.206370538							0	0	0	-812.0899118	0.09450404486	216.758963125123	
809.5299118	75	20	5	0.1118882045	0.1061148746	96.46061819	0.4882296096	3.051152202	72.45235771	22.31629087	5.231351426							0	0	0	-809.5299118	0.1061148746	224.126956941396	
808.8899118	75	20	5	0.1149079347	0.108959074	96.45216121	0.4895922291	3.058246558	72.37686339	22.38569201	5.237444596							0	0	0	-808.8899118	0.108959074	226.891346126233	
808.7299118	75	20	5	0.115655377	0.1096628207	96.45005418	0.4899350692	3.060010754	72.35800377	22.40304778	5.238948449							0	0	0	-808.7299118	0.1096628207	227.071865294638	
808.6499118	75	20	5	0.1160297991	0.1100153519	96.44899949	0.4901055625	3.060894951	72.3485863	22.41171147	5.239702224							0	0	0	-808.6499118	0.1100153519	227.023469717298	
808.6099118	75	20	5	0.1162169013	0.110191509	96.4484722	0.4901907731	3.061337023	72.34387906	22.41604211	5.240078828							0	0	0	-808.6099118	0.110191509	227.116207139525	
808.5899118	75	20	5	0.1163104255	0.1102795607	96.44820858	0.4902333692	3.061558055	72.34152581	22.41820713	5.240267061							0	0	0	-808.5899118	0.1102795607	227.187090295758	
808.5831675	75	20	5	0.1163419547	0.1103092447	96.44811968	0.4902477326	3.061632589	72.34073231	22.41893717	5.240330524	62.54235303	28.42537001	9.032276954				0	0	0	-808.5831675	0.1103092447	220.172077980543	
808.5599118	75	20	5	0.1184234221	0.1111172575	96.44919148	0.4910845158	3.059724008	72.33145272	22.4309463	5.237600985	62.54235303	28.42537001	9.032276954				0	0	0	-808.5599118	0.1111172575	28.8613827577077	
808.5399118	75	20	5	0.120204424	0.1118085848	96.45011024	0.4918040876	3.058085675	72.32348171	22.44126022	5.235258068	62.54235303	28.42537001	9.032276954				0	0	0	-808.5399118	0.1118085848	29.0000687822398	
808.4999118	75	20	5	0.1237414469	0.1131812928	96.45193977	0.4932424975	3.05481773	72.30757439	22.46183999	5.230585611	62.54235303	28.42537001	9.032276954				0	0	0	-808.4999118	0.1131812928	29.2806032837807	
