T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
C	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
631.8899585	89	8	3	0	0	98.04581109	0.2288748826	1.725314029	89	8	3	0.003043158576	-0.002614372182	-0.0004287863942	-905.0399585	0	29.717915428783	
631.8699585	89	8	3	0.0006775808368	0.0006724641067	98.04540812	0.2289905227	1.725601362	88.99391419	8.005228307	3.000857508	0	0	0	-905.0199585	0.0006724641067	29.7648132424269	
631.8499585	89	8	3	0.001354105592	0.001343870336	98.04500532	0.229106143	1.725888541	88.98782997	8.010455552	3.001714478	0	0	0	-904.9999585	0.001343870336	29.8082634486291	
631.8099585	89	8	3	0.00270446314	0.002683981989	98.04420012	0.22933728	1.7264626	88.97566676	8.020906157	3.003427087	0	0	0	-904.9599585	0.002683981989	29.8901895646969	
631.7299585	89	8	3	0.005393992787	0.005352988547	98.04259146	0.2297991858	1.727609357	88.95136076	8.041792538	3.006846699	0	0	0	-904.8799585	0.005352988547	30.0772898443859	
631.5699585	89	8	3	0.0107186904	0.01063659274	98.03938466	0.2307229082	1.729892429	88.90281781	8.083527324	3.013654866	0	0	0	-904.7199585	0.01063659274	30.4628827429751	
631.2499585	89	8	3	0.02118492674	0.02102024989	98.03300181	0.2325659323	1.734432257	88.8060452	8.166780977	3.027173822	0	0	0	-904.3999585	0.02102024989	31.198065798979	
630.6099585	89	8	3	0.04139371552	0.04106263792	98.02036357	0.2362375636	1.743398869	88.61372474	8.332465766	3.053809496	0	0	0	-903.7599585	0.04106263792	32.7279695275491	
629.3299585	89	8	3	0.07914279369	0.07847512243	97.99557175	0.2435257811	1.760902469	88.23395589	8.660525153	3.10551896	0	0	0	-902.4799585	0.07847512243	35.9547029768622	
626.7699585	89	8	3	0.1454483182	0.1441001589	97.94777135	0.2579106256	1.79431802	87.49354227	9.303467659	3.202990072	0	0	0	-899.9199585	0.1441001589	42.7886870790241	
624.2099585	89	8	3	0.20178754	0.1997596183	97.90208188	0.272084277	1.825833843	86.77782067	9.929078485	3.293100845	0	0	0	-897.3599585	0.1997596183	50.0668004518159	
621.6499585	89	8	3	0.2502517602	0.2475528924	97.85823789	0.2860931529	1.855668953	86.08566469	10.53785362	3.376481692	0	0	0	-894.7999585	0.2475528924	57.9224746723753	
619.0899585	89	8	3	0.2923962613	0.2890400463	97.81602097	0.2999765591	1.884002472	85.4158549	11.13043734	3.453707759	0	0	0	-892.2399585	0.2890400463	66.3415683272415	
616.5299585	89	8	3	0.3293985638	0.3254013418	97.77524879	0.3137678474	1.910983365	84.76714531	11.70755343	3.52530126	0	0	0	-889.6799585	0.3254013418	75.3090131515812	
613.9699585	89	8	3	0.3621646012	0.3575441765	97.73576725	0.327495398	1.936737352	84.13830701	12.26995828	3.591734703	0	0	0	-887.1199585	0.3575441765	84.8092702411186	
611.4099585	89	8	3	0.3914015058	0.38617634	97.69744467	0.3411834493	1.961371882	83.52815562	12.81840975	3.653434627	0	0	0	-884.5599585	0.38617634	94.8266854945144	
608.8499585	89	8	3	0.4176685096	0.4118572105	97.66016742	0.3548527889	1.984979796	82.935567	13.35364742	3.710785579	0	0	0	-881.9999585	0.4118572105	105.345732657471	
606.2899585	89	8	3	0.4414131852	0.435034184	97.6238366	0.3685213282	2.007642073	82.35948526	13.87638065	3.764134089	0	0	0	-879.4399585	0.435034184	116.351171115321	
603.7299585	89	8	3	0.4629976685	0.4560690189	97.58836549	0.3822045765	2.029429929	81.79892551	14.38728198	3.813792504	0	0	0	-876.8799585	0.4560690189	127.828136825651	
601.1699585	89	8	3	0.482717916	0.475257173	97.55367753	0.3959160329	2.050406438	81.25297335	14.8869841	3.860042559	0	0	0	-874.3199585	0.475257173	139.778058011026	
598.6099585	89	8	3	0.5008145595	0.4928386573	97.51970814	0.4096693764	2.07062248	80.7207673	15.37610244	3.903130257	0	0	0	-871.7599585	0.4928386573	152.149831969845	
596.0499585	89	8	3	0.5174981657	0.5090235435	97.48638918	0.4234710796	2.090139742	80.20155678	15.85513972	3.943303497	0	0	0	-869.1999585	0.5090235435	164.940829384188	
593.4899585	89	8	3	0.5329348658	0.5239772919	97.45367003	0.4373324169	2.108997553	79.69460251	16.32463645	3.98076104	0	0	0	-866.6399585	0.5239772919	178.164164362202	
590.9299585	89	8	3	0.5472684761	0.5378431064	97.42150146	0.4512615684	2.127236975	79.19923765	16.78507041	4.015691948	0	0	0	-864.0799585	0.5378431064	191.791116768086	
588.3699585	89	8	3	0.5606212851	0.550742675	97.38983883	0.4652658471	2.144895319	78.71484634	17.23688562	4.048268038	0	0	0	-861.5199585	0.550742675	205.809284977981	
585.8099585	89	8	3	0.5730979324	0.5627800555	97.35864158	0.4793518415	2.162006574	78.24085943	17.68049479	4.078645778	0	0	0	-858.9599585	0.5627800555	220.206609677871	
583.2499585	89	8	3	0.5847884839	0.5740447536	97.32787266	0.4935255134	2.178601826	77.77675042	18.11628168	4.1069679	0	0	0	-856.3999585	0.5740447536	234.971329005071	
580.6899585	89	8	3	0.5957708888	0.5846141824	97.29749812	0.5077922907	2.194709585	77.32203173	18.54460341	4.133364852	0	0	0	-853.8399585	0.5846141824	250.091943336759	
578.1299585	89	8	3	0.606112957	0.5945556408	97.26748679	0.5221571436	2.210356068	76.87625128	18.96579264	4.157956078	0	0	0	-851.2799585	0.5945556408	265.557189910208	
575.5699585	89	8	3	0.6158739636	0.6039279173	97.2378099	0.53662465	2.225565448	76.43898929	19.38015956	4.180851143	0	0	0	-848.7199585	0.6039279173	281.35601255378	
573.0099585	89	8	3	0.6251059571	0.6127825988	97.20844089	0.5511990497	2.240360061	76.00985548	19.78799379	4.20215073	0	0	0	-846.1599585	0.6127825988	297.477537869275	
570.4499585	89	8	3	0.6338548354	0.6211651454	97.17935512	0.5658842925	2.254760592	75.58848643	20.18956605	4.22194752	0	0	0	-843.5999585	0.6211651454	313.911051820316	
567.8899585	89	8	3	0.6421612349	0.6291157786	97.15052969	0.5806840779	2.268786235	75.17454329	20.58512974	4.240326971	0	0	0	-841.0399585	0.6291157786	330.645976940325	
565.3299585	89	8	3	0.6500612693	0.6366702194	97.12194328	0.5956018903	2.282454834	74.76770962	20.97492237	4.257368011	0	0	0	-838.4799585	0.6366702194	347.671853201019	
562.7699585	89	8	3	0.6575871475	0.643860305	97.09357597	0.6106410291	2.295783005	74.3676895	21.35916685	4.273143655	0	0	0	-835.9199585	0.643860305	364.978318394347	
560.2099585	89	8	3	0.6647676927	0.6507145068	97.06540912	0.6258046346	2.30878625	73.97420582	21.73807263	4.287721548	0	0	0	-833.3599585	0.6507145068	382.555103874239	
557.6499585	89	8	3	0.6716287804	0.6572583671	97.03742524	0.641095711	2.32147905	73.58699871	22.11183684	4.301164456	0	0	0	-830.7999585	0.6572583671	400.392010571748	
555.0899585	89	8	3	0.6781937098	0.6635148701	97.0096079	0.6565171463	2.333874954	73.20582414	22.48064516	4.3135307	0	0	0	-828.2399585	0.6635148701	418.478888707242	
552.5299585	89	8	3	0.6844835208	0.6695047574	96.98194162	0.6720717294	2.345986654	72.83045267	22.84467278	4.324874551	0	0	0	-825.6799585	0.6695047574	436.805646318703	
549.9699585	89	8	3	0.6905172645	0.6752467976	96.95441177	0.6877621659	2.35782606	72.46066825	23.20408518	4.335246573	0	0	0	-823.1199585	0.6752467976	455.362230727677	
547.4099585	89	8	3	0.696312236	0.6807580182	96.92700455	0.7035910917	2.369404356	72.09626724	23.55903882	4.344693942	0	0	0	-820.5599585	0.6807580182	474.138605275795	
544.8499585	89	8	3	0.7018841748	0.6860539054	96.89970686	0.7195610849	2.380732059	71.73705745	23.90968182	4.353260728	0	0	0	-817.9999585	0.6860539054	493.124766841455	
542.2899585	89	8	3	0.7072474384	0.6911485764	96.87250625	0.7356746767	2.391819069	71.38285725	24.2561546	4.36098815	0	0	0	-815.4399585	0.6911485764	512.310725222072	
539.7299585	89	8	3	0.7124151529	0.6960549297	96.84539092	0.7519343611	2.402674718	71.03349485	24.59859035	4.367914804	0	0	0	-812.8799585	0.6960549297	531.686487188136	
537.1699585	89	8	3	0.7173993442	0.7007847755	96.81834959	0.7683426038	2.413307808	70.68880752	24.9371156	4.374076876	0	0	0	-810.3199585	0.7007847755	551.24206957414	
534.6099585	89	8	3	0.722211053	0.7053489497	96.7913715	0.78490185	2.423726651	70.34864103	25.27185064	4.379508325	0	0	0	-807.7599585	0.7053489497	570.967477473599	
532.0499585	89	8	3	0.7268604351	0.709757414	96.76444637	0.8016145314	2.4339391	70.01284899	25.60290995	4.38424106	0	0	0	-805.1999585	0.709757414	590.852726174398	
529.4899585	89	8	3	0.7313568498	0.7140193433	96.73756434	0.8184830732	2.443952588	69.68129233	25.93040258	4.38830509	0	0	0	-802.6399585	0.7140193433	610.887795947944	
526.9299585	89	8	3	0.735708938	0.7181432038	96.71071595	0.8355098997	2.453774149	69.35383884	26.25443249	4.39172867	0	0	0	-800.0799585	0.7181432038	631.062653962117	
524.3699585	89	8	3	0.7399246911	0.7221368207	96.68389211	0.8526974404	2.46341045	69.03036268	26.5750989	4.394538429	0	0	0	-797.5199585	0.7221368207	651.367254028195	
521.8099585	89	8	3	0.7440115119	0.7260074393	96.65708405	0.8700481349	2.472867811	68.71074396	26.89249656	4.396759485	0	0	0	-794.9599585	0.7260074393	671.79152333968	
519.2499585	89	8	3	0.7479762689	0.7297617784	96.63028333	0.8875644377	2.48215223	68.3948684	27.20671604	4.398415559	0	0	0	-792.3999585	0.7297617784	692.32536874661	
516.6899585	89	8	3	0.7518253448	0.7334060785	96.60348177	0.9052488231	2.491269404	68.08262695	27.51784398	4.399529068	0	0	0	-789.8399585	0.7334060785	712.958646040601	
514.1299585	89	8	3	0.7555646795	0.7369461445	96.57667147	0.9231037894	2.500224745	67.77391548	27.8259633	4.400121217	0	0	0	-787.2799585	0.7369461445	733.681204153077	
511.5699585	89	8	3	0.7591998086	0.7403873837	96.54984474	0.9411318632	2.509023401	67.46863446	28.13115345	4.400212084	0	0	0	-784.7199585	0.7403873837	754.482842770347	
509.0099585	89	8	3	0.7627358982	0.7437348404	96.52299413	0.9593356032	2.51767027	67.16668871	28.43349059	4.399820694	0	0	0	-782.1599585	0.7437348404	775.353317704768	
