T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
871.7426675	90	9	1	0.6312070549	0.6095972141	97.96829609	1.355493452	0.6762104598	77.557847	20.9365695	1.505583494										0	0	0	-871.7426675	0.6095972141	179.771539230648	
869.1826675	90	9	1	0.6452221128	0.6232689345	97.91410185	1.407080176	0.6788179765	76.90680342	21.56182872	1.53136786										0	0	0	-869.1826675	0.6232689345	195.702051548865	
866.6226675	90	9	1	0.658103377	0.6358499131	97.8598028	1.458707411	0.681489786	76.27564346	22.16819806	1.556158483										0	0	0	-866.6226675	0.6358499131	212.119389612411	
864.0626675	90	9	1	0.6699963886	0.6474807437	97.80536621	1.510410428	0.6842233618	75.66352049	22.75648377	1.579995742										0	0	0	-864.0626675	0.6474807437	228.997238540508	
861.5026675	90	9	1	0.6810153626	0.6582711733	97.75075848	1.562230511	0.687011005	75.0695843	23.32750509	1.602910607										0	0	0	-861.5026675	0.6582711733	246.336102021317	
858.9426675	90	9	1	0.6912610833	0.6683183142	97.69594713	1.61420539	0.6898474786	74.49299921	23.88206169	1.624939097										0	0	0	-858.9426675	0.6683183142	264.058790445614	
856.3826675	90	9	1	0.7008200551	0.6777055571	97.64090022	1.666371748	0.6927280317	73.93295097	24.42093141	1.646117616										0	0	0	-856.3826675	0.6777055571	282.11627201472	
853.8226675	90	9	1	0.7097668637	0.6865048372	97.58558631	1.718765305	0.6956483844	73.38865273	24.94486485	1.666482424										0	0	0	-853.8226675	0.6865048372	300.459083083836	
851.2626675	90	9	1	0.7181661008	0.6947784824	97.5299744	1.771420896	0.6986047047	72.85934904	25.45458172	1.686069243										0	0	0	-851.2626675	0.6947784824	319.037580583787	
848.7026675	90	9	1	0.7260739405	0.7025807259	97.47403385	1.824372574	0.701593581	72.34431828	25.95076875	1.704912971										0	0	0	-848.7026675	0.7025807259	337.802155862849	
846.1426675	90	9	1	0.7335394353	0.7099589519	97.4177343	1.877653708	0.7046119905	71.84287388	26.43407865	1.723047475										0	0	0	-846.1426675	0.7099589519	356.703405736618	
843.5826675	90	9	1	0.7406055879	0.7169547252	97.36104564	1.931297095	0.7076572694	71.3543646	26.90512994	1.740505462										0	0	0	-843.5826675	0.7169547252	375.692289136525	
841.0226675	90	9	1	0.7473102413	0.7236046463	97.30393786	1.985335062	0.7107270812	70.87817428	27.36450733	1.757318392										0	0	0	-841.0226675	0.7236046463	394.720239253472	
838.4626675	90	9	1	0.75368682	0.7299410651	97.24638103	2.039799577	0.7138193887	70.41372093	27.81276263	1.77351644										0	0	0	-838.4626675	0.7299410651	413.739271783065	
835.9026675	90	9	1	0.7597649524	0.7359926782	97.18834522	2.094722353	0.7169324266	69.96045567	28.25041584	1.789128486										0	0	0	-835.9026675	0.7359926782	432.702056342896	
833.3426675	90	9	1	0.7655709926	0.7417850321	97.12980037	2.150134954	0.7200646765	69.51786132	28.67795656	1.804182126										0	0	0	-833.3426675	0.7417850321	451.562030147037	
830.7826675	90	9	1	0.7711284608	0.7473409464	97.07071626	2.206068896	0.7232148448	69.08545102	29.09584528	1.818703701										0	0	0	-830.7826675	0.7473409464	470.27328025948	
828.2226675	90	9	1	0.7764584212	0.752680878	97.01106241	2.262555752	0.7263818421	68.66276625	29.50451539	1.832718356										0	0	0	-828.2226675	0.752680878	488.790815870297	
825.6626675	90	9	1	0.7815797935	0.7578232213	96.95080799	2.319627247	0.7295647651	68.24937593	29.904374	1.84625006										0	0	0	-825.6626675	0.7578232213	507.070611954577	
823.1026675	90	9	1	0.7865096284	0.7627845733	96.88992176	2.377315359	0.7327628805	67.84487439	30.29580392	1.859321688										0	0	0	-823.1026675	0.7627845733	525.069434647393	
820.5426675	90	9	1	0.7912633394	0.7675799574	96.82837197	2.435652414	0.7359756109	67.44887994	30.67916499	1.871955071										0	0	0	-820.5426675	0.7675799574	542.745019677376	
817.9826675	90	9	1	0.7958549024	0.7722230161	96.76612629	2.494671186	0.7392025228	67.06103343	31.05479551	1.884171059										0	0	0	-817.9826675	0.7722230161	560.056123513224	
815.4226675	90	9	1	0.8002970282	0.776726177	96.7031517	2.554404989	0.742443315	66.68099684	31.42301358	1.895989583										0	0	0	-815.4226675	0.776726177	576.962521873096	
812.8626675	90	9	1	0.8046013115	0.7811007975	96.63941441	2.614887776	0.7456978105	66.30845193	31.78411836	1.907429716										0	0	0	-812.8626675	0.7811007975	593.425034009267	
810.3026675	90	9	1	0.8087783608	0.7853572899	96.57487982	2.676154234	0.7489659477	65.94309901	32.13839125	1.918509737										0	0	0	-810.3026675	0.7853572899	609.405610320551	
807.7426675	90	9	1	0.8128379115	0.7895052304	96.50951234	2.738239888	0.7522477745	65.58465574	32.48609707	1.929247187										0	0	0	-807.7426675	0.7895052304	624.867326401859	
805.1826675	90	9	1	0.8167889239	0.7935534552	96.44327536	2.801181195	0.7555434425	65.23285604	32.82748503	1.939658928										0	0	0	-805.1826675	0.7935534552	639.774418462903	
802.6226675	90	9	1	0.8206396706	0.7975101443	96.37613115	2.86501565	0.758853203	64.88744904	33.16278975	1.949761202										0	0	0	-802.6226675	0.7975101443	654.092359113939	
800.0626675	90	9	1	0.8243978123	0.8013828955	96.3080407	2.929781894	0.7621774037	64.54819816	33.49223216	1.959569681										0	0	0	-800.0626675	0.8013828955	667.787889116728	
797.5026675	90	9	1	0.8280704654	0.8051787899	96.2389637	2.995519819	0.7655164861	64.21488017	33.81602031	1.969099522										0	0	0	-797.5026675	0.8051787899	680.829058273565	
794.9426675	90	9	1	0.8316642614	0.8089044501	96.16885833	3.062270685	0.7688709845	63.8872844	34.13435018	1.97836542										0	0	0	-794.9426675	0.8089044501	693.185231596008	
792.3826675	90	9	1	0.8351854005	0.8125660925	96.09768124	3.130077237	0.7722415249	63.565212	34.44740635	1.987381655										0	0	0	-792.3826675	0.8125660925	704.827222934532	
789.8226675	90	9	1	0.8386396984	0.8161695729	96.02538734	3.19898383	0.7756288258	63.24847515	34.75536271	1.996162143										0	0	0	-789.8226675	0.8161695729	715.727285077595	
787.2626675	90	9	1	0.8420326296	0.8197204293	95.95192974	3.269036559	0.7790336989	62.93689651	35.058383	2.004720482										0	0	0	-787.2626675	0.8197204293	725.859164531588	
784.7026675	90	9	1	0.8453693651	0.8232239189	95.87725955	3.340283394	0.7824570511	62.63030857	35.35662143	2.013069998										0	0	0	-784.7026675	0.8232239189	734.162719765627	
784.0626675	90	9	1	0.8461968279	0.8240946396	95.85839958	3.358283028	0.7833173914	62.55442696	35.43044418	2.015128854										0	0	0	-784.0626675	0.8240946396	738.303445806657	
783.7426675	90	9	1	0.8466076662	0.8245271114	95.84893635	3.367317343	0.7837463035	62.5165938	35.46725539	2.016150812										0	0	0	-783.7426675	0.8245271114	740.955019188563	
783.6626675	90	9	1	0.846710177	0.824635043	95.84656728	3.369579207	0.7838535169	62.5071469	35.47644737	2.016405732										0	0	0	-783.6626675	0.824635043	739.915402888917	
783.6226675	90	9	1	0.8467615541	0.8246891507	95.84538254	3.370710192	0.7839072666	62.50242562	35.48104102	2.016533352										0	0	0	-783.6226675	0.8246891507	739.595982085055	
783.6118482	90	9	1	0.8467754428	0.8247037776	95.84506203	3.371016166	0.783921803	62.50114879	35.48228335	2.016567858	43.66113616	54.84131265	1.497551188							0	0	0	-783.6118482	0.8247037776	722.056514019916	
783.5926675	90	9	1	0.8482201943	0.8252750273	95.84677294	3.368173801	0.7850532635	62.50232137	35.47915724	2.018521396	43.66113616	54.84131265	1.497551188							0	0	0	-783.5926675	0.8252750273	33.6529460167129	
783.5726675	90	9	1	0.849719678	0.8258679353	95.84855135	3.365216098	0.7862325499	62.5035424	35.47590143	2.020556173	43.66113616	54.84131265	1.497551188							0	0	0	-783.5726675	0.8258679353	33.8125775584845	
783.5326675	90	9	1	0.8526983055	0.8270453582	95.85208947	3.359321696	0.7885888325	62.50597668	35.46940561	2.024617714	43.66113616	54.84131265	1.497551188							0	0	0	-783.5326675	0.8270453582	34.1665430885853	
783.4526675	90	9	1	0.8585616552	0.8293609662	95.85909346	3.347613455	0.7932930862	62.51081704	35.4564726	2.03271036	43.66113616	54.84131265	1.497551188							0	0	0	-783.4526675	0.8293609662	34.8880068772436	
783.2926675	90	9	1	0.8699680529	0.8338618506	95.87281969	3.324510721	0.8026695884	62.52038897	35.43083394	2.048777085	43.66113616	54.84131265	1.497551188							0	0	0	-783.2926675	0.8338618506	36.2620883827433	
782.9726675	90	9	1	0.8915729803	0.8423700273	95.89919881	3.279498192	0.8213029969	62.53912129	35.38041954	2.080459162	43.66113616	54.84131265	1.497551188							0	0	0	-782.9726675	0.8423700273	39.0869937805767	
782.3326675	90	9	1	0.9306467165	0.8577005636	95.94804121	3.193807725	0.8581510691	62.57510903	35.28271104	2.142179934	43.66113616	54.84131265	1.497551188							0	0	0	-782.3326675	0.8577005636	44.8681470559134	
781.0526675	90	9	1	0.9962200998	0.8832632966	96.03245807	3.036993448	0.9305484806	62.64223885	35.09767937	2.26008178	43.66113616	54.84131265	1.497551188							0	0	0	-781.0526675	0.8832632966	55.9794268975845	
780.9726675	90	9	1	0.9998801416	0.8846840612	96.037223	3.027749301	0.9350276974	62.64625355	35.08650803	2.26723842	43.66113616	54.84131265	1.497551188							0	0	0	-780.9726675	0.8846840612	526.644310357711	
780.9526675	90	9	1	1	0.8847211718	96.03793612	3.026894605	0.9351692717				43.66113616	54.84131265	1.497551188										-780.9526675	0.8847211718	-2253.36315308396	
780.9426675	90	9	1	1	0.8847157538	96.03825688	3.026577291	0.9351658277				43.66113616	54.84131265	1.497551188										-780.9426675	0.8847157538	-1845.79606588521	
780.9226675	90	9	1	1	0.8847049195	96.0388983	3.025942755	0.9351589406				43.66113616	54.84131265	1.497551188										-780.9226675	0.8847049195	-1846.19085809308	
780.8826675	90	9	1	1	0.884683258	96.04018078	3.024674054	0.9351451704				43.66113616	54.84131265	1.497551188										-780.8826675	0.884683258	-1846.99955900854	
780.8026675	90	9	1	1	0.8846399635	96.04274422	3.022138135	0.935117646				43.66113616	54.84131265	1.497551188										-780.8026675	0.8846399635	-1848.62175609778	
780.6426675	90	9	1	1	0.8845534884	96.04786511	3.01707223	0.9350626617				43.66113616	54.84131265	1.497551188										-780.6426675	0.8845534884	-1851.87256440541	
780.3226675	90	9	1	1	0.884380993	96.05808295	3.006964097	0.9349529494				43.66113616	54.84131265	1.497551188										-780.3226675	0.884380993	-1858.39407199647	
779.6826675	90	9	1	1	0.8840378118	96.07842329	2.986842159	0.9347345466				43.66113616	54.84131265	1.497551188										-779.6826675	0.8840378118	-1871.50980106042	
778.4026675	90	9	1	1	0.8833586166	96.11872574	2.946972474	0.9343017903				43.66113616	54.84131265	1.497551188										-778.4026675	0.8833586166	-1898.05073140927	
775.8426675	90	9	1	1	0.882028351	96.1978418	2.868705877	0.9334523269				43.66113616	54.84131265	1.497551188										-775.8426675	0.882028351	-1951.93155356436	
773.2826675	90	9	1	1	0.88073456	96.27501774	2.792358591	0.9326236708				43.66113616	54.84131265	1.497551188										-773.2826675	0.88073456	-2006.81628873178	
770.7226675	90	9	1	1	0.8794760699	96.3503058	2.717878916	0.9318152853				43.66113616	54.84131265	1.497551188										-770.7226675	0.8794760699	-2062.96747828268	
768.1626675	90	9	1	1	0.8782517575	96.42375627	2.6452171	0.9310266305				43.66113616	54.84131265	1.497551188										-768.1626675	0.8782517575	-2120.42105584672	
765.6026675	90	9	1	1	0.877060548	96.49541761	2.574325206	0.930257186				43.66113616	54.84131265	1.497551188										-765.6026675	0.877060548	-2179.21520086809	
763.0426675	90	9	1	1	0.8759014126	96.56533653	2.505157018	0.9295064503				43.66113616	54.84131265	1.497551188										-763.0426675	0.8759014126	-2239.38990668436	
760.4826675	90	9	1	1	0.874773366	96.63355809	2.437667966	0.9287739395				43.66113616	54.84131265	1.497551188										-760.4826675	0.874773366	-2300.98624075249	
757.9226675	90	9	1	1	0.8736754635	96.70012578	2.371815034	0.9280591867				43.66113616	54.84131265	1.497551188										-757.9226675	0.8736754635	-2364.04711554513	
755.3626675	90	9	1	1	0.8726067995	96.76508156	2.307556694	0.9273617413				43.66113616	54.84131265	1.497551188										-755.3626675	0.8726067995	-2428.61715311369	
752.8026675	90	9	1	1	0.8715665048	96.828466	2.24485283	0.9266811679				43.66113616	54.84131265	1.497551188										-752.8026675	0.8715665048	-2494.74245871013	
750.2426675	90	9	1	1	0.870553745	96.89031828	2.183664675	0.9260170455				43.66113616	54.84131265	1.497551188										-750.2426675	0.870553745	-2562.47135776742	
747.6826675	90	9	1	1	0.8695677187	96.95067629	2.123954746	0.9253689676				43.66113616	54.84131265	1.497551188										-747.6826675	0.8695677187	-2631.85372920149	
745.1226675	90	9	1	1	0.8686076555	97.00957668	2.065686784	0.9247365404				43.66113616	54.84131265	1.497551188										-745.1226675	0.8686076555	-2702.47493504601	
744.4826675	90	9	1	1	0.8683716083	97.0240782	2.051340974	0.9245808281				43.66113616	54.84131265	1.497551188										-744.4826675	0.8683716083	-2720.39534993379	
744.1626675	90	9	1	1	0.8682541732	97.0312958	2.044200859	0.9245033364				43.66113616	54.84131265	1.497551188										-744.1626675	0.8682541732	-2729.44286024544	
744.0026675	90	9	1	1	0.8681956017	97.03489635	2.040638976	0.9244646772				43.66113616	54.84131265	1.497551188										-744.0026675	0.8681956017	-2733.97158498162	
743.9626675	90	9	1	1	0.868180974	97.03579562	2.039749356	0.9244550216				43.66113616	54.84131265	1.497551188										-743.9626675	0.868180974	-2735.09895471077	
743.9426675	90	9	1	1	0.8681736624	97.03624513	2.039304673	0.9244501951				43.66113616	54.84131265	1.497551188										-743.9426675	0.8681736624	-2735.77483278027	
743.9384209	90	9	1	1	0.8681721102	97.03634056	2.039210265	0.9244491704				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-743.9384209	0.8681721102	-2737.72157776756	
743.9126675	90	9	1	1	0.8681627418	97.03692435	2.038739059	0.9243365865				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-743.9126675	0.8681627418	-2749.21275732535	
743.8926675	90	9	1	1	0.8681554675	97.03737765	2.03837319	0.9242491572				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-743.8926675	0.8681554675	-2749.60079057544	
743.8526675	90	9	1	1	0.868140922	97.03828409	2.037641609	0.9240743033				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-743.8526675	0.868140922	-2750.38556624652	
743.7726675	90	9	1	1	0.8681118435	97.04009628	2.036179099	0.9237246174				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-743.7726675	0.8681118435	-2751.95678585498	
743.6126675	90	9	1	1	0.8680537361	97.04371798	2.033256685	0.9230253337				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-743.6126675	0.8680537361	-2755.08934574511	
743.2926675	90	9	1	1	0.8679377192	97.05095061	2.027422269	0.9216271203				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-743.2926675	0.8679377192	-2761.36696611777	
742.6526675	90	9	1	1	0.8677064754	97.06537291	2.015794973	0.9188321219				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-742.6526675	0.8677064754	-2773.97779615374	
741.3726675	90	9	1	1	0.8672471283	97.09404646	1.992705608	0.9132479363				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-741.3726675	0.8672471283	-2799.40669528681	
738.8126675	90	9	1	1	0.8663408519	97.15071572	1.947180698	0.9021035843				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-738.8126675	0.8663408519	-2850.81371412949	
736.2526675	90	9	1	1	0.8654508548	97.20649308	1.902514219	0.8909927011				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-736.2526675	0.8654508548	-2902.9124106666	
733.6926675	90	9	1	1	0.8645768172	97.26139242	1.858690597	0.8799169865				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-733.6926675	0.8645768172	-2955.87500056403	
731.1326675	90	9	1	1	0.8637184285	97.31542722	1.815694679	0.8688780989				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-731.1326675	0.8637184285	-3009.72424625973	
728.5726675	90	9	1	1	0.8628753878	97.36861062	1.773511718	0.8578776572				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-728.5726675	0.8628753878	-3064.48483287644	
726.0126675	90	9	1	1	0.8620474033	97.4209554	1.732127357	0.8469172421				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-726.0126675	0.8620474033	-3120.18211418916	
723.4526675	90	9	1	1	0.861234192	97.47247399	1.691527614	0.8359983968				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-723.4526675	0.861234192	-3176.8421969372	
720.8926675	90	9	1	1	0.8604354792	97.52317851	1.651698861	0.825122628				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-720.8926675	0.8604354792	-3234.49233171571	
718.3326675	90	9	1	1	0.8596509984	97.57308078	1.612627814	0.8142914071				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-718.3326675	0.8596509984	-3293.16042136977	
715.7726675	90	9	1	1	0.8588804906	97.62219231	1.574301516	0.8035061708				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-715.7726675	0.8588804906	-3352.87457261807	
713.2126675	90	9	1	1	0.858123704	97.67052435	1.536707325	0.7927683217				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-713.2126675	0.858123704	-3413.6647473905	
710.6526675	90	9	1	1	0.8573803941	97.71808787	1.4998329	0.7820792295				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-710.6526675	0.8573803941	-3475.56136725735	
708.0926675	90	9	1	1	0.8566503228	97.76489358	1.463666187	0.7714402316				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-708.0926675	0.8566503228	-3538.59611706853	
705.5326675	90	9	1	1	0.8559332588	97.81095195	1.428195413	0.7608526333				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-705.5326675	0.8559332588	-3602.80172636175	
702.9726675	90	9	1	1	0.8552289767	97.85627322	1.39340907	0.7503177094				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-702.9726675	0.8552289767	-3668.21136901047	
700.4126675	90	9	1	1	0.8545372571	97.90086739	1.359295903	0.7398367039				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-700.4126675	0.8545372571	-3734.85973560435	
697.8526675	90	9	1	1	0.8538578862	97.94474426	1.325844907	0.729410831				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-697.8526675	0.8538578862	-3802.78289995211	
695.2926675	90	9	1	1	0.8531906558	97.98791341	1.293045309	0.7190412757				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-695.2926675	0.8531906558	-3872.01795422383	
692.7326675	90	9	1	1	0.8525353628	98.03038424	1.260886567	0.7087291944				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-692.7326675	0.8525353628	-3942.60306627039	
690.1726675	90	9	1	1	0.8518918092	98.07216593	1.229358354	0.6984757148				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-690.1726675	0.8518918092	-4014.57764784424	
687.6126675	90	9	1	1	0.8512598017	98.11326751	1.198450553	0.6882819374				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-687.6126675	0.8512598017	-4087.98209377326	
685.0526675	90	9	1	1	0.8506391516	98.15369781	1.16815325	0.6781489349				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-685.0526675	0.8506391516	-4162.85939201157	
682.4926675	90	9	1	1	0.8500296749	98.19346552	1.138456727	0.6680777534				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-682.4926675	0.8500296749	-4239.25347932456	
679.9326675	90	9	1	1	0.8494311917	98.23257914	1.109351448	0.6580694124				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-679.9326675	0.8494311917	-4317.20819255802	
677.3726675	90	9	1	1	0.848843526	98.27104703	1.080828063	0.6481249056				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-677.3726675	0.848843526	-4396.77077589202	
674.8126675	90	9	1	1	0.8482665061	98.30887741	1.052877392	0.6382452006				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-674.8126675	0.8482665061	-4477.99004860729	
672.2526675	90	9	1	1	0.8476999639	98.34607834	1.025490422	0.62843124				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-672.2526675	0.8476999639	-4560.91588396746	
669.6926675	90	9	1	1	0.8471437351	98.38265775	0.9986583044	0.6186839413				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-669.6926675	0.8471437351	-4645.59925833454	
667.1326675	90	9	1	1	0.8465976586	98.41862346	0.9723723428	0.6090041973				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-667.1326675	0.8465976586	-4732.09422039888	
664.5726675	90	9	1	1	0.8460615771	98.45398313	0.9466239924	0.5993928765				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-664.5726675	0.8460615771	-4820.45634619748	
662.0126675	90	9	1	1	0.8455353362	98.48874432	0.9214048529	0.5898508234				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-662.0126675	0.8455353362	-4910.74272161055	
659.4526675	90	9	1	1	0.8450187849	98.52291448	0.8967066636	0.5803788586				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-659.4526675	0.8450187849	-5003.01289829259	
656.8926675	90	9	1	1	0.844511775	98.55650092	0.8725212986	0.5709777794				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-656.8926675	0.844511775	-5097.32837235118	
654.3326675	90	9	1	1	0.8440141614	98.58951088	0.8488407625	0.5616483597				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-654.3326675	0.8440141614	-5193.7533256455	
651.7726675	90	9	1	1	0.8435258017	98.62195146	0.8256571856	0.5523913506				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-651.7726675	0.8435258017	-5292.35390934277	
