T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
907.7390028	89	9	2	0	0	98.44257483	0.3715739328	1.185851233	89	9	2							0.003598809163	-0.003288534619	-0.0003102745441	-907.7390028	0	26.2321548168754	
907.7190028	89	9	2	0.0007815792629	0.0007617823012	98.4422089	0.3718108588	1.185980242	88.99280276	9.006576704	2.000620539							0	0	0	-907.7190028	0.0007617823012	26.2762848475189	
907.6990028	89	9	2	0.001561851654	0.001522287361	98.44184308	0.3720477355	1.186109187	88.98560723	9.013151962	2.001240812							0	0	0	-907.6990028	0.001522287361	26.3174798666234	
907.6590028	89	9	2	0.003119007292	0.003039983872	98.4411117	0.3725213173	1.186366983	88.971221	9.02629824	2.002480763							0	0	0	-907.6590028	0.003039983872	26.3956748086	
907.5790028	89	9	2	0.006219306671	0.006061679281	98.43965008	0.3734678181	1.186882105	88.94246819	9.052573732	2.004958082							0	0	0	-907.5790028	0.006061679281	26.5783669549425	
907.4190028	89	9	2	0.01234897038	0.01203576778	98.43673452	0.3753600724	1.187905405	88.88503752	9.105069212	2.009893268							0	0	0	-907.4190028	0.01203576778	26.9570318506059	
907.0990028	89	9	2	0.02437656528	0.02375745871	98.43092425	0.3791359681	1.189939781	88.7704891	9.209797482	2.019713419							0	0	0	-907.0990028	0.02375745871	27.6715941665226	
906.4590028	89	9	2	0.04751322425	0.04630324252	98.41939102	0.3866576719	1.19395131	88.54264886	9.418215557	2.039135584							0	0	0	-906.4590028	0.04630324252	29.1686995727388	
905.1790028	89	9	2	0.09042236551	0.08810773389	98.3966518	0.4015829048	1.201765292	88.09208795	9.83078597	2.077126082							0	0	0	-905.1790028	0.08810773389	32.3558161789873	
