T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALLI)	w(CU@ALLI)	w(LI@ALLI)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI				
506.0850902	97	0	3	1	0.8748273246	99.23095257	0	0.7690474306				81.40815122	0	18.59184878				-506.0850902	0.8748273246	-3529.48668161807	
503.5250902	97	0	3	1	0.8741069072	99.24643676	0	0.7535632375				81.40262595	0	18.59737405				-503.5250902	0.8741069072	-3578.42903469885	
500.9650902	97	0	3	1	0.8733963921	99.2617569	0	0.7382431048				81.39707435	0	18.60292565				-500.9650902	0.8733963921	-3628.56915819293	
498.4050902	97	0	3	1	0.8726957447	99.27691263	0	0.723087374				81.39149643	0	18.60850357				-498.4050902	0.8726957447	-3679.95164916858	
495.8450902	97	0	3	1	0.8720049305	99.29190362	0	0.7080963797				81.38589223	0	18.61410777				-495.8450902	0.8720049305	-3732.62450488492	
493.2850902	97	0	3	1	0.8713239157	99.30672955	0	0.69327045				81.38026176	0	18.61973824				-493.2850902	0.8713239157	-3786.63642657991	
490.7250902	97	0	3	1	0.870652666	99.3213901	0	0.6786099048				81.37460505	0	18.62539495				-490.7250902	0.870652666	-3842.0390914383	
488.1650902	97	0	3	1	0.8699911479	99.33588494	0	0.6641150563				81.36892212	0	18.63107788				-488.1650902	0.8699911479	-3898.88757132499	
485.6050902	97	0	3	1	0.8693393277	99.35021379	0	0.6497862079				81.36321299	0	18.63678701				-485.6050902	0.8693393277	-3957.23787474491	
483.0450902	97	0	3	1	0.8686971718	99.36437635	0	0.6356236537				81.35747768	0	18.64252232				-483.0450902	0.8686971718	-4017.15049589601	
480.4850902	97	0	3	1	0.8680646469	99.37837232	0	0.6216276782				81.35171621	0	18.64828379				-480.4850902	0.8680646469	-4078.68852423108	
477.9250902	97	0	3	1	0.8674417196	99.39220144	0	0.6077985555				81.3459286	0	18.6540714				-477.9250902	0.8674417196	-4141.9178832994	
475.3650902	97	0	3	1	0.8668283566	99.40586345	0	0.5941365489				81.34011486	0	18.65988514				-475.3650902	0.8668283566	-4206.90805951983	
472.8050902	97	0	3	1	0.8662245245	99.41935809	0	0.5806419102				81.33427501	0	18.66572499				-472.8050902	0.8662245245	-4273.73316917328	
470.2450902	97	0	3	1	0.8656301902	99.43268512	0	0.567314879				81.32840906	0	18.67159094				-470.2450902	0.8656301902	-4342.47031674899	
467.6850902	97	0	3	1	0.8650453202	99.44584432	0	0.5541556824				81.32251703	0	18.67748297				-467.6850902	0.8650453202	-4413.20035388423	
465.1250902	97	0	3	1	0.8644698811	99.45883547	0	0.5411645341				81.31659893	0	18.68340107				-465.1250902	0.8644698811	-4486.00941287357	
462.5650902	97	0	3	1	0.8639038393	99.47165837	0	0.5283416337				81.31065478	0	18.68934522				-462.5650902	0.8639038393	-4560.98788336948	
460.0050902	97	0	3	1	0.8633471611	99.48431283	0	0.5156871664				81.30468457	0	18.69531543				-460.0050902	0.8633471611	-4638.23271524319	
457.4450902	97	0	3	1	0.8627998129	99.4967987	0	0.5032013019				81.29868833	0	18.70131167				-457.4450902	0.8627998129	-4717.84395497889	
454.8850902	97	0	3	1	0.8622617604	99.50911581	0	0.4908841942				81.29266605	0	18.70733395				-454.8850902	0.8622617604	-4799.92780638307	
452.3250902	97	0	3	1	0.8617329694	99.52126402	0	0.4787359805				81.28661776	0	18.71338224				-452.3250902	0.8617329694	-4884.59950344141	
449.7650902	97	0	3	1	0.8612134056	99.53324322	0	0.4667567807				81.28054345	0	18.71945655				-449.7650902	0.8612134056	-4971.97710476384	
447.2050902	97	0	3	1	0.8607030339	99.5450533	0	0.4549466964				81.27444313	0	18.72555687				-447.2050902	0.8607030339	-5062.18766137199	
444.6450902	97	0	3	1	0.8602018194	99.55669419	0	0.4433058107				81.26831681	0	18.73168319				-444.6450902	0.8602018194	-5155.36640250758	
442.0850902	97	0	3	1	0.8597097265	99.56816581	0	0.4318341871				81.26216448	0	18.73783552				-442.0850902	0.8597097265	-5251.65479024286	
439.5250902	97	0	3	1	0.8592267193	99.57946813	0	0.4205318686				81.25598616	0	18.74401384				-439.5250902	0.8592267193	-5351.20603238159	
436.9650902	97	0	3	1	0.8587527617	99.59060112	0	0.4093988773				81.24978184	0	18.75021816				-436.9650902	0.8587527617	-5454.18103789964	
434.4050902	97	0	3	1	0.8582878169	99.60156479	0	0.3984352134				81.24355153	0	18.75644847				-434.4050902	0.8582878169	-5560.74968623657	
431.8450902	97	0	3	1	0.8578318476	99.61235915	0	0.3876408543				81.23729522	0	18.76270478				-431.8450902	0.8578318476	-5671.09431416293	
429.2850902	97	0	3	1	0.857384816	99.62298425	0	0.3770157543				81.23101291	0	18.76898709				-429.2850902	0.857384816	-5785.41100439388	
426.7250902	97	0	3	1	0.856946684	99.63344016	0	0.366559843				81.22470459	0	18.77529541				-426.7250902	0.856946684	-5903.9065730735	
424.1650902	97	0	3	1	0.8565174126	99.64372697	0	0.3562730252				81.21837027	0	18.78162973				-424.1650902	0.8565174126	-6026.8003524099	
421.6050902	97	0	3	1	0.8560969622	99.65384482	0	0.3461551796				81.21200995	0	18.78799005				-421.6050902	0.8560969622	-6154.32991454815	
419.0450902	97	0	3	1	0.8556852927	99.66379384	0	0.3362061581				81.2056236	0	18.7943764				-419.0450902	0.8556852927	-6286.74674301772	
416.4850902	97	0	3	1	0.855282363	99.67357421	0	0.3264257852				81.19921122	0	18.80078878				-416.4850902	0.855282363	-6424.32253702405	
413.9250902	97	0	3	1	0.8548881317	99.68318614	0	0.3168138565				81.19277282	0	18.80722718				-413.9250902	0.8548881317	-6567.34695015764	
411.3650902	97	0	3	1	0.8545025562	99.69262986	0	0.3073701385				81.18630836	0	18.81369164				-411.3650902	0.8545025562	-6716.12927706203	
408.8050902	97	0	3	1	0.8541255933	99.70190563	0	0.2980943673				81.17981785	0	18.82018215				-408.8050902	0.8541255933	-6871.0045996273	
406.2450902	97	0	3	1	0.8537571989	99.71101375	0	0.2889862479				81.17330127	0	18.82669873				-406.2450902	0.8537571989	-7032.33029133705	
403.6850902	97	0	3	1	0.8533973279	99.71995455	0	0.2800454533				81.16675861	0	18.83324139				-403.6850902	0.8533973279	-7200.4938542055	
401.1250902	97	0	3	1	0.8530459345	99.72872838	0	0.2712716234				81.16018984	0	18.83981016				-401.1250902	0.8530459345	-7375.91025378906	
398.5650902	97	0	3	1	0.8527029716	99.73733564	0	0.2626643645				81.15359496	0	18.84640504				-398.5650902	0.8527029716	-7559.02862989431	
396.0050902	97	0	3	1	0.8523683914	99.74577675	0	0.2542232479				81.14697393	0	18.85302607				-396.0050902	0.8523683914	-7750.33576408264	
393.4450902	97	0	3	1	0.8520421449	99.75405219	0	0.2459478095				81.14032675	0	18.85967325				-393.4450902	0.8520421449	-7950.35494005842	
390.8850902	97	0	3	1	0.851724182	99.76216245	0	0.2378375485				81.13365339	0	18.86634661				-390.8850902	0.851724182	-8159.65654796904	
388.3250902	97	0	3	1	0.8514144516	99.77010807	0	0.2298919269				81.12695382	0	18.87304618				-388.3250902	0.8514144516	-8378.85490832016	
385.7650902	97	0	3	1	0.8511129011	99.77788963	0	0.2221103682				81.12022802	0	18.87977198				-385.7650902	0.8511129011	-8608.62373681588	
383.2050902	97	0	3	1	0.8508194772	99.78550774	0	0.2144922569				81.11347596	0	18.88652404				-383.2050902	0.8508194772	-8849.69348781026	
380.6450902	97	0	3	1	0.8505341249	99.79296306	0	0.2070369372				81.10669761	0	18.89330239				-380.6450902	0.8505341249	-9102.85683436734	
378.0850902	97	0	3	1	0.8502567881	99.80025629	0	0.1997437128				81.09989293	0	18.90010707				-378.0850902	0.8502567881	-9368.98831927361	
375.5250902	97	0	3	1	0.8499874095	99.80738815	0	0.1926118453				81.0930619	0	18.9069381				-375.5250902	0.8499874095	-9649.03957534106	
372.9650902	97	0	3	1	0.8497259303	99.81435945	0	0.1856405539				81.08620448	0	18.91379552				-372.9650902	0.8497259303	-9944.05193166793	
370.4050902	97	0	3	1	0.8494722903	99.82117099	0	0.1788290145				81.07932063	0	18.92067937				-370.4050902	0.8494722903	-10255.1746404917	
367.8450902	97	0	3	1	0.849226428	99.82782364	0	0.1721763587				81.07241031	0	18.92758969				-367.8450902	0.849226428	-10583.6700209144	
365.2850902	97	0	3	1	0.8489882803	99.83431833	0	0.1656816733				81.06547348	0	18.93452652				-365.2850902	0.8489882803	-10930.9308416599	
362.7250902	97	0	3	1	0.8487577827	99.840656	0	0.1593439996				81.05851007	0	18.94148993				-362.7250902	0.8487577827	-11298.5010647205	
360.1650902	97	0	3	1	0.8485348692	99.84683767	0	0.1531623324				81.05152007	0	18.94847993				-360.1650902	0.8485348692	-11688.089332816	
357.6050902	97	0	3	1	0.8483194722	99.85286438	0	0.1471356195				81.04450341	0	18.95549659				-357.6050902	0.8483194722	-12101.5939354721	
355.0450902	97	0	3	1	0.8481115225	99.85873724	0	0.1412627611				81.03746004	0	18.96253996				-355.0450902	0.8481115225	-12541.1322483624	
352.4850902	97	0	3	1	0.8479109493	99.86445739	0	0.1355426095				81.0303899	0	18.9696101				-352.4850902	0.8479109493	-13009.0764891937	
349.9250902	97	0	3	1	0.8477176803	99.87002603	0	0.1299739678				81.02329293	0	18.97670707				-349.9250902	0.8477176803	-13508.084956469	
347.3650902	97	0	3	1	0.8475316415	99.87544441	0	0.1245555902				81.01616908	0	18.98383092				-347.3650902	0.8475316415	-14041.1390885752	
344.8050902	97	0	3	1	0.8473527571	99.88071382	0	0.1192861813				81.00901826	0	18.99098174				-344.8050902	0.8473527571	-14611.6099812172	
342.2450902	97	0	3	1	0.8471809497	99.8858356	0	0.1141643954				81.00184043	0	18.99815957				-342.2450902	0.8471809497	-15223.3219012849	
339.6850902	97	0	3	1	0.8470161402	99.89081116	0	0.1091888366				80.9946355	0	19.0053645				-339.6850902	0.8470161402	-15880.6223465578	
337.1250902	97	0	3	1	0.8468582478	99.89564194	0	0.1043580584				80.9874034	0	19.0125966				-337.1250902	0.8468582478	-16588.4784659913	
334.5650902	97	0	3	1	0.84670719	99.90032944	0	0.09967056344				80.98014404	0	19.01985596				-334.5650902	0.84670719	-17352.584191162	
332.0050902	97	0	3	1	0.8465628825	99.9048752	0	0.09512480361				80.97285736	0	19.02714264				-332.0050902	0.8465628825	-18179.4976283242	
329.4450902	97	0	3	1	0.8464252392	99.90928082	0	0.09071917971				80.96554325	0	19.03445675				-329.4450902	0.8464252392	-19076.8317359017	
326.8850902	97	0	3	1	0.8462941724	99.91354796	0	0.0864520417				80.95820163	0	19.04179837				-326.8850902	0.8462941724	-20053.4637900292	
324.3250902	97	0	3	1	0.8461695927	99.91767831	0	0.08232168877				80.9508324	0	19.0491676				-324.3250902	0.8461695927	-21119.7746700332	
321.7650902	97	0	3	1	0.8460514088	99.92167363	0	0.07832637033				80.94343546	0	19.05656454				-321.7650902	0.8460514088	-22288.0106154668	
319.2050902	97	0	3	1	0.8459395277	99.92553572	0	0.07446428326				80.93601072	0	19.06398928				-319.2050902	0.8459395277	-23572.7594439542	
316.6450902	97	0	3	1	0.8458338549	99.92926642	0	0.070733577				80.92855805	0	19.07144195				-316.6450902	0.8458338549	-24991.458560838	
314.0850902	97	0	3	1	0.845734294	99.93286765	0	0.06713235088				80.92107734	0	19.07892266				-314.0850902	0.845734294	-26565.1539000422	
311.5250902	97	0	3	1	0.845640747	99.93634134	0	0.06365865557				80.91356849	0	19.08643151				-311.5250902	0.845640747	-28319.5437015763	
308.9650902	97	0	3	1	0.8455531144	99.93968951	0	0.06031049381				80.90603135	0	19.09396865				-308.9650902	0.8455531144	-30286.2497252537	
306.4050902	97	0	3	1	0.845471295	99.94291418	0	0.05708582123				80.89846581	0	19.10153419				-306.4050902	0.845471295	-32504.6377289221	
303.8450902	97	0	3	1	0.845395186	99.94601745	0	0.05398254735				80.89087172	0	19.10912828				-303.8450902	0.845395186	-35024.4014261027	
301.2850902	97	0	3	1	0.8453246831	99.94900146	0	0.05099853661				80.88324894	0	19.11675106				-301.2850902	0.8453246831	-37844.8900789505	
300	97	0	3	1	0.8452913647	99.95045512	0	0.04954487536				80.87941154	0	19.12058846				-300	0.8452913647	-39295.0806279687	
