T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
C	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
610.3648195	81	17	2	0	0	98.16694318	0.8425009018	0.9905559197	81	17	2	0.002771648612	-0.002608674474	-0.0001629741374	-883.5148195	0	61.8808184786269	
610.3448195	81	17	2	0.0003444046512	0.0003229335784	98.16660395	0.8427794635	0.9906165836	80.99445709	17.00521691	2.000326004	0	0	0	-883.4948195	0.0003229335784	61.9836622556905	
610.3248195	81	17	2	0.0006882389138	0.0006453322297	98.16626477	0.8430580532	0.9906771753	80.98891566	17.01043259	2.000651756	0	0	0	-883.4748195	0.0006453322297	62.0515029532577	
610.2848195	81	17	2	0.001375359597	0.001289615584	98.16558644	0.8436150943	0.9907984666	80.97783742	17.02085947	2.001303109	0	0	0	-883.4348195	0.001289615584	62.1350700340634	
610.2048195	81	17	2	0.002746256544	0.002575045351	98.16423	0.8447288469	0.9910411549	80.95569926	17.04169613	2.00260461	0	0	0	-883.3548195	0.002575045351	62.3375404011816	
610.0448195	81	17	2	0.005474742081	0.005133422481	98.16151801	0.8469550389	0.9915269533	80.91149609	17.08330113	2.005202787	0	0	0	-883.1948195	0.005133422481	62.7891230971445	
609.7248195	81	17	2	0.01086770172	0.0101901349	98.15609868	0.8514052026	0.9924961176	80.82337664	17.16625105	2.010372308	0	0	0	-882.8748195	0.0101901349	63.7196088106224	
609.0848195	81	17	2	0.0214374633	0.02010080809	98.14527495	0.8602879863	0.9944370624	80.64829221	17.33108044	2.020627351	0	0	0	-882.2348195	0.02010080809	65.5002571565833	
607.8048195	81	17	2	0.04173006461	0.03912773979	98.12368714	0.8779919038	0.9983209603	80.30267276	17.65653706	2.040790179	0	0	0	-880.9548195	0.03912773979	69.2123121590649	
605.2448195	81	17	2	0.07923715141	0.07429425326	98.0807313	0.9131695069	1.00609919	79.62915333	18.29107926	2.07976741	0	0	0	-878.3948195	0.07429425326	76.8761781361184	
602.6848195	81	17	2	0.113130486	0.1060707998	98.03803694	0.9480765843	1.013886478	78.97832024	18.90467064	2.117009126	0	0	0	-875.8348195	0.1060707998	84.8260142176036	
600.1248195	81	17	2	0.1439168615	0.13493265	97.99556792	0.9827519437	1.021680135	78.3490419	19.49836037	2.152597726	0	0	0	-873.2748195	0.13493265	93.1519766995064	
597.5648195	81	17	2	0.172008075	0.1612659328	97.95329144	1.017234808	1.029473752	77.74019306	20.07319819	2.186608752	0	0	0	-870.7148195	0.1612659328	101.813429775188	
595.0048195	81	17	2	0.1977659491	0.1854102112	97.91117566	1.051555082	1.037269262	77.15069058	20.63017834	2.219131071	0	0	0	-868.1548195	0.1854102112	110.804823153809	
592.4448195	81	17	2	0.2214750988	0.2076323932	97.86919228	1.085747837	1.045059879	76.5794778	21.17028739	2.250234811	0	0	0	-865.5948195	0.2076323932	120.131015899424	
589.8848195	81	17	2	0.243382143	0.2281638573	97.82731429	1.119843558	1.052842151	76.02555036	21.69445711	2.279992532	0	0	0	-863.0348195	0.2281638573	129.765058457523	
587.3248195	81	17	2	0.2636964074	0.2472010185	97.78551624	1.153870834	1.060612924	75.4879557	22.203571	2.308473296	0	0	0	-860.4748195	0.2472010185	139.692227955408	
584.7648195	81	17	2	0.2825965375	0.264911525	97.74377413	1.187856506	1.068369366	74.96579477	22.69846271	2.335742516	0	0	0	-857.9148195	0.264911525	149.897938052809	
582.2048195	81	17	2	0.3002357916	0.2814392192	97.70206521	1.221825816	1.076108971	74.45822218	23.17991589	2.361861927	0	0	0	-855.3548195	0.2814392192	160.367789077035	
579.6448195	81	17	2	0.3167463007	0.2969081305	97.66036791	1.255802549	1.083829545	73.9644451	23.64866526	2.386889641	0	0	0	-852.7948195	0.2969081305	171.087608445472	
577.0848195	81	17	2	0.3322425188	0.3114257096	97.61866163	1.289809178	1.091529191	73.48372144	24.10539831	2.410880251	0	0	0	-850.2348195	0.3114257096	182.043475062125	
574.5248195	81	17	2	0.3468240331	0.3250854629	97.57692673	1.323866994	1.099206281	73.01535753	24.55075749	2.433884978	0	0	0	-847.6748195	0.3250854629	193.221738391149	
571.9648195	81	17	2	0.3605778659	0.3379691099	97.53514434	1.357996227	1.106859429	72.55870548	24.98534269	2.455951834	0	0	0	-845.1148195	0.3379691099	204.609040966002	
569.4048195	81	17	2	0.3735803665	0.3501483584	97.49329637	1.392216163	1.114487471	72.11316054	25.40971367	2.477125797	0	0	0	-842.5548195	0.3501483584	216.192226633953	
566.8448195	81	17	2	0.3858987909	0.3616863845	97.45136532	1.426545247	1.122089435	71.67815795	25.82439303	2.497449017	0	0	0	-839.9948195	0.3616863845	227.958462931474	
564.2848195	81	17	2	0.3975925898	0.372639041	97.40933429	1.461001185	1.12966452	71.25317081	26.22986823	2.516960965	0	0	0	-837.4348195	0.372639041	239.895205022334	
561.7248195	81	17	2	0.4087145086	0.3830558893	97.3671869	1.49560103	1.137212072	70.83770701	26.62659436	2.535698632	0	0	0	-834.8748195	0.3830558893	251.9900854138	
559.1648195	81	17	2	0.4193115005	0.3929810555	97.32490716	1.530361267	1.14473157	70.43130687	27.01499643	2.553696699	0	0	0	-832.3148195	0.3929810555	264.230985083702	
556.6048195	81	17	2	0.4294254967	0.4024539529	97.28247951	1.565297885	1.152222602	70.03354074	27.39547156	2.570987696	0	0	0	-829.7548195	0.4024539529	276.606000132316	
554.0448195	81	17	2	0.439094059	0.4115098945	97.23988869	1.600426452	1.159684856	69.64400678	27.76839107	2.587602157	0	0	0	-827.1948195	0.4115098945	289.103417595664	
