T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
836.0641664	76	19	5	0	0	96.78925568	0.4100153802	2.800728944	76	19	5							0.00136487437	-0.00122049296	-0.0001443814098	-836.0641664	0	152.115992283898	
836.0441664	76	19	5	0.0001368973155	0.0001313793313	96.78896528	0.4100599473	2.800974768	75.99727094	19.00244011	5.000288951							0	0	0	-836.0441664	0.0001313793313	152.345901410971	
836.0241664	76	19	5	0.0002735900835	0.0002625606932	96.7886751	0.4101046219	2.80122028	75.99454097	19.00488166	5.000577372							0	0	0	-836.0241664	0.0002625606932	152.456729767445	
835.9841664	76	19	5	0.0005470020816	0.0005249438272	96.7880946	0.4101938479	2.80171155	75.98908333	19.00976227	5.001154401							0	0	0	-835.9841664	0.0005249438272	152.512173101811	
835.9041664	76	19	5	0.001093166568	0.001049057253	96.78693381	0.4103722282	2.802693964	75.97817248	19.01951999	5.002307532							0	0	0	-835.9041664	0.001049057253	152.736252082007	
835.7441664	76	19	5	0.00218349109	0.002095281036	96.78461326	0.4107288251	2.804657919	75.9563672	19.03902324	5.004609564							0	0	0	-835.7441664	0.002095281036	153.138194778994	
835.4241664	76	19	5	0.004355664614	0.004179279119	96.77997609	0.4114412694	2.808582638	75.9128231	19.07797973	5.009197173							0	0	0	-835.4241664	0.004179279119	154.029563520996	
834.7841664	76	19	5	0.008661326615	0.008308901019	96.77072292	0.4128658738	2.816411204	75.82597184	19.15573292	5.01829524							0	0	0	-834.7841664	0.008308901019	155.848532407634	
833.5041664	76	19	5	0.01713661505	0.01643272286	96.75228414	0.4157060065	2.83200985	75.65328385	19.31049494	5.036221206							0	0	0	-833.5041664	0.01643272286	159.364716685556	
830.9441664	76	19	5	0.03355628409	0.03215229491	96.71568316	0.4213565032	2.862960333	75.31180068	19.61720598	5.070993342							0	0	0	-830.9441664	0.03215229491	166.504615699	
828.3841664	76	19	5	0.04931141021	0.04721098912	96.67944097	0.4269686647	2.893590369	74.97531233	19.92031444	5.104373222							0	0	0	-828.3841664	0.04721098912	173.697394315479	
825.8241664	76	19	5	0.06444773465	0.0616544907	96.64354819	0.4325448085	2.923907003	74.64359055	20.21999871	5.136410734							0	0	0	-825.8241664	0.0616544907	180.979805430253	
823.2641664	76	19	5	0.07900717762	0.07552464892	96.60799552	0.4380867813	2.953917694	74.31642458	20.51642163	5.167153794							0	0	0	-823.2641664	0.07552464892	188.346957705674	
820.7041664	76	19	5	0.09302776733	0.08885942864	96.57277427	0.4435962439	2.983629489	73.9936175	20.8097351	5.196647399							0	0	0	-820.7041664	0.08885942864	195.796929886025	
818.1441664	76	19	5	0.1065440862	0.1016933557	96.53787626	0.4490746875	3.013049057	73.67498509	21.10008105	5.22493386							0	0	0	-818.1441664	0.1016933557	203.327945105522	
815.5841664	76	19	5	0.1195876591	0.1140579042	96.50329383	0.4545234481	3.042182724	73.36035476	21.38759221	5.252053031							0	0	0	-815.5841664	0.1140579042	210.938348627413	
813.0241664	76	19	5	0.1321872892	0.1259818321	96.46901978	0.4599437196	3.071036497	73.04956462	21.67239288	5.278042502							0	0	0	-813.0241664	0.1259818321	218.626596670697	
810.4641664	76	19	5	0.1443693514	0.1374914737	96.43504734	0.465336565	3.099616095	72.74246266	21.95459956	5.302937776							0	0	0	-810.4641664	0.1374914737	226.127306246905	
809.8241664	76	19	5	0.1473560127	0.1403104253	96.42659622	0.4666783274	3.106725458	72.66626599	22.02473035	5.309003663							0	0	0	-809.8241664	0.1403104253	228.448842825683	
809.5041664	76	19	5	0.1488361289	0.1417068944	96.4223827	0.4673512849	3.110266015	72.62822697	22.05977182	5.312001203							0	0	0	-809.5041664	0.1417068944	229.517678508183	
809.3441664	76	19	5	0.1495745084	0.1424034509	96.4202769	0.4676872181	3.112035887	72.60923122	22.07727337	5.313495408							0	0	0	-809.3441664	0.1424034509	229.88841342329	
809.2641664	76	19	5	0.1499432731	0.1427513045	96.41922424	0.4678550494	3.112920709	72.59973932	22.08601933	5.314241355							0	0	0	-809.2641664	0.1427513045	230.075238007971	
809.2241664	76	19	5	0.1501275494	0.1429251254	96.41869798	0.4679389311	3.113363093	72.59499486	22.0903911	5.314614042							0	0	0	-809.2241664	0.1429251254	230.168632928836	
809.2041664	76	19	5	0.150219661	0.1430120094	96.41843486	0.4679808634	3.113584278	72.592623	22.09257669	5.314800314							0	0	0	-809.2041664	0.1430120094	230.262337757434	
809.198624	76	19	5	0.1502451774	0.1430360773	96.41836195	0.4679924832	3.11364557	72.59196575	22.09318233	5.314851922	62.54235303	28.42537001	9.032276954				0	0	0	-809.198624	0.1430360773	225.080862002251	
809.1741664	76	19	5	0.1526075318	0.1439544135	96.41959816	0.4688812024	3.111520638	72.58176588	22.10643172	5.311802405	62.54235303	28.42537001	9.032276954				0	0	0	-809.1741664	0.1439544135	26.7195681061659	
809.1541664	76	19	5	0.1545281644	0.1447009513	96.42060558	0.4696077779	3.109786644	72.57343702	22.11724885	5.30931413	62.54235303	28.42537001	9.032276954				0	0	0	-809.1541664	0.1447009513	26.8625519726723	
809.1141664	76	19	5	0.1583396237	0.1461821131	96.42261122	0.4710600021	3.106328782	72.55681902	22.13882787	5.304353113	62.54235303	28.42537001	9.032276954				0	0	0	-809.1141664	0.1461821131	27.1513451828687	
809.0341664	76	19	5	0.1658455976	0.1490977989	96.42658594	0.4739613833	3.099452681	72.52373126	22.18177738	5.294491358	62.54235303	28.42537001	9.032276954				0	0	0	-809.0341664	0.1490977989	27.7506136889086	
808.8741664	76	19	5	0.1803946903	0.1547403466	96.43439222	0.4797523241	3.085855451	72.45813608	22.26686038	5.27500354	62.54235303	28.42537001	9.032276954				0	0	0	-808.8741664	0.1547403466	28.9770718676827	
808.5541664	76	19	5	0.2078178987	0.1653555275	96.44945566	0.491291306	3.059253031	72.32916088	22.43391174	5.236927378	62.54235303	28.42537001	9.032276954				0	0	0	-808.5541664	0.1653555275	31.484032914186	
807.9141664	76	19	5	0.2568439034	0.1842530225	96.47755213	0.514226495	3.008221377	72.07934069	22.75658846	5.164070843	62.54235303	28.42537001	9.032276954				0	0	0	-807.9141664	0.1842530225	36.8742563691904	
806.6341664	76	19	5	0.3370320815	0.2149095637	96.52669679	0.5597117436	2.913591466	71.60749777	23.36291162	5.029590607	62.54235303	28.42537001	9.032276954				0	0	0	-806.6341664	0.2149095637	49.0489769271373	
804.0741664	76	19	5	0.4517077525	0.2580654699	96.60272569	0.6501589069	2.747115407	70.74895187	24.45623247	4.794815665	62.54235303	28.42537001	9.032276954				0	0	0	-804.0741664	0.2580654699	76.2019914118943	
801.5141664	76	19	5	0.5309735496	0.2872791706	96.65615449	0.7411145038	2.602731005	69.97290006	25.4342579	4.592842047	62.54235303	28.42537001	9.032276954				0	0	0	-801.5141664	0.2872791706	106.608954267598	
798.9541664	76	19	5	0.5897864414	0.3085381087	96.69208465	0.8334551977	2.47446015	69.25700788	26.328506	4.41448612	62.54235303	28.42537001	9.032276954				0	0	0	-798.9541664	0.3085381087	141.498511579348	
796.3941664	76	19	5	0.635535662	0.3247813565	96.71362219	0.9277403608	2.35863745	68.5876187	27.15823533	4.254145978	62.54235303	28.42537001	9.032276954				0	0	0	-796.3941664	0.3247813565	180.596828116612	
793.8341664	76	19	5	0.6723918035	0.3376571345	96.72280803	1.024371857	2.252820113	67.95566318	27.93622741	4.10810941	62.54235303	28.42537001	9.032276954				0	0	0	-793.8341664	0.3376571345	223.734279918113	
791.2741664	76	19	5	0.7028545642	0.3481476184	96.72105077	1.123669596	2.155279635	67.35474431	28.67148965	3.973766036	62.54235303	28.42537001	9.032276954				0	0	0	-791.2741664	0.3481476184	270.639543003668	
788.7141664	76	19	5	0.7285568325	0.3568903332	96.7093531	1.225908256	2.064738647	66.7801543	29.37064586	3.849199838	62.54235303	28.42537001	9.032276954				0	0	0	-788.7141664	0.3568903332	319.910892615319	
787.4341664	76	19	5	0.7399859907	0.3607473279	96.70001176	1.278209603	2.02177864	66.50157856	29.70830667	3.790114763	62.54235303	28.42537001	9.032276954				0	0	0	-787.4341664	0.3607473279	345.054160306579	
786.7941664	76	19	5	0.7453952676	0.3625692137	96.6945005	1.304669721	2.000829781	66.36429821	29.87439903	3.761302767	62.54235303	28.42537001	9.032276954				0	0	0	-786.7941664	0.3625692137	346.324151899755	
786.7761226	76	19	5	1	0.4897218682	96.69433745	1.30541821	2.000244339	66.3604495	29.87905283	3.760497669	62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482	0	0	0	-786.7761226	0.4897218682	-2332.055577504	
786.7641664	76	19	5	1	0.4897167411	96.69454913	1.305306509	2.000144358				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-786.7641664	0.4897167411	-2330.6798327658	
786.7441664	76	19	5	1	0.489708152	96.69490329	1.305119669	1.999977039				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-786.7441664	0.489708152	-2329.0981591169	
786.7041664	76	19	5	1	0.4896909863	96.69561148	1.304746038	1.999642481				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-786.7041664	0.4896909863	-2330.43201676572	
786.6241664	76	19	5	1	0.4896566639	96.69702759	1.303998961	1.99897345				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-786.6241664	0.4896566639	-2331.23921594732	
786.4641664	76	19	5	1	0.4895880544	96.69985872	1.302505548	1.997635731				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-786.4641664	0.4895880544	-2332.8432489987	
786.1441664	76	19	5	1	0.4894509772	96.70551666	1.299521684	1.994961658				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-786.1441664	0.4894509772	-2336.06243717347	
785.5041664	76	19	5	1	0.4891773886	96.71681522	1.293565811	1.98961897				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-785.5041664	0.4891773886	-2342.51661889169	
784.2241664	76	19	5	1	0.4886324679	96.73934306	1.281701526	1.978955416				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-784.2241664	0.4886324679	-2355.4956353586	
781.6641664	76	19	5	1	0.4875515914	96.7841215	1.258163041	1.95771546				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-781.6641664	0.4875515914	-2380.67292639561	
779.1041664	76	19	5	1	0.4864817032	96.82852994	1.234878522	1.936591542				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-779.1041664	0.4864817032	-2405.6612967177	
776.5441664	76	19	5	1	0.4854231576	96.87256807	1.211848498	1.915583433				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-776.5441664	0.4854231576	-2431.43960571243	
773.9841664	76	19	5	1	0.4843758352	96.91623564	1.189073438	1.894690927				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-773.9841664	0.4843758352	-2457.49307309011	
771.4241664	76	19	5	1	0.4833396153	96.95953242	1.166553744	1.873913838				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-771.4241664	0.4833396153	-2483.8229538323	
768.8641664	76	19	5	1	0.4823143796	97.00245824	1.144289758	1.853252				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-768.8641664	0.4823143796	-2510.43462992356	
766.3041664	76	19	5	1	0.481300012	97.04501298	1.122281757	1.832705262				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-766.3041664	0.481300012	-2537.33377326187	
763.7441664	76	19	5	1	0.4802963988	97.08719655	1.100529957	1.812273493				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-763.7441664	0.4802963988	-2564.52607776789	
761.1841664	76	19	5	1	0.4793034283	97.12900891	1.079034514	1.791956575				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-761.1841664	0.4793034283	-2592.01714552915	
758.6241664	76	19	5	1	0.4783209909	97.17045007	1.057795522	1.771754408				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-758.6241664	0.4783209909	-2619.81270670482	
756.0641664	76	19	5	1	0.4773489789	97.21152008	1.036813017	1.751666906				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-756.0641664	0.4773489789	-2647.91891597884	
753.5041664	76	19	5	1	0.4763872868	97.25221903	1.016086977	1.731693996				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-753.5041664	0.4763872868	-2676.34221080261	
750.9441664	76	19	5	1	0.475435811	97.29254706	0.9956173216	1.711835622				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-750.9441664	0.475435811	-2705.08848625749	
748.3841664	76	19	5	1	0.4744944495	97.33250435	0.9754039141	1.692091738				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-748.3841664	0.4744944495	-2734.16421232101	
745.8241664	76	19	5	1	0.4735631024	97.37209112	0.9554465617	1.672462314				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-745.8241664	0.4735631024	-2763.57612595318	
743.2641664	76	19	5	1	0.4726416714	97.41130765	0.9357450162	1.652947329				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-743.2641664	0.4726416714	-2793.33084156924	
740.7041664	76	19	5	1	0.47173006	97.45015425	0.9162989751	1.633546778				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-740.7041664	0.47173006	-2823.43525088395	
738.1441664	76	19	5	1	0.4708281733	97.48863126	0.8971080818	1.614260663				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-738.1441664	0.4708281733	-2853.89656385143	
735.5841664	76	19	5	1	0.4699359182	97.52673907	0.8781719271	1.595089				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-735.5841664	0.4699359182	-2884.72163397286	
733.0241664	76	19	5	1	0.4690532028	97.56447814	0.859490049	1.576031815				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-733.0241664	0.4690532028	-2915.91797622164	
730.4641664	76	19	5	1	0.4681799372	97.60184892	0.8410619343	1.557089143				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-730.4641664	0.4681799372	-2947.49337406977	
727.9041664	76	19	5	1	0.4673160327	97.63885195	0.8228870186	1.538261028				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-727.9041664	0.4673160327	-2979.4551236717	
725.3441664	76	19	5	1	0.4664614021	97.67548779	0.8049646873	1.519547525				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-725.3441664	0.4664614021	-3011.81132523759	
722.7841664	76	19	5	1	0.4656159597	97.71175703	0.7872942762	1.500948696				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-722.7841664	0.4656159597	-3044.57005262681	
720.2241664	76	19	5	1	0.4647796211	97.74766032	0.7698750724	1.482464612				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-720.2241664	0.4647796211	-3077.73972443331	
717.6641664	76	19	5	1	0.4639523034	97.78319833	0.7527063145	1.464095352				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-717.6641664	0.4639523034	-3111.32831683355	
715.1041664	76	19	5	1	0.4631339246	97.81837181	0.7357871938	1.445841001				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-715.1041664	0.4631339246	-3145.34474346135	
712.5441664	76	19	5	1	0.4623244045	97.85318149	0.7191168544	1.427701652				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-712.5441664	0.4623244045	-3179.79820648928	
709.9841664	76	19	5	1	0.4615236638	97.8876282	0.7026943944	1.409677405				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-709.9841664	0.4615236638	-3214.69753952412	
707.4241664	76	19	5	1	0.4607316246	97.92171277	0.6865188661	1.391768366				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-707.4241664	0.4607316246	-3250.0518616214	
704.8641664	76	19	5	1	0.4599482099	97.95543608	0.6705892771	1.373974644				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-704.8641664	0.4599482099	-3285.87089593109	
702.3041664	76	19	5	1	0.4591733442	97.98879905	0.6549045904	1.356296358				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-702.3041664	0.4591733442	-3322.16469134736	
699.7441664	76	19	5	1	0.4584069529	98.02180265	0.6394637255	1.338733629				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-699.7441664	0.4584069529	-3358.94262492668	
697.1841664	76	19	5	1	0.4576489624	98.05444786	0.6242655588	1.321286583				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-697.1841664	0.4576489624	-3396.21530549817	
694.6241664	76	19	5	1	0.4568993004	98.08673573	0.6093089243	1.303955351				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-694.6241664	0.4568993004	-3433.99349294406	
692.0641664	76	19	5	1	0.4561578955	98.11866732	0.5945926143	1.286740067				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-692.0641664	0.4561578955	-3472.2876803437	
689.5041664	76	19	5	1	0.4554246773	98.15024375	0.5801153799	1.26964087				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-689.5041664	0.4554246773	-3511.10896908944	
686.9441664	76	19	5	1	0.4546995764	98.18146617	0.565875932	1.2526579				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-686.9441664	0.4546995764	-3550.46887216462	
684.3841664	76	19	5	1	0.4539825244	98.21233576	0.5518729413	1.235791304				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-684.3841664	0.4539825244	-3590.37881909417	
681.8241664	76	19	5	1	0.4532734537	98.24285373	0.5381050395	1.219041226				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-681.8241664	0.4532734537	-3630.85066796324	
679.2641664	76	19	5	1	0.4525722977	98.27302136	0.5245708199	1.202407817				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-679.2641664	0.4525722977	-3671.89694922768	
676.7041664	76	19	5	1	0.4518789907	98.30283993	0.5112688378	1.185891227				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-676.7041664	0.4518789907	-3713.53039923975	
674.1441664	76	19	5	1	0.4511934679	98.33231078	0.4981976112	1.16949161				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-674.1441664	0.4511934679	-3755.76365867301	
671.5841664	76	19	5	1	0.4505156652	98.36143526	0.4853556216	1.15320912				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-671.5841664	0.4505156652	-3798.60983214233	
669.0241664	76	19	5	1	0.4498455194	98.39021477	0.4727413146	1.137043912				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-669.0241664	0.4498455194	-3842.08245917171	
666.4641664	76	19	5	1	0.449182968	98.41865076	0.4603531007	1.120996141				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-666.4641664	0.449182968	-3886.195887878	
663.9041664	76	19	5	1	0.4485279495	98.44674468	0.4481893556	1.105065965				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-663.9041664	0.4485279495	-3930.96464928176	
661.3441664	76	19	5	1	0.447880403	98.47449804	0.4362484213	1.08925354				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-661.3441664	0.447880403	-3976.40322504073	
658.7841664	76	19	5	1	0.4472402684	98.50191237	0.4245286064	1.073559023				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-658.7841664	0.4472402684	-4022.52656505637	
656.2241664	76	19	5	1	0.4466074862	98.52898924	0.4130281872	1.05798257				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-656.2241664	0.4466074862	-4069.35049715439	
653.6641664	76	19	5	1	0.4459819978	98.55573026	0.4017454081	1.042524336				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-653.6641664	0.4459819978	-4116.89103930744	
651.1041664	76	19	5	1	0.4453637451	98.58213704	0.3906784822	1.027184477				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				-651.1041664	0.4453637451	-4165.16449133755	
