T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALLI)	w(CU@ALLI)	w(LI@ALLI)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
731.7025177	86	9	5	1	0.6673953213	97.14054536	0.1314820918	2.727972553				81.78275739	0	18.21724261	62.54235303	28.42537001	9.032276954				-731.7025177	0.6673953213	-2009.00545337279	
729.1425177	86	9	5	1	0.6661270778	97.17229241	0.1281552205	2.699552373				81.77993121	0	18.22006879	62.54235303	28.42537001	9.032276954				-729.1425177	0.6661270778	-2028.25702078791	
726.5825177	86	9	5	1	0.6648708716	97.2038422	0.1248879121	2.671269891				81.77706539	0	18.22293461	62.54235303	28.42537001	9.032276954				-726.5825177	0.6648708716	-2047.69219057207	
724.0225177	86	9	5	1	0.6636265883	97.23519535	0.1216796285	2.643125026				81.77416032	0	18.22583968	62.54235303	28.42537001	9.032276954				-724.0225177	0.6636265883	-2067.31445811097	
721.4625177	86	9	5	1	0.6623941159	97.26635245	0.1185298301	2.615117715				81.77121636	0	18.22878364	62.54235303	28.42537001	9.032276954				-721.4625177	0.6623941159	-2087.12712530803	
718.9025177	86	9	5	1	0.6611733439	97.29731412	0.1154379757	2.587247908				81.76823389	0	18.23176611	62.54235303	28.42537001	9.032276954				-718.9025177	0.6611733439	-2107.13367368932	
716.3425177	86	9	5	1	0.6599641642	97.32808091	0.1124035224	2.559515565				81.76521326	0	18.23478674	62.54235303	28.42537001	9.032276954				-716.3425177	0.6599641642	-2127.33789399177	
713.7825177	86	9	5	1	0.6587664704	97.35865341	0.1094259252	2.531920664				81.76215483	0	18.23784517	62.54235303	28.42537001	9.032276954				-713.7825177	0.6587664704	-2147.74341239768	
711.2225177	86	9	5	1	0.6575801581	97.38903217	0.1065046375	2.504463194				81.75905892	0	18.24094108	62.54235303	28.42537001	9.032276954				-711.2225177	0.6575801581	-2168.35400536103	
708.6625177	86	9	5	1	0.6564051246	97.41921773	0.103639111	2.477143156				81.75592587	0	18.24407413	62.54235303	28.42537001	9.032276954				-708.6625177	0.6564051246	-2189.17353234084	
706.1025177	86	9	5	1	0.6552412691	97.44921064	0.1008287951	2.449960566				81.752756	0	18.247244	62.54235303	28.42537001	9.032276954				-706.1025177	0.6552412691	-2210.2061118919	
703.5425177	86	9	5	1	0.6540884926	97.47901141	0.09807313748	2.422915452				81.74954963	0	18.25045037	62.54235303	28.42537001	9.032276954				-703.5425177	0.6540884926	-2231.45585219894	
700.9825177	86	9	5	1	0.6529466978	97.50862056	0.09537158396	2.396007853				81.74630707	0	18.25369293	62.54235303	28.42537001	9.032276954				-700.9825177	0.6529466978	-2252.92704311851	
698.4225177	86	9	5	1	0.6518157892	97.5380386	0.09272357822	2.369237822				81.74302862	0	18.25697138	62.54235303	28.42537001	9.032276954				-698.4225177	0.6518157892	-2274.6239512422	
695.8625177	86	9	5	1	0.6506956728	97.56726601	0.09012856203	2.342605424				81.73971456	0	18.26028544	62.54235303	28.42537001	9.032276954				-695.8625177	0.6506956728	-2296.55113916019	
693.3025177	86	9	5	1	0.6495862565	97.59630329	0.08758597517	2.316110736				81.73636519	0	18.26363481	62.54235303	28.42537001	9.032276954				-693.3025177	0.6495862565	-2318.71324296348	
690.7425177	86	9	5	1	0.6484874496	97.6251509	0.08509525544	2.289753847				81.73298078	0	18.26701922	62.54235303	28.42537001	9.032276954				-690.7425177	0.6484874496	-2341.11489742511	
688.1825177	86	9	5	1	0.6473991631	97.6538093	0.08265583866	2.263534857				81.7295616	0	18.2704384	62.54235303	28.42537001	9.032276954				-688.1825177	0.6473991631	-2363.76102617965	
685.6225177	86	9	5	1	0.6463213095	97.68227896	0.08026715872	2.237453877				81.72610792	0	18.27389208	62.54235303	28.42537001	9.032276954				-685.6225177	0.6463213095	-2386.65665477689	
683.0625177	86	9	5	1	0.6452538029	97.71056032	0.07792864755	2.211511032				81.72261999	0	18.27738001	62.54235303	28.42537001	9.032276954				-683.0625177	0.6452538029	-2409.8070126684	
