T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
890.0581449	84	13	3	0	0	97.97791718	0.4224774558	1.599605368	84	13	3							0.002625771515	-0.002362719174	-0.000263052341	-890.0581449	0	53.1992064187112	
890.0381449	84	13	3	0.0003875231673	0.0003756643839	97.97760024	0.4226158547	1.59978391	83.99474901	13.00472485	3.000526142							0	0	0	-890.0381449	0.0003756643839	53.2788141609864	
890.0181449	84	13	3	0.000774471406	0.0007507682972	97.97728341	0.4227542759	1.599962317	83.98949921	13.00944891	3.001051873							0	0	0	-890.0181449	0.0007507682972	53.3379475687806	
889.9781449	84	13	3	0.001547534812	0.001500159185	97.97664984	0.4230310056	1.600319154	83.97900449	13.0188927	3.002102817							0	0	0	-889.9781449	0.001500159185	53.4257861466632	
889.8981449	84	13	3	0.003089452669	0.002994823543	97.97538332	0.4235841948	1.601032488	83.9580332	13.03776488	3.00420192							0	0	0	-889.8981449	0.002994823543	53.6223165641639	
889.7381449	84	13	3	0.006156554563	0.005967783063	97.9728527	0.4246894984	1.6024578	83.91616312	13.07544787	3.008389009							0	0	0	-889.7381449	0.005967783063	54.0571764783722	
889.4181449	84	13	3	0.01221149307	0.01183627805	97.96780575	0.4268989672	1.605295285	83.83269226	13.15060188	3.016705863							0	0	0	-889.4181449	0.01183627805	54.9519187935483	
888.7781449	84	13	3	0.02405206624	0.02330995855	97.95775428	0.4313042845	1.610941436	83.66687573	13.29997248	3.033151785							0	0	0	-888.7781449	0.02330995855	56.6737098264997	
887.4981449	84	13	3	0.04668688011	0.04523460538	97.93782504	0.4400690962	1.622105865	83.33962364	13.59509394	3.065282416							0	0	0	-887.4981449	0.04523460538	60.2653122583179	
884.9381449	84	13	3	0.0881993022	0.085412301	97.89861597	0.4574298177	1.643954215	82.70202364	14.17133673	3.126639623							0	0	0	-884.9381449	0.085412301	67.6850056866455	
882.3781449	84	13	3	0.125371401	0.1213500361	97.86020493	0.4745972963	1.665197777	82.08577161	14.72987928	3.184349109							0	0	0	-882.3781449	0.1213500361	75.3834425934933	
879.8181449	84	13	3	0.1588757911	0.1537063276	97.82251562	0.4916029347	1.685881441	81.48951406	15.27181186	3.238674085							0	0	0	-879.8181449	0.1537063276	83.4434347474634	
877.2581449	84	13	3	0.1892531545	0.1830104015	97.78548213	0.5084748841	1.706042983	80.91197193	15.79817417	3.289853894							0	0	0	-877.2581449	0.1830104015	91.862674222441	
874.6981449	84	13	3	0.2169382321	0.2096876692	97.74904918	0.5252401837	1.725710635	80.35193721	16.30996325	3.338099538							0	0	0	-874.6981449	0.2096876692	100.602029477685	
872.1381449	84	13	3	0.2423047113	0.2341037567	97.71315955	0.5419164391	1.744924007	79.80832346	16.80804881	3.383627728							0	0	0	-872.1381449	0.2341037567	109.656086427122	
869.5781449	84	13	3	0.2656455749	0.2565452321	97.67777061	0.5585257125	1.763703682	79.28008782	17.29330031	3.426611877							0	0	0	-869.5781449	0.2565452321	119.029236154737	
867.0181449	84	13	3	0.2872111138	0.2772568623	97.64284126	0.5750855658	1.782073179	78.76627981	17.76650159	3.467218602							0	0	0	-867.0181449	0.2772568623	128.69820551776	
864.4581449	84	13	3	0.3072118502	0.2964444808	97.60833448	0.5916117413	1.800053783	78.26602306	18.22837686	3.505600078							0	0	0	-864.4581449	0.2964444808	138.651106422364	
861.8981449	84	13	3	0.3258260616	0.31428236	97.57421674	0.6081184032	1.817664859	77.77851022	18.67959437	3.541895403							0	0	0	-861.8981449	0.31428236	148.876602638176	
859.3381449	84	13	3	0.3432056826	0.3309189908	97.54045755	0.6246183472	1.834924107	77.30299762	19.12077052	3.57623186							0	0	0	-859.3381449	0.3309189908	159.363850413364	
856.7781449	84	13	3	0.3594809762	0.3464816592	97.50702904	0.6411231683	1.851847789	76.8388002	19.5524737	3.608726095							0	0	0	-856.7781449	0.3464816592	170.102518886079	
854.2181449	84	13	3	0.3747642436	0.3610800775	97.47390569	0.6576434282	1.868450878	76.38528628	19.97522861	3.639485105							0	0	0	-854.2181449	0.3610800775	181.08275079663	
851.6581449	84	13	3	0.3891528151	0.3748093137	97.441064	0.6741887765	1.884747222	75.94187325	20.38951951	3.668607236							0	0	0	-851.6581449	0.3748093137	192.295104056244	
849.0981449	84	13	3	0.4027314618	0.3877521523	97.40848227	0.6907680661	1.90074966	75.50802303	20.79579397	3.696182999							0	0	0	-849.0981449	0.3877521523	203.730552205508	
846.5381449	84	13	3	0.4155743606	0.3999810168	97.37614042	0.7073894507	1.916470133	75.08323817	21.19446599	3.722295837							0	0	0	-846.5381449	0.3999810168	215.380447193767	
843.9781449	84	13	3	0.4277467021	0.4115595444	97.34401976	0.7240604696	1.931919768	74.66705819	21.58591901	3.747022794							0	0	0	-843.9781449	0.4115595444	227.23648914299	
841.4181449	84	13	3	0.439306017	0.4225438834	97.31210292	0.740788121	1.94710896	74.25905632	21.97050855	3.770435129							0	0	0	-841.4181449	0.4225438834	239.290700113759	
838.8581449	84	13	3	0.4503032745	0.4329837681	97.28037363	0.757578926	1.96204744	73.85883649	22.34856466	3.792598848							0	0	0	-838.8581449	0.4329837681	251.535399410157	
836.2981449	84	13	3	0.4607837979	0.4429234143	97.24881668	0.774438984	1.976744334	73.46603063	22.72039417	3.813575193							0	0	0	-836.2981449	0.4429234143	263.963175986503	
833.7381449	84	13	3	0.4707880306	0.4524022694	97.21741776	0.7913740217	1.991208215	73.08029622	23.08628271	3.833421074							0	0	0	-833.7381449	0.4524022694	276.566869831964	
831.1781449	84	13	3	0.4803521818	0.4614556431	97.18616341	0.8083894363	2.00544715	72.70131409	23.44649646	3.852189452							0	0	0	-831.1781449	0.4614556431	289.33954598172	
828.6181449	84	13	3	0.4895087716	0.4701152413	97.15504092	0.8254903325	2.019468743	72.32878642	23.80128389	3.869929693							0	0	0	-828.6181449	0.4701152413	302.274481160692	
826.0581449	84	13	3	0.4982870943	0.4784096185	97.12403828	0.8426815567	2.033280168	71.96243495	24.15087718	3.886687871							0	0	0	-826.0581449	0.4784096185	315.365137861883	
823.4981449	84	13	3	0.5067136134	0.4863645648	97.09314407	0.8599677259	2.046888207	71.60199934	24.49549361	3.902507056							0	0	0	-823.4981449	0.4863645648	328.605151326462	
820.9381449	84	13	3	0.5148123	0.494003436	97.06234747	0.8773532543	2.060299275	71.24723571	24.83533674	3.917427558							0	0	0	-820.9381449	0.494003436	341.988320682408	
818.3781449	84	13	3	0.5226049233	0.5013474381	97.03163817	0.8948423767	2.073519451	70.8979153	25.17059755	3.93148716							0	0	0	-818.3781449	0.5013474381	355.508576773679	
815.8181449	84	13	3	0.5301113015	0.5084158728	97.00100633	0.9124391695	2.086554499	70.55382328	25.50145541	3.944721318							0	0	0	-815.8181449	0.5084158728	369.159982275061	
813.2581449	84	13	3	0.5373495194	0.5152263494	96.97044254	0.9301475693	2.099409892	70.21475764	25.82807901	3.957163349							0	0	0	-813.2581449	0.5152263494	382.936720388792	
810.6981449	84	13	3	0.5443361162	0.5217949694	96.93993778	0.9479713901	2.112090829	69.88052824	26.15062717	3.968844597							0	0	0	-810.6981449	0.5217949694	396.833074785861	
808.1381449	84	13	3	0.5510862511	0.5281364872	96.9094834	0.9659143385	2.124602257	69.55095584	26.46924958	3.979794585							0	0	0	-808.1381449	0.5281364872	410.843422258854	
805.5781449	84	13	3	0.5576138459	0.5342644506	96.87907109	0.9839800276	2.136948885	69.22587134	26.78408751	3.990041153							0	0	0	-805.5781449	0.5342644506	424.96222889249	
803.0181449	84	13	3	0.563931712	0.5401913238	96.84869281	1.00217199	2.149135199	68.90511502	27.0952744	3.999610581							0	0	0	-803.0181449	0.5401913238	439.184026424031	
800.4581449	84	13	3	0.5700516605	0.5459285961	96.81834083	1.020493688	2.161165479	68.58853586	27.40293643	4.008527706							0	0	0	-800.4581449	0.5459285961	453.503412762989	
797.8981449	84	13	3	0.5759846004	0.551486877	96.78800767	1.038948527	2.173043806	68.27599092	27.70719306	4.016816027							0	0	0	-797.8981449	0.551486877	467.915058622877	
795.3381449	84	13	3	0.581740625	0.5568759806	96.75768606	1.057539863	2.18477408	67.96734474	28.00815746	4.024497796							0	0	0	-795.3381449	0.5568759806	482.413664933917	
792.7781449	84	13	3	0.5873290882	0.5621050009	96.72736896	1.07627101	2.196360026	67.6624689	28.305937	4.031594105							0	0	0	-792.7781449	0.5621050009	496.429714065689	
792.4581449	84	13	3	0.5880169945	0.5627485103	96.72357895	1.078621524	2.19779953	67.62462147	28.34293598	4.032442554							0	0	0	-792.4581449	0.5627485103	504.994426623766	
792.4381449	84	13	3	0.5880593482	0.5627880775	96.72334232	1.078769139	2.197888538	67.62225562	28.34525023	4.032494158							0	0	0	-792.4381449	0.5627880775	502.180052032928	
792.4191814	84	13	3	0.588099978	0.5628260789	96.72311774	1.078908567	2.197973691	67.62001454	28.34744143	4.032544031	62.54235303	28.42537001	9.032276954				0	0	0	-792.4191814	0.5628260789	376.834834875369	
792.4081449	84	13	3	0.5882839965	0.562885898	96.72310767	1.079337213	2.197555116	67.61743211	28.35060024	4.031967656	62.54235303	28.42537001	9.032276954				0	0	0	-792.4081449	0.562885898	184.562185159552	
792.3881449	84	13	3	0.5886170186	0.5629941943	96.72308857	1.080114287	2.196797148	67.61275171	28.3563245	4.030923787	62.54235303	28.42537001	9.032276954				0	0	0	-792.3881449	0.5629941943	184.786006539889	
792.3481449	84	13	3	0.5892815601	0.5632104098	96.72304873	1.081668841	2.195282433	67.60339743	28.36776469	4.028837881	62.54235303	28.42537001	9.032276954				0	0	0	-792.3481449	0.5632104098	185.283342807844	
792.2681449	84	13	3	0.5906053095	0.5636408732	96.72296151	1.084780024	2.192258465	67.58470937	28.3906169	4.024673731	62.54235303	28.42537001	9.032276954				0	0	0	-792.2681449	0.5636408732	186.385119432808	
792.1081449	84	13	3	0.5932310811	0.5644944175	96.72275703	1.09101073	2.186232243	67.54741482	28.43620931	4.016375874	62.54235303	28.42537001	9.032276954				0	0	0	-792.1081449	0.5644944175	188.731675283213	
791.7881449	84	13	3	0.5983946387	0.5661677326	96.72222871	1.103505634	2.174265652	67.47314844	28.5269511	3.999900464	62.54235303	28.42537001	9.032276954				0	0	0	-791.7881449	0.5661677326	193.528287645531	
791.1481449	84	13	3	0.608393939	0.5694007895	96.72070069	1.128631474	2.150667831	67.32587639	28.70670486	3.967418747	62.54235303	28.42537001	9.032276954				0	0	0	-791.1481449	0.5694007895	202.843388039468	
789.8681449	84	13	3	0.6271748041	0.575439281	96.71580491	1.179441284	2.104753802	67.03615554	29.05960207	3.904242389	62.54235303	28.42537001	9.032276954				0	0	0	-789.8681449	0.575439281	222.427874021983	
