T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
C	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
560.8664499	78	16	6	0	0	96.27961746	0.2378812812	3.482501263	78	16	6	0.001285397572	-0.001108380078	-0.0001770174936	-834.0164499	0	142.079038477819	
560.8464499	78	16	6	0.0001430337968	0.0001406896051	96.27927891	0.237901265	3.482819826	77.99742987	16.00221593	6.000354199	0	0	0	-833.9964499	0.0001406896051	142.23478820136	
560.8264499	78	16	6	0.0002859135038	0.0002812253209	96.27894058	0.2379213103	3.483138109	77.99485871	16.00443339	6.000707891	0	0	0	-833.9764499	0.0002812253209	142.317004278067	
560.7864499	78	16	6	0.0005716533334	0.0005622705298	96.27826382	0.2379613291	3.483774849	77.98971846	16.00886617	6.001415371	0	0	0	-833.9364499	0.0005622705298	142.382932830756	
560.7064499	78	16	6	0.001142475117	0.001123686059	96.27691057	0.2380413214	3.485048104	77.97944138	16.0177294	6.002829212	0	0	0	-833.8564499	0.001123686059	142.582914874981	
560.5464499	78	16	6	0.002282171588	0.002244491071	96.27420547	0.2382012099	3.487593316	77.95889943	16.03544875	6.005651827	0	0	0	-833.6964499	0.002244491071	142.93815985342	
560.2264499	78	16	6	0.004553274487	0.004477506224	96.26880059	0.2385205363	3.492678876	77.91786531	16.07085738	6.011277313	0	0	0	-833.3764499	0.004477506224	143.728004204983	
559.5864499	78	16	6	0.009057534857	0.008904470375	96.25801922	0.2391593563	3.502821425	77.83596105	16.14160311	6.022435837	0	0	0	-832.7364499	0.008904470375	145.339784494534	
558.3064499	78	16	6	0.01793263925	0.01762036615	96.23654774	0.2404318638	3.523020394	77.67289978	16.28267207	6.044428147	0	0	0	-831.4564499	0.01762036615	148.454684540294	
555.7464499	78	16	6	0.03516067614	0.03451259331	96.19397949	0.2429608736	3.563059633	77.34961814	16.56327024	6.087111629	0	0	0	-828.8964499	0.03451259331	154.780594938603	
553.1864499	78	16	6	0.05173266936	0.05072717713	96.1519001	0.2454691675	3.602630737	77.02998606	16.84190348	6.128110458	0	0	0	-826.3364499	0.05072717713	161.155251657602	
550.6264499	78	16	6	0.06769113745	0.06630842028	96.11029971	0.2479579735	3.641742317	76.71383893	17.11868361	6.167477464	0	0	0	-823.7764499	0.06630842028	167.610926341955	
548.0664499	78	16	6	0.08307521724	0.0812970772	96.06916839	0.2504282303	3.680403381	76.40102584	17.39371047	6.205263681	0	0	0	-821.2164499	0.0812970772	174.144439086727	
545.5064499	78	16	6	0.09792055081	0.09573026792	96.02849676	0.2528807729	3.718622468	76.09140598	17.66707674	6.241517283	0	0	0	-818.6564499	0.09573026792	180.755122754644	
542.9464499	78	16	6	0.112259673	0.1096418809	95.98827596	0.2553163417	3.756407699	75.78484776	17.93886842	6.276283816	0	0	0	-816.0964499	0.1096418809	187.442428942031	
540.3864499	78	16	6	0.1261223505	0.1230629254	95.9484976	0.2577355897	3.793766808	75.48122814	18.20916545	6.309606417	0	0	0	-813.5364499	0.1230629254	194.205907357945	
537.8264499	78	16	6	0.1395358772	0.1360218381	95.90915373	0.2601390898	3.830707182	75.18043185	18.47804215	6.341526007	0	0	0	-810.9764499	0.1360218381	201.045195508045	
535.2664499	78	16	6	0.1525253319	0.1485447516	95.87023677	0.2625273407	3.86723589	74.88235087	18.74556767	6.372081461	0	0	0	-808.4164499	0.1485447516	207.960014134257	
532.7064499	78	16	6	0.165113805	0.1606557289	95.83173951	0.2649007724	3.903359715	74.58688382	19.01180641	6.401309771	0	0	0	-805.8564499	0.1606557289	214.950157284706	
530.1464499	78	16	6	0.177322597	0.1723769706	95.79365508	0.267259751	3.939085173	74.29393545	19.27681837	6.429246183	0	0	0	-803.2964499	0.1723769706	222.015485401129	
527.5864499	78	16	6	0.1891713938	0.1837289966	95.75597688	0.2696045831	3.97441854	74.00341621	19.54065946	6.45592433	0	0	0	-800.7364499	0.1837289966	229.155926712888	
525.0264499	78	16	6	0.2006784218	0.1947308068	95.71869861	0.2719355199	4.009365874	73.71524179	19.80338187	6.481376347	0	0	0	-798.1764499	0.1947308068	236.371462323836	
522.4664499	78	16	6	0.2118605847	0.2054000243	95.68181421	0.2742527604	4.043933028	73.42933277	20.06503426	6.505632975	0	0	0	-795.6164499	0.2054000243	243.662123750869	
519.9064499	78	16	6	0.2227335859	0.2157530216	95.64531788	0.2765564549	4.078125669	73.14561424	20.3256621	6.528723662	0	0	0	-793.0564499	0.2157530216	251.027993750831	
517.3464499	78	16	6	0.2333120366	0.2258050334	95.609204	0.2788467078	4.111949294	72.8640155	20.58530785	6.550676647	0	0	0	-790.4964499	0.2258050334	258.469192732382	
514.7864499	78	16	6	0.243609553	0.2355702576	95.57346718	0.2811235802	4.145409242	72.58446976	20.8440112	6.571519042	0	0	0	-787.9364499	0.2355702576	265.985882909894	
512.2264499	78	16	6	0.2536388426	0.2450619447	95.5381022	0.2833870923	4.178510706	72.30691384	21.10180926	6.591276906	0	0	0	-785.3764499	0.2450619447	273.578259781275	
509.6664499	78	16	6	0.2634117822	0.2542924791	95.50310403	0.285637226	4.211258745	72.03128795	21.35873674	6.609975309	0	0	0	-782.8164499	0.2542924791	281.246547768513	
