T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALLI)	w(CU@ALLI)	w(LI@ALLI)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
925.1495465	96	2	2	0	0	98.506506	0.07216648031	1.421327522	96	2	2										0.003552865436	-0.002732956444	-0.0008199089918	-925.1495465	0	7.05822525346353	
925.1295465	96	2	2	0.002812795921	0.002827925409	98.50568936	0.0723227531	1.421987882	95.99289405	2.005466739	2.001639212										0	0	0	-925.1295465	0.002827925409	7.08641939412483	
925.1095465	96	2	2	0.005614542779	0.005644644088	98.50487388	0.0724789361	1.422647188	95.98578832	2.010934708	2.003276974										0	0	0	-925.1095465	0.005644644088	7.12143355212254	
925.0695465	96	2	2	0.01116939316	0.01122888624	98.50324954	0.07279166658	1.423958798	95.97157201	2.021886227	2.006541765										0	0	0	-925.0695465	0.01122888624	7.1973021536989	
924.9895465	96	2	2	0.02212439617	0.02224071015	98.50001959	0.07341710819	1.426563306	95.94313247	2.043823731	2.013043795										0	0	0	-924.9895465	0.02224071015	7.33743941825794	
924.8295465	96	2	2	0.04341349777	0.0436358255	98.49363769	0.07466876282	1.431693548	95.88621909	2.087850505	2.025930409										0	0	0	-924.8295465	0.0436358255	7.62910072984268	
924.5095465	96	2	2	0.0836640028	0.08407040425	98.48117395	0.07717485329	1.4416512	95.77226053	2.176490318	2.051249155										0	0	0	-924.5095465	0.08407040425	8.24133541863315	
923.8695465	96	2	2	0.1558854898	0.1565655136	98.45736953	0.08219819776	1.46043227	95.5438416	2.355999116	2.100159287										0	0	0	-923.8695465	0.1565655136	9.58699295807922	
922.5895465	96	2	2	0.2738594144	0.2748135587	98.41369736	0.09228441757	1.494018226	95.08530596	2.722947762	2.191746279										0	0	0	-922.5895465	0.2748135587	12.7861653620142	
920.0295465	96	2	2	0.438829548	0.4397414193	98.33869308	0.112576496	1.548730428	94.16438305	3.481420308	2.35419664										0	0	0	-920.0295465	0.4397414193	20.4713236145902	
