T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALLI)	w(CU@ALLI)	w(LI@ALLI)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
820.6279724	87	8	5	0.5388483054	0.5339802938	95.97355183	0.2284007564	3.798047413	76.71781354	16.9049509	6.377235563							0	0	0	-820.6279724	0.5339802938	271.855463668954	
820.3079724	87	8	5	0.5400805136	0.5351545212	95.96950681	0.2289665852	3.801526609	76.67389314	16.94636153	6.379745324							0	0	0	-820.3079724	0.5351545212	274.386525395477	
820.2279724	87	8	5	0.5403861102	0.5354455898	95.96849965	0.2291087941	3.802391557	76.66290917	16.9567271	6.380363736							0	0	0	-820.2279724	0.5354455898	274.450849555272	
820.2079724	87	8	5	0.5404626367	0.5355184891	95.96824758	0.2291442627	3.802608154	76.66016526	16.95931597	6.380518768							0	0	0	-820.2079724	0.5355184891	274.293527723047	
820.2028814	87	8	5	0.5404821211	0.5355370505	95.9681834	0.2291532861	3.802663309	76.65946693	16.95997481	6.380558257	81.85295489	0	18.14704511				0	0	0	-820.2028814	0.5355370505	266.922942729874	
820.1779724	87	8	5	0.5406862947	0.5356489655	95.96836359	0.2293213959	3.802315016	76.65382617	16.96635651	6.379817326	81.8529422	0	18.1470578				0	0	0	-820.1779724	0.5356489655	222.657183776474	
820.1579724	87	8	5	0.5408501283	0.5357387617	95.96850817	0.2294564309	3.8020354	76.64929753	16.97147998	6.379222492	81.852932	0	18.147068				0	0	0	-820.1579724	0.5357387617	222.820363245482	
820.1179724	87	8	5	0.5411774363	0.5359181277	95.96879724	0.2297266048	3.801476159	76.64024331	16.98172363	6.378033065	81.85291161	0	18.14708839				0	0	0	-820.1179724	0.5359181277	223.162138529249	
820.0379724	87	8	5	0.5418306777	0.536276117	95.96937481	0.2302674217	3.800357767	76.62214496	17.00219991	6.375655131	81.85287076	0	18.14712924				0	0	0	-820.0379724	0.536276117	223.82799568041	
819.8779724	87	8	5	0.5431318596	0.5369886854	95.97052773	0.231350933	3.798121342	76.5859885	17.04310857	6.370902933	81.8527889	0	18.1472111				0	0	0	-819.8779724	0.5369886854	225.543050559349	
819.5579724	87	8	5	0.5457058046	0.5383951357	95.9728246	0.2335254698	3.793649927	76.5138361	17.12475067	6.361413227	81.85262442	0	18.14737558				0	0	0	-819.5579724	0.5383951357	229.081639547715	
818.9179724	87	8	5	0.550764911	0.5411521322	95.97738242	0.2379047511	3.784712828	76.37016741	17.28734051	6.342492085	81.85229253	0	18.14770747				0	0	0	-818.9179724	0.5411521322	235.526855723766	
817.6379724	87	8	5	0.5605281573	0.5464407315	95.98635344	0.246785083	3.76686148	76.08533254	17.60978716	6.304880296	81.85161701	0	18.14838299				0	0	0	-817.6379724	0.5464407315	249.196303419022	
815.0779724	87	8	5	0.5787573838	0.5561962567	96.00370975	0.2650406157	3.731249637	75.52534933	18.24409275	6.230557924	81.85021931	0	18.14978069				0	0	0	-815.0779724	0.5561962567	277.112089585085	
814.4379724	87	8	5	0.5830653903	0.5584774999	96.00792526	0.2697092577	3.722365485	75.38730693	18.4005322	6.212160872	81.84986023	0	18.15013977				0	0	0	-814.4379724	0.5584774999	284.243608049338	
814.1179724	87	8	5	0.5851845795	0.5595961641	96.01001429	0.2720594904	3.717926218	75.31857145	18.47843914	6.202989408	81.84967926	0	18.15032074				0	0	0	-814.1179724	0.5595961641	287.542991502384	
813.9579724	87	8	5	0.5862369889	0.5601511781	96.01105411	0.2732386063	3.715707284	75.28427446	18.51731516	6.198410383	81.84958841	0	18.15041159				0	0	0	-813.9579724	0.5601511781	286.713511067604	
813.9522477	87	8	5	0.8227348394	0.6616492158	96.01109126	0.2732808382	3.715627903	75.28304832	18.51870503	6.198246651	81.84958516	0	18.15041484	62.54235303	28.42537001	9.032276954	0	0	0	-813.9522477	0.6616492158	9.68303454309731	
813.9279724	87	8	5	0.828984852	0.6640974967	96.01510442	0.2745905918	3.710304983	75.26086912	18.54887872	6.190252169				62.54235303	28.42537001	9.032276954	0	0	0	-813.9279724	0.6640974967	10.1206361198313	
813.9079724	87	8	5	0.8339625764	0.6660423047	96.01837069	0.2756627056	3.705966606	75.24276875	18.57349267	6.183738585				62.54235303	28.42537001	9.032276954	0	0	0	-813.9079724	0.6660423047	10.451632650463	
813.8679724	87	8	5	0.8434975614	0.6697556017	96.02479579	0.2777872376	3.69741697	75.20704941	18.62204122	6.170909365				62.54235303	28.42537001	9.032276954	0	0	0	-813.8679724	0.6697556017	11.1332636986122	
813.7879724	87	8	5	0.8610341681	0.6765392523	96.03724568	0.2819644083	3.680789907	75.13738272	18.71663229	6.145984989				62.54235303	28.42537001	9.032276954	0	0	0	-813.7879724	0.6765392523	12.5755056032759	
813.6279724	87	8	5	0.8911844208	0.6880476307	96.06071741	0.2900637533	3.649218837	75.00437353	18.8968744	6.098752072				62.54235303	28.42537001	9.032276954	0	0	0	-813.6279724	0.6880476307	15.8177823740834	
813.3079724	87	8	5	0.9373302209	0.7051877007	96.10302163	0.3054516897	3.59152668	74.75880963	19.22844086	6.012749512				62.54235303	28.42537001	9.032276954	0	0	0	-813.3079724	0.7051877007	23.8613447411404	
812.6679724	87	8	5	0.997588375	0.726333359	96.17435415	0.3339931834	3.491652665	74.32589754	19.80930603	5.864796425				62.54235303	28.42537001	9.032276954	0	0	0	-812.6679724	0.726333359	40.4884395400188	
812.6479724	87	8	5	0.9990511911	0.7268244477	96.17636381	0.334849711	3.488786482	74.31332456	19.82610794	5.860567499				62.54235303	28.42537001	9.032276954	0	0	0	-812.6479724	0.7268244477	54.4738763413882	
812.6279724	87	8	5	1	0.72714032	96.17774104	0.3353722267	3.486886733							62.54235303	28.42537001	9.032276954				-812.6279724	0.72714032	-6018.75332018166	
812.6179724	87	8	5	1	0.7271386496	96.17781854	0.3353076513	3.48687381							62.54235303	28.42537001	9.032276954				-812.6179724	0.7271386496	-5981.41582655837	
812.5979724	87	8	5	1	0.7271353001	96.17797348	0.3351782548	3.486848264							62.54235303	28.42537001	9.032276954				-812.5979724	0.7271353001	-5971.96220887382	
812.5579724	87	8	5	1	0.7271286042	96.17828322	0.334919583	3.486797199							62.54235303	28.42537001	9.032276954				-812.5579724	0.7271286042	-5975.75592494767	
812.4779724	87	8	5	1	0.7271152255	96.17890211	0.3344027271	3.486695164							62.54235303	28.42537001	9.032276954				-812.4779724	0.7271152255	-5983.53290165863	
812.3179724	87	8	5	1	0.72708852	96.18013756	0.3333709629	3.486491478							62.54235303	28.42537001	9.032276954				-812.3179724	0.72708852	-5999.06538795632	
811.9979724	87	8	5	1	0.727035316	96.18259915	0.3313152091	3.48608564							62.54235303	28.42537001	9.032276954				-811.9979724	0.727035316	-6030.326465869	
811.3579724	87	8	5	1	0.7269297327	96.18748524	0.3272346774	3.485280078							62.54235303	28.42537001	9.032276954				-811.3579724	0.7269297327	-6093.67791094187	
810.0779724	87	8	5	1	0.7267218362	96.19711025	0.3191965364	3.483693209							62.54235303	28.42537001	9.032276954				-810.0779724	0.7267218362	-6223.75230665638	
807.5179724	87	8	5	1	0.7263188963	96.21578091	0.3036040534	3.48061504							62.54235303	28.42537001	9.032276954				-807.5179724	0.7263188963	-6493.59448524494	
804.9579724	87	8	5	1	0.7259326601	96.23369703	0.2886417251	3.47766125							62.54235303	28.42537001	9.032276954				-804.9579724	0.7259326601	-6776.17255248867	
802.3979724	87	8	5	1	0.7255626146	96.25088001	0.2742916601	3.47482833							62.54235303	28.42537001	9.032276954				-802.3979724	0.7255626146	-7074.47186379331	
799.8379724	87	8	5	1	0.7252082524	96.26735118	0.2605360567	3.472112766							62.54235303	28.42537001	9.032276954				-799.8379724	0.7252082524	-7389.4771913796	
797.2779724	87	8	5	1	0.724869073	96.28313172	0.2473572196	3.469511064							62.54235303	28.42537001	9.032276954				-797.2779724	0.724869073	-7722.24568291841	
794.7179724	87	8	5	1	0.7245445829	96.29824266	0.2347375872	3.467019758							62.54235303	28.42537001	9.032276954				-794.7179724	0.7245445829	-8068.59650199897	
794.3979724	87	8	5	1	0.7245050301	96.30008548	0.2331985842	3.466715933							62.54235303	28.42537001	9.032276954				-794.3979724	0.7245050301	-8113.36874211551	
794.3579724	87	8	5	1	0.7245001017	96.30031512	0.2330068014	3.466678075							62.54235303	28.42537001	9.032276954				-794.3579724	0.7245001017	-8118.86096794758	
794.3379724	87	8	5	1	0.7244976387	96.30042989	0.2329109598	3.466659154							62.54235303	28.42537001	9.032276954				-794.3379724	0.7244976387	-8121.4293350919	
794.3326762	87	8	5	1	0.7244969866	96.30046027	0.2328855855	3.466654145				81.83830703	0	18.16169297	62.54235303	28.42537001	9.032276954				-794.3326762	0.7244969866	-7864.55631517933	
794.3079724	87	8	5	1	0.7244809538	96.30081647	0.2328374781	3.466346056				81.83829079	0	18.16170921	62.54235303	28.42537001	9.032276954				-794.3079724	0.7244809538	-1540.99464060318	
794.2879724	87	8	5	1	0.7244679763	96.30110481	0.2327985367	3.466096653				81.83827764	0	18.16172236	62.54235303	28.42537001	9.032276954				-794.2879724	0.7244679763	-1541.15460907181	
794.2479724	87	8	5	1	0.7244420226	96.30168148	0.2327206662	3.465597858				81.83825135	0	18.16174865	62.54235303	28.42537001	9.032276954				-794.2479724	0.7244420226	-1541.32587287076	
794.1679724	87	8	5	1	0.7243901273	96.30283465	0.2325649786	3.464600376				81.8381987	0	18.1618013	62.54235303	28.42537001	9.032276954				-794.1679724	0.7243901273	-1541.80126342143	
794.0079724	87	8	5	1	0.7242863843	96.30514035	0.2322538175	3.462605835				81.83809326	0	18.16190674	62.54235303	28.42537001	9.032276954				-794.0079724	0.7242863843	-1542.74670189353	
793.6879724	87	8	5	1	0.7240790893	96.3097492	0.2316323504	3.458618449				81.83788176	0	18.16211824	62.54235303	28.42537001	9.032276954				-793.6879724	0.7240790893	-1544.64217317244	
793.0479724	87	8	5	1	0.7236652611	96.31895671	0.2303928333	3.450650458				81.83745628	0	18.16254372	62.54235303	28.42537001	9.032276954				-793.0479724	0.7236652611	-1548.43961753665	
791.7679724	87	8	5	1	0.7228406431	96.33733098	0.2279274395	3.434741581				81.83659544	0	18.16340456	62.54235303	28.42537001	9.032276954				-791.7679724	0.7228406431	-1556.06488375166	
789.2079724	87	8	5	1	0.7212034699	96.37391701	0.2230509716	3.403032018				81.83483455	0	18.16516545	62.54235303	28.42537001	9.032276954				-789.2079724	0.7212034699	-1571.39370154878	
786.6479724	87	8	5	1	0.7195822331	96.41028719	0.2182464871	3.371466327				81.83302195	0	18.16697805	62.54235303	28.42537001	9.032276954				-786.6479724	0.7195822331	-1586.82592724374	
784.0879724	87	8	5	1	0.7179767492	96.44644249	0.2135134509	3.340044063				81.83115828	0	18.16884172	62.54235303	28.42537001	9.032276954				-784.0879724	0.7179767492	-1602.38280237072	
781.5279724	87	8	5	1	0.7163868398	96.48238387	0.2088513306	3.308764796				81.82924419	0	18.17075581	62.54235303	28.42537001	9.032276954				-781.5279724	0.7163868398	-1618.066813504	
778.9679724	87	8	5	1	0.7148123295	96.51811229	0.2042595952	3.277628114				81.8272803	0	18.1727197	62.54235303	28.42537001	9.032276954				-778.9679724	0.7148123295	-1633.87986603606	
776.4079724	87	8	5	1	0.7132530465	96.55362866	0.1997377149	3.246633623				81.82526723	0	18.17473277	62.54235303	28.42537001	9.032276954				-776.4079724	0.7132530465	-1649.82381360119	
773.8479724	87	8	5	1	0.7117088217	96.58893389	0.1952851614	3.215780944				81.82320557	0	18.17679443	62.54235303	28.42537001	9.032276954				-773.8479724	0.7117088217	-1665.90064500654	
771.2879724	87	8	5	1	0.7101794896	96.62402888	0.1909014069	3.185069718				81.82109592	0	18.17890408	62.54235303	28.42537001	9.032276954				-771.2879724	0.7101794896	-1682.11245376621	
768.7279724	87	8	5	1	0.7086648874	96.65891448	0.1865859246	3.154499598				81.81893884	0	18.18106116	62.54235303	28.42537001	9.032276954				-768.7279724	0.7086648874	-1698.46113759101	
766.1679724	87	8	5	1	0.7071648553	96.69359155	0.1823381882	3.124070258				81.81673489	0	18.18326511	62.54235303	28.42537001	9.032276954				-766.1679724	0.7071648553	-1714.94893238035	
763.6079724	87	8	5	1	0.7056792366	96.72806094	0.1781576717	3.093781387				81.81448463	0	18.18551537	62.54235303	28.42537001	9.032276954				-763.6079724	0.7056792366	-1731.57808673378	
761.0479724	87	8	5	1	0.7042078774	96.76232346	0.1740438494	3.063632688				81.81218859	0	18.18781141	62.54235303	28.42537001	9.032276954				-761.0479724	0.7042078774	-1748.35074466442	
758.4879724	87	8	5	1	0.7027506265	96.79637992	0.1699961955	3.033623883				81.80984729	0	18.19015271	62.54235303	28.42537001	9.032276954				-758.4879724	0.7027506265	-1765.26923498264	
755.9279724	87	8	5	1	0.7013073356	96.83023111	0.1660141842	3.003754708				81.80746125	0	18.19253875	62.54235303	28.42537001	9.032276954				-755.9279724	0.7013073356	-1782.33595022264	
753.3679724	87	8	5	1	0.699877859	96.8638778	0.1620972892	2.974024915				81.80503097	0	18.19496903	62.54235303	28.42537001	9.032276954				-753.3679724	0.699877859	-1799.55329458446	
750.8079724	87	8	5	1	0.6984620537	96.89732074	0.1582449842	2.944434274				81.80255694	0	18.19744306	62.54235303	28.42537001	9.032276954				-750.8079724	0.6984620537	-1816.92380052075	
748.2479724	87	8	5	1	0.6970597793	96.93056069	0.154456742	2.914982566				81.80003964	0	18.19996036	62.54235303	28.42537001	9.032276954				-748.2479724	0.6970597793	-1834.44987231312	
745.6879724	87	8	5	1	0.6956708977	96.96359837	0.1507320347	2.885669591				81.79747953	0	18.20252047	62.54235303	28.42537001	9.032276954				-745.6879724	0.6956708977	-1852.13431881837	
743.1279724	87	8	5	1	0.6942952738	96.9964345	0.1470703337	2.856495162				81.79487708	0	18.20512292	62.54235303	28.42537001	9.032276954				-743.1279724	0.6942952738	-1869.97980389674	
740.5679724	87	8	5	1	0.6929327744	97.02906978	0.1434711096	2.827459108				81.79223273	0	18.20776727	62.54235303	28.42537001	9.032276954				-740.5679724	0.6929327744	-1887.98894437507	
738.0079724	87	8	5	1	0.691583269	97.0615049	0.1399338317	2.798561273				81.78954691	0	18.21045309	62.54235303	28.42537001	9.032276954				-738.0079724	0.691583269	-1906.16475376284	
735.4479724	87	8	5	1	0.6902466294	97.09374052	0.1364579683	2.769801514				81.78682005	0	18.21317995	62.54235303	28.42537001	9.032276954				-735.4479724	0.6902466294	-1924.5101180933	
732.8879724	87	8	5	1	0.6889227297	97.12577731	0.1330429864	2.741179705				81.78405257	0	18.21594743	62.54235303	28.42537001	9.032276954				-732.8879724	0.6889227297	-1943.02799041447	
730.3279724	87	8	5	1	0.6876114462	97.15761592	0.1296883517	2.712695732				81.78124488	0	18.21875512	62.54235303	28.42537001	9.032276954				-730.3279724	0.6876114462	-1961.72147007832	
727.7679724	87	8	5	1	0.6863126575	97.18925697	0.1263935284	2.684349497				81.77839736	0	18.22160264	62.54235303	28.42537001	9.032276954				-727.7679724	0.6863126575	-1980.59372616452	
725.2079724	87	8	5	1	0.6850262443	97.22070111	0.1231579792	2.656140915				81.77551042	0	18.22448958	62.54235303	28.42537001	9.032276954				-725.2079724	0.6850262443	-1999.64792645235	
722.6479724	87	8	5	1	0.6837520894	97.25194892	0.1199811654	2.628069915				81.77258442	0	18.22741558	62.54235303	28.42537001	9.032276954				-722.6479724	0.6837520894	-2018.8875485085	
720.0879724	87	8	5	1	0.6824900779	97.28300101	0.1168625464	2.600136439				81.76961974	0	18.23038026	62.54235303	28.42537001	9.032276954				-720.0879724	0.6824900779	-2038.31598284892	
717.5279724	87	8	5	1	0.6812400967	97.31385798	0.11380158	2.572340445				81.76661674	0	18.23338326	62.54235303	28.42537001	9.032276954				-717.5279724	0.6812400967	-2057.93662297248	
714.9679724	87	8	5	1	0.6800020348	97.34452038	0.1107977224	2.544681901				81.76357577	0	18.23642423	62.54235303	28.42537001	9.032276954				-714.9679724	0.6800020348	-2077.75326197926	
712.4079724	87	8	5	1	0.6787757833	97.37498878	0.1078504277	2.517160792				81.76049717	0	18.23950283	62.54235303	28.42537001	9.032276954				-712.4079724	0.6787757833	-2097.76943296458	
709.8479724	87	8	5	1	0.6775612349	97.40526374	0.1049591482	2.489777112				81.75738128	0	18.24261872	62.54235303	28.42537001	9.032276954				-709.8479724	0.6775612349	-2117.98901708813	
707.2879724	87	8	5	1	0.6763582846	97.43534579	0.1021233346	2.462530872				81.75422842	0	18.24577158	62.54235303	28.42537001	9.032276954				-707.2879724	0.6763582846	-2138.41604664797	
704.7279724	87	8	5	1	0.675166829	97.46523547	0.09934243525	2.435422093				81.75103892	0	18.24896108	62.54235303	28.42537001	9.032276954				-704.7279724	0.675166829	-2159.05448166363	
702.1679724	87	8	5	1	0.6739867667	97.49493329	0.09661589689	2.408450809				81.74781308	0	18.25218692	62.54235303	28.42537001	9.032276954				-702.1679724	0.6739867667	-2179.90843853284	
699.6079724	87	8	5	1	0.6728179979	97.52443977	0.09394316415	2.381617067				81.74455121	0	18.25544879	62.54235303	28.42537001	9.032276954				-699.6079724	0.6728179979	-2200.98212938818	
697.0479724	87	8	5	1	0.6716604247	97.55375539	0.09132367971	2.354920927				81.7412536	0	18.2587464	62.54235303	28.42537001	9.032276954				-697.0479724	0.6716604247	-2222.27993491719	
694.4879724	87	8	5	1	0.6705139508	97.58288066	0.08875688426	2.32836246				81.73792055	0	18.26207945	62.54235303	28.42537001	9.032276954				-694.4879724	0.6705139508	-2243.80643447902	
691.9279724	87	8	5	1	0.6693784818	97.61181603	0.08624221653	2.301941749				81.73455233	0	18.26544767	62.54235303	28.42537001	9.032276954				-691.9279724	0.6693784818	-2265.56639289453	
689.3679724	87	8	5	1	0.6682539249	97.640562	0.08377911324	2.275658888				81.73114922	0	18.26885078	62.54235303	28.42537001	9.032276954				-689.3679724	0.6682539249	-2287.56427134629	
686.8079724	87	8	5	1	0.6671401887	97.66911901	0.08136700918	2.249513986				81.72771148	0	18.27228852	62.54235303	28.42537001	9.032276954				-686.8079724	0.6671401887	-2309.8049269134	
684.2479724	87	8	5	1	0.6660371836	97.6974875	0.07900533719	2.223507159				81.72423938	0	18.27576062	62.54235303	28.42537001	9.032276954				-684.2479724	0.6660371836	-2332.29372591952	
681.6879724	87	8	5	1	0.6649448217	97.72566793	0.07669352817	2.197638538				81.72073317	0	18.27926683	62.54235303	28.42537001	9.032276954				-681.6879724	0.6649448217	-2355.03561062702	
679.1279724	87	8	5	1	0.6638630163	97.75366073	0.07443101115	2.171908262				81.71719309	0	18.28280691	62.54235303	28.42537001	9.032276954				-679.1279724	0.6638630163	-2378.03596370843	
676.5679724	87	8	5	1	0.6627916826	97.7814663	0.07221721328	2.146316483				81.71361939	0	18.28638061	62.54235303	28.42537001	9.032276954				-676.5679724	0.6627916826	-2401.30035932575	
674.0079724	87	8	5	1	0.661730737	97.80908508	0.07005155992	2.120863364				81.71001231	0	18.28998769	62.54235303	28.42537001	9.032276954				-674.0079724	0.661730737	-2424.83416467128	
671.4479724	87	8	5	1	0.6606800974	97.83651745	0.06793347465	2.095549077				81.70637207	0	18.29362793	62.54235303	28.42537001	9.032276954				-671.4479724	0.6606800974	-2448.64329784155	
668.8879724	87	8	5	1	0.6596396832	97.86376382	0.06586237934	2.070373805				81.70269889	0	18.29730111	62.54235303	28.42537001	9.032276954				-668.8879724	0.6596396832	-2472.73392002257	
666.3279724	87	8	5	1	0.6586094153	97.89082456	0.06383769419	2.045337742				81.69899299	0	18.30100701	62.54235303	28.42537001	9.032276954				-666.3279724	0.6586094153	-2497.11195014901	
663.7679724	87	8	5	1	0.6575892157	97.91770007	0.06185883784	2.020441092				81.69525459	0	18.30474541	62.54235303	28.42537001	9.032276954				-663.7679724	0.6575892157	-2521.78368029963	
661.2079724	87	8	5	1	0.656579008	97.94439071	0.05992522736	1.995684067				81.69148389	0	18.30851611	62.54235303	28.42537001	9.032276954				-661.2079724	0.656579008	-2546.75588508461	
658.6479724	87	8	5	1	0.6555787171	97.97089683	0.05803627841	1.971066892				81.68768108	0	18.31231892	62.54235303	28.42537001	9.032276954				-658.6479724	0.6555787171	-2572.03510654753	
656.0879724	87	8	5	1	0.6545882691	97.9972188	0.05619140528	1.946589798				81.68384637	0	18.31615363	62.54235303	28.42537001	9.032276954				-656.0879724	0.6545882691	-2597.628143428	
653.5279724	87	8	5	1	0.6536075914	98.02335695	0.05439002095	1.922253028				81.67997994	0	18.32002006	62.54235303	28.42537001	9.032276954				-653.5279724	0.6536075914	-2623.54218973737	
650.9679724	87	8	5	1	0.6526366127	98.04931163	0.05263153725	1.898056833				81.67608198	0	18.32391802	62.54235303	28.42537001	9.032276954				-650.9679724	0.6526366127	-2649.78472574154	
