T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
907.4327086	89	10	1	0	0	98.74502851	0.6291154802	0.6258560053	89	10	1							0.003765069965	-0.003620514713	-0.000144555252	-907.4327086	0	25.8773781083443	
907.4127086	89	10	1	0.000806547604	0.000772269052	98.74457432	0.6295611764	0.6258645015	88.99247	10.00724085	1.000289143							0	0	0	-907.4127086	0.000772269052	25.9180420193596	
907.3927086	89	10	1	0.001611828065	0.001543328355	98.74412017	0.6300068316	0.6258729989	88.98494097	10.01448075	1.000578272							0	0	0	-907.3927086	0.001543328355	25.955611694071	
907.3527086	89	10	1	0.003219171595	0.003082376977	98.74321192	0.6308980132	0.6258900666	88.96988527	10.0289581	1.001156626							0	0	0	-907.3527086	0.003082376977	26.02628516024	
907.2727086	89	10	1	0.006420472727	0.006147700064	98.74139571	0.6326798718	0.6259244211	88.93978384	10.05790257	1.002313584							0	0	0	-907.2727086	0.006147700064	26.1962823498538	
907.1127086	89	10	1	0.01275217838	0.01221062504	98.73776581	0.6362430704	0.6259911201	88.87962535	10.1157513	1.004623346							0	0	0	-907.1127086	0.01221062504	26.5502512591937	
906.7927086	89	10	1	0.02519082258	0.02412191253	98.73051186	0.6433629247	0.6261252172	88.75947517	10.23128326	1.009241571							0	0	0	-906.7927086	0.02412191253	27.2080587605998	
906.1527086	89	10	1	0.04916949885	0.04708654735	98.71602952	0.6575796552	0.6263908231	88.51986555	10.46167266	1.01846179							0	0	0	-906.1527086	0.04708654735	28.5863429825855	
904.8727086	89	10	1	0.09382503783	0.08986347321	98.68716118	0.6859209621	0.6269178593	88.04352557	10.91963767	1.036836756							0	0	0	-904.8727086	0.08986347321	31.5077569292894	
902.3127086	89	10	1	0.1717572033	0.1645527397	98.62977636	0.7422470365	0.6279765985	87.10327678	11.82344779	1.073275432							0	0	0	-902.3127086	0.1645527397	37.7539738475869	
899.7527086	89	10	1	0.2373673712	0.2274758111	98.57280117	0.7981161883	0.6290826407	86.18120792	12.70957227	1.109219805							0	0	0	-899.7527086	0.2274758111	44.4929042232129	
897.1927086	89	10	1	0.293242325	0.2811013036	98.51617505	0.8535544128	0.6302705376	85.27901383	13.57641564	1.14457053							0	0	0	-897.1927086	0.2811013036	51.8856201546383	
894.6327086	89	10	1	0.3413050459	0.3272643265	98.45984578	0.9085912897	0.631562934	84.39808554	14.42268152	1.179232938							0	0	0	-894.6327086	0.3272643265	59.9485053235793	
892.0727086	89	10	1	0.3830151879	0.3673578865	98.40376678	0.9632597388	0.6329734779	83.53948895	15.24738875	1.213122298							0	0	0	-892.0727086	0.3673578865	68.6932919684594	
889.5127086	89	10	1	0.4195008257	0.4024586514	98.3478953	1.017595626	0.634509079	82.70396325	16.04986965	1.246167096							0	0	0	-889.5127086	0.4024586514	78.1261933068554	
886.9527086	89	10	1	0.4516472859	0.4334117276	98.29219109	1.071637261	0.6361716532	81.89193676	16.82975268	1.278310554							0	0	0	-886.9527086	0.4334117276	88.2474655039892	
884.3927086	89	10	1	0.4801586125	0.4608893072	98.23661565	1.125424847	0.6379595079	81.10355511	17.58693404	1.309510849							0	0	0	-884.3927086	0.4608893072	99.0513215526061	
881.8327086	89	10	1	0.5056010764	0.4854321739	98.18113165	1.178999921	0.6398684275	80.33871799	18.32154164	1.33974037							0	0	0	-881.8327086	0.4854321739	110.52606304281	
879.2727086	89	10	1	0.528434676	0.5074797448	98.12570264	1.232404829	0.6418925357	79.59711867	19.03389692	1.368984404							0	0	0	-879.2727086	0.5074797448	122.654434816034	
876.7127086	89	10	1	0.5490363378	0.5273921953	98.07029279	1.285682262	0.6440249499	78.87828433	19.72447621	1.39723946							0	0	0	-876.7127086	0.5273921953	135.414135674345	
874.1527086	89	10	1	0.5677173191	0.5454670506	98.01486686	1.338874865	0.6462582762	78.1816138	20.39387471	1.42451149							0	0	0	-874.1527086	0.5454670506	148.778386081324	
871.5927086	89	10	1	0.584736447	0.5619518087	97.9593901	1.392024929	0.6485849716	77.50641165	21.04277421	1.45081413							0	0	0	-871.5927086	0.5619518087	162.716536734126	
869.0327086	89	10	1	0.6003103258	0.5770536713	97.90382824	1.445174154	0.650997601	76.85191756	21.67191536	1.47616708							0	0	0	-869.0327086	0.5770536713	177.220232501478	
866.4727086	89	10	1	0.614617821	0.590943568	97.84814693	1.498365739	0.6534873288	76.21732954	22.28207923	1.500591227							0	0	0	-866.4727086	0.590943568	192.192977500723	
863.9127086	89	10	1	0.6278207985	0.6037769685	97.79231396	1.551635072	0.6560509703	75.60182967	22.87404882	1.524121505							0	0	0	-863.9127086	0.6037769685	207.613457413265	
861.3527086	89	10	1	0.6400464025	0.6156753768	97.73629587	1.605023832	0.6586803022	75.00459152	23.44862449	1.546783985							0	0	0	-861.3527086	0.6156753768	223.484197737932	
858.7927086	89	10	1	0.651406931	0.6267463958	97.68006018	1.658570302	0.6613695194	74.42479797	24.00659192	1.568610113							0	0	0	-858.7927086	0.6267463958	239.737172210939	
856.2327086	89	10	1	0.6619988489	0.6370824988	97.62357481	1.712311878	0.6641133148	73.86164897	24.54871893	1.589632104							0	0	0	-856.2327086	0.6370824988	256.329579207755	
853.6727086	89	10	1	0.6719053887	0.6467635122	97.56680801	1.766285123	0.6669068693	73.31436821	25.07574939	1.609882397							0	0	0	-853.6727086	0.6467635122	273.217970898619	
851.1127086	89	10	1	0.6811986754	0.655858643	97.50972834	1.820525833	0.6697458321	72.78220766	25.5883991	1.62939324							0	0	0	-851.1127086	0.655858643	290.358473013185	
848.5527086	89	10	1	0.6899414672	0.6644281417	97.45230458	1.875069122	0.6726262956	72.26445054	26.08735308	1.648196379							0	0	0	-848.5527086	0.6644281417	307.706987961423	
845.9927086	89	10	1	0.6981885905	0.6725246724	97.39450573	1.929949509	0.6755447654	71.760413	26.57326417	1.666322825							0	0	0	-845.9927086	0.6725246724	325.219361631452	
843.4327086	89	10	1	0.7059881267	0.6801944474	97.33630085	1.98520102	0.6784981306	71.26944486	27.04675244	1.683802698							0	0	0	-843.4327086	0.6801944474	342.851520650207	
840.8727086	89	10	1	0.7133823998	0.6874781706	97.27765908	2.040857284	0.681483633	70.79092961	27.50840527	1.700665118							0	0	0	-840.8727086	0.6874781706	360.559589907383	
838.3127086	89	10	1	0.7204088005	0.6944118254	97.21854953	2.096951637	0.6844988375	70.32428387	27.95877799	1.716938143							0	0	0	-838.3127086	0.6944118254	378.299977325174	
835.7527086	89	10	1	0.7271004767	0.7010273358	97.15894117	2.153517226	0.6875416049	69.8689565	28.39839477	1.732648734							0	0	0	-835.7527086	0.7010273358	396.02945811176	
833.1927086	89	10	1	0.7334869158	0.7073531225	97.09880282	2.210587111	0.6906100657	69.42442746	28.82774979	1.747822751							0	0	0	-833.1927086	0.7073531225	413.705275830326	
830.6327086	89	10	1	0.7395944342	0.7134145724	97.03810303	2.268194369	0.6937025969	68.99020657	29.24730847	1.762484962							0	0	0	-830.6327086	0.7134145724	431.285014518027	
828.0727086	89	10	1	0.7454465995	0.7192344423	96.97681	2.326372197	0.6968177998	68.56583162	29.6575093	1.776659085							0	0	0	-828.0727086	0.7192344423	448.726907564449	
825.5127086	89	10	1	0.7510645772	0.7248331911	96.91489151	2.38515401	0.6999544819	68.15086764	30.05876457	1.790367796							0	0	0	-825.5127086	0.7248331911	465.989808543896	
822.9527086	89	10	1	0.7564674393	0.7302292758	96.85231481	2.444573547	0.7031116386	67.74490491	30.4514623	1.803632796							0	0	0	-822.9527086	0.7302292758	483.033069891682	
820.3927086	89	10	1	0.7616724226	0.7354393985	96.78904659	2.504664968	0.7062884383	67.34755765	30.8359675	1.816474851							0	0	0	-820.3927086	0.7354393985	499.816718404499	
817.8327086	89	10	1	0.7666951519	0.7404787217	96.72505283	2.565462957	0.7094842094	66.9584626	31.21262355	1.828913845							0	0	0	-817.8327086	0.7404787217	516.301457009583	
815.2727086	89	10	1	0.7715498332	0.7453610526	96.66029875	2.627002826	0.7126984279	66.57727765	31.58175351	1.840968831							0	0	0	-815.2727086	0.7453610526	532.448718280711	
812.7127086	89	10	1	0.7762494206	0.7500990039	96.59474868	2.689320612	0.7159307075	66.20368056	31.94366135	1.85265809							0	0	0	-812.7127086	0.7500990039	548.220668402661	
810.1527086	89	10	1	0.7808057611	0.7547041332	96.52836602	2.752453187	0.7191807912	65.83736772	32.29863311	1.863999179							0	0	0	-810.1527086	0.7547041332	563.580266330845	
807.5927086	89	10	1	0.7852297213	0.7591870646	96.46111309	2.816438364	0.7224485434	65.47805297	32.64693805	1.875008989							0	0	0	-807.5927086	0.7591870646	578.491280824354	
805.0327086	89	10	1	0.7895312981	0.7635575955	96.39295105	2.881315001	0.7257339443	65.12546656	32.98882965	1.885703796							0	0	0	-805.0327086	0.7635575955	592.918359099924	
802.4727086	89	10	1	0.7937197153	0.7678247897	96.3238398	2.94712312	0.7290370845	64.77935409	33.3245466	1.896099315							0	0	0	-802.4727086	0.7678247897	606.827051896478	
799.9127086	89	10	1	0.7978035095	0.7719970604	96.25373782	3.013904021	0.7323581616	64.43947559	33.65431366	1.906210747							0	0	0	-799.9127086	0.7719970604	620.183836373679	
797.3527086	89	10	1	0.8017906055	0.7760822431	96.18260212	3.081700399	0.735697477	64.10560461	33.97834256	1.916052831							0	0	0	-797.3527086	0.7760822431	632.956223931957	
794.7927086	89	10	1	0.8056883829	0.7800876601	96.11038809	3.150556478	0.7390554342	63.77752741	34.2968327	1.925639892							0	0	0	-794.7927086	0.7800876601	645.112753041983	
792.2327086	89	10	1	0.8095037359	0.784020179	96.03704933	3.220518133	0.7424325379	63.45504221	34.6099719	1.93498589							0	0	0	-792.2327086	0.784020179	656.623076746293	
789.6727086	89	10	1	0.8132431267	0.7878862638	95.96253757	3.291633039	0.745829394	63.13795848	34.91793705	1.944104465							0	0	0	-789.6727086	0.7878862638	667.458010856797	
787.1127086	89	10	1	0.8169126327	0.7916920222	95.88680248	3.363950808	0.7492467102	62.82609628	35.22089473	1.953008984							0	0	0	-787.1127086	0.7916920222	677.58957955827	
784.5527086	89	10	1	0.82051799	0.7954432473	95.80979155	3.437523149	0.7526852982	62.51928568	35.51900173	1.961712586							0	0	0	-784.5527086	0.7954432473	686.301833991864	
784.2327086	89	10	1	0.8209649585	0.7959091891	95.80007382	3.446809017	0.753117165	62.48128292	35.55592915	1.962787928							0	0	0	-784.2327086	0.7959091891	689.871607966401	
784.1527086	89	10	1	0.8210760793	0.7960250237	95.79764028	3.449134957	0.753224767	62.47179294	35.56515148	1.963055585							0	0	0	-784.1527086	0.7960250237	689.592003266493	
784.1327086	89	10	1	0.8211039069	0.7960540374	95.79703179	3.449716487	0.7532517233	62.46942133	35.56745611	1.963122561							0	0	0	-784.1327086	0.7960540374	689.114678233275	
784.1271471	89	10	1	0.8211116478	0.7960621086	95.79686258	3.449878201	0.7532592229	62.4687619	35.56809691	1.963141189	43.66113616	54.84131265	1.497551188				0	0	0	-784.1271471	0.7960621086	682.498383756993	
784.1027086	89	10	1	0.8231464794	0.7968647967	95.79925034	3.446024084	0.7547255745	62.47033807	35.56394406	1.96571788	43.66113616	54.84131265	1.497551188				0	0	0	-784.1027086	0.7968647967	30.5446334111017	
784.0827086	89	10	1	0.8248021405	0.7975178574	95.80119682	3.442878392	0.7559247902	62.47162521	35.56055128	1.967823505	43.66113616	54.84131265	1.497551188				0	0	0	-784.0827086	0.7975178574	30.7072497821841	
784.0427086	89	10	1	0.8280880721	0.7988135973	95.80506827	3.436611234	0.7583204981	62.47419065	35.5537838	1.97202555	43.66113616	54.84131265	1.497551188				0	0	0	-784.0427086	0.7988135973	31.0660412553249	
783.9627086	89	10	1	0.8345450559	0.8013573074	95.81272754	3.424170672	0.7631017895	62.47928815	35.5403175	1.980394349	43.66113616	54.84131265	1.497551188				0	0	0	-783.9627086	0.8013573074	31.7968940914309	
783.8027086	89	10	1	0.8470658442	0.8062851338	95.82772085	3.399653698	0.7726254541	62.4893546	35.51365058	1.996994824	43.66113616	54.84131265	1.497551188				0	0	0	-783.8027086	0.8062851338	33.1979915895719	
783.4827086	89	10	1	0.8706383406	0.8155422401	95.85647456	3.351997578	0.7915278597	62.50900375	35.46132007	2.029676184	43.66113616	54.84131265	1.497551188				0	0	0	-783.4827086	0.8155422401	36.0864313465271	
782.8427086	89	10	1	0.9128217634	0.8320402683	95.90952389	3.261647961	0.8288281447	62.54658146	35.36025562	2.093162923	43.66113616	54.84131265	1.497551188				0	0	0	-782.8427086	0.8320402683	42.0339295762755	
781.5627086	89	10	1	0.9824428298	0.8590755041	96.00073669	3.097387315	0.9018759961	62.61617443	35.16992723	2.213898338	43.66113616	54.84131265	1.497551188				0	0	0	-781.5627086	0.8590755041	53.5685473627617	
781.2427086	89	10	1	0.9975318797	0.8649032261	96.02091457	3.059196341	0.9198890885	62.63262428	35.12438756	2.242988165	43.66113616	54.84131265	1.497551188				0	0	0	-781.2427086	0.8649032261	56.3686132979227	
781.2027086	89	10	1	0.999365298	0.8656106189	96.02337085	3.054494214	0.9221349384	62.63465729	35.11874569	2.246597023	43.66113616	54.84131265	1.497551188				0	0	0	-781.2027086	0.8656106189	76.1058719678529	
781.1827086	89	10	1	1	0.8658522056	96.0244189	3.052667427	0.9229136682				43.66113616	54.84131265	1.497551188							-781.1827086	0.8658522056	-1912.66672560687	
781.1727086	89	10	1	1	0.8658468536	96.02474256	3.052347355	0.9229100886				43.66113616	54.84131265	1.497551188							-781.1727086	0.8658468536	-1868.55350902415	
781.1527086	89	10	1	1	0.8658361512	96.02538981	3.051707205	0.9229029854				43.66113616	54.84131265	1.497551188							-781.1527086	0.8658361512	-1868.94645733723	
781.1127086	89	10	1	1	0.8658147535	96.02668394	3.050427278	0.9228887836				43.66113616	54.84131265	1.497551188							-781.1127086	0.8658147535	-1869.77084678571	
781.0327086	89	10	1	1	0.8657719863	96.02927068	3.047868926	0.9228603965				43.66113616	54.84131265	1.497551188							-781.0327086	0.8657719863	-1871.41725144828	
780.8727086	89	10	1	1	0.8656865648	96.0344381	3.042758215	0.9228036888				43.66113616	54.84131265	1.497551188							-780.8727086	0.8656865648	-1874.71727389485	
780.5527086	89	10	1	1	0.865516172	96.04474874	3.032560722	0.9226905384				43.66113616	54.84131265	1.497551188							-780.5527086	0.865516172	-1881.33503490996	
779.9127086	89	10	1	1	0.8651771787	96.06527364	3.012261067	0.922465293				43.66113616	54.84131265	1.497551188							-779.9127086	0.8651771787	-1894.64776303847	
778.6327086	89	10	1	1	0.86450629	96.10594111	2.972039902	0.9220189859				43.66113616	54.84131265	1.497551188							-778.6327086	0.86450629	-1921.58627929298	
776.0727086	89	10	1	1	0.8631923626	96.18577123	2.893085819	0.9211429506				43.66113616	54.84131265	1.497551188							-776.0727086	0.8631923626	-1976.27324310202	
773.5127086	89	10	1	1	0.8619145489	96.26364054	2.816071047	0.9202884084				43.66113616	54.84131265	1.497551188							-773.5127086	0.8619145489	-2031.97843604267	
770.9527086	89	10	1	1	0.860671682	96.33960205	2.740943152	0.9194548027				43.66113616	54.84131265	1.497551188							-770.9527086	0.860671682	-2088.96829992455	
768.3927086	89	10	1	1	0.8594626449	96.41370674	2.667651681	0.9186415737				43.66113616	54.84131265	1.497551188							-768.3927086	0.8594626449	-2147.2790766485	
765.8327086	89	10	1	1	0.8582863693	96.48600378	2.596148034	0.917848182				43.66113616	54.84131265	1.497551188							-765.8327086	0.8582863693	-2206.9494857827	
763.2727086	89	10	1	1	0.8571418326	96.55654053	2.52638536	0.9170741079				43.66113616	54.84131265	1.497551188							-763.2727086	0.8571418326	-2268.0199732538	
760.7127086	89	10	1	1	0.8560280558	96.62536266	2.458318485	0.9163188501				43.66113616	54.84131265	1.497551188							-760.7127086	0.8560280558	-2330.53224596393	
758.1527086	89	10	1	1	0.8549441004	96.69251426	2.391903817	0.9155819248				43.66113616	54.84131265	1.497551188							-758.1527086	0.8549441004	-2394.52959389029	
755.5927086	89	10	1	1	0.8538890668	96.75803786	2.327099279	0.9148628652				43.66113616	54.84131265	1.497551188							-755.5927086	0.8538890668	-2460.05739822862	
753.0327086	89	10	1	1	0.852862092	96.82197455	2.26386423	0.9141612205				43.66113616	54.84131265	1.497551188							-753.0327086	0.852862092	-2527.16214470274	
750.4727086	89	10	1	1	0.8518623473	96.88436405	2.2021594	0.9134765547				43.66113616	54.84131265	1.497551188							-750.4727086	0.8518623473	-2595.89277260595	
747.9127086	89	10	1	1	0.8508890373	96.94524473	2.141946828	0.9128084468				43.66113616	54.84131265	1.497551188							-747.9127086	0.8508890373	-2666.29982515713	
745.3527086	89	10	1	1	0.8499413972	97.00465371	2.083189798	0.9121564893				43.66113616	54.84131265	1.497551188							-745.3527086	0.8499413972	-2738.43553696741	
742.7927086	89	10	1	1	0.8490186919	97.06262693	2.025852782	0.9115202881				43.66113616	54.84131265	1.497551188							-742.7927086	0.8490186919	-2812.02752041046	
