T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(LI@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI				
882.3521221	82	18	0	0	0	97.94842137	2.051578626	0	82	18	0				0.003076498019	-0.003076498019		-882.3521221	0	51.8042354459655	
882.3321221	82	18	0	0.0004253011595	0.0003858086431	97.94752741	2.052472588	0	81.99384713	18.00615287	0				0	0		-882.3321221	0.0003858086431	51.8741053982436	
882.3121221	82	18	0	0.0008500258262	0.0007710983337	97.94663338	2.053366621	0	81.98769515	18.01230485	0				0	0		-882.3121221	0.0007710983337	51.9217327141268	
882.2721221	82	18	0	0.001698837211	0.001541111071	97.94484498	2.055155018	0	81.97539356	18.02460644	0				0	0		-882.2721221	0.001541111071	51.9838378223472	
882.1921221	82	18	0	0.003392826665	0.003077888844	97.94126691	2.058733089	0	81.9508001	18.0491999	0				0	0		-882.1921221	0.003077888844	52.1304892047143	
882.0321221	82	18	0	0.006766338796	0.006138513986	97.93410565	2.06589435	0	81.90165217	18.09834783	0				0	0		-882.0321221	0.006138513986	52.4740285378284	
881.7121221	82	18	0	0.01343760939	0.01219179372	97.91976268	2.080237321	0	81.80351306	18.19648694	0				0	0		-881.7121221	0.01219179372	53.1881674103212	
881.0721221	82	18	0	0.02653853788	0.02408215439	97.89099374	2.109006264	0	81.60785992	18.39214008	0				0	0		-881.0721221	0.02408215439	54.5160782541905	
879.7921221	82	18	0	0.05177824274	0.04700152515	97.83311771	2.166882287	0	81.21906066	18.78093934	0				0	0		-879.7921221	0.04700152515	57.2867190750623	
877.2321221	82	18	0	0.09873976861	0.08969194874	97.71595966	2.284040341	0	80.45151801	19.54848199	0				0	0		-877.2321221	0.08969194874	62.9793026292235	
874.6721221	82	18	0	0.1415188208	0.1286403892	97.59681976	2.403180241	0	79.69741284	20.30258716	0				0	0		-874.6721221	0.1286403892	68.8565919833597	
872.1121221	82	18	0	0.1806566769	0.164332905	97.47556128	2.524438718	0	78.95674946	21.04325054	0				0	0		-872.1121221	0.164332905	74.9646175711672	
869.5521221	82	18	0	0.2166056722	0.1971758305	97.35203709	2.64796291	0	78.22949694	21.77050306	0				0	0		-869.5521221	0.1971758305	81.2924667901187	
866.9921221	82	18	0	0.2497491317	0.2275137042	97.22608856	2.773911442	0	77.51559155	22.48440845	0				0	0		-866.9921221	0.2275137042	87.8246741059698	
864.4321221	82	18	0	0.2804141818	0.2556407608	97.09754428	2.902455716	0	76.81493918	23.18506082	0				0	0		-864.4321221	0.2556407608	94.542984121161	
861.8721221	82	18	0	0.3088818307	0.2818099757	96.96621861	3.033781393	0	76.1274179	23.8725821	0				0	0		-861.8721221	0.2818099757	101.426087142045	
859.3121221	82	18	0	0.3353949757	0.3062402526	96.83190987	3.168090125	0	75.45288049	24.54711951	0				0	0		-859.3121221	0.3062402526	108.465386491239	
856.7521221	82	18	0	0.3601583921	0.329116028	96.69439827	3.30560173	0	74.79115644	25.20884356	0				0	0		-856.7521221	0.329116028	115.596391169358	
854.1921221	82	18	0	0.3833704743	0.3506173506	96.5534441	3.446555897	0	74.14205694	25.85794306	0				0	0		-854.1921221	0.3506173506	122.795214086089	
851.6321221	82	18	0	0.40518632	0.3708843527	96.40878404	3.591215962	0	73.50537338	26.49462662	0				0	0		-851.6321221	0.3708843527	130.053353875321	
849.0721221	82	18	0	0.4257496687	0.3900475588	96.2601285	3.739871498	0	72.88088234	27.11911766	0				0	0		-849.0721221	0.3900475588	137.313481221129	
846.5121221	82	18	0	0.4451884189	0.4082234703	96.10715762	3.892842377	0	72.26834704	27.73165296	0				0	0		-846.5121221	0.4082234703	144.529374591536	
843.9521221	82	18	0	0.4636170672	0.4255167807	95.94951658	4.050483418	0	71.66751927	28.33248073	0				0	0		-843.9521221	0.4255167807	151.649360685419	
841.3921221	82	18	0	0.4811387851	0.4420222713	95.78681003	4.21318997	0	71.07814118	28.92185882	0				0	0		-841.3921221	0.4420222713	158.615849894618	
838.8321221	82	18	0	0.4978472081	0.4578264568	95.61859532	4.381404675	0	70.49994688	29.50005312	0				0	0		-838.8321221	0.4578264568	165.364848208767	
836.2721221	82	18	0	0.5138280002	0.4730090404	95.44437429	4.555625713	0	69.93266376	30.06733624	0				0	0		-836.2721221	0.4730090404	171.825444245943	
833.7121221	82	18	0	0.5291602524	0.4876442304	95.26358304	4.736416957	0	69.3760137	30.6239863	0				0	0		-833.7121221	0.4876442304	177.919256119202	
831.1521221	82	18	0	0.5439177633	0.5018019692	95.07557942	4.924420581	0	68.82971395	31.17028605	0				0	0		-831.1521221	0.5018019692	183.559849366241	
828.5921221	82	18	0	0.5581702502	0.5155491204	94.87962711	5.120372889	0	68.29347786	31.70652214	0				0	0		-828.5921221	0.5155491204	188.652127091523	
826.0321221	82	18	0	0.5719845413	0.5289506676	94.67487559	5.325124408	0	67.76701524	32.23298476	0				0	0		-826.0321221	0.5289506676	193.09169083409	
823.4721221	82	18	0	0.5854258043	0.5420709841	94.46033428	5.539665721	0	67.25003258	32.74996742	0				0	0		-823.4721221	0.5420709841	196.764190464239	
820.9121221	82	18	0	0.5985588792	0.5549752495	94.23483885	5.765161154	0	66.74223281	33.25776719	0				0	0		-820.9121221	0.5549752495	199.10594827641	
820.7521221	82	18	0	0.5993734324	0.5557786604	94.22035139	5.779648607	0	66.71079326	33.28920674	0				0	0		-820.7521221	0.5557786604	198.273382220594	
820.741062	82	18	0	1	0.7372529223	94.21934826	5.780651736	0	66.70862147	33.29137853	0	47.71322393	52.28677607	0	0	0		-820.741062	0.7372529223	-1271.32392538416	
820.7221221	82	18	0	1	0.7372380233	94.22035224	5.779647757	0				47.7130357	52.2869643	0				-820.7221221	0.7372380233	-1275.34090053865	
820.7021221	82	18	0	1	0.7372223942	94.22141191	5.778588089	0				47.71283688	52.28716312	0				-820.7021221	0.7372223942	-1278.53657958831	
820.6621221	82	18	0	1	0.737191053	94.22353083	5.776469173	0				47.71243934	52.28756066	0				-820.6621221	0.737191053	-1276.64778793955	
820.5821221	82	18	0	1	0.7371284254	94.2277659	5.772234099	0				47.7116444	52.2883556	0				-820.5821221	0.7371284254	-1278.13838571254	
820.4221221	82	18	0	1	0.7370033891	94.23622503	5.763774973	0				47.71005496	52.28994504	0				-820.4221221	0.7370033891	-1281.12304704826	
820.1021221	82	18	0	1	0.7367541877	94.25309934	5.746900662	0				47.70687798	52.29312202	0				-820.1021221	0.7367541877	-1287.10529558039	
819.4621221	82	18	0	1	0.7362592417	94.28667332	5.713326681	0				47.70053162	52.29946838	0				-819.4621221	0.7362592417	-1299.1263879256	
818.1821221	82	18	0	1	0.7352829415	94.35313222	5.646867785	0				47.68786946	52.31213054	0				-818.1821221	0.7352829415	-1322.5206432088	
815.6221221	82	18	0	1	0.7333793731	94.48336356	5.516636439	0				47.66266862	52.33733138	0				-815.6221221	0.7333793731	-1369.53395510022	
813.0621221	82	18	0	1	0.7315420948	94.61014114	5.389858857	0				47.63763475	52.36236525	0				-813.0621221	0.7315420948	-1418.16199404212	
810.5021221	82	18	0	1	0.7297669308	94.73360933	5.266390672	0				47.61277051	52.38722949	0				-810.5021221	0.7297669308	-1468.64844175715	
807.9421221	82	18	0	1	0.728053698	94.8539029	5.1460971	0				47.58807841	52.41192159	0				-807.9421221	0.728053698	-1518.53869069184	
805.3821221	82	18	0	1	0.7263935951	94.97114773	5.028852268	0				47.56356083	52.43643917	0				-805.3821221	0.7263935951	-1568.19501649819	
802.8221221	82	18	0	1	0.7247870427	95.08546184	4.914538163	0				47.53922005	52.46077995	0				-802.8221221	0.7247870427	-1620.06586706491	
800.2621221	82	18	0	1	0.7232315793	95.19695586	4.803044138	0				47.51505821	52.48494179	0				-800.2621221	0.7232315793	-1672.87821667155	
797.7021221	82	18	0	1	0.7217248956	95.30573375	4.694266245	0				47.49107735	52.50892265	0				-797.7021221	0.7217248956	-1726.64807669349	
795.1421221	82	18	0	1	0.7202648316	95.41189331	4.588106689	0				47.4672794	52.5327206	0				-795.1421221	0.7202648316	-1781.39740592807	
792.5821221	82	18	0	1	0.7188493645	95.51552667	4.484473331	0				47.4436662	52.5563338	0				-792.5821221	0.7188493645	-1837.14909925964	
790.0221221	82	18	0	1	0.7174765973	95.61672075	4.383279245	0				47.42023948	52.57976052	0				-790.0221221	0.7174765973	-1893.92651823972	
787.4621221	82	18	0	1	0.7161447483	95.71555768	4.284442317	0				47.39700088	52.60299912	0				-787.4621221	0.7161447483	-1951.7537293351	
