T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
864.6095371	83	15	2	0.3212994228	0.3041178869	97.84523496	1.036624006	1.118141029	76.51215663	21.10244762	2.385395748										0	0	0	-864.6095371	0.3041178869	138.719391805291	
862.0495371	83	15	2	0.3401216566	0.3219164425	97.80492049	1.068658333	1.126421173	75.97135321	21.61391897	2.414727816										0	0	0	-862.0495371	0.3219164425	149.504370870461	
859.4895371	83	15	2	0.3576157242	0.3384565005	97.76468776	1.100660484	1.134651757	75.44606192	22.11121087	2.442727213										0	0	0	-859.4895371	0.3384565005	160.59168249737	
856.9295371	83	15	2	0.3739279972	0.3538768956	97.72451293	1.132654918	1.142832156	74.93541912	22.59511563	2.469465253										0	0	0	-856.9295371	0.3538768956	171.965072905045	
854.3695371	83	15	2	0.3891842926	0.368296978	97.68437352	1.164664568	1.150961909	74.43861674	23.06637452	2.495008743										0	0	0	-854.3695371	0.368296978	183.608585598114	
851.8095371	83	15	2	0.403493296	0.3818198579	97.64424829	1.196710994	1.159040718	73.95490004	23.52567979	2.519420168										0	0	0	-851.8095371	0.3818198579	195.506586429049	
849.2495371	83	15	2	0.4169493368	0.394535035	97.60411703	1.228814531	1.167068438	73.48356489	23.9736772	2.542757915										0	0	0	-849.2495371	0.394535035	207.643773962229	
846.6895371	83	15	2	0.4296346515	0.4065205436	97.56396052	1.260994421	1.175045058	73.02395487	24.41096862	2.565076512										0	0	0	-846.6895371	0.4065205436	220.005202174553	
844.1295371	83	15	2	0.4416212369	0.4178447091	97.52376038	1.293268935	1.182970686	72.57545831	24.83811481	2.586426872										0	0	0	-844.1295371	0.4178447091	232.576181532868	
841.5695371	83	15	2	0.4529723891	0.4285676069	97.48349898	1.325655482	1.190845541	72.13750492	25.25563853	2.606856546										0	0	0	-841.5695371	0.4285676069	245.342400803947	
839.0095371	83	15	2	0.4637439572	0.4387422505	97.44315936	1.358170716	1.198669926	71.70956338	25.66402668	2.626409939										0	0	0	-839.0095371	0.4387422505	258.289885093806	
836.4495371	83	15	2	0.4739854085	0.4484156014	97.40272516	1.390830624	1.20644422	71.29113817	26.06373328	2.64512855										0	0	0	-836.4495371	0.4484156014	271.40487834901	
833.8895371	83	15	2	0.4837407092	0.4576294046	97.36218052	1.423650613	1.214168866	70.88176697	26.45518184	2.663051188										0	0	0	-833.8895371	0.4576294046	284.673912368197	
831.3295371	83	15	2	0.493049067	0.4664208921	97.32151006	1.456645585	1.221844358	70.4810182	26.83876763	2.680214166										0	0	0	-831.3295371	0.4664208921	298.083773806773	
828.7695371	83	15	2	0.5019455575	0.4748233769	97.28069876	1.489830005	1.229471231	70.08848864	27.21485987	2.696651495										0	0	0	-828.7695371	0.4748233769	311.621472864009	
826.2095371	83	15	2	0.5104616552	0.4828667571	97.23973197	1.523217973	1.237050052	69.70380128	27.58380366	2.712395055										0	0	0	-826.2095371	0.4828667571	325.274221299918	
823.6495371	83	15	2	0.5186256858	0.4905779445	97.19859531	1.556823275	1.244581413	69.32660334	27.9459219	2.72747476										0	0	0	-823.6495371	0.4905779445	339.029424718431	
821.0895371	83	15	2	0.5264632123	0.4979812306	97.15727464	1.590659441	1.252065921	68.9565644	28.30151689	2.741918707										0	0	0	-821.0895371	0.4979812306	352.874652749374	
818.5295371	83	15	2	0.5339973659	0.5050986011	97.11575601	1.624739796	1.259504199	68.59337472	28.65087197	2.755753312										0	0	0	-818.5295371	0.5050986011	366.797611485986	
815.9695371	83	15	2	0.5412491315	0.5119500063	97.07402562	1.659077505	1.266896873	68.23674366	28.9942529	2.76900344										0	0	0	-815.9695371	0.5119500063	380.786144823706	
813.4095371	83	15	2	0.5482375935	0.5185535941	97.03206981	1.693685618	1.274244576	67.88639827	29.33190921	2.781692519										0	0	0	-813.4095371	0.5185535941	394.828203454987	
810.8495371	83	15	2	0.5549801488	0.5249259128	96.98987495	1.72857711	1.281547935	67.54208199	29.66407536	2.793842651										0	0	0	-810.8495371	0.5249259128	408.911815779055	
808.2895371	83	15	2	0.5614926926	0.5310820869	96.9474275	1.763764922	1.288807579	67.2035534	29.9909719	2.805474709										0	0	0	-808.2895371	0.5310820869	423.025093906963	
805.7295371	83	15	2	0.5677897795	0.5370359701	96.90471388	1.799261995	1.296024127	66.87058516	30.31280642	2.816608428										0	0	0	-805.7295371	0.5370359701	437.156201468538	
803.1695371	83	15	2	0.5738847652	0.5428002798	96.8617205	1.835081308	1.30319819	66.54296299	30.62977453	2.827262489										0	0	0	-803.1695371	0.5428002798	451.293330173832	
800.6095371	83	15	2	0.5797899301	0.5483867146	96.81843372	1.87123591	1.310330371	66.22048473	30.94206068	2.837454596										0	0	0	-800.6095371	0.5483867146	465.424706464562	
798.0495371	83	15	2	0.5855165882	0.5538060575	96.77483979	1.907738952	1.31742126	65.90295951	31.24983894	2.84720155										0	0	0	-798.0495371	0.5538060575	479.538561132534	
795.4895371	83	15	2	0.5910751836	0.5590682674	96.73092484	1.944603723	1.324471436	65.59020694	31.55327375	2.856519307										0	0	0	-795.4895371	0.5590682674	493.623102200269	
792.9295371	83	15	2	0.5964753747	0.5641825598	96.68667486	1.981843677	1.331481462	65.28205643	31.85252052	2.865423048										0	0	0	-792.9295371	0.5641825598	507.666525372246	
790.3695371	83	15	2	0.6017261102	0.569157478	96.64207564	2.019472468	1.33845189	64.9783465	32.14772627	2.873927228										0	0	0	-790.3695371	0.569157478	521.656983514204	
787.8095371	83	15	2	0.6068356955	0.574000957	96.59711277	2.057503977	1.345383256	64.67892419	32.43903018	2.882045631										0	0	0	-787.8095371	0.574000957	535.582569748098	
785.2495371	83	15	2	0.6118118523	0.5787203799	96.55177157	2.095952345	1.352276081	64.38364448	32.7265641	2.889791414										0	0	0	-785.2495371	0.5787203799	549.39096992034	
783.9695371	83	15	2	0.6142522755	0.5810358576	96.52895455	2.115337061	1.355708388	64.23751534	32.86895587	2.89352879										0	0	0	-783.9695371	0.5810358576	555.763139857206	
783.3295371	83	15	2	0.6154623889	0.5821843916	96.51750952	2.125067791	1.357422691	64.16482564	32.93980779	2.895366577										0	0	0	-783.3295371	0.5821843916	560.211827121536	
783.0095371	83	15	2	0.6160627505	0.582754101	96.51177631	2.129946945	1.358276742	64.12856647	32.97515941	2.896274124										0	0	0	-783.0095371	0.582754101	562.206128330298	
782.8495371	83	15	2	0.616362478	0.5830385637	96.50890751	2.13238861	1.358703879	64.11046054	32.99281314	2.896726321										0	0	0	-782.8495371	0.5830385637	562.727390410458	
782.7695371	83	15	2	0.6165122265	0.5831806952	96.50747256	2.133609969	1.358917473	64.10141349	33.00163449	2.89695202										0	0	0	-782.7695371	0.5831806952	562.990844482528	
782.7295371	83	15	2	0.6165870721	0.583251736	96.50675494	2.13422078	1.359024277	64.09689145	33.00604379	2.89706477										0	0	0	-782.7295371	0.583251736	563.122257711817	
782.7095371	83	15	2	0.6166244877	0.5832872502	96.5063961	2.134526218	1.35907768	64.09463079	33.00824809	2.89712112										0	0	0	-782.7095371	0.5832872502	563.259771039014	
782.6991946	83	15	2	0.6166438309	0.5833056103	96.50621053	2.134684177	1.359105296	64.09346185	33.0093879	2.897150252	43.36164434	51.06106018	5.577295482							0	0	0	-782.6991946	0.5833056103	552.783682419264	
782.6795371	83	15	2	0.6187151362	0.5842324415	96.50484216	2.137737411	1.357420425	64.08631886	33.01891062	2.894770519	43.36164434	51.06106018	5.577295482							0	0	0	-782.6795371	0.5842324415	21.2958642525006	
782.6595371	83	15	2	0.6208053643	0.5851677571	96.50344767	2.140840368	1.355711964	64.07906617	33.02857718	2.892356656	43.36164434	51.06106018	5.577295482							0	0	0	-782.6595371	0.5851677571	21.4586991374145	
782.6195371	83	15	2	0.6249419824	0.5870189053	96.50065187	2.147037229	1.352310903	64.06460454	33.04784643	2.887549034	43.36164434	51.06106018	5.577295482							0	0	0	-782.6195371	0.5870189053	21.7678714373174	
782.5395371	83	15	2	0.6330372851	0.5906420338	96.49503321	2.159394192	1.345572596	64.03585397	33.08613127	2.878014761	43.36164434	51.06106018	5.577295482							0	0	0	-782.5395371	0.5906420338	22.3980768868191	
782.3795371	83	15	2	0.6485810551	0.5975961716	96.48369002	2.183966566	1.332343412	63.97902302	33.16171674	2.859260239	43.36164434	51.06106018	5.577295482							0	0	0	-782.3795371	0.5975961716	23.6842802833481	
782.0595371	83	15	2	0.6772544627	0.6104307538	96.46059502	2.232588868	1.306816116	63.86788354	33.30918331	2.822933149	43.36164434	51.06106018	5.577295482							0	0	0	-782.0595371	0.6104307538	26.3975458815434	
781.4195371	83	15	2	0.7266465193	0.6325583677	96.41287691	2.328038759	1.259084332	63.65462149	33.59087807	2.754500441	43.36164434	51.06106018	5.577295482							0	0	0	-781.4195371	0.6325583677	32.2733251913547	
780.1395371	83	15	2	0.8027216354	0.6667387835	96.31195915	2.513578231	1.174462621	63.25761542	34.11095155	2.631433026	43.36164434	51.06106018	5.577295482							0	0	0	-780.1395371	0.6667387835	44.8389929190376	
778.8595371	83	15	2	0.8589547575	0.6921672648	96.204533	2.694439435	1.101027567	62.89123091	34.58612328	2.522645811	43.36164434	51.06106018	5.577295482							0	0	0	-778.8595371	0.6921672648	57.6653732205778	
778.5395371	83	15	2	0.8708368603	0.697570613	96.17673402	2.739179849	1.084086128	62.80353635	34.69919931	2.497264344	43.36164434	51.06106018	5.577295482							0	0	0	-778.5395371	0.697570613	61.0389608441425	
778.4595371	83	15	2	0.8736935256	0.698871925	96.16972721	2.750342776	1.079930014	62.78183149	34.72714782	2.49102069	43.36164434	51.06106018	5.577295482							0	0	0	-778.4595371	0.698871925	61.8908040448408	
778.4195371	83	15	2	0.8751074639	0.6995160896	96.1662154	2.755921056	1.077863549	62.77101128	34.74107496	2.487913761	43.36164434	51.06106018	5.577295482							0	0	0	-778.4195371	0.6995160896	61.3236726620413	
778.4033752	83	15	2	1	0.7504031986	96.16479484	2.758174393	1.077030766	62.76664538	34.74669342	2.486661196	43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				0	0	0	-778.4033752	0.7504031986	-2497.67319254601	
778.3895371	83	15	2	1	0.7503976576	96.16518394	2.757846968	1.076969093				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-778.3895371	0.7503976576	-2510.12306159856	
778.3695371	83	15	2	1	0.7503897471	96.16574644	2.75737362	1.07687994				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-778.3695371	0.7503897471	-2524.31093931635	
778.3295371	83	15	2	1	0.7503738509	96.16687106	2.756427292	1.076701649				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-778.3295371	0.7503738509	-2516.71278350347	
778.2495371	83	15	2	1	0.7503420732	96.16911944	2.754535492	1.076345066				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-778.2495371	0.7503420732	-2518.26890089853	
778.0895371	83	15	2	1	0.7502785768	96.17361277	2.75075532	1.075631905				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-778.0895371	0.7502785768	-2521.39167201298	
777.7695371	83	15	2	1	0.7501518197	96.18258574	2.743208662	1.074205598				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-777.7695371	0.7501518197	-2527.64895695374	
777.1295371	83	15	2	1	0.7498992443	96.20047702	2.728169922	1.071353062				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-777.1295371	0.7498992443	-2540.20448137715	
775.8495371	83	15	2	1	0.7493978197	96.23604224	2.698309318	1.06564844				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-775.8495371	0.7493978197	-2565.49357886163	
773.2895371	83	15	2	1	0.748409652	96.30631325	2.639444653	1.054242093				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-773.2895371	0.748409652	-2614.53669631235	
770.7295371	83	15	2	1	0.7474392167	96.37545671	2.581701631	1.042841658				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-770.7295371	0.7474392167	-2663.37923587164	
768.1695371	83	15	2	1	0.7464869392	96.443494	2.525056472	1.03144953				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-768.1695371	0.7464869392	-2714.04363740034	
765.6095371	83	15	2	1	0.7455523992	96.51044576	2.4694862	1.02006804				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-765.6095371	0.7455523992	-2765.43707437632	
763.0495371	83	15	2	1	0.7446351896	96.57633192	2.414968625	1.008699458				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-763.0495371	0.7446351896	-2817.57588758675	
760.4895371	83	15	2	1	0.7437349186	96.64117172	2.361482287	0.9973459949				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-760.4895371	0.7437349186	-2870.48008670002	
757.9295371	83	15	2	1	0.7428512084	96.70498377	2.30900643	0.9860098032				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-757.9295371	0.7428512084	-2924.17028677445	
755.3695371	83	15	2	1	0.741983695	96.76778606	2.257520957	0.974692981				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-755.3695371	0.741983695	-2978.66779509009	
752.8095371	83	15	2	1	0.7411320271	96.82959602	2.207006408	0.9633975729				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-752.8095371	0.7411320271	-3033.99461908674	
750.2495371	83	15	2	1	0.7402958659	96.8904305	2.157443923	0.9521255723				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-750.2495371	0.7402958659	-3090.17342622676	
747.6895371	83	15	2	1	0.7394748841	96.95030586	2.108815217	0.9408789228				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-747.6895371	0.7394748841	-3147.22694012187	
745.1295371	83	15	2	1	0.7386687654	97.00923793	2.061102553	0.9296595203				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-745.1295371	0.7386687654	-3205.17951197208	
742.5695371	83	15	2	1	0.7378772044	97.06724207	2.014288716	0.9184692138				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-742.5695371	0.7378772044	-3264.0556249618	
740.0095371	83	15	2	1	0.7370999054	97.1243332	1.968356991	0.9073098077				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-740.0095371	0.7370999054	-3323.880299641	
737.4495371	83	15	2	1	0.7363365825	97.1805258	1.923291136	0.8961830627				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-737.4495371	0.7363365825	-3384.68014267469	
734.8895371	83	15	2	1	0.735586959	97.23583393	1.879075369	0.885090697				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-734.8895371	0.735586959	-3446.48160689904	
732.3295371	83	15	2	1	0.7348507667	97.29027128	1.835694337	0.874034388				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-732.3295371	0.7348507667	-3509.31248653305	
729.7695371	83	15	2	1	0.734127746	97.34385112	1.793133107	0.8630157728				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-729.7695371	0.734127746	-3573.20153547598	
727.2095371	83	15	2	1	0.7334176451	97.39658641	1.751377143	0.8520364498				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-727.2095371	0.7334176451	-3638.17804212827	
724.6495371	83	15	2	1	0.7327202199	97.44848973	1.710412288	0.8410979798				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-724.6495371	0.7327202199	-3704.27238886204	
722.0895371	83	15	2	1	0.7320352335	97.49957336	1.670224751	0.8302018863				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-722.0895371	0.7320352335	-3771.51552407668	
719.5295371	83	15	2	1	0.7313624559	97.54984925	1.630801089	0.8193496572				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-719.5295371	0.7313624559	-3839.93968238774	
716.9695371	83	15	2	1	0.7307016638	97.59932906	1.592128194	0.8085427452				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-716.9695371	0.7307016638	-3909.57867373947	
714.4095371	83	15	2	1	0.7300526404	97.64802415	1.554193278	0.7977825689				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-714.4095371	0.7300526404	-3980.46664818578	
711.8495371	83	15	2	1	0.7294151748	97.69594563	1.51698386	0.7870705132				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-711.8495371	0.7294151748	-4052.63899603289	
709.2895371	83	15	2	1	0.7287890621	97.74310431	1.480487755	0.7764079304				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-709.2895371	0.7287890621	-4126.13181819923	
706.7295371	83	15	2	1	0.7281741027	97.7895108	1.44469306	0.7657961409				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-706.7295371	0.7281741027	-4200.98271824993	
704.1695371	83	15	2	1	0.7275701026	97.83517542	1.409588143	0.7552364337				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-704.1695371	0.7275701026	-4277.2316824955	
701.6095371	83	15	2	1	0.726976873	97.8801083	1.375161634	0.7447300669				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-701.6095371	0.726976873	-4354.91799088358	
699.0495371	83	15	2	1	0.7263942297	97.92431932	1.34140241	0.7342782688				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-699.0495371	0.7263942297	-4434.08344564243	
696.4895371	83	15	2	1	0.7258219936	97.96781817	1.308299593	0.7238822379				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-696.4895371	0.7258219936	-4514.77102462248	
693.9295371	83	15	2	1	0.7252599898	98.01061432	1.275842532	0.7135431439				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-693.9295371	0.7252599898	-4597.02437936258	
691.3695371	83	15	2	1	0.7247080479	98.05271707	1.244020801	0.7032621278				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-691.3695371	0.7247080479	-4680.88952368847	
688.8095371	83	15	2	1	0.7241660016	98.09413551	1.212824187	0.6930403028				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-688.8095371	0.7241660016	-4766.41429448446	
686.2495371	83	15	2	1	0.7236336888	98.13487856	1.182242682	0.6828787546				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-686.2495371	0.7236336888	-4853.64774681273	
683.6895371	83	15	2	1	0.7231109511	98.17495498	1.152266477	0.6727785417				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-683.6895371	0.7231109511	-4942.63978242366	
681.1295371	83	15	2	1	0.7225976338	98.21437335	1.12288595	0.6627406959				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-681.1295371	0.7225976338	-5033.4423534452	
678.5695371	83	15	2	1	0.7220935857	98.25314211	1.094091668	0.6527662229				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-678.5695371	0.7220935857	-5126.10960718306	
676.0095371	83	15	2	1	0.7215986591	98.29126953	1.065874369	0.6428561024				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-676.0095371	0.7215986591	-5220.69789280628	
673.4495371	83	15	2	1	0.7211127096	98.32876375	1.038224965	0.6330112889				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-673.4495371	0.7211127096	-5317.26534052997	
670.8895371	83	15	2	1	0.720635596	98.36563276	1.011134531	0.6232327114				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-670.8895371	0.720635596	-5415.87179830573	
668.3295371	83	15	2	1	0.7201671801	98.40188443	0.9845942998	0.6135212741				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-668.3295371	0.7201671801	-5514.09122784444	
667.0495371	83	15	2	1	0.7199360581	98.41978117	0.9715278237	0.6086910106				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-667.0495371	0.7199360581	-5584.09965063155	
666.9695371	83	15	2	1	0.719921739	98.42089468	0.9707156374	0.6083896866				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-666.9695371	0.719921739	-5558.78458051821	
666.9495371	83	15	2	1	0.7199181365	98.42117296	0.9705126733	0.608314366				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-666.9495371	0.7199181365	-5551.23800304571	
666.9295371	83	15	2	1	0.7199145334	98.42145177	0.9703085274	0.6082396979				43.36164434	51.06106018	5.577295482										-666.9295371	0.7199145334	-5074.55651797875	
666.9195371	83	15	2	1	0.7199124497	98.42161118	0.9701635412	0.6082252806				43.36164434	51.06106018	5.577295482										-666.9195371	0.7199124497	-4798.69493183075	
666.8995371	83	15	2	1	0.7199082811	98.42193002	0.9698734378	0.6081965385				43.36164434	51.06106018	5.577295482										-666.8995371	0.7199082811	-4798.25362758008	
666.8595371	83	15	2	1	0.7198999464	98.42256745	0.9692935397	0.6081390119				43.36164434	51.06106018	5.577295482										-666.8595371	0.7198999464	-4800.28898113729	
666.7795371	83	15	2	1	0.7198832882	98.42384148	0.9681344877	0.6080240323				43.36164434	51.06106018	5.577295482										-666.7795371	0.7198832882	-4804.64532543095	
666.6195371	83	15	2	1	0.7198500176	98.42638628	0.9658193548	0.6077943691				43.36164434	51.06106018	5.577295482										-666.6195371	0.7198500176	-4813.45274633685	
666.2995371	83	15	2	1	0.7197836583	98.43146281	0.961200965	0.6073362256				43.36164434	51.06106018	5.577295482										-666.2995371	0.7197836583	-4831.11515548549	
665.6595371	83	15	2	1	0.7196516664	98.44156373	0.9520116112	0.60642466				43.36164434	51.06106018	5.577295482										-665.6595371	0.7196516664	-4866.81608159439	
664.3795371	83	15	2	1	0.7193905745	98.4615577	0.9338219644	0.6046203393				43.36164434	51.06106018	5.577295482										-664.3795371	0.7193905745	-4939.68284935277	
661.8195371	83	15	2	1	0.7188798452	98.5007199	0.8981937554	0.6010863405				43.36164434	51.06106018	5.577295482										-661.8195371	0.7188798452	-5087.71372631297	
659.2595371	83	15	2	1	0.7183838003	98.53879208	0.8635576564	0.5976502625				43.36164434	51.06106018	5.577295482										-659.2595371	0.7183838003	-5240.65679043387	
656.6995371	83	15	2	1	0.717902428	98.57578856	0.8299000799	0.5943113639				43.36164434	51.06106018	5.577295482										-656.6995371	0.717902428	-5401.54630064143	
654.1395371	83	15	2	1	0.7174354846	98.61172354	0.7972081918	0.5910682666				43.36164434	51.06106018	5.577295482										-654.1395371	0.7174354846	-5569.66656503019	
651.5795371	83	15	2	1	0.7169827255	98.64661166	0.7654686927	0.5879196485				43.36164434	51.06106018	5.577295482										-651.5795371	0.7169827255	-5745.41911543628	
649.0195371	83	15	2	1	0.7165439042	98.68046786	0.7346679768	0.5848641603				43.36164434	51.06106018	5.577295482										-649.0195371	0.7165439042	-5929.22928366922	
646.4595371	83	15	2	1	0.7161187731	98.71330743	0.7047921468	0.5819004232				43.36164434	51.06106018	5.577295482										-646.4595371	0.7161187731	-6121.54802521708	
643.8995371	83	15	2	1	0.7157070828	98.74514595	0.6758270233	0.5790270306				43.36164434	51.06106018	5.577295482										-643.8995371	0.7157070828	-6322.85553958352	
