T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
878.3948195	81	17	2	0.07923715141	0.07429425326	98.0807313	0.9131695069	1.00609919	79.62915333	18.29107926	2.07976741										0	0	0	-878.3948195	0.07429425326	76.8761781361184	
875.8348195	81	17	2	0.113130486	0.1060707998	98.03803694	0.9480765842	1.013886478	78.97832024	18.90467064	2.117009126										0	0	0	-875.8348195	0.1060707998	84.8260142176036	
873.2748195	81	17	2	0.1439168615	0.13493265	97.99556792	0.9827519437	1.021680135	78.3490419	19.49836037	2.152597726										0	0	0	-873.2748195	0.13493265	93.1519766995064	
870.7148195	81	17	2	0.172008075	0.1612659328	97.95329144	1.017234808	1.029473752	77.74019306	20.07319819	2.186608752										0	0	0	-870.7148195	0.1612659328	101.813429775188	
868.1548195	81	17	2	0.1977659491	0.1854102112	97.91117566	1.051555082	1.037269262	77.15069059	20.63017834	2.219131071										0	0	0	-868.1548195	0.1854102112	110.804823153809	
865.5948195	81	17	2	0.2214750988	0.2076323932	97.86919228	1.085747837	1.045059879	76.5794778	21.17028739	2.250234811										0	0	0	-865.5948195	0.2076323932	120.131015899424	
863.0348195	81	17	2	0.243382143	0.2281638573	97.82731429	1.119843558	1.052842151	76.02555036	21.69445711	2.279992532										0	0	0	-863.0348195	0.2281638573	129.765058457523	
860.4748195	81	17	2	0.2636964074	0.2472010185	97.78551624	1.153870834	1.060612924	75.4879557	22.203571	2.308473296										0	0	0	-860.4748195	0.2472010185	139.692227955408	
857.9148195	81	17	2	0.2825965375	0.264911525	97.74377413	1.187856506	1.068369366	74.96579477	22.69846271	2.335742516										0	0	0	-857.9148195	0.264911525	149.897938052809	
855.3548195	81	17	2	0.3002357916	0.2814392192	97.70206521	1.221825816	1.076108971	74.45822218	23.17991589	2.361861927										0	0	0	-855.3548195	0.2814392192	160.367789077035	
852.7948195	81	17	2	0.3167463007	0.2969081305	97.66036791	1.255802549	1.083829545	73.9644451	23.64866526	2.386889641										0	0	0	-852.7948195	0.2969081305	171.087608445472	
850.2348195	81	17	2	0.3322425188	0.3114257096	97.61866163	1.289809178	1.091529191	73.48372144	24.10539831	2.410880251										0	0	0	-850.2348195	0.3114257096	182.043475062125	
847.6748195	81	17	2	0.3468240331	0.3250854629	97.57692673	1.323866994	1.099206281	73.01535753	24.55075749	2.433884978										0	0	0	-847.6748195	0.3250854629	193.221738391149	
845.1148195	81	17	2	0.3605778659	0.3379691099	97.53514434	1.357996227	1.106859429	72.55870548	24.98534269	2.455951834										0	0	0	-845.1148195	0.3379691099	204.609040966002	
842.5548195	81	17	2	0.3735803665	0.3501483584	97.49329637	1.392216163	1.114487471	72.11316054	25.40971367	2.477125797										0	0	0	-842.5548195	0.3501483584	216.192226633953	
839.9948195	81	17	2	0.3858987909	0.3616863845	97.45136532	1.426545247	1.122089435	71.67815795	25.82439303	2.497449017										0	0	0	-839.9948195	0.3616863845	227.958462931474	
837.4348195	81	17	2	0.3975925898	0.372639041	97.40933429	1.461001185	1.12966452	71.25317081	26.22986823	2.516960965										0	0	0	-837.4348195	0.372639041	239.895205022334	
834.8748195	81	17	2	0.4087145086	0.3830558893	97.3671869	1.49560103	1.137212072	70.83770701	26.62659436	2.535698632										0	0	0	-834.8748195	0.3830558893	251.9900854138	
832.3148195	81	17	2	0.4193115005	0.3929810555	97.32490716	1.530361267	1.14473157	70.43130687	27.01499643	2.553696699										0	0	0	-832.3148195	0.3929810555	264.230985083702	
829.7548195	81	17	2	0.4294254967	0.4024539529	97.28247951	1.565297885	1.152222602	70.03354074	27.39547156	2.570987696										0	0	0	-829.7548195	0.4024539529	276.606000132316	
827.1948195	81	17	2	0.439094059	0.4115098945	97.23988869	1.600426452	1.159684856	69.64400678	27.76839107	2.587602157										0	0	0	-827.1948195	0.4115098945	289.103417595664	
824.6348195	81	17	2	0.4483509345	0.4201806133	97.19711972	1.635762177	1.167118101	69.26232891	28.13410233	2.603568766										0	0	0	-824.6348195	0.4201806133	301.711701335552	
822.0748195	81	17	2	0.4572265286	0.4284947062	97.15415785	1.671319972	1.17452218	68.88815488	28.49293063	2.618914493										0	0	0	-822.0748195	0.4284947062	314.419473176188	
819.5148195	81	17	2	0.4657483102	0.4364780142	97.11098851	1.707114502	1.181896993	68.5211545	28.84518078	2.633664716										0	0	0	-819.5148195	0.4364780142	327.215499243892	
816.9548195	81	17	2	0.4739411595	0.4441539489	97.06759726	1.743160245	1.189242495	68.161018	29.19113866	2.64784334										0	0	0	-816.9548195	0.4441539489	340.088670136293	
814.3948195	81	17	2	0.4818276686	0.4515437744	97.02396978	1.779471534	1.196558682	67.80745451	29.53107258	2.661472905										0	0	0	-814.3948195	0.4515437744	353.027976442221	
811.8348195	81	17	2	0.4894284006	0.4586668512	96.98009181	1.816062608	1.203845586	67.46019068	29.86523463	2.674574687										0	0	0	-811.8348195	0.4586668512	366.022498971517	
809.2748195	81	17	2	0.4967621156	0.4655408476	96.93594908	1.852947651	1.21110327	67.1189694	30.19386181	2.687168788										0	0	0	-809.2748195	0.4655408476	379.061396293852	
806.7148195	81	17	2	0.5038459663	0.4721819239	96.89152734	1.890140835	1.218331822	66.78354864	30.51717713	2.699274224										0	0	0	-806.7148195	0.4721819239	392.133878200967	
804.1548195	81	17	2	0.5106956698	0.4786048935	96.84681229	1.927656361	1.225531346	66.45370035	30.83539065	2.710909003										0	0	0	-804.1548195	0.4786048935	405.229195024009	
801.5948195	81	17	2	0.5173256571	0.4848233636	96.80178954	1.965508495	1.232701967	66.12920947	31.14870033	2.722090195										0	0	0	-801.5948195	0.4848233636	418.336619205624	
799.0348195	81	17	2	0.5237492055	0.4908498592	96.75644458	2.003711607	1.239843817	65.80987305	31.45729295	2.732834006										0	0	0	-799.0348195	0.4908498592	431.44543454483	
796.4748195	81	17	2	0.5299785539	0.4966959318	96.71076276	2.042280205	1.24695704	65.49549936	31.7613448	2.743155833										0	0	0	-796.4748195	0.4966959318	444.544910395709	
793.9148195	81	17	2	0.5360250059	0.5023722561	96.66472924	2.081228971	1.254041786	65.18590719	32.06102248	2.753070328										0	0	0	-793.9148195	0.5023722561	457.62430138324	
791.3548195	81	17	2	0.5418990198	0.5078887146	96.618329	2.120572798	1.261098207	64.88092508	32.35648347	2.762591448										0	0	0	-791.3548195	0.5078887146	470.672828273775	
788.7948195	81	17	2	0.5476102895	0.5132544737	96.57154672	2.160326822	1.268126459	64.58039071	32.64787679	2.771732503										0	0	0	-788.7948195	0.5132544737	483.679644337886	
786.2348195	81	17	2	0.5531678157	0.5184780509	96.52436684	2.200506461	1.275126697	64.28415026	32.93534353	2.780506207										0	0	0	-786.2348195	0.5184780509	496.633847592955	
783.6748195	81	17	2	0.5585799697	0.5235673746	96.47677348	2.241127444	1.282099076	63.99205791	33.21901737	2.788924716										0	0	0	-783.6748195	0.5235673746	509.487443288841	
782.3948195	81	17	2	0.5612341059	0.5260641398	96.4528168	2.261608169	1.285575035	63.84752421	33.35947112	2.79300467										0	0	0	-782.3948195	0.5260641398	515.585122468549	
782.0748195	81	17	2	0.5618928091	0.526683922	96.44681086	2.2667458	1.286443341	63.81154654	33.3944415	2.794011962										0	0	0	-782.0748195	0.526683922	517.728558630552	
781.9148195	81	17	2	0.5622208411	0.5269925433	96.44380497	2.26931823	1.286876802	63.79357926	33.41190785	2.79451289										0	0	0	-781.9148195	0.5269925433	518.687286816707	
781.8348195	81	17	2	0.5623847275	0.5271467413	96.44230142	2.270605005	1.28709357	63.78460158	33.42063545	2.79476297										0	0	0	-781.8348195	0.5271467413	519.202588540897	
781.8148195	81	17	2	0.5624256617	0.5271852547	96.44192547	2.27092678	1.287147752	63.78235774	33.42281683	2.794825431										0	0	0	-781.8148195	0.5271852547	519.12458036738	
781.8029783	81	17	2	0.5624499088	0.5272080692	96.44170288	2.271117281	1.287179843	63.7810294	33.42410818	2.794862421	43.36164434	51.06106018	5.577295482							0	0	0	-781.8029783	0.5272080692	503.917442087487	
781.7848195	81	17	2	0.5640779803	0.5279313411	96.44035345	2.273830366	1.285816184	63.77495337	33.43213778	2.79290885	43.36164434	51.06106018	5.577295482							0	0	0	-781.7848195	0.5279313411	25.1870429429592	
781.7648195	81	17	2	0.5658590714	0.5287226306	96.43886542	2.276816016	1.284318565	63.76827224	33.44096505	2.790762707	43.36164434	51.06106018	5.577295482							0	0	0	-781.7648195	0.5287226306	25.348056566672	
781.7248195	81	17	2	0.5693904871	0.5302917178	96.43588352	2.282781303	1.281335173	63.75494283	33.45857173	2.786485443	43.36164434	51.06106018	5.577295482							0	0	0	-781.7248195	0.5302917178	25.6474734233005	
781.6448195	81	17	2	0.5763267934	0.5333743463	96.42989681	2.294686582	1.275416613	63.72841501	33.49359278	2.777992216	43.36164434	51.06106018	5.577295482							0	0	0	-781.6448195	0.5333743463	26.2599762555294	
781.4848195	81	17	2	0.5897353338	0.5393321709	96.41783313	2.318399449	1.263767421	63.6758703	33.56288499	2.761244712	43.36164434	51.06106018	5.577295482							0	0	0	-781.4848195	0.5393321709	27.503871696136	
781.1648195	81	17	2	0.6147934559	0.5504755201	96.39335403	2.365463044	1.241182926	63.57272252	33.69861973	2.728657754	43.36164434	51.06106018	5.577295482							0	0	0	-781.1648195	0.5504755201	30.1021506370634	
780.5248195	81	17	2	0.6589459716	0.5701393962	96.34305634	2.458339005	1.198604652	63.37348638	33.95973122	2.666782401	43.36164434	51.06106018	5.577295482							0	0	0	-780.5248195	0.5701393962	35.6467336366014	
779.2448195	81	17	2	0.7294307076	0.6016550428	96.23751234	2.640355053	1.122132604	62.99876684	34.44712075	2.554112407	43.36164434	51.06106018	5.577295482							0	0	0	-779.2448195	0.6016550428	47.0162936296963	
778.6048195	81	17	2	0.7581122002	0.6145490749	96.18243495	2.730064291	1.087500763	62.821312	34.67629896	2.502389038	43.36164434	51.06106018	5.577295482							0	0	0	-778.6048195	0.6145490749	52.7977998211143	
778.4448195	81	17	2	0.7647404269	0.6175380042	96.16843551	2.752395778	1.079168716	62.77784723	34.73227651	2.489876265	43.36164434	51.06106018	5.577295482							0	0	0	-778.4448195	0.6175380042	54.1783796569943	
778.4048195	81	17	2	0.7663749384	0.6182741393	96.16492181	2.757973052	1.077105134	62.76703536	34.74619158	2.486773061	43.36164434	51.06106018	5.577295482							0	0	0	-778.4048195	0.6182741393	53.9158085042941	
778.4033752	81	17	2	1	0.712288205	96.16479484	2.758174393	1.077030766	62.76664538	34.74669342	2.486661196	43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				0	0	0	-778.4033752	0.712288205	-2649.87000111825	
778.3748195	81	17	2	1	0.7122774275	96.16559789	2.757498624	1.076903486				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-778.3748195	0.7122774275	-2650.80731196156	
778.3548195	81	17	2	1	0.7122698851	96.16616026	2.757025395	1.07681434				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-778.3548195	0.7122698851	-2651.55283845174	
778.3148195	81	17	2	1	0.7122547982	96.16728478	2.756079172	1.076636048				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-778.3148195	0.7122547982	-2651.71713004222	
778.2348195	81	17	2	1	0.7122246384	96.16953295	2.754187583	1.076279466				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-778.2348195	0.7122246384	-2653.3522649859	
778.0748195	81	17	2	1	0.7121643743	96.17402586	2.750407831	1.075566306				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-778.0748195	0.7121643743	-2656.61910078764	
777.7548195	81	17	2	1	0.7120440686	96.18299799	2.742862011	1.074139999				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-777.7548195	0.7120440686	-2663.1755519349	
777.1148195	81	17	2	1	0.7118043432	96.20088759	2.727824942	1.071287466				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-777.1148195	0.7118043432	-2676.33105312553	
775.8348195	81	17	2	1	0.7113284101	96.2364495	2.69796765	1.065582852				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-775.8348195	0.7113284101	-2702.83093393722	
773.2748195	81	17	2	1	0.7103904049	96.30671397	2.639109503	1.054176532				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-773.2748195	0.7103904049	-2754.566233671	
770.7148195	81	17	2	1	0.7094693685	96.375851	2.58137286	1.042776138				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-770.7148195	0.7094693685	-2806.22701861185	
768.1548195	81	17	2	1	0.7085655656	96.44388199	2.524733945	1.031384064				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-768.1548195	0.7085655656	-2859.60761145284	
765.5948195	81	17	2	1	0.7076785966	96.51082757	2.469169788	1.020002642				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-765.5948195	0.7076785966	-2913.75562100633	
763.0348195	81	17	2	1	0.7068080754	96.57670766	2.414658202	1.008634141				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-763.0348195	0.7068080754	-2968.68886728137	
760.4748195	81	17	2	1	0.7059536299	96.6415415	2.361177733	0.9972807712				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-760.4748195	0.7059536299	-3024.42848246684	
757.9148195	81	17	2	1	0.7051149018	96.70534769	2.308707626	0.9859446849				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-757.9148195	0.7051149018	-3080.99633941784	
755.3548195	81	17	2	1	0.7042915455	96.76814423	2.25722779	0.9746279799				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-755.3548195	0.7042915455	-3138.4148617587	
752.7948195	81	17	2	1	0.7034832278	96.82994853	2.206718768	0.9633327008				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-752.7948195	0.7034832278	-3196.70737255354	
750.2348195	81	17	2	1	0.7026896271	96.89077746	2.157161703	0.9520608404				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-750.2348195	0.7026896271	-3255.8974421083	
747.6748195	81	17	2	1	0.7019104328	96.95064734	2.108538313	0.9408143422				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-747.6748195	0.7019104328	-3316.00931645937	
745.1148195	81	17	2	1	0.7011453448	97.00957403	2.060830865	0.9295951017				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-745.1148195	0.7011453448	-3377.06824321741	
742.5548195	81	17	2	1	0.7003940731	97.06757288	2.014022147	0.9184049678				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-742.5548195	0.7003940731	-3439.10015758959	
739.9948195	81	17	2	1	0.6996563372	97.12465881	1.968095446	0.9072457445				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-739.9948195	0.6996563372	-3502.1320948174	
737.4348195	81	17	2	1	0.6989318659	97.18084628	1.923034523	0.8961191922				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-737.4348195	0.6989318659	-3566.19104673193	
734.8748195	81	17	2	1	0.6982203963	97.23614937	1.878823598	0.8850270291				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-734.8748195	0.6982203963	-3631.30572307607	
732.3148195	81	17	2	1	0.6975216743	97.29058175	1.835447321	0.8739709321				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-732.3148195	0.6975216743	-3697.50523403343	
729.7548195	81	17	2	1	0.6968354532	97.3441567	1.792890762	0.8629525383				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-729.7548195	0.6968354532	-3764.81929497044	
727.1948195	81	17	2	1	0.6961614942	97.39688717	1.751139386	0.8519734458				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-727.1948195	0.6961614942	-3833.27918683536	
724.6348195	81	17	2	1	0.6954995655	97.44878575	1.710179039	0.841035215				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-724.6348195	0.6954995655	-3902.91686999228	
722.0748195	81	17	2	1	0.6948494424	97.4998647	1.669995932	0.8301393695				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-722.0748195	0.6948494424	-3973.76527426432	
719.5148195	81	17	2	1	0.6942109066	97.55013598	1.630576623	0.8192873968				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-719.5148195	0.6942109066	-4045.8584115147	
716.9548195	81	17	2	1	0.6935837463	97.59961124	1.591908007	0.8084807495				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-716.9548195	0.6935837463	-4119.23147526386	
714.3948195	81	17	2	1	0.6929677556	97.64830186	1.553977297	0.7977208459				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-714.3948195	0.6929677556	-4193.91990768431	
711.8348195	81	17	2	1	0.6923627343	97.69621891	1.516772015	0.7870090708				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-711.8348195	0.6923627343	-4269.96166651091	
709.2748195	81	17	2	1	0.691768488	97.74337325	1.480279976	0.7763467763				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-709.2748195	0.691768488	-4347.3954427462	
706.7148195	81	17	2	1	0.6911848274	97.78977544	1.44448928	0.7657352826				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-706.7148195	0.6911848274	-4426.2603452649	
704.1548195	81	17	2	1	0.6906115683	97.83543583	1.409388296	0.7551758784				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-704.1548195	0.6906115683	-4506.5975618324	
701.5948195	81	17	2	1	0.6900485314	97.88036452	1.374965653	0.7446698219				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-701.5948195	0.6900485314	-4588.44968244964	
699.0348195	81	17	2	1	0.6894955421	97.92457142	1.341210235	0.734218341				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-699.0348195	0.6894955421	-4671.86067601951	
696.4748195	81	17	2	1	0.6889524303	97.96806621	1.30811116	0.7238226341				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-696.4748195	0.6889524303	-4756.87494071221	
693.9148195	81	17	2	1	0.68841903	98.01085835	1.275657781	0.7134838707				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-693.9148195	0.68841903	-4843.53905549934	
691.3548195	81	17	2	1	0.6878951795	98.05295713	1.243839673	0.7032031918				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-691.3548195	0.6878951795	-4931.90218251168	
688.7948195	81	17	2	1	0.6873807211	98.09437167	1.212646624	0.6929817103				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-688.7948195	0.6873807211	-5022.01386639027	
686.2348195	81	17	2	1	0.6868755008	98.13511086	1.182068627	0.6828205117				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-686.2348195	0.6868755008	-5113.92536997066	
683.6748195	81	17	2	1	0.6863793683	98.17518347	1.152095873	0.6727206543				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-683.6748195	0.6863793683	-5207.6895624382	
681.1148195	81	17	2	1	0.6858921767	98.21459809	1.122718744	0.66268317				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-681.1148195	0.6858921767	-5303.3621515975	
678.5548195	81	17	2	1	0.6854137827	98.25336313	1.093927805	0.6527090642				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-678.5548195	0.6854137827	-5400.99990093716	
675.9948195	81	17	2	1	0.684944046	98.29148689	1.065713797	0.6427993166				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-675.9948195	0.684944046	-5500.66142839418	
673.4348195	81	17	2	1	0.6844828296	98.32897749	1.038067632	0.6329548812				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-673.4348195	0.6844828296	-5602.40870285392	
670.8748195	81	17	2	1	0.6840299995	98.36584293	1.010980386	0.6231766871				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-670.8748195	0.6840299995	-5706.30362978074	
668.3148195	81	17	2	1	0.6835854244	98.40209107	0.9844432926	0.6134656384				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-668.3148195	0.6835854244	-5812.41106802615	
665.7548195	81	17	2	1	0.6831489759	98.43772965	0.958447738	0.6038226149				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-665.7548195	0.6831489759	-5920.79946810433	
663.1948195	81	17	2	1	0.6827205283	98.47276627	0.9329852557	0.5942484721				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-663.1948195	0.6827205283	-6031.53988598977	
660.6348195	81	17	2	1	0.6822999586	98.50720844	0.9080475211	0.5847440416				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-660.6348195	0.6822999586	-6144.70287662926	
658.0748195	81	17	2	1	0.6818871459	98.54106352	0.8836263468	0.5753101315				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-658.0748195	0.6818871459	-6260.36385031372	
655.5148195	81	17	2	1	0.6814819721	98.5743388	0.8597136775	0.5659475263				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-655.5148195	0.6814819721	-6378.60115741148	
652.9548195	81	17	2	1	0.6810843211	98.60704143	0.8363015861	0.5566569878				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-652.9548195	0.6810843211	-6499.49539014037	
650.3948195	81	17	2	1	0.6806940793	98.63917848	0.813382269	0.5474392546				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-650.3948195	0.6806940793	-6623.13026618416	
647.8348195	81	17	2	1	0.680311135	98.67075692	0.7909480419	0.5382950429				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-647.8348195	0.680311135	-6749.59161611601	
645.2748195	81	17	2	1	0.6799353787	98.70178362	0.7689913364	0.5292250465				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-645.2748195	0.6799353787	-6878.96951900892	
642.7148195	81	17	2	1	0.6795667028	98.73226537	0.7475046956	0.5202299369				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-642.7148195	0.6795667028	-7011.35603964443	
640.1548195	81	17	2	1	0.6792050016	98.76220887	0.7264807711	0.5113103638				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-640.1548195	0.6792050016	-7146.84999896738	
637.5948195	81	17	2	1	0.6788501715	98.79162073	0.7059123189	0.5024669551				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-637.5948195	0.6788501715	-7285.5511040673	
635.0348195	81	17	2	1	0.6785021104	98.82050749	0.6857921969	0.4937003171				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-635.0348195	0.6785021104	-7427.56237587096	
632.4748195	81	17	2	1	0.6781607181	98.8488756	0.666113361	0.4850110347				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-632.4748195	0.6781607181	-7572.99163794261	
629.9148195	81	17	2	1	0.6778258959	98.87673147	0.6468688627	0.4763996717				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-629.9148195	0.6778258959	-7721.95253514771	
627.3548195	81	17	2	1	0.677497547	98.90408138	0.6280518458	0.4678667706				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-627.3548195	0.677497547	-7874.56047120389	
624.7948195	81	17	2	1	0.6771755758	98.9309316	0.609655544	0.4594128534				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-624.7948195	0.6771755758	-8030.93590819849	
622.2348195	81	17	2	1	0.6768598885	98.9572883	0.5916732778	0.451038421				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-622.2348195	0.6768598885	-8191.20602990056	
619.6748195	81	17	2	1	0.6765503926	98.98315759	0.5740984527	0.4427439541				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-619.6748195	0.6765503926	-8355.50081893772	
617.1148195	81	17	2	1	0.6762469971	99.00854553	0.5569245561	0.4345299126				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-617.1148195	0.6762469971	-8523.95641202529	
614.5548195	81	17	2	1	0.6759496123	99.03345811	0.5401451554	0.4263967364				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-614.5548195	0.6759496123	-8696.71135205224	
