T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
C	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
575.2632998	76	20	4	0	0	97.30204406	0.5942397185	2.10371622	76	20	4	0.001577503139	-0.001437081519	-0.0001404216209	-848.4132998	0	134.841993627604	
575.2432998	76	20	4	0.00015662605	0.0001481954004	97.30177096	0.5943285403	2.103900501	75.9968456	20.0028734	4.000281003	0	0	0	-848.3932998	0.0001481954004	135.071916601715	
575.2232998	76	20	4	0.0003129873653	0.000296138967	97.301498	0.594417489	2.104084515	75.99369075	20.00574772	4.000561533	0	0	0	-848.3732998	0.000296138967	135.185500315798	
575.1832998	76	20	4	0.00062572246	0.0005920338645	97.300952	0.5945952355	2.104452765	75.98738363	20.01149365	4.001122716	0	0	0	-848.3332998	0.0005920338645	135.248901405093	
575.1032998	76	20	4	0.001250299031	0.001182962045	97.29986018	0.5949506251	2.105189198	75.97477604	20.02297983	4.002244128	0	0	0	-848.2532998	0.001182962045	135.48699911919	
574.9432998	76	20	4	0.002496576539	0.002362033435	97.2976774	0.59566115	2.106661455	75.94958628	20.04593107	4.004482654	0	0	0	-848.0932998	0.002362033435	135.923998576596	
574.6232998	76	20	4	0.004977159846	0.004708594475	97.29331513	0.5970810659	2.109603803	75.89930875	20.09174828	4.008942973	0	0	0	-847.7732998	0.004708594475	136.890632550315	
573.9832998	76	20	4	0.009883615624	0.009348944344	97.28460817	0.5999203845	2.115471449	75.79913301	20.18308236	4.017784627	0	0	0	-847.1332998	0.009348944344	138.866469791359	
572.7032998	76	20	4	0.01950549235	0.01844498923	97.26725021	0.6055854231	2.127164362	75.60035083	20.36445555	4.035193621	0	0	0	-845.8532998	0.01844498923	142.689515883407	
570.1432998	76	20	4	0.03800974284	0.03592262655	97.23276094	0.6168720777	2.150366979	75.20881726	20.72226304	4.0689197	0	0	0	-843.2932998	0.03592262655	150.471257857357	
567.5832998	76	20	4	0.05559984964	0.05251716726	97.19856108	0.6281049988	2.173333919	74.82498037	21.07377083	4.101248805	0	0	0	-840.7332998	0.05251716726	158.32955170447	
565.0232998	76	20	4	0.07235041835	0.06830083065	97.16463819	0.6392903075	2.196071499	74.44844461	21.41931321	4.132242183	0	0	0	-838.1732998	0.06830083065	166.31213639723	
562.4632998	76	20	4	0.08832872693	0.08333872248	97.13098022	0.6504331438	2.218586638	74.07884587	21.75919596	4.161958169	0	0	0	-835.6132998	0.08333872248	174.410888422977	
559.9032998	76	20	4	0.1035948321	0.09768895938	97.09757597	0.6615382035	2.240885822	73.71584601	22.09370297	4.190451024	0	0	0	-833.0532998	0.09768895938	182.621770069492	
557.3432998	76	20	4	0.1182025168	0.1114035861	97.06441508	0.6726097833	2.262975141	73.35913057	22.42309813	4.217771297	0	0	0	-830.4932998	0.1114035861	190.940973049102	
554.7832998	76	20	4	0.1322000953	0.1245293547	97.03148786	0.68365182	2.284860321	73.00840672	22.74762713	4.243966152	0	0	0	-827.9332998	0.1245293547	199.364888549092	
552.2232998	76	20	4	0.1456310971	0.1371083868	96.99878532	0.6946679245	2.30654676	72.66340138	23.06751896	4.269079665	0	0	0	-825.3732998	0.1371083868	207.890093684893	
549.6632998	76	20	4	0.1585348508	0.1491787388	96.96629904	0.7056614127	2.328039549	72.32385955	23.38298737	4.293153085	0	0	0	-822.8132998	0.1491787388	216.513341745389	
547.1032998	76	20	4	0.1709469849	0.1607748859	96.93402117	0.7166353319	2.349343501	71.98954281	23.69423212	4.316225071	0	0	0	-820.2532998	0.1607748859	225.231547626409	
544.5432998	76	20	4	0.1828998572	0.171928139	96.90194435	0.7275924846	2.370463169	71.66022794	24.00144016	4.338331909	0	0	0	-817.6932998	0.171928139	234.041781300701	
541.9832998	76	20	4	0.1944229273	0.1826670037	96.87006168	0.7385354499	2.391402871	71.33570567	24.30478663	4.3595077	0	0	0	-815.1332998	0.1826670037	242.941259167379	
539.4232998	76	20	4	0.2055430776	0.193017492	96.8383667	0.7494666017	2.412166702	71.01577963	24.60443583	4.37978454	0	0	0	-812.5732998	0.193017492	251.927330393842	
536.8632998	76	20	4	0.2162848933	0.203003393	96.80685332	0.7603881259	2.432758557	70.70026525	24.90054208	4.39919267	0	0	0	-810.0132998	0.203003393	260.997471098099	
534.3032998	76	20	4	0.2266709064	0.2126465089	96.77551583	0.7713020352	2.453182139	70.38898891	25.19325047	4.417760624	0	0	0	-807.4532998	0.2126465089	270.149278745001	
531.7432998	76	20	4	0.236721809	0.2219668613	96.74434884	0.7822101822	2.473440978	70.08178707	25.48269757	4.435515355	0	0	0	-804.8932998	0.2219668613	279.380463137736	
529.1832998	76	20	4	0.2464566399	0.2309828724	96.71334729	0.7931142716	2.493538437	69.77850555	25.7690121	4.452482353	0	0	0	-802.3332998	0.2309828724	288.688841318165	
526.6232998	76	20	4	0.2558929499	0.2397115241	96.6825064	0.8040158711	2.513477731	69.4789988	26.05231545	4.468685752	0	0	0	-799.7732998	0.2397115241	298.072327888612	
524.0632998	76	20	4	0.2650469467	0.2481684988	96.65182165	0.8149164207	2.533261932	69.18312929	26.33272228	4.48414843	0	0	0	-797.2132998	0.2481684988	307.528932945738	
521.5032998	76	20	4	0.2739336232	0.2563683033	96.62128878	0.8258172418	2.552893977	68.89076694	26.61034097	4.498892089	0	0	0	-794.6532998	0.2563683033	317.056756891778	
518.9432998	76	20	4	0.2825668713	0.2643243792	96.59090377	0.8367195448	2.572376681	68.6017886	26.88527405	4.512937348	0	0	0	-792.0932998	0.2643243792	326.653986373352	
