T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
861.614196	91	8	1	0.721930978	0.7011463324	97.76372898	1.518799676	0.7174713462	75.13132744	23.20582601	1.662846555										0	0	0	-861.614196	0.7011463324	274.696557445647	
859.054196	91	8	1	0.7310639227	0.7101599116	97.710347	1.569218772	0.7204342276	74.55831082	23.75670265	1.684986529										0	0	0	-859.054196	0.7101599116	294.17976924785	
856.494196	91	8	1	0.7395921362	0.7185896903	97.65674031	1.619829949	0.7234297459	74.00168479	24.29208433	1.706230884										0	0	0	-856.494196	0.7185896903	313.984417056442	
853.934196	91	8	1	0.7475814499	0.7264995119	97.60287781	1.670667913	0.7264542799	73.46065474	24.81272526	1.726619998										0	0	0	-853.934196	0.7264995119	334.053685853249	
851.374196	91	8	1	0.7550888454	0.7339446656	97.54872898	1.721766396	0.7295046231	72.93446056	25.31934613	1.746193308										0	0	0	-851.374196	0.7339446656	354.330922079514	
848.814196	91	8	1	0.7621638582	0.7409732408	97.49426378	1.773158265	0.7325779546	72.42237845	25.8126325	1.764989048										0	0	0	-848.814196	0.7409732408	374.75987110679	
846.254196	91	8	1	0.76884973	0.7476272408	97.43945255	1.824875638	0.7356718082	71.92372165	26.29323426	1.78304409										0	0	0	-846.254196	0.7476272408	395.284854558194	
843.694196	91	8	1	0.7751843607	0.7539435024	97.38426596	1.876949996	0.7387840416	71.43784032	26.76176584	1.800393838										0	0	0	-843.694196	0.7539435024	415.850945943117	
841.134196	91	8	1	0.7812010975	0.7599544582	97.32867489	1.929412304	0.7419128074	70.96412087	27.21880695	1.817072178										0	0	0	-841.134196	0.7599544582	436.40407640363	
838.574196	91	8	1	0.7869293924	0.7656887729	97.27265036	1.982293113	0.7450565248	70.50198484	27.6649037	1.833111469										0	0	0	-838.574196	0.7656887729	456.891144157864	
836.014196	91	8	1	0.7923953521	0.7711718747	97.21616347	2.035622675	0.7482138548	70.05088749	28.10056996	1.848542553										0	0	0	-836.014196	0.7711718747	477.260116732641	
833.454196	91	8	1	0.7976222	0.7764264024	97.15918528	2.089431047	0.7513836769	69.61031631	28.5262889	1.863394795										0	0	0	-833.454196	0.7764264024	497.460105538849	
830.894196	91	8	1	0.802630665	0.7814725822	97.10168674	2.143748193	0.7545650678	69.1797894	28.94251446	1.877696132										0	0	0	-830.894196	0.7814725822	517.441280044836	
828.334196	91	8	1	0.8074393152	0.7863285499	97.04363863	2.198604085	0.7577572836	68.75885344	29.34967341	1.891473145										0	0	0	-828.334196	0.7863285499	537.155162110903	
825.774196	91	8	1	0.8120648327	0.7910106178	96.98501146	2.254028797	0.760959743	68.34708259	29.7481663	1.904751105										0	0	0	-825.774196	0.7910106178	556.554593690309	
823.214196	91	8	1	0.8165222565	0.7955335102	96.92577538	2.310052605	0.7641720125	67.94407646	30.13836948	1.917554058										0	0	0	-823.214196	0.7955335102	575.593626309986	
820.654196	91	8	1	0.8208251868	0.7999105608	96.86590013	2.366706074	0.7673937946	67.5494586	30.5206365	1.929904896										0	0	0	-820.654196	0.7999105608	594.227703662175	
818.094196	91	8	1	0.8249859607	0.8041538839	96.80535493	2.424020157	0.770624916	67.16287501	30.89529956	1.941825426										0	0	0	-818.094196	0.8041538839	612.413667517283	
815.534196	91	8	1	0.8290158041	0.8082745213	96.7441084	2.482026277	0.773865319	66.78399269	31.26267086	1.953336447										0	0	0	-815.534196	0.8082745213	630.109794680426	
812.974196	91	8	1	0.8329249633	0.8122825702	96.68212852	2.540756428	0.7771150529	66.41249827	31.62304391	1.964457815										0	0	0	-812.974196	0.8122825702	647.275781539438	
810.414196	91	8	1	0.8367228184	0.8161872943	96.61938248	2.600243257	0.7803742677	66.04809677	31.97669472	1.975208514										0	0	0	-810.414196	0.8161872943	663.872845787154	
807.854196	91	8	1	0.8404179836	0.8199972199	96.55583663	2.66052016	0.7836432085	65.69051035	32.32388293	1.985606722										0	0	0	-807.854196	0.8199972199	679.863745147776	
805.294196	91	8	1	0.8440183931	0.8237202209	96.49145641	2.721621375	0.7869222106	65.33947725	32.66485288	1.995669874										0	0	0	-805.294196	0.8237202209	695.212757184191	
802.734196	91	8	1	0.8475313781	0.8273635932	96.42620623	2.783582074	0.7902116971	64.99475074	32.99983454	2.005414722										0	0	0	-802.734196	0.8273635932	709.885793092339	
800.174196	91	8	1	0.8509637333	0.8309341197	96.36004936	2.846438462	0.793512175	64.65609815	33.32904446	2.014857397										0	0	0	-800.174196	0.8309341197	723.850377907386	
797.614196	91	8	1	0.8543217764	0.8344381289	96.29294789	2.910227876	0.7968242347	64.32329998	33.65268656	2.024013463										0	0	0	-797.614196	0.8344381289	737.075701846065	
795.054196	91	8	1	0.8576114008	0.8378815458	96.22486256	2.974988889	0.8001485483	63.99614909	33.97095294	2.032897969										0	0	0	-795.054196	0.8378815458	749.53265341985	
792.494196	91	8	1	0.8608381219	0.8412699384	96.15575271	3.040761415	0.8034858701	63.67444993	34.28402456	2.041525509										0	0	0	-792.494196	0.8412699384	761.193883293763	
789.934196	91	8	1	0.8640071191	0.8446085581	96.08557614	3.107586821	0.8068370368	63.35801783	34.5920719	2.049910262										0	0	0	-789.934196	0.8446085581	772.033822969949	
787.374196	91	8	1	0.8671232735	0.8479023774	96.01428899	3.175508045	0.8102029691	63.04667838	34.89525557	2.05806605										0	0	0	-787.374196	0.8479023774	782.028701598774	
784.814196	91	8	1	0.8701912012	0.8511561229	95.94184561	3.244569718	0.8135846738	62.7402668	35.19372682	2.06600638										0	0	0	-784.814196	0.8511561229	791.17431648264	
783.534196	91	8	1	0.8717085885	0.8527695333	95.90517592	3.279542113	0.8152819671	62.58886054	35.34123925	2.069900213										0	0	0	-783.534196	0.8527695333	794.872867611348	
783.214196	91	8	1	0.8720866041	0.8531719212	95.89596137	3.288331338	0.8157072918	62.55119415	35.37793934	2.070866507										0	0	0	-783.214196	0.8531719212	798.583280420375	
783.134196	91	8	1	0.8721806148	0.8532719948	95.89365395	3.290532795	0.8158132515	62.54178774	35.38710535	2.071106915										0	0	0	-783.134196	0.8532719948	797.944014471427	
783.094196	91	8	1	0.8722277381	0.8533221699	95.89250006	3.291633561	0.8158663806	62.53708668	35.39168604	2.071227286										0	0	0	-783.094196	0.8533221699	797.192289074577	
783.074196	91	8	1	0.8722512994	0.8533472582	95.891923	3.292184046	0.8158929505	62.53473658	35.39397596	2.07128746										0	0	0	-783.074196	0.8533472582	797.295207103612	
783.0656508	91	8	1	0.872261364	0.8533579753	95.89167643	3.29241927	0.8159043026	62.53373257	35.39495427	2.071313165	43.66113616	54.84131265	1.497551188							0	0	0	-783.0656508	0.8533579753	783.589844704382	
783.044196	91	8	1	0.8737294337	0.8539398723	95.89342212	3.28942687	0.8171510148	62.53497953	35.39159284	2.07342763	43.66113616	54.84131265	1.497551188							0	0	0	-783.044196	0.8539398723	36.9528588705388	
783.024196	91	8	1	0.8750920679	0.8544799843	95.89504425	3.286643011	0.8183127395	62.5361404	35.38846294	2.075396656	43.66113616	54.84131265	1.497551188							0	0	0	-783.024196	0.8544799843	37.1082378649142	
782.984196	91	8	1	0.8778007922	0.8555533775	95.89827234	3.281093344	0.8206343157	62.53845557	35.38221663	2.079327796	43.66113616	54.84131265	1.497551188							0	0	0	-782.984196	0.8555533775	37.4570368189662	
782.904196	91	8	1	0.8831411422	0.8576678041	95.90466585	3.270063473	0.8252706761	62.54306205	35.3697742	2.087163747	43.66113616	54.84131265	1.497551188							0	0	0	-782.904196	0.8576678041	38.16756681404	
782.744196	91	8	1	0.8935600347	0.861789891	95.9172079	3.248274893	0.8345172073	62.55218272	35.34508443	2.102732852	43.66113616	54.84131265	1.497551188							0	0	0	-782.744196	0.861789891	39.5119387403015	
782.424196	91	8	1	0.9134020989	0.86962606	95.94135457	3.205733292	0.8529121383	62.57007341	35.29644852	2.133478076	43.66113616	54.84131265	1.497551188							0	0	0	-782.424196	0.86962606	42.2690218193754	
781.784196	91	8	1	0.9496338486	0.8838874143	95.98620023	3.124442861	0.8893569062	62.60458605	35.20188703	2.193526916	43.66113616	54.84131265	1.497551188							0	0	0	-781.784196	0.8838874143	47.7778625300744	
781.144196	91	8	1	0.9820495676	0.896595124	96.02693825	3.047643725	0.9254180252	62.63762217	35.1105123	2.251865526	43.66113616	54.84131265	1.497551188							0	0	0	-781.144196	0.896595124	53.2074265967015	
780.824196	91	8	1	0.9970624718	0.9024644094	96.04592169	3.010749554	0.9433287605	62.65365392	35.06588527	2.280460812	43.66113616	54.84131265	1.497551188							0	0	0	-780.824196	0.9024644094	55.8749185210066	
780.784196	91	8	1	0.9988899132	0.9031781909	96.0482336	3.006203813	0.945562586	62.65563681	35.06035317	2.28401002	43.66113616	54.84131265	1.497551188							0	0	0	-780.784196	0.9031781909	56.2322772098505	
780.764196	91	8	1	0.999799118	0.9035332532	96.04938459	3.003936301	0.9466791046	62.65662652	35.05759089	2.285782588	43.66113616	54.84131265	1.497551188							0	0	0	-780.764196	0.9035332532	248.329825568123	
780.744196	91	8	1	1	0.903603152	96.05013428	3.002944726	0.946920995				43.66113616	54.84131265	1.497551188										-780.744196	0.903603152	-2002.66727757811	
780.734196	91	8	1	1	0.9035976667	96.05045232	3.002630043	0.9469176414				43.66113616	54.84131265	1.497551188										-780.734196	0.9035976667	-1823.11528676314	
780.714196	91	8	1	1	0.9035866972	96.05108832	3.002000724	0.9469109567				43.66113616	54.84131265	1.497551188										-780.714196	0.9035866972	-1823.4394915492	
780.674196	91	8	1	1	0.9035647655	96.05235995	3.000742455	0.9468975913				43.66113616	54.84131265	1.497551188										-780.674196	0.9035647655	-1824.24085281968	
780.594196	91	8	1	1	0.9035209307	96.05490174	2.998227385	0.946870876				43.66113616	54.84131265	1.497551188										-780.594196	0.9035209307	-1825.83512462714	
780.434196	91	8	1	1	0.9034333763	96.05997937	2.993203119	0.9468175078				43.66113616	54.84131265	1.497551188										-780.434196	0.9034333763	-1829.03969444771	
780.114196	91	8	1	1	0.9032587267	96.07011095	2.98317803	0.9467110198				43.66113616	54.84131265	1.497551188										-780.114196	0.9032587267	-1835.46404769529	
779.474196	91	8	1	1	0.9029112553	96.09027971	2.963221253	0.946499034				43.66113616	54.84131265	1.497551188										-779.474196	0.9029112553	-1848.38660255126	
778.194196	91	8	1	1	0.902223552	96.1302428	2.923678219	0.9460789862				43.66113616	54.84131265	1.497551188										-778.194196	0.902223552	-1874.53644594228	
775.634196	91	8	1	1	0.9008765562	96.20869499	2.846050562	0.9452544446				43.66113616	54.84131265	1.497551188										-775.634196	0.9008765562	-1927.62389023645	
773.074196	91	8	1	1	0.8995664103	96.28522628	2.770323655	0.9444500688				43.66113616	54.84131265	1.497551188										-773.074196	0.8995664103	-1981.70139523084	
770.514196	91	8	1	1	0.8982919334	96.35988818	2.696446478	0.9436653411				43.66113616	54.84131265	1.497551188										-770.514196	0.8982919334	-2037.02733365679	
767.954196	91	8	1	1	0.8970519951	96.43273033	2.624369927	0.9428997397				43.66113616	54.84131265	1.497551188										-767.954196	0.8970519951	-2093.63739118938	
765.394196	91	8	1	1	0.8958455138	96.50380056	2.554046677	0.9421527621				43.66113616	54.84131265	1.497551188										-765.394196	0.8958455138	-2151.56916932372	
762.834196	91	8	1	1	0.8946714536	96.57314497	2.485431103	0.9414239234				43.66113616	54.84131265	1.497551188										-762.834196	0.8946714536	-2210.8620958892	
760.274196	91	8	1	1	0.8935288225	96.64080805	2.418479192	0.9407127563				43.66113616	54.84131265	1.497551188										-760.274196	0.8935288225	-2271.55688614329	
757.714196	91	8	1	1	0.8924166691	96.70683273	2.353148462	0.9400188094				43.66113616	54.84131265	1.497551188										-757.714196	0.8924166691	-2333.69570228921	
755.154196	91	8	1	1	0.8913340811	96.77126046	2.289397894	0.9393416471				43.66113616	54.84131265	1.497551188										-755.154196	0.8913340811	-2397.32281407193	
752.594196	91	8	1	1	0.890280183	96.83413129	2.227187859	0.9386808485				43.66113616	54.84131265	1.497551188										-752.594196	0.890280183	-2462.4839527911	
750.034196	91	8	1	1	0.8892541341	96.89548394	2.166480054	0.9380360066				43.66113616	54.84131265	1.497551188										-750.034196	0.8892541341	-2529.22647258323	
747.474196	91	8	1	1	0.8882551266	96.95535583	2.10723744	0.9374067281				43.66113616	54.84131265	1.497551188										-747.474196	0.8882551266	-2597.07751987148	
747.154196	91	8	1	1	0.8881321126	96.96273752	2.099933339	0.9373291412				43.66113616	54.84131265	1.497551188										-747.154196	0.8881321126	-2605.683731805	
746.994196	91	8	1	1	0.8880707595	96.96641992	2.096289638	0.9372904399				43.66113616	54.84131265	1.497551188										-746.994196	0.8880707595	-2610.02658427932	
746.914196	91	8	1	1	0.8880401212	96.96825902	2.094469874	0.9372711104				43.66113616	54.84131265	1.497551188										-746.914196	0.8880401212	-2612.18563288746	
746.874196	91	8	1	1	0.8880248115	96.96917804	2.093560512	0.9372614511				43.66113616	54.84131265	1.497551188										-746.874196	0.8880248115	-2613.30276569374	
746.8642683	91	8	1	1	0.8880210128	96.96940608	2.093334869	0.9372590544				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-746.8642683	0.8880210128	-2620.71927947713	
746.844196	91	8	1	1	0.8880133961	96.96986942	2.092959534	0.9371710471				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-746.844196	0.8880133961	-2635.50402303532	
746.824196	91	8	1	1	0.888005808	96.97033103	2.092585607	0.9370833586				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-746.824196	0.888005808	-2635.89122493706	
746.784196	91	8	1	1	0.887990635	96.97125409	2.091837919	0.9369079867				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-746.784196	0.887990635	-2636.63560144942	
746.704196	91	8	1	1	0.8879603019	96.97309953	2.090343209	0.9365572633				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-746.704196	0.8879603019	-2638.13754636724	
746.544196	91	8	1	1	0.8878996877	96.97678765	2.087356453	0.9358558986				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-746.544196	0.8878996877	-2641.15292693055	
746.224196	91	8	1	1	0.8877786664	96.98415292	2.08139358	0.9344534987				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-746.224196	0.8877786664	-2647.18876893442	
745.584196	91	8	1	1	0.8875374501	96.9988397	2.069510275	0.9316500295				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-745.584196	0.8875374501	-2659.31088134178	
744.304196	91	8	1	1	0.8870583022	97.028039	2.045912484	0.9260485148				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-744.304196	0.8870583022	-2683.75206769783	
741.744196	91	8	1	1	0.8861129913	97.08574718	1.999384845	0.9148679764				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-741.744196	0.8861129913	-2733.15445229427	
739.184196	91	8	1	1	0.8851846997	97.14254706	1.953734026	0.9037189099				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-739.184196	0.8851846997	-2783.21238510787	
736.624196	91	8	1	1	0.884273088	97.198453	1.908943941	0.892603063				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-736.624196	0.884273088	-2834.08995645643	
734.064196	91	8	1	1	0.8833778274	97.25347891	1.864998946	0.8815221407				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-734.064196	0.8833778274	-2885.8087820502	
731.504196	91	8	1	1	0.882498599	97.30763836	1.821883829	0.8704778071				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-731.504196	0.882498599	-2938.39219792634	
728.944196	91	8	1	1	0.8816350942	97.36094453	1.779583784	0.8594716868				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-728.944196	0.8816350942	-2991.86417177647	
726.384196	91	8	1	1	0.8807870134	97.41341023	1.738084401	0.8485053661				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-726.384196	0.8807870134	-3046.24925924801	
723.824196	91	8	1	1	0.8799540663	97.46504797	1.697371641	0.8375803935				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-723.824196	0.8799540663	-3101.57346880105	
721.264196	91	8	1	1	0.8791359712	97.51586989	1.657431827	0.826698281				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-721.264196	0.8791359712	-3157.86245679139	
718.704196	91	8	1	1	0.8783324543	97.56588787	1.618251627	0.815860505				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-718.704196	0.8783324543	-3215.14355967961	
716.144196	91	8	1	1	0.8775432501	97.61511346	1.579818037	0.8050685072				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-716.144196	0.8775432501	-3273.4450949673	
713.584196	91	8	1	1	0.8767681004	97.66355794	1.542118369	0.7943236952				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-713.584196	0.8767681004	-3332.79543069643	
711.024196	91	8	1	1	0.8760067542	97.71123232	1.505140239	0.7836274433				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-711.024196	0.8760067542	-3393.22450464047	
708.464196	91	8	1	1	0.8752589675	97.75814735	1.468871554	0.7729810935				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-708.464196	0.8752589675	-3454.76320373588	
705.904196	91	8	1	1	0.8745245029	97.80431354	1.4333005	0.7623859559				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-705.904196	0.8745245029	-3517.4428597605	
703.344196	91	8	1	1	0.8738031292	97.84974116	1.39841553	0.7518433096				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-703.344196	0.8738031292	-3581.29641321495	
700.784196	91	8	1	1	0.8730946215	97.89444024	1.364205355	0.7413544029				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-700.784196	0.8730946215	-3646.3578648178	
698.224196	91	8	1	1	0.8723987606	97.93842061	1.330658933	0.7309204545				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-698.224196	0.8723987606	-3712.66210279251	
695.664196	91	8	1	1	0.871715333	97.98169189	1.297765458	0.7205426536				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-695.664196	0.871715333	-3780.24471711139	
693.104196	91	8	1	1	0.8710441303	98.02426348	1.265514355	0.7102221605				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-693.104196	0.8710441303	-3849.14322312947	
690.544196	91	8	1	1	0.8703849496	98.06614463	1.233895267	0.6999601073				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-690.544196	0.8703849496	-3919.39634838633	
687.984196	91	8	1	1	0.8697375927	98.10734436	1.202898046	0.6897575981				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-687.984196	0.8697375927	-3991.04331373586	
685.424196	91	8	1	1	0.8691018662	98.14787154	1.172512751	0.67961571				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-685.424196	0.8691018662	-4064.1261389981	
682.864196	91	8	1	1	0.8684775815	98.18773487	1.142729633	0.6695354926				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-682.864196	0.8684775815	-4138.68681808257	
680.304196	91	8	1	1	0.867864554	98.2269429	1.113539132	0.6595179695				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-680.304196	0.867864554	-4214.76868171522	
677.744196	91	8	1	1	0.8672626035	98.26550399	1.084931871	0.6495641379				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-677.744196	0.8672626035	-4292.41830939489	
675.184196	91	8	1	1	0.866671554	98.30342638	1.056898646	0.6396749693				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-675.184196	0.866671554	-4371.68216030342	
672.624196	91	8	1	1	0.8660912331	98.34071817	1.02943042	0.6298514098				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-672.624196	0.8660912331	-4452.60917541866	
670.064196	91	8	1	1	0.8655214725	98.3773873	1.00251832	0.6200943806				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-670.064196	0.8655214725	-4535.24980049616	
667.504196	91	8	1	1	0.8649621072	98.41344159	0.9761536297	0.610404778				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-667.504196	0.8649621072	-4619.65549548505	
664.944196	91	8	1	1	0.8644129758	98.44888874	0.9503277812	0.6007834741				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-664.944196	0.8644129758	-4705.88050514951	
662.384196	91	8	1	1	0.8638739202	98.48373633	0.9250323539	0.5912313168				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-662.384196	0.8638739202	-4793.98133839241	
659.824196	91	8	1	1	0.8633447857	98.5179918	0.9002590671	0.5817491302				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-659.824196	0.8633447857	-4884.01575467807	
657.264196	91	8	1	1	0.8628254205	98.55166251	0.8759997758	0.572337715				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-657.264196	0.8628254205	-4976.04286237454	
654.704196	91	8	1	1	0.8623156758	98.58475569	0.8522464658	0.5629978484				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-654.704196	0.8623156758	-5070.12592067536	
