T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
835.6558494	82	17	1	0.4884840465	0.4544950879	96.96944254	2.507214729	0.523342736	69.52794594	29.07491975	1.397134314							0	0	0	-835.6558494	0.4544950879	244.308311278992	
833.0958494	82	17	1	0.499312861	0.4647257106	96.89799858	2.5764427	0.5255587168	69.06549331	29.52259571	1.411910984							0	0	0	-833.0958494	0.4647257106	256.490199706291	
830.5358494	82	17	1	0.5096209591	0.4744795967	96.82576951	2.646400279	0.527830211	68.61412841	29.95956046	1.426311128							0	0	0	-830.5358494	0.4744795967	268.745445283658	
827.9758494	82	17	1	0.5194519805	0.4837971513	96.75271191	2.717133642	0.5301544461	68.1733785	30.38627101	1.440350491							0	0	0	-827.9758494	0.4837971513	281.047521223944	
825.4158494	82	17	1	0.5288451184	0.4927146973	96.67878104	2.788690043	0.5325289138	67.74279465	30.80316087	1.454044473							0	0	0	-825.4158494	0.4927146973	293.369505754093	
822.8558494	82	17	1	0.5378356712	0.5012649812	96.60393069	2.861117961	0.534951352	67.32195109	31.2106408	1.467408113							0	0	0	-822.8558494	0.5012649812	305.683935304515	
820.2958494	82	17	1	0.5464555269	0.5094776201	96.52811302	2.934467249	0.5374197269	66.91044387	31.60910003	1.480456103							0	0	0	-820.2958494	0.5094776201	317.963008165038	
817.7358494	82	17	1	0.55473356	0.517379467	96.45127849	3.008789289	0.5399322191	66.50789071	31.99890653	1.493202765							0	0	0	-817.7358494	0.517379467	330.178558849581	
815.1758494	82	17	1	0.5626959968	0.5249949471	96.37337562	3.084137168	0.5424872089	66.11392953	32.38040838	1.50566209							0	0	0	-815.1758494	0.5249949471	342.301884990391	
812.6158494	82	17	1	0.5703667213	0.5323463407	96.29435088	3.160565853	0.5450832634	65.72821764	32.75393462	1.517847743							0	0	0	-812.6158494	0.5323463407	354.303902181053	
810.0558494	82	17	1	0.5777675446	0.5394540309	96.21414848	3.238132391	0.5477191262	65.35043077	33.11979614	1.529773091							0	0	0	-810.0558494	0.5394540309	366.155095080804	
807.4958494	82	17	1	0.5849184394	0.5463367215	96.13271018	3.316896109	0.5503937075	64.98026217	33.4782866	1.541451228							0	0	0	-807.4958494	0.5463367215	377.825513784644	
804.9358494	82	17	1	0.5918377465	0.5530116273	96.04997509	3.396918838	0.5531060758	64.61742167	33.82968333	1.552895006							0	0	0	-804.9358494	0.5530116273	389.284782911806	
802.3758494	82	17	1	0.5985423558	0.5594946423	95.9658794	3.478265147	0.5558554509	64.26163484	34.17424809	1.564117068							0	0	0	-802.3758494	0.5594946423	400.502103077134	
799.8158494	82	17	1	0.6050478662	0.565800488	95.8803562	3.561002606	0.5586411987	63.91264218	34.51222794	1.575129881							0	0	0	-799.8158494	0.565800488	411.446251210055	
797.2558494	82	17	1	0.6113687273	0.5719428456	95.79333512	3.64520205	0.5614628266	63.57019831	34.84385591	1.585945775							0	0	0	-797.2558494	0.5719428456	422.085595791238	
794.6958494	82	17	1	0.6175183654	0.5779344732	95.70474213	3.730937889	0.5643199804	63.23407125	35.16935176	1.596576985							0	0	0	-794.6958494	0.5779344732	432.388106159083	
792.1358494	82	17	1	0.6235092957	0.5837873115	95.61449914	3.818288422	0.5672124427	62.90404175	35.48892256	1.607035691							0	0	0	-792.1358494	0.5837873115	442.321371400603	
789.5758494	82	17	1	0.6293532234	0.5895125783	95.52252367	3.907336195	0.5701401321	62.5799026	35.80276334	1.617334061							0	0	0	-789.5758494	0.5895125783	451.852640021701	
787.0158494	82	17	1	0.6350611343	0.5951208543	95.42872852	3.998168378	0.5731031046	62.2614581	36.1110576	1.627484305							0	0	0	-787.0158494	0.5951208543	460.28504670007	
786.9358494	82	17	1	0.6352376937	0.595294615	95.42576752	4.001036083	0.5731963999	62.2515968	36.12060369	1.627799507							0	0	0	-786.9358494	0.595294615	461.555432132746	
