T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
C	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
546.0643217	78	15	7	0	0	95.63066976	0.1610813392	4.208248901	78	15	7	0.001143711044	-0.0009626185364	-0.0001810925071	-819.2143217	0	154.031097642807	
546.0443217	78	15	7	0.0001303407471	0.000129784125	95.63029811	0.1610889707	4.208612922	77.99771322	15.00192443	7.000362342	0	0	0	-819.1943217	0.000129784125	154.173006672444	
546.0243217	78	15	7	0.0002605640666	0.0002594488996	95.62992666	0.161096644	4.208976699	77.99542533	15.00385047	7.000724198	0	0	0	-819.1743217	0.0002594488996	154.247608461666	
545.9843217	78	15	7	0.0005209991933	0.0005187597255	95.62918366	0.1611119425	4.209704396	77.99085131	15.00770068	7.001448014	0	0	0	-819.1343217	0.0005187597255	154.308832753508	
545.9043217	78	15	7	0.00104135455	0.00103683968	95.62769793	0.1611425095	4.211159562	77.9817055	15.01539989	7.002894614	0	0	0	-819.0543217	0.00103683968	154.492311362812	
545.7443217	78	15	7	0.002080648954	0.002071473595	95.62472782	0.1612035817	4.2140686	77.96342131	15.03079559	7.005783093	0	0	0	-818.8943217	0.002071473595	154.808989079189	
545.4243217	78	15	7	0.004153086863	0.004134156242	95.61879275	0.1613254331	4.219881814	77.92688379	15.06157453	7.011541679	0	0	0	-818.5743217	0.004134156242	155.468418283932	
544.7843217	78	15	7	0.008273582607	0.008233422073	95.6069432	0.1615679726	4.231488824	77.85393095	15.12308339	7.022985663	0	0	0	-817.9343217	0.008233422073	156.891736589532	
543.5043217	78	15	7	0.01640341899	0.0163141205	95.58335338	0.1620533822	4.254593242	77.70838426	15.24608401	7.045531728	0	0	0	-816.6543217	0.0163141205	159.802175271869	
540.9443217	78	15	7	0.03227836956	0.03206495274	95.53652573	0.1630109029	4.300463364	77.41905447	15.49151745	7.089428079	0	0	0	-814.0943217	0.03206495274	165.411586620004	
538.3843217	78	15	7	0.04765542009	0.04728537434	95.49017877	0.1639542399	4.345866986	77.13191332	15.73635606	7.131730623	0	0	0	-811.5343217	0.04728537434	171.106616886446	
535.8243217	78	15	7	0.06256163999	0.06200459263	95.44430647	0.1648839323	4.390809595	76.84686439	15.98065953	7.172476079	0	0	0	-808.9743217	0.06200459263	176.862929917675	
533.2643217	78	15	7	0.07702229718	0.07624985328	95.39890259	0.1658003829	4.435297026	76.56381927	16.22448044	7.211700291	0	0	0	-806.4143217	0.07624985328	182.678783829394	
530.7043217	78	15	7	0.09106069473	0.09004629397	95.35396122	0.1667039502	4.479334827	76.28269515	16.46786746	7.24943739	0	0	0	-803.8543217	0.09004629397	188.554415715016	
528.1443217	78	15	7	0.1046983617	0.1034171489	95.30947676	0.1675949515	4.522928286	76.00341439	16.71086568	7.28571993	0	0	0	-801.2943217	0.1034171489	194.490144704719	
525.5843217	78	15	7	0.1179552236	0.116383931	95.26544387	0.1684736657	4.56608246	75.72590419	16.9535168	7.320579008	0	0	0	-798.7343217	0.116383931	200.486357789318	
523.0243217	78	15	7	0.1308497531	0.1289665935	95.22185747	0.1693403356	4.608802194	75.45009622	17.19585939	7.354044386	0	0	0	-796.1743217	0.1289665935	206.543504287374	
520.4643217	78	15	7	0.1433991044	0.1411836735	95.17871269	0.1701951706	4.651092142	75.17592633	17.43792909	7.386144586	0	0	0	-793.6143217	0.1411836735	212.662088570539	
