T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
C	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
598.9391884	81	15	4	0	0	97.48253281	0.3845953365	2.132871854	81	15	4	0.001937231574	-0.001717794978	-0.0002194365966	-872.0891884	0	85.0153062505074	
598.9191884	81	15	4	0.0002420031749	0.0002351061132	97.48222475	0.3846735527	2.1331017	80.99612613	15.00343491	4.000438968	0	0	0	-872.0691884	0.0002351061132	85.1206355824318	
598.8991884	81	15	4	0.0004837100874	0.0004699216625	97.48191684	0.3847518362	2.133331325	80.99225227	15.00687027	4.000877464	0	0	0	-872.0491884	0.0004699216625	85.1961034992864	
598.8591884	81	15	4	0.0009667435089	0.0009391749914	97.48130099	0.3849082881	2.133790724	80.98450801	15.01373767	4.001754318	0	0	0	-872.0091884	0.0009391749914	85.2901568109127	
598.7791884	81	15	4	0.001931204744	0.001876089059	97.48006976	0.3852211104	2.134709126	80.96902937	15.02746471	4.003505921	0	0	0	-871.9291884	0.001876089059	85.4898275580769	
598.6191884	81	15	4	0.003853314422	0.003743168397	97.4776091	0.3858463691	2.136544532	80.93811197	15.05488703	4.007001004	0	0	0	-871.7691884	0.003743168397	85.9023824579227	
598.2991884	81	15	4	0.007670535385	0.007450583791	97.47269488	0.3870953619	2.140209755	80.87643573	15.10960543	4.013958841	0	0	0	-871.4491884	0.007450583791	86.8025453215459	
597.6591884	81	15	4	0.01518087433	0.01474282901	97.46290561	0.3895932736	2.147501112	80.75365715	15.21862308	4.02771977	0	0	0	-870.8091884	0.01474282901	88.6500031897104	
596.3791884	81	15	4	0.02977664947	0.02890681899	97.4434482	0.3945717408	2.16198006	80.5105136	15.43477332	4.054713085	0	0	0	-869.5291884	0.02890681899	92.2394963691674	
