T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALLI)	w(CU@ALLI)	w(LI@ALLI)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
902.5569966	90	6	4	0	0	97.59240587	0.1199791107	2.287615017	90	6	4							0.002416340258	-0.001871416517	-0.0005449237407	-902.5569966	0	31.4159605215354	
902.5369966	90	6	4	0.0006270069793	0.0006361856325	97.59189157	0.1200274348	2.288080999	89.99516773	6.003742535	4.001089733							0	0	0	-902.5369966	0.0006361856325	31.4587696778942	
902.5169966	90	6	4	0.001253177375	0.001271506718	97.59137747	0.1200757554	2.288546777	89.99033635	6.007484834	4.002178813							0	0	0	-902.5169966	0.001271506718	31.4992222668857	
902.4769966	90	6	4	0.002503294628	0.002539845819	97.59034981	0.1201723557	2.289477835	89.98067711	6.014967694	4.004355201							0	0	0	-902.4769966	0.002539845819	31.5767407980942	
902.3969966	90	6	4	0.004994393271	0.005067067649	97.58829673	0.120365424	2.291337851	89.96137178	6.029927508	4.008700709							0	0	0	-902.3969966	0.005067067649	31.7499803347951	
902.2369966	90	6	4	0.009933281285	0.01007683046	97.58420295	0.120751846	2.295045207	89.92279718	6.059847387	4.017355435							0	0	0	-902.2369966	0.01007683046	32.1055527773998	
901.9169966	90	6	4	0.0196621057	0.01994234597	97.57605412	0.1215234343	2.30242245	89.8458404	6.119616995	4.034542604							0	0	0	-901.9169966	0.01994234597	32.7873177243067	
901.2769966	90	6	4	0.03853111125	0.03906516209	97.55991572	0.1230634782	2.3170208	89.6926568	6.238924034	4.068419169							0	0	0	-901.2769966	0.03906516209	34.199333442527	
899.9969966	90	6	4	0.07407507002	0.07504489829	97.52825617	0.12613308	2.345610752	89.38914744	6.476622198	4.134230365							0	0	0	-899.9969966	0.07504489829	37.1472793645223	
897.4369966	90	6	4	0.1375317569	0.1391302701	97.46723953	0.1322404441	2.400520024	88.7931743	6.94832408	4.25850162							0	0	0	-897.4369966	0.1391302701	43.3234773078748	
894.8769966	90	6	4	0.1925225899	0.1944928466	97.4090536	0.138330356	2.452616042	88.21105447	7.415323498	4.373622034							0	0	0	-894.8769966	0.1944928466	49.8375108685088	
892.3169966	90	6	4	0.2406692265	0.242815677	97.35343529	0.1444241893	2.502140523	87.64188235	7.877780392	4.48033726							0	0	0	-892.3169966	0.242815677	56.7935300493207	
889.7569966	90	6	4	0.2832001633	0.2853726544	97.30016365	0.150539788	2.549296564	87.08482002	8.335869445	4.579310537							0	0	0	-889.7569966	0.2853726544	64.1889331105766	
887.1969966	90	6	4	0.3210649962	0.3231475428	97.2490484	0.1566916829	2.594259921	86.53910931	8.789752547	4.671138141							0	0	0	-887.1969966	0.3231475428	72.0206442363918	
884.6369966	90	6	4	0.3550089821	0.3569116873	97.19992359	0.1628917454	2.637184665	86.00406823	9.239574133	4.75635764							0	0	0	-884.6369966	0.3569116873	80.286428346696	
882.0769966	90	6	4	0.3856250843	0.387278218	97.15264293	0.1691496984	2.678207376	85.47908529	9.685459636	4.835455076							0	0	0	-882.0769966	0.387278218	88.9847819344848	
879.5169966	90	6	4	0.4133909893	0.4147405772	97.10707618	0.1754735169	2.717450308	84.96361297	10.12751584	4.908871185							0	0	0	-879.5169966	0.4147405772	98.1148056623911	
876.9569966	90	6	4	0.4386958868	0.4397003773	97.06310644	0.1818697465	2.755023816	84.45716093	10.5658323	4.977006761							0	0	0	-876.9569966	0.4397003773	107.676060489943	
874.3969966	90	6	4	0.4618601517	0.4624878633	97.02062802	0.1883437588	2.791028221	83.95928931	11.0004834	5.040227289							0	0	0	-874.3969966	0.4624878633	117.668480963511	
871.8369966	90	6	4	0.4831499945	0.4833771375	96.97954474	0.1948999492	2.825555312	83.46960297	11.4315302	5.09886683							0	0	0	-871.8369966	0.4833771375	128.092185947258	
869.2769966	90	6	4	0.5027885584	0.5025976869	96.93976863	0.2015419135	2.858689459	82.98774532	11.85902311	5.153231571							0	0	0	-869.2769966	0.5025976869	138.960810694188	
866.7169966	90	6	4	0.5209613675	0.5203400909	96.90122383	0.2082738401	2.890502326	82.5133724	12.28303478	5.203592824							0	0	0	-866.7169966	0.5203400909	150.243908112615	
864.1569966	90	6	4	0.5378352273	0.5367754337	96.86382534	0.2150954722	2.921079191	82.04623547	12.70353456	5.250229969							0	0	0	-864.1569966	0.5367754337	161.94969535354	
861.5969966	90	6	4	0.5535441839	0.5520410516	96.82750958	0.2220100802	2.950480341	81.58604325	13.12058609	5.293370661							0	0	0	-861.5969966	0.5520410516	174.100554399514	
859.0369966	90	6	4	0.5682067673	0.566258203	96.79221247	0.2290191751	2.978768357	81.13255011	13.53421473	5.333235163							0	0	0	-859.0369966	0.566258203	186.683135439583	
856.4769966	90	6	4	0.581925761	0.5795318857	96.75787436	0.2361239429	3.006001698	80.68552964	13.94444319	5.37002717							0	0	0	-856.4769966	0.5795318857	199.696977111803	
853.9169966	90	6	4	0.5947907686	0.5919534971	96.72443964	0.2433252981	3.032235058	80.24477215	14.35129255	5.403935306							0	0	0	-853.9169966	0.5919534971	213.141339296803	
851.3569966	90	6	4	0.6068802908	0.6036029877	96.69185638	0.2506239292	3.05751969	79.81008251	14.75478305	5.435134448							0	0	0	-851.3569966	0.6036029877	227.015159390828	
848.7969966	90	6	4	0.6182634186	0.6145506146	96.66007598	0.2580203364	3.08190368	79.38127832	15.15493477	5.463786911							0	0	0	-848.7969966	0.6145506146	241.317038797008	
846.2369966	90	6	4	0.6290012213	0.6248583792	96.62905295	0.2655148636	3.105432189	78.95818836	15.55176814	5.490043501							0	0	0	-846.2369966	0.6248583792	256.045228373766	
843.6769966	90	6	4	0.6391478935	0.6345812146	96.59874461	0.2731077259	3.128147667	78.54065123	15.94530431	5.514044464							0	0	0	-843.6769966	0.6345812146	271.197621143689	
841.1169966	90	6	4	0.648751708	0.6437679716	96.56911092	0.2807990322	3.15009005	78.12851421	16.33556545	5.535920336							0	0	0	-841.1169966	0.6437679716	286.771751482703	
838.5569966	90	6	4	0.6578558123	0.6524622428	96.54011426	0.2885888046	3.171296932	77.72163235	16.72257493	5.555792715							0	0	0	-838.5569966	0.6524622428	302.76479459106	
