T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALLI)	w(CU@ALLI)	w(LI@ALLI)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
900.8234935	92	3	5	0	0	97.10134405	0.04169497664	2.856960976	92	3	5							0.00168989847	-0.0009800479329	-0.0007098505369	-900.8234935	0	30.1854591591361	
900.8034935	92	3	5	0.000635854061	0.0006621957061	97.10065491	0.04170822128	2.857636866	91.99662041	3.001960044	5.001419549							0	0	0	-900.8034935	0.0006621957061	30.21964409315	
900.7834935	92	3	5	0.001271012469	0.001323643172	97.09996598	0.04172146505	2.858312557	91.9932412	3.003920332	5.002838467							0	0	0	-900.7834935	0.001323643172	30.2532000934686	
900.7434935	92	3	5	0.002539325825	0.002644380544	97.09858872	0.04174794396	2.859663337	91.98648437	3.007841235	5.005674392							0	0	0	-900.7434935	0.002644380544	30.3194609050038	
900.6634935	92	3	5	0.005067891436	0.005277177199	97.09583663	0.04180087362	2.862362499	91.97297661	3.015684763	5.011338628							0	0	0	-900.6634935	0.005277177199	30.4641431856677	
900.5034935	92	3	5	0.01008755285	0.01050262965	97.09034451	0.04190695823	2.867748535	91.94597048	3.031397568	5.022631956							0	0	0	-900.5034935	0.01050262965	30.7600432208357	
900.1834935	92	3	5	0.01999585367	0.02081269798	97.07940108	0.0421190337	2.87847989	91.89203645	3.062870386	5.045093166							0	0	0	-900.1834935	0.02081269798	31.3297610955971	
899.5434935	92	3	5	0.03929439474	0.04087647858	97.05768012	0.04254358826	2.899776294	91.78444505	3.126045666	5.08950928							0	0	0	-899.5434935	0.04087647858	32.5023065393488	
898.2634935	92	3	5	0.07594787742	0.07891786622	97.01488609	0.04339513497	2.941718778	91.570298	3.253344118	5.176357882							0	0	0	-898.2634935	0.07891786622	34.9294482716405	
895.7034935	92	3	5	0.1424008336	0.1476509036	96.93176423	0.04511258548	3.023123189	91.14567904	3.511870033	5.342450926							0	0	0	-895.7034935	0.1476509036	39.9616195265142	
893.1434935	92	3	5	0.2011150589	0.2080991158	96.85174825	0.04685981766	3.101391934	90.72503651	3.776039019	5.49892447							0	0	0	-893.1434935	0.2080991158	45.2102466259228	
890.5834935	92	3	5	0.253434179	0.2617151127	96.77464845	0.04864696944	3.176704581	90.30743143	4.046227267	5.646341302							0	0	0	-890.5834935	0.2617151127	50.7548494534301	
888.0234935	92	3	5	0.3003928484	0.3096173264	96.70031285	0.05048315247	3.249204002	89.89204096	4.322775933	5.785183107							0	0	0	-888.0234935	0.3096173264	56.6029147812011	
885.4634935	92	3	5	0.3428024305	0.3526827229	96.62861712	0.05237649395	3.319006384	89.47815573	4.605975878	5.915868394							0	0	0	-885.4634935	0.3526827229	62.7646460261033	
882.9034935	92	3	5	0.3813082467	0.3916087956	96.55945814	0.05433430338	3.386207555	89.06517129	4.896063953	6.038764755							0	0	0	-882.9034935	0.3916087956	69.2537162863873	
880.3434935	92	3	5	0.41643025	0.4269575639	96.49274883	0.0563631869	3.450887988	88.65258099	5.193219824	6.154199185							0	0	0	-880.3434935	0.4269575639	76.0871238247865	
877.7834935	92	3	5	0.4485924435	0.4591873649	96.42841406	0.05846912359	3.513116818	88.23996983	5.497563382	6.262466786							0	0	0	-877.7834935	0.4591873649	83.2849862421737	
875.2234935	92	3	5	0.4781445121	0.4886762059	96.36638737	0.06065751492	3.572955113	87.82700888	5.809152964	6.363838154							0	0	0	-875.2234935	0.4886762059	90.8703427253232	
872.6634935	92	3	5	0.5053779232	0.5157391288	96.30660824	0.06293321227	3.630458548	87.41345059	6.127984051	6.45856536							0	0	0	-872.6634935	0.5157391288	98.8687947196594	
870.1034935	92	3	5	0.5305381498	0.540641378	96.2490199	0.0653005373	3.68567956	86.99912292	6.453989755	6.546887323							0	0	0	-870.1034935	0.540641378	107.308199646712	
867.5434935	92	3	5	0.5538339435	0.5636083843	96.19356761	0.06776328888	3.738669102	86.58392461	6.78704161	6.629033781							0	0	0	-867.5434935	0.5636083843	116.218332739786	
864.9834935	92	3	5	0.5754445193	0.5848334952	96.14019722	0.07032474986	3.789478027	86.1678194	7.126951974	6.705228629							0	0	0	-864.9834935	0.5848334952	125.630452880434	
862.4234935	92	3	5	0.5955251308	0.6044839724	96.08885419	0.07298769231	3.83815812	85.75083013	7.473477464	6.775692408							0	0	0	-862.4234935	0.6044839724	135.576890568948	
859.8634935	92	3	5	0.6142114373	0.622705692	96.03948277	0.07575438535	3.884762844	85.33303238	7.826323533	6.840644085							0	0	0	-859.8634935	0.622705692	146.090608339688	
857.3034935	92	3	5	0.6316229403	0.6396268462	95.99202558	0.07862660653	3.929347816	84.91454782	8.185149999	6.900302181							0	0	0	-857.3034935	0.6396268462	157.204766032851	
854.7434935	92	3	5	0.6478657005	0.6553608769	95.9464233	0.08160565806	3.97197104	84.49553728	8.549577382	6.954885343							0	0	0	-854.7434935	0.6553608769	168.952292826139	
852.1834935	92	3	5	0.6630344954	0.6700088114	95.90261467	0.08469238815	4.012692939	84.07619378	8.919193792	7.004612431							0	0	0	-852.1834935	0.6700088114	181.365478131426	
849.6234935	92	3	5	0.6772145386	0.6836611322	95.86053656	0.08788721742	4.051576219	83.65673561	9.29356216	7.049702232							0	0	0	-849.6234935	0.6836611322	194.475594805593	
847.0634935	92	3	5	0.6904828558	0.6963992807	95.82012424	0.09119016982	4.088685591	83.2373996	9.672227537	7.090372865							0	0	0	-847.0634935	0.6963992807	208.312555821159	
844.5034935	92	3	5	0.7029093913	0.708296875	95.78131169	0.09460090706	4.124087399	82.81843478	10.05472423	7.126840993							0	0	0	-844.5034935	0.708296875	222.682894388527	
843.8634935	92	3	5	0.7058920593	0.7111478666	95.7718508	0.09547037218	4.132678824	82.71378114	10.1508925	7.135326362							0	0	0	-843.8634935	0.7111478666	226.191381767766	
843.7034935	92	3	5	0.7066309679	0.7118539118	95.76949897	0.09568858899	4.134812446	82.68763179	10.17495621	7.137412002							0	0	0	-843.7034935	0.7118539118	227.927618855545	
843.6634935	92	3	5	0.7068144342	0.7120291555	95.76891353	0.095743425	4.135343043	82.68108646	10.18098567	7.137927871							0	0	0	-843.6634935	0.7120291555	227.901510123415	
843.6434935	92	3	5	0.7069063667	0.7121169807	95.7686204	0.09577077744	4.135608827	82.67781679	10.18399667	7.138186542							0	0	0	-843.6434935	0.7121169807	227.947766332468	
843.6394965	92	3	5	0.7069247188	0.712134512	95.76856184	0.09577624643	4.135661918	82.67716328	10.18459854	7.138238184	81.86214417	0	18.13785583				0	0	0	-843.6394965	0.712134512	221.527073220301	
843.6134935	92	3	5	0.7072006293	0.7122945059	95.76881481	0.0958988057	4.135286383	82.66951542	10.19316435	7.137320234	81.86213714	0	18.13786286				0	0	0	-843.6134935	0.7122945059	162.671100012248	
843.5934935	92	3	5	0.707412547	0.7124173686	95.76900931	0.09599311741	4.134997576	82.66363421	10.19975148	7.136614307	81.86213173	0	18.13786827				0	0	0	-843.5934935	0.7124173686	162.913874278543	
843.5534935	92	3	5	0.7078354858	0.7126625052	95.76939822	0.09618182203	4.13441996	82.65187739	10.21291977	7.135202837	81.86212089	0	18.13787911				0	0	0	-843.5534935	0.7126625052	163.410619790659	
843.4734935	92	3	5	0.7086779062	0.7131506638	95.77017557	0.0965596037	4.133264827	82.62838275	10.23923595	7.132381304	81.86209917	0	18.13790083				0	0	0	-843.4734935	0.7131506638	164.603768575629	
843.3134935	92	3	5	0.7103442898	0.7141143435	95.77172839	0.09731665245	4.130954953	82.58146948	10.29178662	7.126743897	81.86205551	0	18.13794449				0	0	0	-843.3134935	0.7141143435	167.149708234781	
842.9934935	92	3	5	0.7136197805	0.7160039797	95.7748265	0.09883671712	4.126336781	82.48794452	10.39656396	7.115491522	81.86196737	0	18.13803263				0	0	0	-842.9934935	0.7160039797	171.77733008781	
842.3534935	92	3	5	0.7199410804	0.7196311386	95.7809925	0.1019007863	4.117106718	82.30208691	10.60483721	7.093075888	81.86178778	0	18.13821222				0	0	0	-842.3534935	0.7196311386	181.595363223076	
841.0734935	92	3	5	0.7317426147	0.7263290952	95.79320301	0.1081253426	4.098671651	81.93502931	11.01637509	7.048595597	81.8614154	0	18.1385846				0	0	0	-841.0734935	0.7263290952	202.737443918702	
838.5134935	92	3	5	0.752467792	0.7378241524	95.81713325	0.1209655606	4.06190119	81.21869876	11.82030483	6.960996413	81.86061825	0	18.13938175				0	0	0	-838.5134935	0.7378241524	249.008889933336	
835.9534935	92	3	5	0.7701010012	0.7472827486	95.84039959	0.1343378679	4.02526254	80.52460122	12.60026239	6.875136395	81.85975203	0	18.14024797				0	0	0	-835.9534935	0.7472827486	300.538474678478	
833.3934935	92	3	5	0.7853087608	0.7551500864	95.86299011	0.1482554801	3.988754406	79.85113529	13.35793386	6.790930851	81.85881764	0	18.14118236				0	0	0	-833.3934935	0.7551500864	359.323405249986	
830.8334935	92	3	5	0.7985784286	0.7617515652	95.88489234	0.1627321618	3.952375496	79.19687271	14.09482541	6.708301884	81.85781595	0	18.14218405				0	0	0	-830.8334935	0.7617515652	426.311892430887	
828.2734935	92	3	5	0.810274652	0.7673305417	95.90609324	0.1777822375	3.91612452	78.56053432	14.81228806	6.627177618	81.85674782	0	18.14325218				0	0	0	-828.2734935	0.7673305417	502.635519826365	
