T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
892.4648831	93	6	1	0.6499834714	0.6357010596	98.38721695	0.862802534	0.7499805164	83.59931341	14.96440294	1.43628365										0	0	0	-892.4648831	0.6357010596	112.916865027523	
889.9048831	93	6	1	0.6716792949	0.6570469117	98.33646561	0.9107851146	0.7527492728	82.77612737	15.75017711	1.473695516										0	0	0	-889.9048831	0.6570469117	128.488600379297	
887.3448831	93	6	1	0.6907858931	0.675865694	98.28597079	0.9584669133	0.7555622925	81.97800522	16.51230769	1.509687085										0	0	0	-887.3448831	0.675865694	145.116518491396	
884.7848831	93	6	1	0.7077343445	0.6925778364	98.23568204	1.005898127	0.7584198369	81.2047621	17.25099259	1.544245316										0	0	0	-884.7848831	0.6925778364	162.763830121181	
882.2248831	93	6	1	0.7228694185	0.7075197047	98.18555181	1.053128187	0.761320003	80.45597463	17.96665038	1.577374982										0	0	0	-882.2248831	0.7075197047	181.383710608094	
879.6648831	93	6	1	0.7364695715	0.7209630664	98.1355351	1.100205317	0.7642595835	79.73103521	18.65986931	1.609095486										0	0	0	-879.6648831	0.7209630664	200.920708639024	
877.1048831	93	6	1	0.7487616768	0.7331294301	98.0855891	1.147176222	0.7672346758	79.02920087	19.3313614	1.639437732										0	0	0	-877.1048831	0.7331294301	221.312201772059	
874.5448831	93	6	1	0.7599320484	0.7442007764	98.03567301	1.19408589	0.7702411015	78.34963565	19.9819231	1.668441249										0	0	0	-874.5448831	0.7442007764	242.489839088728	
871.9848831	93	6	1	0.7701348052	0.7543277015	97.98574782	1.240977492	0.7732746852	77.69144561	20.6124027	1.696151695										0	0	0	-871.9848831	0.7543277015	264.380890368348	
869.4248831	93	6	1	0.779498295	0.7636356717	97.93577621	1.287892359	0.7763314315	77.05370706	21.22367417	1.722618764										0	0	0	-869.4248831	0.7636356717	286.951064481136	
866.8648831	93	6	1	0.7881279787	0.7722276521	97.88572208	1.334872016	0.7794059086	76.43548622	21.81662263	1.747891149										0	0	0	-866.8648831	0.7722276521	310.025618979158	
864.3048831	93	6	1	0.7961190692	0.7801971616	97.83555152	1.381950071	0.7824984047	75.83586483	22.39210618	1.772028995										0	0	0	-864.3048831	0.7801971616	333.552379653309	
861.7448831	93	6	1	0.8035459448	0.7876168087	97.78523114	1.429164912	0.7856039496	75.25393849	22.95098	1.795081513										0	0	0	-861.7448831	0.7876168087	357.522308918307	
859.1848831	93	6	1	0.8104741466	0.7945507763	97.73472888	1.476551211	0.7887199084	74.68883439	23.49406464	1.817100976										0	0	0	-859.1848831	0.7945507763	381.813352031755	
856.6248831	93	6	1	0.8169598273	0.8010540794	97.68401373	1.524142278	0.791843997	74.1397146	24.02214705	1.838138344										0	0	0	-856.6248831	0.8010540794	406.346706025616	
854.0648831	93	6	1	0.8230513315	0.8071741068	97.63305554	1.5719702	0.794974259	73.60577954	24.53597758	1.85824288										0	0	0	-854.0648831	0.8071741068	431.044730682866	
851.5048831	93	6	1	0.8287904787	0.8129518723	97.58182498	1.620065983	0.7981090415	73.0862697	25.03626839	1.877461909										0	0	0	-851.5048831	0.8129518723	455.831244828252	
848.9448831	93	6	1	0.8342136083	0.818423035	97.53029335	1.668459685	0.8012469673	72.58046628	25.52369305	1.895840671										0	0	0	-848.9448831	0.818423035	480.63178561804	
846.3848831	93	6	1	0.8393524361	0.8236187354	97.47843254	1.717180555	0.8043869093	72.08769074	25.998887	1.913422258										0	0	0	-846.3848831	0.8236187354	505.37382487149	
843.8248831	93	6	1	0.8442347591	0.828566284	97.42621488	1.766257153	0.8075279649	71.60730394	26.46244845	1.930247602										0	0	0	-843.8248831	0.828566284	529.986935517929	
841.2648831	93	6	1	0.8488850393	0.8332897313	97.37361309	1.815717481	0.8106694323	71.13870469	26.91493981	1.946355506										0	0	0	-841.2648831	0.8332897313	554.402917725643	
838.7048831	93	6	1	0.8533248881	0.8378103418	97.32060012	1.86558909	0.8138107895	70.68132807	27.35688923	1.961782702										0	0	0	-838.7048831	0.8378103418	578.555922545136	
836.1448831	93	6	1	0.8575734719	0.8421469896	97.26714913	1.915899194	0.8169516748	70.23464365	27.78879241	1.976563934										0	0	0	-836.1448831	0.8421469896	602.382541551381	
833.5848831	93	6	1	0.8616478504	0.8463164905	97.21323336	1.966674775	0.8200918698	69.79815368	28.21111428	1.990732046										0	0	0	-833.5848831	0.8463164905	625.821695493563	
831.0248831	93	6	1	0.8655632657	0.8503338838	97.15882604	2.017942678	0.8232312848	69.37139071	28.62429119	2.004318093										0	0	0	-831.0248831	0.8503338838	648.814931937873	
828.4648831	93	6	1	0.86933338	0.8542126658	97.10390034	2.069729712	0.8263699449	68.95391644	29.02873214	2.017351427										0	0	0	-828.4648831	0.8542126658	671.306425869404	
825.9048831	93	6	1	0.8729704839	0.857964993	97.04842928	2.122062736	0.8295079794	68.54531933	29.42482086	2.029859811										0	0	0	-825.9048831	0.857964993	693.242806523021	
823.3448831	93	6	1	0.8764856706	0.8616018533	96.99238564	2.174968746	0.8326456118	68.14521307	29.8129174	2.041869524										0	0	0	-823.3448831	0.8616018533	714.573340989493	
820.7848831	93	6	1	0.8798889856	0.8651332126	96.93574188	2.228474964	0.8357831517	67.75323483	30.19335971	2.053405458										0	0	0	-820.7848831	0.8651332126	735.249881166617	
818.2248831	93	6	1	0.8831895558	0.8685681414	96.8784701	2.282608914	0.8389209877	67.36904372	30.56646507	2.064491215										0	0	0	-818.2248831	0.8685681414	755.22689720053	
815.6648831	93	6	1	0.8863957001	0.8719149232	96.82054191	2.337398511	0.8420595821	66.99231932	30.93253148	2.075149201										0	0	0	-815.6648831	0.8719149232	774.461501640966	
813.1048831	93	6	1	0.8895150252	0.8751811489	96.7619284	2.392872131	0.8451994657	66.62276027	31.29183902	2.085400715										0	0	0	-813.1048831	0.8751811489	792.913405026284	
810.5448831	93	6	1	0.8925545095	0.8783737987	96.70260007	2.449058698	0.8483412342	66.26008303	31.64465094	2.095266033										0	0	0	-810.5448831	0.8783737987	810.544930338941	
807.9848831	93	6	1	0.8955205749	0.8814993135	96.6425267	2.505987757	0.8514855458	65.90402062	31.99121489	2.104764488										0	0	0	-807.9848831	0.8814993135	827.321039613515	
805.4248831	93	6	1	0.8984191509	0.8845636572	96.58167732	2.563689556	0.8546331187	65.5543216	32.33176386	2.113914543										0	0	0	-805.4248831	0.8845636572	843.209246346836	
802.8648831	93	6	1	0.9012557301	0.8875723722	96.52002014	2.622195128	0.85778473	65.21074895	32.66651719	2.122733868										0	0	0	-802.8648831	0.8875723722	858.17967050359	
800.3048831	93	6	1	0.9040354171	0.8905306272	96.45752242	2.681536367	0.860941215	64.87307918	32.99568142	2.131239402										0	0	0	-800.3048831	0.8905306272	872.20504409906	
797.7448831	93	6	1	0.9067629722	0.8934432605	96.39415042	2.741746115	0.8641034672	64.54110145	33.31945113	2.13944742										0	0	0	-797.7448831	0.8934432605	885.260667547555	
795.1848831	93	6	1	0.9094428494	0.8963148178	96.32986931	2.802858247	0.8672724391	64.21461676	33.63800965	2.147373592										0	0	0	-795.1848831	0.8963148178	897.324380877458	
792.6248831	93	6	1	0.9120792314	0.8991495867	96.2646431	2.864907757	0.8704491428	63.89343718	33.95152977	2.155033044										0	0	0	-792.6248831	0.8991495867	908.376521326142	
790.0648831	93	6	1	0.9146760595	0.9019516271	96.19843449	2.927930853	0.8736346524	63.57738521	34.26017438	2.162440408										0	0	0	-790.0648831	0.9019516271	918.400026216506	
787.5048831	93	6	1	0.9172370616	0.9047247984	96.13120485	2.991965048	0.876830106	63.2662931	34.56409702	2.169609877										0	0	0	-787.5048831	0.9047247984	927.380300056018	
784.9448831	93	6	1	0.9197657772	0.907472785	96.06291403	3.057049262	0.8800367082	62.96000231	34.86344243	2.176555258										0	0	0	-784.9448831	0.907472785	935.305210567908	
782.3848831	93	6	1	0.9222655796	0.9101991186	95.99352034	3.123223924	0.8832557341	62.65836296	35.15834702	2.183290013										0	0	0	-782.3848831	0.9101991186	941.062070279905	
782.0648831	93	6	1	0.9225766279	0.9105390666	95.98476746	3.13157286	0.8836596784	62.62097976	35.19490152	2.184118721										0	0	0	-782.0648831	0.9105390666	943.561394861959	
781.9048831	93	6	1	0.9227315674	0.9107084365	95.98038335	3.135755512	0.8838611421	62.60231284	35.21315619	2.184530974										0	0	0	-781.9048831	0.9107084365	947.174463341089	
781.8848831	93	6	1	0.9227508774	0.910729545	95.97983491	3.136278826	0.8838862672	62.5999805	35.21543714	2.184582352										0	0	0	-781.8848831	0.910729545	944.83776825689	
781.8806384	93	6	1	0.9227549889	0.9107340402	95.97971853	3.136389851	0.8838916174	62.5994856	35.21592112	2.184593283	43.66113616	54.84131265	1.497551188							0	0	0	-781.8806384	0.9107340402	937.449093249499	
781.8548831	93	6	1	0.9242320441	0.9113226785	95.98145863	3.133189396	0.8853519729	62.60085087	35.21216631	2.18698282	43.66113616	54.84131265	1.497551188							0	0	0	-781.8548831	0.9113226785	43.8473591648613	
781.8348831	93	6	1	0.9253747355	0.9117780565	95.98280538	3.130708995	0.886485626	62.60190965	35.20925378	2.188836564	43.66113616	54.84131265	1.497551188							0	0	0	-781.8348831	0.9117780565	43.993973573847	
781.7948831	93	6	1	0.9276489819	0.9126842218	95.98548661	3.125761675	0.8887517196	62.60402257	35.20343855	2.19253888	43.66113616	54.84131265	1.497551188							0	0	0	-781.7948831	0.9126842218	44.3285223685592	
781.7148831	93	6	1	0.9321442882	0.9144740581	95.99080105	3.115919525	0.8932794205	62.60823105	35.19184543	2.199923519	43.66113616	54.84131265	1.497551188							0	0	0	-781.7148831	0.9144740581	45.0115645290557	
781.5548831	93	6	1	0.9409564347	0.9179806619	96.00124155	3.096440946	0.9023174995	62.61658072	35.16880484	2.214614439	43.66113616	54.84131265	1.497551188							0	0	0	-781.5548831	0.9179806619	46.2870948092595	
781.2348831	93	6	1	0.9578917058	0.9247101947	96.02139623	3.058275219	0.9203285503	62.63302238	35.12328297	2.243694649	43.66113616	54.84131265	1.497551188							0	0	0	-781.2348831	0.9247101947	48.892754373498	
780.5948831	93	6	1	0.9893228366	0.9371675102	96.05899753	2.984881744	0.9561207307	62.66496029	35.03430518	2.300734527	43.66113616	54.84131265	1.497551188							0	0	0	-780.5948831	0.9371675102	54.0123407779352	
780.4348831	93	6	1	0.9967272854	0.9400961823	96.06787076	2.967102656	0.9650265888	62.67276375	35.01245899	2.314777258	43.66113616	54.84131265	1.497551188							0	0	0	-780.4348831	0.9400961823	55.277790047063	
780.3948831	93	6	1	0.9985523909	0.9408177243	96.07005771	2.962691635	0.967250659	62.67470401	35.00702094	2.318275055	43.66113616	54.84131265	1.497551188							0	0	0	-780.3948831	0.9408177243	55.5975937186855	
780.3748831	93	6	1	0.9994611227	0.941176935	96.07114654	2.960491117	0.968362346	62.67567254	35.00430541	2.320022053	43.66113616	54.84131265	1.497551188							0	0	0	-780.3748831	0.941176935	81.1697944736461	
780.3548831	93	6	1	1	0.9413853537	96.07204649	2.958932789	0.9690207179				43.66113616	54.84131265	1.497551188										-780.3548831	0.9413853537	-1834.6833912895	
780.3448831	93	6	1	1	0.9413797443	96.0723593	2.958623497	0.9690172028				43.66113616	54.84131265	1.497551188										-780.3448831	0.9413797443	-1781.34998814665	
780.3248831	93	6	1	1	0.9413684995	96.07298536	2.958003749	0.9690108882				43.66113616	54.84131265	1.497551188										-780.3248831	0.9413684995	-1778.78979253456	
780.2848831	93	6	1	1	0.9413460171	96.07423713	2.956764609	0.968998266				43.66113616	54.84131265	1.497551188										-780.2848831	0.9413460171	-1779.56031714063	
780.2048831	93	6	1	1	0.9413010819	96.07673919	2.954287774	0.9689730342				43.66113616	54.84131265	1.497551188										-780.2048831	0.9413010819	-1781.11706889163	
780.0448831	93	6	1	1	0.9412113287	96.0817375	2.949339871	0.9689226292				43.66113616	54.84131265	1.497551188										-780.0448831	0.9412113287	-1784.22456204259	
779.7248831	93	6	1	1	0.941032291	96.09171086	2.939467083	0.9688220534				43.66113616	54.84131265	1.497551188										-779.7248831	0.941032291	-1790.46423865793	
779.0848831	93	6	1	1	0.9406760812	96.11156496	2.91981321	0.9686218338				43.66113616	54.84131265	1.497551188										-779.0848831	0.9406760812	-1803.01427408841	
777.8048831	93	6	1	1	0.9399710505	96.15090564	2.880869272	0.9682250897				43.66113616	54.84131265	1.497551188										-777.8048831	0.9399710505	-1828.40897149136	
775.2448831	93	6	1	1	0.938589991	96.22814019	2.804413559	0.9674462508				43.66113616	54.84131265	1.497551188										-775.2448831	0.938589991	-1879.9646775031	
772.6848831	93	6	1	1	0.9372465561	96.30348893	2.729824661	0.9666864064				43.66113616	54.84131265	1.497551188										-772.6848831	0.9372465561	-1932.48352750012	
770.1248831	93	6	1	1	0.9359395494	96.37700213	2.657052799	0.9659450724				43.66113616	54.84131265	1.497551188										-770.1248831	0.9359395494	-1986.21619682803	
767.5648831	93	6	1	1	0.9346678251	96.4487282	2.586050043	0.9652217605				43.66113616	54.84131265	1.497551188										-767.5648831	0.9346678251	-2041.19734248052	
765.0048831	93	6	1	1	0.9334302864	96.5187138	2.516770196	0.964516				43.66113616	54.84131265	1.497551188										-765.0048831	0.9334302864	-2097.46396471883	
762.4448831	93	6	1	1	0.9322258829	96.58700396	2.449168699	0.963827337				43.66113616	54.84131265	1.497551188										-762.4448831	0.9322258829	-2155.05418392642	
759.8848831	93	6	1	1	0.9310536076	96.65364211	2.383202559	0.9631553335				43.66113616	54.84131265	1.497551188										-759.8848831	0.9310536076	-2214.0078288653	
757.3248831	93	6	1	1	0.9299124952	96.71867017	2.318830266	0.9624995668				43.66113616	54.84131265	1.497551188										-757.3248831	0.9299124952	-2274.3664203607	
754.7648831	93	6	1	1	0.9288016194	96.78212864	2.256011731	0.9618596283				43.66113616	54.84131265	1.497551188										-754.7648831	0.9288016194	-2335.90189279593	
753.4848831	93	6	1	1	0.9282572388	96.81328157	2.225172987	0.9615454468				43.66113616	54.84131265	1.497551188										-753.4848831	0.9282572388	-2367.17147671124	
752.8448831	93	6	1	1	0.9279877685	96.82871604	2.209894137	0.9613898195				43.66113616	54.84131265	1.497551188										-752.8448831	0.9279877685	-2382.99101561581	
752.5248831	93	6	1	1	0.9278537063	96.83639805	2.202289591	0.9613123549				43.66113616	54.84131265	1.497551188										-752.5248831	0.9278537063	-2390.94380985326	
752.3648831	93	6	1	1	0.9277868428	96.84023028	2.19849601	0.96127371				43.66113616	54.84131265	1.497551188										-752.3648831	0.9277868428	-2394.9570474568	
752.3448831	93	6	1	1	0.9277784928	96.8407089	2.198022219	0.9612688837				43.66113616	54.84131265	1.497551188										-752.3448831	0.9277784928	-2395.43542300351	
752.3254426	93	6	1	1	0.9277703779	96.84117404	2.197561769	0.9612641931				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-752.3254426	0.9277703779	-2419.00153872912	
752.3148831	93	6	1	1	0.9277660351	96.8414262	2.197356132	0.9612176672				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-752.3148831	0.9277660351	-2431.58667863321	
752.2948831	93	6	1	1	0.9277578106	96.84190376	2.196966693	0.961129547				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-752.2948831	0.9277578106	-2431.93623776875	
752.2548831	93	6	1	1	0.9277413652	96.8428587	2.19618799	0.9609533111				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-752.2548831	0.9277413652	-2432.63644388325	
752.1748831	93	6	1	1	0.9277084884	96.84476787	2.194631278	0.9606008567				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-752.1748831	0.9277084884	-2434.02727828815	
752.0148831	93	6	1	1	0.9276427915	96.84858335	2.191520629	0.9598960179				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-752.0148831	0.9276427915	-2436.82603465536	
751.6948831	93	6	1	1	0.9275116235	96.85620296	2.185310415	0.9584866224				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-751.6948831	0.9275116235	-2442.42751548294	
751.0548831	93	6	1	1	0.9272501882	96.87139682	2.172934204	0.9556689724				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-751.0548831	0.9272501882	-2453.67643659089	
749.7748831	93	6	1	1	0.926730898	96.90160402	2.148357634	0.9500383426				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-749.7748831	0.926730898	-2476.35512050857	
747.2148831	93	6	1	1	0.9257064666	96.96130329	2.099900101	0.938796604				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-747.2148831	0.9257064666	-2522.18205755453	
744.6548831	93	6	1	1	0.9247005713	97.02006217	2.052355374	0.9275824579				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-744.6548831	0.9247005713	-2568.60055744381	
742.0948831	93	6	1	1	0.9237128326	97.07789592	2.005706338	0.9163977457				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-742.0948831	0.9237128326	-2615.76103322516	
739.5348831	93	6	1	1	0.9227428827	97.13481937	1.959936367	0.9052442637				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-739.5348831	0.9227428827	-2663.68326852474	
736.9748831	93	6	1	1	0.921790366	97.19084693	1.915029307	0.8941237644				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-736.9748831	0.921790366	-2712.38825231024	
734.4148831	93	6	1	1	0.920854938	97.24599259	1.870969454	0.8830379586				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-734.4148831	0.920854938	-2761.89700825768	
731.8548831	93	6	1	1	0.9199362649	97.30026995	1.827741539	0.8719885159				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-731.8548831	0.9199362649	-2812.23225847443	
729.2948831	93	6	1	1	0.9190340237	97.35369223	1.7853307	0.8609770663				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-729.2948831	0.9190340237	-2863.41700716036	
726.7348831	93	6	1	1	0.9181479009	97.40627232	1.743722474	0.8500052012				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-726.7348831	0.9181479009	-2915.47456781077	
724.1748831	93	6	1	1	0.9172775926	97.45802275	1.702902773	0.8390744743				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-724.1748831	0.9172775926	-2968.42950684567	
721.6148831	93	6	1	1	0.9164228039	97.50895573	1.662857871	0.8281864024				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-721.6148831	0.9164228039	-3022.30685569072	
719.0548831	93	6	1	1	0.9155832485	97.55908314	1.62357439	0.8173424669				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-719.0548831	0.9155832485	-3077.13236053387	
716.4948831	93	6	1	1	0.9147586483	97.60841661	1.58503928	0.8065441142				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-716.4948831	0.9147586483	-3132.93301938426	
713.9348831	93	6	1	1	0.9139487333	97.65696743	1.547239813	0.7957927563				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-713.9348831	0.9139487333	-3189.73625393124	
711.3748831	93	6	1	1	0.9131532408	97.70474666	1.510163563	0.7850897722				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-711.3748831	0.9131532408	-3247.57031850053	
708.8148831	93	6	1	1	0.9123719155	97.75176509	1.473798398	0.7744365083				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-708.8148831	0.9123719155	-3306.46500336301	
706.2548831	93	6	1	1	0.9116045091	97.79803325	1.438132466	0.763834279				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-706.2548831	0.9116045091	-3366.45042105871	
703.6948831	93	6	1	1	0.9108507798	97.84356145	1.403154184	0.7532843676				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-703.6948831	0.9108507798	-3427.55758514308	
701.1348831	93	6	1	1	0.9101104922	97.88835974	1.368852229	0.7427880266				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-701.1348831	0.9101104922	-3489.81879471496	
698.5748831	93	6	1	1	0.909383417	97.932438	1.335215525	0.7323464787				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-698.5748831	0.909383417	-3553.26795314553	
696.0148831	93	6	1	1	0.908669331	97.97580585	1.302233235	0.7219609171				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-696.0148831	0.908669331	-3617.93900193811	
693.4548831	93	6	1	1	0.9079680162	98.01847274	1.269894753	0.711632506				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-693.4548831	0.9079680162	-3683.86724518864	
690.8948831	93	6	1	1	0.9072792603	98.06044793	1.238189691	0.7013623813				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-690.8948831	0.9072792603	-3751.09024350561	
688.3348831	93	6	1	1	0.9066028562	98.10174047	1.207107875	0.6911516512				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-688.3348831	0.9066028562	-3819.64584619811	
685.7748831	93	6	1	1	0.9059386017	98.14235927	1.176639334	0.6810013961				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-685.7748831	0.9059386017	-3889.57256735114	
683.2148831	93	6	1	1	0.9052862992	98.18231304	1.146774294	0.6709126695				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-683.2148831	0.9052862992	-3960.91169166969	
680.6548831	93	6	1	1	0.9046457561	98.22161033	1.117503171	0.6608864986				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-680.6548831	0.9046457561	-4033.70508182053	
678.0948831	93	6	1	1	0.9040167838	98.26025955	1.088816562	0.650923884				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-678.0948831	0.9040167838	-4107.9960393815	
675.5348831	93	6	1	1	0.9033991983	98.29826896	1.060705239	0.6410258009				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-675.5348831	0.9033991983	-4183.82962145537	
672.9748831	93	6	1	1	0.9027928194	98.33564666	1.033160144	0.6311931988				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-672.9748831	0.9027928194	-4261.25195778133	
670.4148831	93	6	1	1	0.902197471	98.37240062	1.006172381	0.6214270023				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-670.4148831	0.902197471	-4340.31216285221	
667.8548831	93	6	1	1	0.9016129809	98.40853868	0.9797332115	0.6117281111				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-667.8548831	0.9016129809	-4421.05879281255	
665.2948831	93	6	1	1	0.9010391801	98.44406855	0.9538340495	0.6020974005				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-665.2948831	0.9010391801	-4503.5440933317	
662.7348831	93	6	1	1	0.9004759037	98.47899782	0.9284664539	0.5925357217				43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482							-662.7348831	0.9004759037	-4587.8213607657	
