T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
C	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
571.9717352	80	14	6	0	0	96.36318656	0.1985058932	3.438307549	80	14	6	0.001361740789	-0.00114856924	-0.0002131715494	-845.1217352	0	120.078843707135	
571.9517352	80	14	6	0.000167311188	0.0001664795966	96.36282352	0.1985251783	3.438651302	79.99727714	14.00229639	6.000426469	0	0	0	-845.1017352	0.0001664795966	120.190839887014	
571.9317352	80	14	6	0.0003344696071	0.0003328042086	96.36246067	0.198544511	3.438994819	79.99455341	14.00459412	6.000852463	0	0	0	-845.0817352	0.0003328042086	120.267208203326	
571.8917352	80	14	6	0.0006686252047	0.0006652840879	96.36173489	0.1985831127	3.439681999	79.98910818	14.00918735	6.001704471	0	0	0	-845.0417352	0.0006652840879	120.347687750563	
571.8117352	80	14	6	0.001336312406	0.001329587381	96.36028378	0.1986602992	3.44105592	79.97822111	14.01837203	6.00340686	0	0	0	-844.9617352	0.001329587381	120.515842522408	
571.6517352	80	14	6	0.002668882386	0.002655261701	96.35738325	0.1988145735	3.443802179	79.95646122	14.03673337	6.006805408	0	0	0	-844.8017352	0.002655261701	120.871473112544	
571.3317352	80	14	6	0.005322873374	0.005294953679	96.3515889	0.1991227295	3.449288366	79.91299806	14.07342428	6.013577656	0	0	0	-844.4817352	0.005294953679	121.639268454468	
570.6917352	80	14	6	0.01057976508	0.01052127916	96.34003597	0.1997396397	3.460224389	79.82625351	14.14674066	6.027005834	0	0	0	-843.8417352	0.01052127916	123.207749281434	
569.4117352	80	14	6	0.02091472692	0.02078735506	96.31704519	0.2009694877	3.481985318	79.65360855	14.29293736	6.053454088	0	0	0	-842.5617352	0.02078735506	126.241969231661	
566.8517352	80	14	6	0.04088823159	0.04059382803	96.27153491	0.2034184096	3.525046676	79.31150822	14.58377274	6.104719044	0	0	0	-840.0017352	0.04059382803	132.415055998932	
564.2917352	80	14	6	0.05999337418	0.05949589216	96.22663747	0.2058538297	3.567508703	78.9734906	14.87263084	6.153878557	0	0	0	-837.4417352	0.05949589216	138.648213993781	
561.7317352	80	14	6	0.07829316431	0.07755980711	96.18233861	0.2082773668	3.609384027	78.63935262	15.1596416	6.201005776	0	0	0	-834.8817352	0.07755980711	144.977892702763	
559.1717352	80	14	6	0.09584494875	0.0948458397	96.13862405	0.2106902713	3.650685676	78.30891017	15.44491882	6.246171009	0	0	0	-832.3217352	0.0948458397	151.40066014364	
556.6117352	80	14	6	0.112700386	0.1114082837	96.09548042	0.2130936571	3.691425925	77.9819928	15.72856692	6.289440286	0	0	0	-829.7617352	0.1114082837	157.915889844855	
554.0517352	80	14	6	0.1289061451	0.1272961933	96.05289511	0.2154885156	3.731616375	77.65844247	16.01068179	6.330875737	0	0	0	-827.2017352	0.1272961933	164.523117461165	
551.4917352	80	14	6	0.1445045063	0.1425540138	96.01085625	0.2178757265	3.771268022	77.33811252	16.29135153	6.370535949	0	0	0	-824.6417352	0.1425540138	171.22200983966	
548.9317352	80	14	6	0.1595338774	0.1572221233	95.96935262	0.2202560673	3.810391316	77.02086663	16.5706571	6.40847627	0	0	0	-822.0817352	0.1572221233	178.012355309935	
546.3717352	80	14	6	0.1740292381	0.1713372985	95.92837356	0.2226302226	3.848996221	76.70657797	16.84867293	6.444749092	0	0	0	-819.5217352	0.1713372985	184.894050764807	
