T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
C	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
639.664196	91	8	1	0	0	98.84134693	0.4884513325	0.6702017326	91	8	1	0.003871697399	-0.003708858334	-0.0001628390653	-912.814196	0	20.2518823199389	
639.644196	91	8	1	0.001020528496	0.0009866995336	98.84089434	0.4888843064	0.6702213568	90.99225668	8.007417616	1.000325706	0	0	0	-912.794196	0.0009866995336	20.2873078163152	
639.624196	91	8	1	0.002039274171	0.001971679103	98.84044179	0.4893172225	0.670240989	90.98451404	8.014834524	1.000651438	0	0	0	-912.774196	0.001971679103	20.3222885681787	
639.584196	91	8	1	0.004071568295	0.003936624644	98.83953681	0.4901829057	0.6702802859	90.96903036	8.029666629	1.001303011	0	0	0	-912.734196	0.003936624644	20.3917546631583	
639.504196	91	8	1	0.00811534787	0.00784644267	98.83772734	0.4919136532	0.6703590023	90.93806987	8.059323573	1.002606561	0	0	0	-912.654196	0.00784644267	20.5569550633841	
639.344196	91	8	1	0.01609189175	0.01555891293	98.8341131	0.4953745487	0.6705123492	90.87618231	8.118610184	1.00520751	0	0	0	-912.494196	0.01555891293	20.9015855266669	
639.024196	91	8	1	0.03169737733	0.03064846348	98.82689501	0.5022883558	0.6708166349	90.75252599	8.237065932	1.010408076	0	0	0	-912.174196	0.03064846348	21.5425729826524	
638.384196	91	8	1	0.06152971069	0.0594972352	98.81250454	0.5160880129	0.6714074422	90.50571727	8.473494686	1.020788049	0	0	0	-911.534196	0.0594972352	22.8933654722183	
637.104196	91	8	1	0.1162302806	0.1124048431	98.78389356	0.5435745797	0.6725318556	90.01424874	8.944280719	1.041470541	0	0	0	-910.254196	0.1124048431	25.7878218633044	
634.544196	91	8	1	0.2090737093	0.2022430767	98.727284	0.5981103817	0.6746056158	89.04100472	9.876502196	1.082493081	0	0	0	-907.694196	0.2022430767	32.0456663498157	
631.984196	91	8	1	0.2847435738	0.2755097806	98.67137611	0.6520809477	0.6765429442	88.08271102	10.79428379	1.12300519	0	0	0	-905.134196	0.2755097806	38.8780818104735	
629.424196	91	8	1	0.3474392068	0.3362560623	98.61606134	0.7055119837	0.6784266775	87.14165684	11.69543208	1.162911086	0	0	0	-902.574196	0.3362560623	46.4813396059683	
626.864196	91	8	1	0.4001074148	0.3873243803	98.56125302	0.7584331612	0.680313814	86.2198834	12.57801552	1.202101086	0	0	0	-900.014196	0.3873243803	54.8819538346899	
624.304196	91	8	1	0.4448781221	0.4307691141	98.50687922	0.8108780319	0.6822427472	85.31911737	13.44041763	1.240464996	0	0	0	-897.454196	0.4307691141	64.1021826812041	
621.744196	91	8	1	0.4833300988	0.4681130429	98.45287792	0.8628837154	0.6842383656	84.4407288	14.28136967	1.277901524	0	0	0	-894.894196	0.4681130429	74.1581760456936	
619.184196	91	8	1	0.5166587373	0.5005092449	98.39919396	0.9144903962	0.6863156433	83.5857167	15.09995925	1.314324048	0	0	0	-892.334196	0.5005092449	85.0587610039412	
616.624196	91	8	1	0.5457855944	0.5288467736	98.34577698	0.9657406945	0.688482321	82.75471816	15.89561822	1.34966362	0	0	0	-889.774196	0.5288467736	96.804720047847	
614.064196	91	8	1	0.5714320751	0.5538217232	98.29258007	1.016678992	0.6907409373	81.9480359	16.66809422	1.383869882	0	0	0	-887.214196	0.5538217232	109.388518300243	
611.504196	91	8	1	0.5941703497	0.5759863233	98.23955884	1.067350744	0.6930904139	81.16567754	17.41741201	1.416910455	0	0	0	-884.654196	0.5759863233	122.794477952219	
608.944196	91	8	1	0.6144593707	0.5957836584	98.1866709	1.117801869	0.6955272312	80.40740171	18.14382894	1.448769357	0	0	0	-882.094196	0.5957836584	136.999267618809	
606.384196	91	8	1	0.6326709192	0.6135727713	98.13387544	1.168078216	0.6980463389	79.67276531	18.84778983	1.479444864	0	0	0	-879.534196	0.6135727713	151.972612708514	
603.824196	91	8	1	0.6491087907	0.6296471516	98.08113306	1.218225122	0.7006418199	78.96116888	19.52988396	1.508947158	0	0	0	-876.974196	0.6296471516	167.678154086463	
601.264196	91	8	1	0.664023168	0.6442485849	98.02840555	1.26828708	0.7033073709	78.27189762	20.19080638	1.537295992	0	0	0	-874.414196	0.6442485849	184.074349831087	
598.704196	91	8	1	0.6776215446	0.6575776788	97.97565585	1.318307509	0.706036639	77.60415698	20.83132448	1.564518535	0	0	0	-871.854196	0.6575776788	201.115376599885	
596.144196	91	8	1	0.6900771319	0.6698019638	97.92284796	1.368328594	0.7088234491	76.95710238	21.45225017	1.590647449	0	0	0	-869.294196	0.6698019638	218.783539561913	
593.584196	91	8	1	0.7015326284	0.6810593052	97.86994641	1.418393392	0.711660201	76.32986143	22.05442278	1.61571579	0	0	0	-866.734196	0.6810593052	236.953147476312	
591.024196	91	8	1	0.7121169042	0.6914748974	97.81691797	1.468536871	0.7145451634	75.7215604	22.6386696	1.639769993	0	0	0	-864.174196	0.6914748974	255.591491992559	
588.464196	91	8	1	0.7219309779	0.7011463324	97.76372898	1.518799676	0.7174713462	75.13132744	23.20582601	1.662846554	0	0	0	-861.614196	0.7011463324	274.696556175255	
585.904196	91	8	1	0.7310639226	0.7101599116	97.710347	1.569218771	0.7204342275	74.55831083	23.75670264	1.684986529	0	0	0	-859.054196	0.7101599116	294.179771167668	
583.344196	91	8	1	0.7395921362	0.7185896902	97.65674031	1.619829948	0.7234297459	74.00168479	24.29208432	1.706230883	0	0	0	-856.494196	0.7185896902	313.984418741241	
580.784196	91	8	1	0.7475814498	0.7264995118	97.60287781	1.670667913	0.7264542799	73.46065474	24.81272526	1.726619998	0	0	0	-853.934196	0.7264995118	334.05368585325	
578.224196	91	8	1	0.7550888454	0.7339446655	97.54872898	1.721766396	0.7295046231	72.93446056	25.31934613	1.746193308	0	0	0	-851.374196	0.7339446655	354.330922079517	
575.664196	91	8	1	0.7621638581	0.7409732407	97.49426378	1.773158265	0.7325779546	72.42237845	25.8126325	1.764989048	0	0	0	-848.814196	0.7409732407	374.759868059694	
573.104196	91	8	1	0.7688497299	0.7476272408	97.43945255	1.824875637	0.7356718081	71.92372165	26.29323426	1.78304409	0	0	0	-846.254196	0.7476272408	395.284855193062	
570.544196	91	8	1	0.7751843606	0.7539435023	97.38426596	1.876949996	0.7387840416	71.43784032	26.76176584	1.800393838	0	0	0	-843.694196	0.7539435023	415.850945274723	
567.984196	91	8	1	0.7812010974	0.7599544582	97.32867489	1.929412303	0.7419128073	70.96412088	27.21880695	1.817072178	0	0	0	-841.134196	0.7599544582	436.404077103746	
565.424196	91	8	1	0.7869293924	0.7656887728	97.27265036	1.982293112	0.7450565248	70.50198484	27.66490369	1.833111469	0	0	0	-838.574196	0.7656887728	456.891147874224	
562.864196	91	8	1	0.7923953521	0.7711718746	97.21616347	2.035622674	0.7482138548	70.05088749	28.10056995	1.848542552	0	0	0	-836.014196	0.7711718746	477.260111901376	
560.304196	91	8	1	0.7976222	0.7764264024	97.15918528	2.089431046	0.7513836768	69.61031631	28.5262889	1.863394795	0	0	0	-833.454196	0.7764264024	497.460106320303	
557.744196	91	8	1	0.802630665	0.7814725821	97.10168674	2.143748193	0.7545650678	69.17978941	28.94251446	1.877696132	0	0	0	-830.894196	0.7814725821	517.441284876582	
555.184196	91	8	1	0.8074393152	0.7863285498	97.04363863	2.198604084	0.7577572836	68.75885344	29.34967341	1.891473145	0	0	0	-828.334196	0.7863285498	537.155156060982	
552.624196	91	8	1	0.8120648327	0.7910106178	96.98501146	2.254028797	0.7609597429	68.3470826	29.7481663	1.904751105	0	0	0	-825.774196	0.7910106178	556.554588055046	
550.064196	91	8	1	0.8165222565	0.7955335102	96.92577538	2.310052604	0.7641720125	67.94407646	30.13836948	1.917554058	0	0	0	-823.214196	0.7955335102	575.593626309986	
547.504196	91	8	1	0.8208251868	0.7999105608	96.86590013	2.366706074	0.7673937946	67.5494586	30.5206365	1.929904896	0	0	0	-820.654196	0.7999105608	594.227703662175	
544.944196	91	8	1	0.8249859607	0.8041538839	96.80535493	2.424020156	0.770624916	67.16287502	30.89529956	1.941825426	0	0	0	-818.094196	0.8041538839	612.41367527525	
542.384196	91	8	1	0.8290158041	0.8082745212	96.7441084	2.482026277	0.773865319	66.78399269	31.26267086	1.953336447	0	0	0	-815.534196	0.8082745212	630.109793821493	
539.824196	91	8	1	0.8329249632	0.8122825702	96.68212852	2.540756428	0.7771150529	66.41249828	31.62304391	1.964457815	0	0	0	-812.974196	0.8122825702	647.275773780984	
537.264196	91	8	1	0.8367228184	0.8161872943	96.61938248	2.600243257	0.7803742677	66.04809677	31.97669472	1.975208514	0	0	0	-810.414196	0.8161872943	663.872845787154	
534.704196	91	8	1	0.8404179836	0.8199972199	96.55583663	2.66052016	0.7836432084	65.69051035	32.32388293	1.985606722	0	0	0	-807.854196	0.8199972199	679.863745147776	
532.144196	91	8	1	0.8440183931	0.8237202209	96.49145642	2.721621374	0.7869222106	65.33947725	32.66485288	1.995669874	0	0	0	-805.294196	0.8237202209	695.212757184191	
529.584196	91	8	1	0.8475313781	0.8273635932	96.42620623	2.783582073	0.790211697	64.99475074	32.99983454	2.005414722	0	0	0	-802.734196	0.8273635932	709.885793092339	
527.024196	91	8	1	0.8509637333	0.8309341197	96.36004936	2.846438461	0.793512175	64.65609815	33.32904445	2.014857397	0	0	0	-800.174196	0.8309341197	723.850377907386	
524.464196	91	8	1	0.8543217764	0.8344381289	96.29294789	2.910227876	0.7968242347	64.32329998	33.65268656	2.024013462	0	0	0	-797.614196	0.8344381289	737.075701846065	
521.904196	91	8	1	0.8576114008	0.8378815458	96.22486256	2.974988889	0.8001485483	63.99614909	33.97095294	2.032897969	0	0	0	-795.054196	0.8378815458	749.53265341985	
519.344196	91	8	1	0.8608381219	0.8412699384	96.15575272	3.040761415	0.8034858701	63.67444993	34.28402456	2.041525509	0	0	0	-792.494196	0.8412699384	761.193883293763	
