T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
C	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
536.6978263	79	13	8	0	0	95.0156844	0.09892553231	4.885390072	79	13	8	0.001049114123	-0.0008451011977	-0.0002040129254	-809.8478263	0	152.567683379986	
536.6778263	79	13	8	0.0001292656774	0.0001310434664	95.0152686	0.09892726473	4.885804132	78.99790233	13.00168953	8.000408147	0	0	0	-809.8278263	0.0001310434664	152.674547299923	
536.6578263	79	13	8	0.0002584436468	0.0002619952736	95.01485297	0.09892901969	4.886218015	78.99580362	13.0033805	8.000815878	0	0	0	-809.8078263	0.0002619952736	152.734237715863	
536.6178263	79	13	8	0.0005167757549	0.0005238665057	95.01402164	0.09893250359	4.887045855	78.99160764	13.00676099	8.001631367	0	0	0	-809.7678263	0.0005238665057	152.795999579824	
536.5378263	79	13	8	0.001032974233	0.001047103978	95.01235926	0.0989394533	4.888701291	78.98321719	13.01352151	8.003261302	0	0	0	-809.6878263	0.001047103978	152.960290560995	
536.3778263	79	13	8	0.002064165763	0.002092225777	95.00903584	0.09895331875	4.892010841	78.96644074	13.02704287	8.006516384	0	0	0	-809.5278263	0.002092225777	153.237428387797	
536.0578263	79	13	8	0.004121223829	0.004176548976	95.00239418	0.09898088361	4.898624937	78.93290684	13.05408525	8.013007917	0	0	0	-809.2078263	0.004176548976	153.818097078716	
535.4178263	79	13	8	0.008214214881	0.00832170981	94.9891315	0.09903535444	4.911833144	78.86591421	13.1081691	8.025916685	0	0	0	-808.5678263	0.00832170981	155.070160290257	
534.1378263	79	13	8	0.01630351234	0.01650588276	94.96271529	0.09914486229	4.938139847	78.73209824	13.21651483	8.051386933	0	0	0	-807.2878263	0.01650588276	157.628956034626	
531.5778263	79	13	8	0.03214655648	0.03250266505	94.91023729	0.09935672585	4.990405986	78.46549413	13.43339962	8.101106249	0	0	0	-804.7278263	0.03250266505	162.558763779688	
529.0178263	79	13	8	0.04755292045	0.04801695735	94.85824522	0.09956133055	5.042193447	78.2001199	13.65069149	8.14918861	0	0	0	-802.1678263	0.04801695735	167.560845471281	
526.4578263	79	13	8	0.06254372099	0.06307249528	94.80673564	0.09975899439	5.093505364	77.93590745	13.86843175	8.195660797	0	0	0	-799.6078263	0.06307249528	172.612598006653	
523.8978263	79	13	8	0.07713882053	0.07769159054	94.7557049	0.09994996508	5.144345134	77.67279446	14.08665646	8.240549084	0	0	0	-797.0478263	0.07769159054	177.713150132926	
521.3378263	79	13	8	0.09135664386	0.09189495892	94.70514963	0.1001344687	5.194715905	77.41072252	14.30539897	8.28387851	0	0	0	-794.4878263	0.09189495892	182.863334546174	
518.7778263	79	13	8	0.1052143075	0.1057018635	94.65506669	0.1003127111	5.2446206	77.14963685	14.52469016	8.325672987	0	0	0	-791.9278263	0.1057018635	188.064062950886	
516.2178263	79	13	8	0.1187277362	0.119130244	94.60545318	0.1004848786	5.294061943	76.88948614	14.74455846	8.365955395	0	0	0	-789.3678263	0.119130244	193.316320312909	
513.6578263	79	13	8	0.1319117677	0.1321968316	94.55630638	0.1006511396	5.343042478	76.63022229	14.96503003	8.404747679	0	0	0	-786.8078263	0.1321968316	198.621157314607	
511.0978263	79	13	8	0.1447802459	0.1449172533	94.50762377	0.1008116448	5.391564588	76.37180026	15.18612882	8.442070928	0	0	0	-784.2478263	0.1449172533	203.979685490006	
508.5378263	79	13	8	0.1573461053	0.1573061246	94.45940295	0.1009665287	5.439630518	76.11417789	15.40787665	8.477945454	0	0	0	-781.6878263	0.1573061246	209.393078354629	
505.9778263	79	13	8	0.169621447	0.1693771334	94.4116417	0.1011159096	5.487242388	75.85731577	15.63029337	8.512390862	0	0	0	-779.1278263	0.1693771334	214.862566480918	
503.4178263	79	13	8	0.1816176067	0.1811431155	94.3643379	0.1012598907	5.534402211	75.60117704	15.85339685	8.545426119	0	0	0	-776.5678263	0.1811431155	220.389430468449	
500.8578263	79	13	8	0.193345217	0.1926161234	94.31748953	0.1013985606	5.581111908	75.34572729	16.0772031	8.577069609	0	0	0	-774.0078263	0.1926161234	225.975000246059	
498.2978263	79	13	8	0.2048142632	0.2038074878	94.27109469	0.1015319938	5.627373321	75.09093444	16.30172637	8.607339193	0	0	0	-771.4478263	0.2038074878	231.620657303535	
495.7378263	79	13	8	0.2160341341	0.2147278736	94.22515152	0.1016602513	5.673188228	74.83676859	16.52697915	8.636252259	0	0	0	-768.8878263	0.2147278736	237.327820494288	
493.1778263	79	13	8	0.2270136686	0.2253873316	94.17965827	0.1017833807	5.718558354	74.58320194	16.75297229	8.663825771	0	0	0	-766.3278263	0.2253873316	243.097949134009	
490.6178263	79	13	8	0.2377611971	0.2357953442	94.1346132	0.1019014172	5.763485382	74.33020866	16.97971503	8.69007631	0	0	0	-763.7678263	0.2357953442	248.932545835278	
488.0578263	79	13	8	0.2482845804	0.2459608678	94.09001465	0.1020143837	5.807970967	74.07776481	17.20721508	8.715020115	0	0	0	-761.2078263	0.2459608678	254.833141191815	
485.4978263	79	13	8	0.2585912442	0.2558923718	94.04586097	0.1021222909	5.852016742	73.82584822	17.43547866	8.738673121	0	0	0	-758.6478263	0.2558923718	260.801297598247	
482.9378263	79	13	8	0.2686882116	0.2655978734	94.00215053	0.1022251381	5.89562433	73.57443843	17.66451057	8.761050992	0	0	0	-756.0878263	0.2655978734	266.838607953803	
480.3778263	79	13	8	0.2785821318	0.2750849701	93.95888174	0.1023229134	5.93879535	73.32351661	17.89431424	8.782169153	0	0	0	-753.5278263	0.2750849701	272.946688149742	
477.8178263	79	13	8	0.2882793074	0.2843608692	93.91605298	0.1024155939	5.981531429	73.07306543	18.12489175	8.802042817	0	0	0	-750.9678263	0.2843608692	279.127178786026	
475.2578263	79	13	8	0.2977857186	0.2934324148	93.87366265	0.1025031462	6.023834208	72.82306905	18.35624394	8.820687012	0	0	0	-748.4078263	0.2934324148	285.38174014736	
472.6978263	79	13	8	0.307107046	0.3023061128	93.83170913	0.1025855264	6.065705346	72.57351299	18.5883704	8.838116603	0	0	0	-745.8478263	0.3023061128	291.712049315274	
470.1378263	79	13	8	0.3162486915	0.3109881537	93.79019079	0.1026626807	6.107146532	72.32438411	18.82126957	8.854346316	0	0	0	-743.2878263	0.3109881537	298.119796486342	
467.5778263	79	13	8	0.3252157972	0.3194844338	93.74910597	0.1027345457	6.148159487	72.0756705	19.05493874	8.869390752	0	0	0	-740.7278263	0.3194844338	304.606682677708	
465.0178263	79	13	8	0.3340132629	0.3278005745	93.70845298	0.1028010483	6.188745968	71.82736145	19.28937414	8.88326441	0	0	0	-738.1678263	0.3278005745	311.174421043145	
462.4578263	79	13	8	0.3426457627	0.3359419401	93.66823012	0.1028621066	6.228907778	71.57944734	19.52457096	8.895981699	0	0	0	-735.6078263	0.3359419401	317.824731088075	
459.8978263	79	13	8	0.3511177597	0.3439136544	93.6284356	0.1029176295	6.268646768	71.33191966	19.76052339	8.907556953	0	0	0	-733.0478263	0.3439136544	324.559331270623	
457.3378263	79	13	8	0.35943352	0.3517206161	93.58906764	0.1029675175	6.307964839	71.08477086	19.9972247	8.91800444	0	0	0	-730.4878263	0.3517206161	331.379948680595	
454.7778263	79	13	8	0.3675971253	0.3593675124	93.55012439	0.1030116629	6.346863947	70.83799438	20.23466725	8.927338377	0	0	0	-727.9278263	0.3593675124	338.288302859275	
452.2178263	79	13	8	0.3756124851	0.3668588328	93.51160394	0.1030499498	6.385346109	70.59158452	20.47284255	8.935572933	0	0	0	-725.3678263	0.3668588328	345.286113568827	
449.6578263	79	13	8	0.383483347	0.3741988803	93.47350435	0.1030822549	6.423413399	70.34553644	20.71174131	8.942722243	0	0	0	-722.8078263	0.3741988803	352.375094635818	
447.0978263	79	13	8	0.3912133076	0.3813917834	93.43582359	0.1031084473	6.461067959	70.09984612	20.95135348	8.948800407	0	0	0	-720.2478263	0.3813917834	359.556949789555	
444.5378263	79	13	8	0.3988058212	0.3884415058	93.39855962	0.1031283891	6.498311991	69.85451023	21.19166827	8.953821501	0	0	0	-717.6878263	0.3884415058	366.833376002686	
441.9778263	79	13	8	0.4062642091	0.3953518565	93.3617103	0.1031419356	6.535147768	69.60952619	21.43267424	8.957799579	0	0	0	-715.1278263	0.3953518565	374.206052111822	
439.4178263	79	13	8	0.413591667	0.4021264985	93.32527344	0.1031489358	6.571577628	69.36489204	21.67435929	8.960748672	0	0	0	-712.5678263	0.4021264985	381.67665090478	
436.8578263	79	13	8	0.4207912733	0.408768957	93.28924679	0.1031492323	6.607603979	69.12060645	21.91671076	8.962682797	0	0	0	-710.0078263	0.408768957	389.246823137264	
434.2978263	79	13	8	0.4278659951	0.4152826274	93.25362804	0.1031426621	6.643229297	68.87666864	22.15971541	8.963615949	0	0	0	-707.4478263	0.4152826274	396.918197673628	
431.7378263	79	13	8	0.4348186955	0.4216707823	93.21841482	0.1031290569	6.678456127	68.63307838	22.40335951	8.96356211	0	0	0	-704.8878263	0.4216707823	404.692393078139	
429.1778263	79	13	8	0.441652139	0.427936578	93.18360467	0.103108243	6.713287084	68.3898359	22.64762886	8.962535242	0	0	0	-702.3278263	0.427936578	412.57099850306	
426.6178263	79	13	8	0.4483689974	0.4340830611	93.14919511	0.1030800421	6.74772485	68.14694189	22.89250882	8.960549287	0	0	0	-699.7678263	0.4340830611	420.555579550836	
424.0578263	79	13	8	0.4549718546	0.4401131739	93.11518355	0.1030442714	6.781772175	67.90439745	23.13798439	8.957618166	0	0	0	-697.2078263	0.4401131739	428.647684969261	
421.4978263	79	13	8	0.4614632118	0.4460297599	93.08156738	0.1030007441	6.815431876	67.66220404	23.38404018	8.953755777	0	0	0	-694.6478263	0.4460297599	436.848826539562	
418.9378263	79	13	8	0.4678454918	0.451835569	93.04834389	0.1029492698	6.848706836	67.4203635	23.63066051	8.948975989	0	0	0	-692.0878263	0.451835569	445.160491695271	
416.3778263	79	13	8	0.4741210429	0.4575332619	93.01551035	0.1028896546	6.881599999	67.17887793	23.87782943	8.943292641	0	0	0	-689.5278263	0.4575332619	453.584139431022	
413.8178263	79	13	8	0.4802921431	0.4631254147	92.98306392	0.1028217018	6.914114374	66.93774974	24.12553073	8.936719536	0	0	0	-686.9678263	0.4631254147	462.121205047882	
411.2578263	79	13	8	0.4863610033	0.4686145226	92.95100176	0.1027452121	6.946253028	66.69698156	24.373748	8.92927044	0	0	0	-684.4078263	0.4686145226	470.773077717111	
408.6978263	79	13	8	0.4923297713	0.4740030044	92.91932093	0.102659984	6.978019089	66.45657625	24.62246468	8.920959072	0	0	0	-681.8478263	0.4740030044	479.541122624136	
406.1378263	79	13	8	0.4982005339	0.4792932052	92.88801845	0.1025658141	7.009415738	66.21653687	24.87166402	8.911799105	0	0	0	-679.2878263	0.4792932052	488.426677358906	
403.5778263	79	13	8	0.5039753207	0.4844874004	92.85709129	0.1024624979	7.04044621	65.97686662	25.12132922	8.901804158	0	0	0	-676.7278263	0.4844874004	497.431025290049	
401.0178263	79	13	8	0.5096561063	0.4895877986	92.82653638	0.1023498294	7.071113791	65.73756884	25.37144337	8.89098779	0	0	0	-674.1678263	0.4895877986	506.555439037056	
398.4578263	79	13	8	0.5152448127	0.4945965442	92.79635058	0.1022276025	7.101421817	65.498647	25.62198951	8.879363497	0	0	0	-671.6078263	0.4945965442	515.801152725439	
395.8978263	79	13	8	0.5207433122	0.4995157205	92.76653072	0.1020956104	7.131373668	65.26010464	25.87295066	8.866944705	0	0	0	-669.0478263	0.4995157205	525.169332429013	
393.3378263	79	13	8	0.5261534288	0.5043473525	92.73707359	0.1019536466	7.160972765	65.02194537	26.12430986	8.853744766	0	0	0	-666.4878263	0.5043473525	534.661148520271	
390.7778263	79	13	8	0.5314769408	0.5090934083	92.70797592	0.1018015054	7.190222572	64.78417287	26.37605018	8.839776952	0	0	0	-663.9278263	0.5090934083	544.277717658833	
388.2178263	79	13	8	0.5367155825	0.5137558026	92.67923443	0.1016389816	7.219126587	64.54679082	26.62815473	8.82505445	0	0	0	-661.3678263	0.5137558026	554.020109901263	
385.6578263	79	13	8	0.5418710457	0.5183363978	92.65084578	0.1014658717	7.247688345	64.30980294	26.88060671	8.809590355	0	0	0	-658.8078263	0.5183363978	563.889377763169	
383.0978263	79	13	8	0.5469449817	0.5228370066	92.62280662	0.1012819738	7.275911408	64.07321291	27.13338942	8.793397669	0	0	0	-656.2478263	0.5228370066	573.886524347953	
380.5378263	79	13	8	0.5519390028	0.5272593935	92.59511354	0.1010870881	7.303799369	63.83702442	27.38648629	8.776489293	0	0	0	-653.6878263	0.5272593935	584.0125152973	
377.9778263	79	13	8	0.5568546834	0.5316052769	92.56776314	0.1008810172	7.331355842	63.60124111	27.63988086	8.758878022	0	0	0	-651.1278263	0.5316052769	594.26827447282	
375.4178263	79	13	8	0.5616935616	0.5358763305	92.54075197	0.1006635669	7.358584466	63.36586658	27.89355688	8.740576543	0	0	0	-648.5678263	0.5358763305	604.654710302404	
372.8578263	79	13	8	0.5664571405	0.5400741848	92.51407656	0.100434546	7.385488897	63.13090436	28.14749821	8.721597427	0	0	0	-646.0078263	0.5400741848	615.172676507738	
370.2978263	79	13	8	0.5711468891	0.5442004289	92.48773343	0.1001937671	7.412072806	62.89635791	28.40168897	8.701953129	0	0	0	-643.4478263	0.5442004289	625.822989526122	
367.7378263	79	13	8	0.5757642438	0.5482566116	92.46171908	0.09994104675	7.438339877	62.6622306	28.65611342	8.681655979	0	0	0	-640.8878263	0.5482566116	636.606429071167	
365.1778263	79	13	8	0.5803106088	0.552244243	92.43602999	0.09967620604	7.464293803	62.42852574	28.91075608	8.660718185	0	0	0	-638.3278263	0.552244243	647.523763425355	
362.6178263	79	13	8	0.5847873579	0.5561647952	92.41066265	0.09939907076	7.489938283	62.1952465	29.16560168	8.639151823	0	0	0	-635.7678263	0.5561647952	658.575702625029	
360.0578263	79	13	8	0.5891958347	0.5600197043	92.38561351	0.09910947187	7.515277022	61.96239597	29.42063519	8.616968836	0	0	0	-633.2078263	0.5600197043	669.762918863216	
357.4978263	79	13	8	0.5935373536	0.5638103708	92.36087903	0.09880724586	7.540313722	61.72997711	29.67584185	8.594181035	0	0	0	-630.6478263	0.5638103708	681.086073198206	
354.9378263	79	13	8	0.5978132011	0.5675381611	92.33645568	0.09849223507	7.565052086	61.49799279	29.93120713	8.570800088	0	0	0	-628.0878263	0.5675381611	692.545768729163	
352.3778263	79	13	8	0.602024636	0.5712044084	92.3123399	0.09816428806	7.589495811	61.26644571	30.18671676	8.546837527	0	0	0	-625.5278263	0.5712044084	704.142613490493	
349.8178263	79	13	8	0.6061728902	0.5748104134	92.28852815	0.09782325997	7.613648588	61.03533848	30.44235678	8.522304737	0	0	0	-622.9678263	0.5748104134	715.877144695612	
347.2578263	79	13	8	0.6102591698	0.5783574459	92.26501689	0.09746901283	7.637514097	60.80467358	30.69811346	8.497212963	0	0	0	-620.4078263	0.5783574459	727.749894769385	
344.6978263	79	13	8	0.6142846551	0.5818467448	92.24180258	0.09710141589	7.661096006	60.57445333	30.95397337	8.4715733	0	0	0	-617.8478263	0.5818467448	739.761365843402	
342.1378263	79	13	8	0.618250502	0.5852795198	92.21888169	0.09672034599	7.684397969	60.34467994	31.20992336	8.445396698	0	0	0	-615.2878263	0.5852795198	751.912011778574	
339.5778263	79	13	8	0.6221578417	0.5886569516	92.19625069	0.0963256878	7.707423622	60.11535547	31.46595057	8.418693956	0	0	0	-612.7278263	0.5886569516	764.202299124408	
337.0178263	79	13	8	0.6260077822	0.5919801929	92.17390608	0.09591733421	7.730176583	59.88648185	31.72204242	8.391475725	0	0	0	-610.1678263	0.5919801929	776.63264044662	
334.4578263	79	13	8	0.629801408	0.5952503692	92.15184436	0.09549518659	7.75266045	59.65806089	31.97818661	8.363752506	0	0	0	-607.6078263	0.5952503692	789.203406744171	
331.8978263	79	13	8	0.6335397813	0.5984685796	92.13006205	0.09505915507	7.774878794	59.43009423	32.23437112	8.33553465	0	0	0	-605.0478263	0.5984685796	801.915009575933	
329.3378263	79	13	8	0.6372239418	0.6016358969	92.10855568	0.09460915888	7.796835165	59.2025834	32.49058425	8.306832356	0	0	0	-602.4878263	0.6016358969	814.767779792133	
326.7778263	79	13	8	0.640854908	0.6047533693	92.08732179	0.09414512656	7.818533084	58.9755298	32.74681453	8.277655674	0	0	0	-599.9278263	0.6047533693	827.762062575375	
324.2178263	79	13	8	0.6444336768	0.6078220198	92.06635696	0.09366699628	7.839976044	58.74893469	33.00305081	8.248014504	0	0	0	-597.3678263	0.6078220198	840.898169474193	
321.6578263	79	13	8	0.6479612247	0.6108428481	92.04565778	0.09317471609	7.861167507	58.52279921	33.2592822	8.217918596	0	0	0	-594.8078263	0.6108428481	854.176393615649	
319.0978263	79	13	8	0.6514385076	0.61381683	92.02522085	0.09266824416	7.882110906	58.29712436	33.51549808	8.187377553	0	0	0	-592.2478263	0.61381683	867.597027310811	
316.5378263	79	13	8	0.6548664618	0.616744919	92.00504281	0.09214754902	7.902809636	58.07191106	33.77168811	8.156400829	0	0	0	-589.6878263	0.616744919	881.160349724991	
313.9778263	79	13	8	0.6582460038	0.6196280459	91.98512033	0.0916126098	7.923267063	57.84716007	34.0278422	8.124997733	0	0	0	-587.1278263	0.6196280459	894.866619376518	
311.4178263	79	13	8	0.6615780311	0.6224671203	91.96545007	0.09106341645	7.943486511	57.62287205	34.28395052	8.093177427	0	0	0	-584.5678263	0.6224671203	908.716054547278	
308.8578263	79	13	8	0.6648634224	0.6252630304	91.94602876	0.09049996994	7.963471273	57.39904757	34.5400035	8.060948934	0	0	0	-582.0078263	0.6252630304	922.708944568096	
306.2978263	79	13	8	0.6681030383	0.6280166437	91.92685312	0.08992228248	7.983224599	57.17568707	34.7959918	8.02832113	0	0	0	-579.4478263	0.6280166437	936.84550939683	
