T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
912.9497445	91	7	2	0	0	98.47599129	0.2775365033	1.246472209	91	7	2							0.003728700771	-0.003352908188	-0.000375792583	-912.9497445	0	20.0485734952579	
912.9297445	91	7	2	0.001013221097	0.0009966399779	98.47558906	0.2777600464	1.246650889	90.99254289	7.006705572	2.000751537							0	0	0	-912.9297445	0.0009966399779	20.0862805011138	
912.9097445	91	7	2	0.002024551236	0.001991412514	98.47518701	0.2779835212	1.246829472	90.98508727	7.013409949	2.001502786							0	0	0	-912.9097445	0.001991412514	20.1237603508653	
912.8697445	91	7	2	0.004041627661	0.003975443028	98.47438339	0.2784302922	1.247186318	90.97018	7.026815604	2.003004392							0	0	0	-912.8697445	0.003975443028	20.1985829969708	
912.7897445	91	7	2	0.008053504809	0.007921505956	98.47277814	0.2793230963	1.247898769	90.94038192	7.053614005	2.006004073							0	0	0	-912.7897445	0.007921505956	20.3717437920119	
912.6297445	91	7	2	0.01596356668	0.01570145337	98.46958112	0.2811082441	1.249310639	90.88084503	7.107180002	2.011974965							0	0	0	-912.6297445	0.01570145337	20.7315218502622	
912.3097445	91	7	2	0.03141705835	0.03089940624	98.46322336	0.2846693308	1.25210731	90.76203192	7.21412159	2.023846495							0	0	0	-912.3097445	0.03089940624	21.4112931756377	
911.6697445	91	7	2	0.06088221791	0.05987228011	98.45065907	0.2917602818	1.257580648	90.52545706	7.427260084	2.047282857							0	0	0	-911.6697445	0.05987228011	22.8460481427366	
910.3897445	91	7	2	0.1146349898	0.1127091518	98.42608923	0.3058188442	1.268091927	90.05669176	7.850336705	2.092971539							0	0	0	-910.3897445	0.1127091518	25.9430826790255	
907.8297445	91	7	2	0.2050298134	0.201506665	98.37891767	0.3334805877	1.287601739	89.13785573	8.682363539	2.179780731							0	0	0	-907.8297445	0.201506665	32.6880439911739	
905.2697445	91	7	2	0.2778939848	0.2730238521	98.33393651	0.3605933362	1.305470152	88.24565248	9.493508621	2.260838898							0	0	0	-905.2697445	0.2730238521	40.0992046536635	
902.7097445	91	7	2	0.3377216855	0.3316990247	98.29074619	0.3872260175	1.322027796	87.38136614	10.28213434	2.336499514							0	0	0	-902.7097445	0.3316990247	48.380350588217	
900.1497445	91	7	2	0.3876314113	0.3806098541	98.24904273	0.4134440116	1.337513255	86.54552324	11.0473842	2.407092554							0	0	0	-900.1497445	0.3806098541	57.534170469358	
