T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@ALMG_BETA)	w(MG@ALMG_BETA)	w(SI@ALMG_BETA)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI				
916.767355	97	3	0	0.133239104	0.1335240445	98.94390318	1.056096824	0	96.70044419	3.299555811	0				0	0		-916.767355	0.1335240445	12.5338413208506	
916.687355	97	3	0	0.139578497	0.1398762266	98.93891184	1.061088158	0	96.68468752	3.315312484	0				0	0		-916.687355	0.1398762266	12.6552357072462	
916.607355	97	3	0	0.1458572974	0.1461676176	98.93392103	1.066078974	0	96.66893184	3.331068164	0				0	0		-916.607355	0.1461676176	12.7772245882605	
916.527355	97	3	0	0.1520763665	0.1523990814	98.92893073	1.071069272	0	96.65317716	3.346822843	0				0	0		-916.527355	0.1523990814	12.8998079569407	
916.447355	97	3	0	0.1582365491	0.1585714658	98.92394094	1.076059055	0	96.63742349	3.362576513	0				0	0		-916.447355	0.1585714658	13.0229857748259	
916.367355	97	3	0	0.1643386744	0.1646856027	98.91895168	1.081048325	0	96.62167083	3.378329166	0				0	0		-916.367355	0.1646856027	13.1467582597921	
916.287355	97	3	0	0.1703835561	0.1707423084	98.91396292	1.086037082	0	96.6059192	3.394080797	0				0	0		-916.287355	0.1707423084	13.2711253316067	
916.207355	97	3	0	0.1763719928	0.1767423843	98.90897467	1.091025329	0	96.5901686	3.409831397	0				0	0		-916.207355	0.1767423843	13.3960871488559	
916.127355	97	3	0	0.1823047684	0.1826866167	98.90398693	1.096013068	0	96.57441904	3.425580959	0				0	0		-916.127355	0.1826866167	13.5216438383527	
916.047355	97	3	0	0.1881826525	0.1885757777	98.8989997	1.101000299	0	96.55867052	3.441329476	0				0	0		-916.047355	0.1885757777	13.6477952808448	
915.967355	97	3	0	0.1940064003	0.1944106252	98.89401297	1.105987026	0	96.54292306	3.45707694	0				0	0		-915.967355	0.1944106252	13.7745416302156	
915.887355	97	3	0	0.1997767536	0.2001919033	98.88902675	1.110973249	0	96.52717665	3.472823345	0				0	0		-915.887355	0.2001919033	13.9018830903275	
915.807355	97	3	0	0.2054944405	0.2059203425	98.88404103	1.115958969	0	96.51143132	3.488568683	0				0	0		-915.807355	0.2059203425	14.0298193881664	
915.727355	97	3	0	0.2111601762	0.2115966605	98.87905581	1.12094419	0	96.49568705	3.504312947	0				0	0		-915.727355	0.2115966605	14.1583506292527	
915.647355	97	3	0	0.216774663	0.2172215617	98.87407109	1.125928912	0	96.47994387	3.520056129	0				0	0		-915.647355	0.2172215617	14.2874772525733	
915.567355	97	3	0	0.2223385904	0.222795738	98.86908686	1.130913138	0	96.46420178	3.535798222	0				0	0		-915.567355	0.222795738	14.417198912037	
915.487355	97	3	0	0.227852636	0.2283198692	98.86410313	1.135896868	0	96.44846078	3.55153922	0				0	0		-915.487355	0.2283198692	14.5475157109239	
915.407355	97	3	0	0.233317465	0.2337946228	98.8591199	1.140880104	0	96.43272089	3.567279114	0				0	0		-915.407355	0.2337946228	14.6784419027773	
915.327355	97	3	0	0.238733721	0.2392206444	98.85413715	1.145862849	0	96.41698213	3.583017865	0				0	0		-915.327355	0.2392206444	14.809945428011	
915.247355	97	3	0	0.2441020692	0.2445986014	98.8491549	1.150845104	0	96.40124446	3.598755539	0				0	0		-915.247355	0.2445986014	14.9420308546132	
915.167355	97	3	0	0.2494231277	0.2499291139	98.84417313	1.155826871	0	96.38550791	3.614492089	0				0	0		-915.167355	0.2499291139	15.0747289461306	
915.087355	97	3	0	0.2546975165	0.255212804	98.83919185	1.160808151	0	96.36977249	3.630227507	0				0	0		-915.087355	0.255212804	15.2080223600925	
915.007355	97	3	0	0.2599258448	0.2604502829	98.83421105	1.165788945	0	96.35403821	3.645961786	0				0	0		-915.007355	0.2604502829	15.3419112156508	
914.927355	97	3	0	0.2651087113	0.2656421513	98.82923074	1.170769257	0	96.33830508	3.661694918	0				0	0		-914.927355	0.2656421513	15.476395430405	
914.847355	97	3	0	0.2702467044	0.2707889996	98.82425091	1.175749086	0	96.3225731	3.677426898	0				0	0		-914.847355	0.2707889996	15.5943221425758	
914.767355	97	3	0	0.2753514934	0.2759025125	98.81927153	1.180728467	0	96.30684219	3.69315781	0				0	0		-914.767355	0.2759025125	15.7305764290404	
914.687355	97	3	0	0.2804012856	0.2809608715	98.81429266	1.185707339	0	96.29111254	3.708887462	0				0	0		-914.687355	0.2809608715	15.8839260182074	
914.607355	97	3	0	0.2854079492	0.2859759606	98.80931427	1.190685733	0	96.2753841	3.724615901	0				0	0		-914.607355	0.2859759606	16.0207225100069	
914.527355	97	3	0	0.2903720048	0.2909483026	98.80433635	1.195663653	0	96.25965681	3.740343188	0				0	0		-914.527355	0.2909483026	16.1581718671701	
914.447355	97	3	0	0.2952939844	0.2958784308	98.7993589	1.200641099	0	96.24393071	3.756069286	0				0	0		-914.447355	0.2958784308	16.2962298845466	
914.367355	97	3	0	0.300174419	0.3007668783	98.79438193	1.205618074	0	96.22820581	3.771794189	0				0	0		-914.367355	0.3007668783	16.4348830556093	
914.287355	97	3	0	0.3050138309	0.305614169	98.78940542	1.210594579	0	96.21248211	3.787517888	0				0	0		-914.287355	0.305614169	16.5741318790483	
914.207355	97	3	0	0.3098127335	0.3104208181	98.78442938	1.215570616	0	96.19675962	3.803240378	0				0	0		-914.207355	0.3104208181	16.7139764859045	
914.127355	97	3	0	0.3145716321	0.3151873322	98.77945381	1.220546186	0	96.18103835	3.81896165	0				0	0		-914.127355	0.3151873322	16.8544165669093	
914.047355	97	3	0	0.3192910232	0.3199142098	98.77447871	1.225521291	0	96.1653183	3.834681698	0				0	0		-914.047355	0.3199142098	16.9954520779633	
913.967355	97	3	0	0.3239713954	0.324601941	98.76950407	1.230495933	0	96.14959948	3.850400516	0				0	0		-913.967355	0.324601941	17.1370831987485	
913.887355	97	3	0	0.3286132294	0.329251008	98.76452989	1.235470113	0	96.13388191	3.866118095	0				0	0		-913.887355	0.329251008	17.2793096272779	
913.807355	97	3	0	0.3332169978	0.3338618852	98.75955617	1.240443834	0	96.11816557	3.881834429	0				0	0		-913.807355	0.3338618852	17.4221316561327	
913.727355	97	3	0	0.3377831659	0.3384350391	98.7545829	1.245417096	0	96.10245049	3.897549511	0				0	0		-913.727355	0.3384350391	17.5655494108841	
913.647355	97	3	0	0.3423121911	0.3429709288	98.7496101	1.250389902	0	96.08673667	3.913263334	0				0	0		-913.647355	0.3429709288	17.7095626601387	
913.567355	97	3	0	0.3468045236	0.347470006	98.74463775	1.255362253	0	96.07102411	3.928975891	0				0	0		-913.567355	0.347470006	17.8541711437174	
913.487355	97	3	0	0.3512606066	0.3519327153	98.73966585	1.260334151	0	96.05531282	3.944687176	0				0	0		-913.487355	0.3519327153	17.9993751937409	
913.407355	97	3	0	0.355680876	0.3563594939	98.7346944	1.265305598	0	96.03960282	3.96039718	0				0	0		-913.407355	0.3563594939	18.1451746838761	
913.327355	97	3	0	0.3600657607	0.3607507724	98.72972341	1.270276594	0	96.0238941	3.976105897	0				0	0		-913.327355	0.3607507724	18.2915694765278	
913.247355	97	3	0	0.3644156831	0.3651069743	98.72475286	1.275247143	0	96.00818668	3.991813321	0				0	0		-913.247355	0.3651069743	18.4385595351665	
913.167355	97	3	0	0.3687310586	0.3694285167	98.71978276	1.280217245	0	95.99248056	4.007519444	0				0	0		-913.167355	0.3694285167	18.5861450025934	
913.087355	97	3	0	0.3730122963	0.3737158098	98.7148131	1.285186902	0	95.97677574	4.02322426	0				0	0		-913.087355	0.3737158098	18.7343261174516	
913.007355	97	3	0	0.377259799	0.3779692576	98.70984388	1.290156116	0	95.96107224	4.038927761	0				0	0		-913.007355	0.3779692576	18.8831021613746	
912.927355	97	3	0	0.3814739629	0.3821892579	98.70487511	1.295124889	0	95.94537006	4.054629941	0				0	0		-912.927355	0.3821892579	19.0324731584837	
912.847355	97	3	0	0.3856551783	0.3863762022	98.69990678	1.300093222	0	95.92966921	4.070330793	0				0	0		-912.847355	0.3863762022	19.1824396823077	
912.767355	97	3	0	0.3898038293	0.3905304758	98.69493888	1.305061116	0	95.91396969	4.086030309	0				0	0		-912.767355	0.3905304758	19.3330012399567	
912.687355	97	3	0	0.3939202943	0.3946524584	98.68997143	1.310028575	0	95.89827152	4.101728484	0				0	0		-912.687355	0.3946524584	19.4841576569827	
912.607355	97	3	0	0.3980049457	0.3987425236	98.6850044	1.314995598	0	95.88257469	4.11742531	0				0	0		-912.607355	0.3987425236	19.6359092528337	
912.527355	97	3	0	0.4020581503	0.4028010394	98.68003781	1.319962189	0	95.86687922	4.133120781	0				0	0		-912.527355	0.4028010394	19.788255949491	
912.447355	97	3	0	0.4060802693	0.4068283681	98.67507165	1.324928348	0	95.85118511	4.148814889	0				0	0		-912.447355	0.4068283681	19.9411974334691	
912.367355	97	3	0	0.4100716584	0.4108248667	98.67010592	1.329894077	0	95.83549237	4.164507628	0				0	0		-912.367355	0.4108248667	20.0947336769552	
912.287355	97	3	0	0.4140326679	0.4147908866	98.66514062	1.334859378	0	95.81980101	4.180198991	0				0	0		-912.287355	0.4147908866	20.2488646332774	
912.207355	97	3	0	0.4179636429	0.4187267741	98.66017575	1.339824253	0	95.80411103	4.195888972	0				0	0		-912.207355	0.4187267741	20.4035902873934	
912.127355	97	3	0	0.4218649233	0.4226328701	98.6552113	1.344788703	0	95.78842244	4.211577563	0				0	0		-912.127355	0.4226328701	20.558910581911	
912.047355	97	3	0	0.4257368439	0.4265095106	98.65024727	1.34975273	0	95.77273524	4.227264758	0				0	0		-912.047355	0.4265095106	20.7148251953983	
