T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@MG2SI)	w(MG@MG2SI)	w(SI@MG2SI)	w(AL@DIAMOND_A4)	w(MG@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
879.1319994	90	3	7	0	0	98.63928098	0.6308104567	0.7299085605	90	3	7							0.001850095077	-0.0005073602672	-0.00134273481	-879.1319994	0	46.667673099331	
879.1119994	90	3	7	0.0004282215201	0.0004282835148	98.63890581	0.6309108161	0.7301833784	89.99629976	3.001014769	7.002685468							0	0	0	-879.1119994	0.0004282835148	46.7284036067038	
879.0919994	90	3	7	0.0008558872268	0.0008560111335	98.6385307	0.6310110982	0.7304581995	89.9925996	3.00202947	7.005370934							0	0	0	-879.0919994	0.0008560111335	46.7699136849204	
879.0519994	90	3	7	0.001710605618	0.001710853254	98.63778066	0.6312115017	0.7310078395	89.98519914	3.004059	7.010741858							0	0	0	-879.0519994	0.001710853254	46.824291479934	
878.9719994	90	3	7	0.003416544486	0.003417039054	98.63628128	0.6316115957	0.7321071231	89.97039808	3.008118244	7.021483681							0	0	0	-878.9719994	0.003417039054	46.9720874346074	
878.8919994	90	3	7	0.005116412555	0.005117153154	98.6347829	0.6320106435	0.7332064571	89.95559698	3.012177312	7.032225704							0	0	0	-878.8919994	0.005117153154	47.1277940956577	
878.8119994	90	3	7	0.00681109322	0.00681207908	98.63328548	0.632408705	0.7343058129	89.94079576	3.016236461	7.042967775							0	0	0	-878.8119994	0.00681207908	47.2719589676032	
878.7319994	90	3	7	0.008500608954	0.008501839316	98.63178903	0.6328057819	0.735405191	89.92599441	3.020295697	7.053709895							0	0	0	-878.7319994	0.008501839316	47.4163674073675	
878.6519994	90	3	7	0.01018498289	0.010186457	98.63029353	0.6332018761	0.7365045909	89.91119291	3.024355024	7.064452062							0	0	0	-878.6519994	0.010186457	47.5610085800933	
878.5719994	90	3	7	0.011864238	0.01186595513	98.628799	0.6335969892	0.7376040125	89.89639128	3.028414445	7.075194272							0	0	0	-878.5719994	0.01186595513	47.705882693079	
878.4919994	90	3	7	0.01353839717	0.01354035656	98.62730542	0.633991123	0.7387034557	89.88158951	3.032473965	7.085936522							0	0	0	-878.4919994	0.01354035656	47.8509893232269	
878.4119994	90	3	7	0.0152074831	0.01520968405	98.6258128	0.6343842793	0.7398029202	89.8667876	3.036533588	7.09667881							0	0	0	-878.4119994	0.01520968405	47.9963287396284	
878.3319994	90	3	7	0.01687151839	0.01687396017	98.62432113	0.6347764597	0.7409024057	89.85198555	3.040593317	7.107421133							0	0	0	-878.3319994	0.01687396017	48.1419010243129	
878.2519994	90	3	7	0.0185305255	0.01853320741	98.62283042	0.635167666	0.7420019122	89.83718335	3.044653158	7.118163487							0	0	0	-878.2519994	0.01853320741	48.2877058684019	
878.1719994	90	3	7	0.02018452675	0.0201874481	98.62134066	0.6355578999	0.7431014393	89.82238102	3.048713112	7.128905871							0	0	0	-878.1719994	0.0201874481	48.4337438534435	
878.0919994	90	3	7	0.02183354434	0.02183670443	98.61985185	0.6359471631	0.7442009868	89.80757853	3.052773186	7.139648281							0	0	0	-878.0919994	0.02183670443	48.5800145670222	
878.0119994	90	3	7	0.02347760035	0.0234809985	98.61836399	0.6363354574	0.7453005546	89.7927759	3.056833382	7.150390714							0	0	0	-878.0119994	0.0234809985	48.7265179215104	
877.9319994	90	3	7	0.02511671671	0.02512035225	98.61687707	0.6367227844	0.7464001425	89.77797313	3.060893705	7.161133168							0	0	0	-877.9319994	0.02512035225	48.8732544422706	
877.8519994	90	3	7	0.02675091523	0.02675478749	98.6153911	0.6371091459	0.7474997501	89.7631702	3.064954158	7.171875639							0	0	0	-877.8519994	0.02675478749	49.0202237931398	
877.7719994	90	3	7	0.02838021761	0.02838432593	98.61390608	0.6374945435	0.7485993774	89.74836713	3.069014746	7.182618126							0	0	0	-877.7719994	0.02838432593	49.1674258143453	
877.6919994	90	3	7	0.0300046454	0.03000898914	98.612422	0.637878979	0.7496990241	89.7335639	3.073075473	7.193360625							0	0	0	-877.6919994	0.03000898914	49.314860820447	
877.6119994	90	3	7	0.03162422004	0.03162879856	98.61093886	0.638262454	0.75079869	89.71876052	3.077136343	7.204103133							0	0	0	-877.6119994	0.03162879856	49.4625288544669	
