T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(LI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(LI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(LI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(LI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
765.4066884	73	19	8	0	0		94.53625963	0.1480411964	5.315699173				73	19	8	0.0009282499313	-0.0008125587065	-0.0001156912248				0.0009282499313	-0.0008125587065	-0.0001156912248	-765.4066884	0			
765.3966884	73	19	8	4.439475666E-05	4.318551499E-05		94.53608124	0.1480401003	5.315878658				72.99907185	19.00081211	8.000116039	0.001857137245	-0.001625688903	-0.0002314483413				0	0	0	-765.3966884	4.318551499E-05			
765.3766884	73	19	8	0.0001329487497	8.617821105E-05		94.53572495	0.1480379338	5.316237119				72.99721592	19.00243677	8.000347308	0.002784753949	-0.002437740659	-0.0003470132905				0	0	0	-765.3766884	8.617821105E-05			
765.3366884	73	19	8	0.0003100571731	0.0001723683033		94.53501228	0.148033607	5.316954109				72.9935033	19.00568686	8.000809837	0.004641328546	-0.004063099466	-0.0005782290799				0	0	0	-765.3366884	0.0001723683033			
765.2566884	73	19	8	0.0006640769094	0.0003445906359		94.53358707	0.1480249244	5.318388005				72.98607924	19.01218642	8.001734335	0.008352582251	-0.007312482461	-0.00104009979				0	0	0	-765.2566884	0.0003445906359			
765.0966884	73	19	8	0.001371304988	0.0006885122486		94.53073702	0.1480074353	5.321255547				72.97123609	19.0251827	8.003581209	0.01577167176	-0.01380955403	-0.001962117736				0	0	0	-765.0966884	0.0006885122486			
764.7766884	73	19	8	0.002782623427	0.001374700914		94.52503867	0.147971998	5.32698933				72.94156855	19.05116542	8.007266029	0.03059620013	-0.0267969288	-0.003799271323				0	0	0	-764.7766884	0.001374700914			
764.1366884	73	19	8	0.005592781756	0.002740156859		94.51364898	0.1478992895	5.338451727				72.88230833	19.10309162	8.014600053	0.06019089964	-0.05274474935	-0.007446150286				0	0	0	-764.1366884	0.002740156859			
762.8566884	73	19	8	0.01116379541	0.005443762457		94.4908973	0.1477465631	5.361356137				72.76408426	19.20678919	8.029126549	0.1191647944	-0.104533801	-0.01463099339				0	0	0	-762.8566884	0.005443762457			
760.2966884	73	19	8	0.02210366751	0.01073818047		94.44552093	0.1474145252	5.407064544				72.52873737	19.41367429	8.057588348	0.2362648378	-0.2076936677	-0.02857117016				0	0	0	-760.2966884	0.01073818047			
