T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
830.0099118	75	20	5	0	0	96.7408071	0.4433364279	2.815856475	75	20	5										0.001313842569	-0.001181856535	-0.0001319860336	-830.0099118	0	81.9175831430893	
829.9999118	75	20	5	6.345484942E-05	6.052731155E-05	96.74066523	0.4433589376	2.815975834	74.99868683	20.00118095	5.00013222										0	0	0	-829.9999118	6.052731155E-05	248.511763346019	
829.9799118	75	20	5	0.0001901082507	0.0001208533405	96.74038173	0.4434040725	2.816214194	74.99605926	20.0035446	5.000396143										0	0	0	-829.9799118	0.0001208533405	331.445880283574	
829.9399118	75	20	5	0.0004432757518	0.0002415993797	96.73981507	0.4434942598	2.816690668	74.99080537	20.00827086	5.000923767										0	0	0	-829.9399118	0.0002415993797	331.401505203005	
829.8599118	75	20	5	0.0009490989577	0.0004828127251	96.73868166	0.4436746108	2.817643727	74.9803017	20.01772008	5.001978224										0	0	0	-829.8599118	0.0004828127251	331.94766077566	
829.6999118	75	20	5	0.001958680339	0.0009639748664	96.73641544	0.4440349721	2.81954959	74.95931094	20.03660499	5.004084077										0	0	0	-829.6999118	0.0009639748664	333.048246408802	
829.3799118	75	20	5	0.00396971932	0.001921819473	96.73188556	0.4447544335	2.82336001	74.91739465	20.07432218	5.008283173										0	0	0	-829.3799118	0.001921819473	335.156312967794	
828.7399118	75	20	5	0.007959629208	0.003819342805	96.72283599	0.4461883185	2.830975688	74.83382147	20.14954732	5.016631217										0	0	0	-828.7399118	0.003819342805	339.450961186044	
827.4599118	75	20	5	0.01581351285	0.007543431417	96.70477727	0.4490360307	2.846186696	74.66769679	20.29917381	5.033129394										0	0	0	-827.4599118	0.007543431417	348.42721476775	
824.8999118	75	20	5	0.03101569572	0.01470425037	96.6688356	0.4546609632	2.876503437	74.33935693	20.59532885	5.065314219										0	0	0	-824.8999118	0.01470425037	-6468.50124702801	
822.3399118	75	20	5	0.04557579293	0.01428224157	96.63305753	0.460158684	2.906783789	74.01634444	20.88706623	5.096589324										0	0	0	-822.3399118	0.01428224157	-6240.31471595332	
819.7799118	75	20	5	0.05953717786	0.01388256582	96.59743751	0.4655293781	2.937033114	73.69845234	21.17455631	5.126991354										0	0	0	-819.7799118	0.01388256582	-6591.16312480313	
817.2199118	75	20	5	0.07294000851	0.01350426973	96.56196828	0.4707733694	2.967258346	73.385475	21.45796898	5.156556026										0	0	0	-817.2199118	0.01350426973	-6957.28181830366	
814.6599118	75	20	5	0.08582069317	0.01314560146	96.52664365	0.4758907232	2.997465626	73.07722227	21.73746127	5.18531646										0	0	0	-814.6599118	0.01314560146	-7333.17867246747	
812.0999118	75	20	5	0.09821245889	0.01280512692	96.49145781	0.4808813729	3.027660815	72.77351478	22.01318149	5.213303727										0	0	0	-812.0999118	0.01280512692	-7720.18691781809	
809.5399118	75	20	5	0.1101456962	0.01248154608	96.45640534	0.4857451318	3.057849526	72.47418314	22.28526985	5.240547009										0	0	0	-809.5399118	0.01248154608	-7650.45176000325	
808.8999118	75	20	5	0.1130559048	0.00308177703	96.44765038	0.4869341213	3.065415497	72.40007697	22.35265196	5.247271071										0	0	0	-808.8999118	0.00308177703	-68.9789209231686	
808.7399118	75	20	5	0.1137805633	0.0007695839563	96.44546	0.4872285827	3.067311413	72.3816031	22.36944575	5.248951151										0	0	0	-808.7399118	0.0007695839563	-69.2394658773453	
808.6999118	75	20	5	0.1139610962	0.0001919643869	96.44491284	0.4873023067	3.067784857	72.37698573	22.37364426	5.249370008										0	0	0	-808.6999118	0.0001919643869	-188.364627947269	
808.6799118	75	20	5	0.1140512927	9.589200518E-05	96.44463918	0.4873392113	3.068021608	72.37467721	22.37574352	5.249579276										0	0	0	-808.6799118	9.589200518E-05	-208.417859881266	
808.6699118	75	20	5	0.1140963801	4.79392046E-05	96.44450248	0.4873576321	3.068139886	72.37352304	22.37679307	5.249683894										0	0	0	-808.6699118	4.79392046E-05	-235.522008932646	
808.6499118	75	20	5	0.1152713548	0.0005388828676	96.4450227	0.4878438071	3.067133488	72.36745827	22.38434194	5.248199788	62.54235303	28.42537001	9.032276954							0	0	0	-808.6499118	0.0005388828676	72.7147475230237	
