T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(LI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(LI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(LI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(LI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
920.6550126	94	5	1	0	0		98.96290505	0.2929196791	0.7441752686				94	5	1	0.003970382745	-0.003765734308	-0.0002046484368				0.003970382745	-0.003765734308	-0.0002046484368	-920.6550126	0			
920.6450126	94	5	1	0.0008153071306	0.0007995554901		98.96266814	0.2931263854	0.7442054737				93.99602957	5.003765756	1.000204679	0.007940709351	-0.00753144408	-0.000409265271				0	0	0	-920.6450126	0.0007995554901			
920.6250126	94	5	1	0.002442261521	0.001596674451		98.96219446	0.2935397448	0.7442657938				93.98808894	5.011297083	1.000613975	0.01191079138	-0.01129699331	-0.0006137980714				0	0	0	-920.6250126	0.001596674451			
920.5850126	94	5	1	0.005681730777	0.003184253043		98.96124753	0.2943662769	0.7443861923				93.97220817	5.026359389	1.001432445	0.01985055028	-0.01882787743	-0.00102267285				0	0	0	-920.5850126	0.003184253043			
920.5050126	94	5	1	0.01210341372	0.006332353844		98.95935557	0.2960186184	0.7446258149				93.94044879	5.056482328	1.003068883	0.03572810356	-0.03388845291	-0.001839650648				0	0	0	-920.5050126	0.006332353844			
920.3450126	94	5	1	0.02470279799	0.0125045752		98.95558025	0.2993210776	0.7450986696				93.87694227	5.116722181	1.006335546	0.06747520152	-0.06400461802	-0.003470583504				0	0	0	-920.3450126	0.0125045752			
920.0250126	94	5	1	0.04900590037	0.02442592983		98.94805994	0.3059158719	0.7460241875				93.74997196	5.237174897	1.01285314	0.1309370295	-0.1242161751	-0.00672085443				0	0	0	-920.0250126	0.02442592983			
919.3850126	94	5	1	0.09430501778	0.04666911222		98.93313561	0.3190652381	0.7477991497				93.49622091	5.477950216	1.025828876	0.2577133709	-0.2445353132	-0.01317805765				0	0	0	-919.3850126	0.04666911222			
918.1050126	94	5	1	0.173567381	0.08566164568		98.90371413	0.3452054726	0.7510803992				92.98960874	5.958821982	1.051569277	0.5105645124	-0.4846245016	-0.02594001083				0	0	0	-918.1050126	0.08566164568			
915.5450126	94	5	1	0.2978373267	0.1469044297		98.84634048	0.3968750925	0.7567844234				91.98106717	6.916600501	1.102332332	1.012463035	-0.9615045888	-0.05095844635				0	0	0	-915.5450126	0.1469044297			
912.9850126	94	5	1	0.39023564	0.128055885		98.79054328	0.4477456227	0.7617110938				90.98104925	7.866595874	1.152354872	1.003904813	-0.9536888612	-0.05021595167				0	0	0	-912.9850126	0.128055885			
910.4250126	94	5	1	0.461358895	0.1130648325		98.73604361	0.4978704613	0.7660859279				89.99247807	8.805927263	1.201594663	0.9924075044	-0.9429773392	-0.04943016518				0	0	0	-910.4250126	0.1130648325			
