T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(LI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(LI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(LI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(LI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
717.8891053	72	18	10	0	0		92.8153474	0.05891633744	7.125736265				72	18	10	0.0008106645905	-0.0006987319015	-0.000111932689				0.0008106645905	-0.0006987319015	-0.000111932689	-717.8891053	0			
717.8791053	72	18	10	3.969202292E-05	3.901005292E-05		92.81514142	0.05891360402	7.12594498				71.9991895	18.00069827	10.00011222	0.001621786829	-0.001397872306	-0.0002239145233				0	0	0	-717.8791053	3.901005292E-05			
717.8591053	72	18	10	0.0001188966188	7.787712954E-05		92.8147296	0.05890815251	7.126362251				71.99756851	18.00209549	10.000336	0.002432070267	-0.002096324782	-0.0003357454847				0	0	0	-717.8591053	7.787712954E-05			
717.8191053	72	18	10	0.0002773059637	0.0001557631921		92.81390606	0.05889724778	7.127196694				71.99432599	18.0048905	10.00078351	0.004053549884	-0.003494100701	-0.0005594491822				0	0	0	-717.8191053	0.0001557631921			
717.7391053	72	18	10	0.0005939936343	0.0003114327395		92.81225904	0.05887543104	7.128865528				71.98784146	18.0104805	10.00167804	0.007295474379	-0.006289097363	-0.001006377016				0	0	0	-717.7391053	0.0003114327395			
717.5791053	72	18	10	0.001226819969	0.0006224103299		92.80896517	0.05883176463	7.132203065				71.97487471	18.02166007	10.00346522	0.01377787199	-0.01187918595	-0.00189868604				0	0	0	-717.5791053	0.0006224103299			
717.2591053	72	18	10	0.002490385209	0.001243329061		92.80237835	0.05874431593	7.138877334				71.94894948	18.04401895	10.00703158	0.02673686671	-0.02305974371	-0.003677122999				0	0	0	-717.2591053	0.001243329061			
716.6191053	72	18	10	0.005009202635	0.002480716252		92.78920838	0.05856895785	7.152222667				71.89713188	18.08873577	10.01413235	0.05263175775	-0.04542243391	-0.007209323845				0	0	0	-716.6191053	0.002480716252			
715.3391053	72	18	10	0.01001387538	0.004937858547		92.76288276	0.05821642593	7.17890081				71.79362725	18.17816622	10.02820654	0.1043299511	-0.09015451266	-0.01417543848				0	0	0	-715.3391053	0.004937858547			
