T	w(AL)	w(CU)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI					
888.7198823	84	16	0	0		98.22793669	1.772063307			84	16	0.003204319676	-0.003204319676			0.003204319676	-0.003204319676	-888.7198823	0			
888.7098823	84	16	0.0002457048241	0.000225371796		98.22750544	1.77249456			83.996795	16.003205	0.006409098515	-0.006409098515			0	0	-888.7098823	0.000225371796			
888.6898823	84	16	0.000736316898	0.0004501388751		98.22664241	1.773357588			83.99038763	16.00961237	0.009611754048	-0.009611754048			0	0	-888.6898823	0.0004501388751			
888.6498823	84	16	0.001716293987	0.000899468314		98.22491639	1.775083611			83.9775739	16.0224261	0.01601731453	-0.01601731453			0	0	-888.6498823	0.000899468314			
888.5698823	84	16	0.003670894384	0.001795659915		98.22146326	1.778536741			83.95195589	16.04804411	0.02881996267	-0.02881996267			0	0	-888.5698823	0.001795659915			
888.4098823	84	16	0.007558805383	0.003578274906		98.21455265	1.785447347			83.90075777	16.09924223	0.05439675802	-0.05439675802			0	0	-888.4098823	0.003578274906			
888.0898823	84	16	0.01525045998	0.007104861351		98.20071397	1.799286026			83.79851322	16.20148678	0.1054362008	-0.1054362008			0	0	-888.0898823	0.007104861351			
887.4498823	84	16	0.03027818859	0.01398486374		98.17296665	1.827033347			83.594636	16.405364	0.2070573554	-0.2070573554			0	0	-887.4498823	0.01398486374			
886.1698823	84	16	0.05903609236	0.02715062528		98.11718475	1.882815251			83.18932636	16.81067364	0.4084638011	-0.4084638011			0	0	-886.1698823	0.02715062528			
883.6098823	84	16	0.1118367339	0.05127461082		98.00442831	1.99557169			82.38856887	17.61143113	0.8038589687	-0.8038589687			0	0	-883.6098823	0.05127461082			
881.0498823	84	16	0.1590370142	0.04834532762		97.88999204	2.110007964			81.60107614	18.39892386	0.7905435877	-0.7905435877			0	0	-881.0498823	0.04834532762			
878.4898823	84	16	0.2014503494	0.04568010475		97.77376044	2.226239559			80.82694399	19.17305601	0.7771307228	-0.7771307228			0	0	-878.4898823	0.04568010475			
875.9298823	84	16	0.2397450708	0.04324827421		97.65561072	2.344389282			80.06623395	19.93376605	0.7636561474	-0.7636561474			0	0	-875.9298823	0.04324827421			
873.3698823	84	16	0.2744728005	0.04102150486		97.53541084	2.464589158			79.31896819	20.68103181	0.7501594079	-0.7501594079			0	0	-873.3698823	0.04102150486			
870.8098823	84	16	0.3060927017	0.03897599329		97.4130189	2.586981096			78.58513272	21.41486728	0.7366767541	-0.7366767541			0	0	-870.8098823	0.03897599329			
868.2498823	84	16	0.3349899834	0.03709163426		97.28828207	2.711717927			77.86467964	22.13532036	0.7232422594	-0.7232422594			0	0	-868.2498823	0.03709163426			
865.6898823	84	16	0.361490139	0.03535131537		97.1610354	2.838964604			77.15752946	22.84247054	0.7098876243	-0.7098876243			0	0	-865.6898823	0.03535131537			
863.1298823	84	16	0.3858700223	0.03374036797		97.03110042	2.968899581			76.46357359	23.53642641	0.6966420622	-0.6966420622			0	0	-863.1298823	0.03374036797			
860.5698823	84	16	0.4083665518	0.03224613564		96.89828358	3.101716422			75.78267692	24.21732308	0.6835321643	-0.6835321643			0	0	-860.5698823	0.03224613564			
858.0098823	84	16	0.4291836136	0.03085763246		96.76237433	3.237625666			75.11468037	24.88531963	0.6705820014	-0.6705820014			0	0	-858.0098823	0.03085763246			
855.4498823	84	16	0.4484975851	0.02956527014		96.62314299	3.376857011			74.45940345	25.54059655	0.6578130741	-0.6578130741			0	0	-855.4498823	0.02956527014			
852.8898823	84	16	0.4664617898	0.02836063884		96.48033813	3.519661875			73.81664671	26.18335329	0.645244414	-0.645244414			0	0	-852.8898823	0.02836063884			
850.3298823	84	16	0.4832101178	0.0272363298		96.33368359	3.666316407			73.18619407	26.81380593	0.6328927132	-0.6328927132			0	0	-850.3298823	0.0272363298			
847.7698823	84	16	0.4988599889	0.02618579116		96.18287494	3.817125065			72.56781505	27.43218495	0.6207723977	-0.6207723977			0	0	-847.7698823	0.02618579116			
845.2098823	84	16	0.5135147945	0.02520321019		96.02757514	3.972424863			71.96126684	28.03873316	0.6088958822	-0.6088958822			0	0	-845.2098823	0.02520321019			
