T	w(AL)	w(CU)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI				
906.515758	90	10	0	0	98.96493483	1.035065168	90	10			0.003527935653	-0.003527935653	-906.515758	0	12.6344169005572	
906.505758	90	10	0.0004151159615	0.0003935682724	98.96453558	1.035464423	89.99647183	10.00352817			0	0	-906.505758	0.0003935682724	38.1826875322284	
906.485758	90	10	0.001244160953	0.0007862733392	98.96373676	1.03626324	89.98941619	10.01058381			0	0	-906.485758	0.0007862733392	50.9615590352061	
906.445758	90	10	0.002898437338	0.001570172982	98.96213913	1.037860868	89.97530782	10.02469218			0	0	-906.445758	0.001570172982	51.0984020624474	
906.365758	90	10	0.006192381161	0.00313143099	98.95894319	1.041056813	89.94709783	10.05290217			0	0	-906.365758	0.00313143099	51.3899826142049	
906.205758	90	10	0.01272194415	0.006227051808	98.95254854	1.047451462	89.89070879	10.10929121			0	0	-906.205758	0.006227051808	52.0379466473803	
905.885758	90	10	0.0255325496	0.01229592319	98.9397484	1.060251604	89.77805682	10.22194318			0	0	-905.885758	0.01229592319	53.3711593246561	
905.245758	90	10	0.05024119965	0.0240147642	98.9141036	1.085896404	89.5532545	10.4467455			0	0	-905.245758	0.0240147642	55.9938533482549	
903.965758	90	10	0.09628865476	0.04586926183	98.86263273	1.137367265	89.10568449	10.89431551			0	0	-903.965758	0.04586926183	61.5961521594488	
901.405758	90	10	0.1768303237	0.08413733374	98.75893805	1.241061955	88.21887116	11.78112884			0	0	-901.405758	0.08413733374	-475.122281611103	
898.845758	90	10	0.2446417279	0.07739346153	98.6541818	1.3458182	87.34350033	12.65649967			0	0	-898.845758	0.07739346153	-411.162355711054	
896.285758	90	10	0.3024498886	0.07155515323	98.54829128	1.451708723	86.47994968	13.52005032			0	0	-896.285758	0.07155515323	-472.036235636845	
893.725758	90	10	0.3522607935	0.06644924694	98.44118892	1.558811081	85.6285612	14.3714388			0	0	-893.725758	0.06644924694	-536.927746286534	
891.165758	90	10	0.395582113	0.06194450477	98.33279194	1.667208062	84.78963796	15.21036204			0	0	-891.165758	0.06194450477	-605.848773199221	
888.605758	90	10	0.4335684052	0.05793974222	98.223012	1.776988003	83.96344273	16.03655727			0	0	-888.605758	0.05793974222	-678.839175359135	
886.045758	90	10	0.4671184584	0.0543557093	98.1117548	1.888245204	83.15019706	16.84980294			0	0	-886.045758	0.0543557093	-755.964432485029	
883.485758	90	10	0.4969421783	0.05112944961	97.99891962	2.001080384	82.35008087	17.64991913			0	0	-883.485758	0.05112944961	-837.315519105514	
880.925758	90	10	0.5236075704	0.04821030915	97.88439879	2.11560121	81.56323265	18.43676735			0	0	-880.925758	0.04821030915	-923.009108153682	
878.365758	90	10	0.5475743881	0.04555705883	97.7680771	2.2319229	80.78975021	19.21024979			0	0	-878.365758	0.04555705883	-1013.18742077186	
875.805758	90	10	0.5692186578	0.04313578503	97.64983109	2.350168906	80.02969182	19.97030818			0	0	-875.805758	0.04313578503	-1108.01792054663	
873.245758	90	10	0.5888508361	0.04091832022	97.52952829	2.470471709	79.28307784	20.71692216			0	0	-873.245758	0.04091832022	-1207.69294243497	
