T	w(AL)	w(CU)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI					
891.8113174	85	15	0	0		98.36025339	1.639746609			85	15	0.003264756035	-0.003264756035			0.003264756035	-0.003264756035	-891.8113174	0			
891.8013174	85	15	0.0002650946969	0.0002445116183		98.3598288	1.640171198			84.99673464	15.00326536	0.006529901184	-0.006529901184			0	0	-891.8013174	0.0002445116183			
891.7813174	85	15	0.0007944516648	0.0004883989269		98.35897915	1.641020854			84.99020631	15.00979369	0.009793087917	-0.009793087917			0	0	-891.7813174	0.0004883989269			
891.7413174	85	15	0.001851703531	0.0009758496339		98.35727986	1.642720138			84.97715075	15.02284925	0.01631952615	-0.01631952615			0	0	-891.7413174	0.0009758496339			
891.6613174	85	15	0.003960023067	0.001947915443		98.35388029	1.646119709			84.9510489	15.0489511	0.02936422714	-0.02936422714			0	0	-891.6613174	0.001947915443			
891.5013174	85	15	0.008152080505	0.0038807722		98.34707714	1.652922865			84.89888227	15.10111773	0.05542572007	-0.05542572007			0	0	-891.5013174	0.0038807722			
891.1813174	85	15	0.01643909583	0.007701917035		98.33345469	1.666545314			84.79469753	15.20530247	0.1074368877	-0.1074368877			0	0	-891.1813174	0.007701917035			
890.5413174	85	15	0.03260349679	0.01514431028		98.30614523	1.693854765			84.58692797	15.41307203	0.2110105076	-0.2110105076			0	0	-890.5413174	0.01514431028			
889.2613174	85	15	0.06344288701	0.02934688556		98.25126101	1.748738986			84.17378744	15.82621256	0.4163559971	-0.4163559971			0	0	-889.2613174	0.02934688556			
886.7013174	85	15	0.1197445018	0.05523244632		98.1403912	1.859608804			83.35720536	16.64279464	0.8197452992	-0.8197452992			0	0	-886.7013174	0.05523244632			
884.1413174	85	15	0.169718188	0.05192441842		98.02797035	1.972029652			82.55371394	17.44628606	0.8066050237	-0.8066050237			0	0	-884.1413174	0.05192441842			
881.5813174	85	15	0.2143360159	0.04893100739		97.91389184	2.08610816			81.76345716	18.23654284	0.793318458	-0.793318458			0	0	-881.5813174	0.04893100739			
879.0213174	85	15	0.2543865986	0.04621315964		97.79804273	2.20195727			80.98654494	19.01345506	0.779921667	-0.779921667			0	0	-879.0213174	0.04621315964			
876.4613174	85	15	0.2905133753	0.04373537078		97.68030174	2.319698257			80.22304553	19.77695447	0.7664564188	-0.7664564188			0	0	-876.4613174	0.04373537078			
873.9013174	85	15	0.3232463513	0.04146812775		97.56053879	2.439461208			79.47298883	20.52701117	0.7529612312	-0.7529612312			0	0	-873.9013174	0.04146812775			
871.3413174	85	15	0.3530259386	0.03938675298		97.4386141	2.5613859			78.73636819	21.26363181	0.7394727755	-0.7394727755			0	0	-871.3413174	0.03938675298			
868.7813174	85	15	0.3802210359	0.03747043752		97.3143772	2.685622804			78.01314257	21.98685743	0.7260255951	-0.7260255951			0	0	-868.7813174	0.03747043752			
866.2213174	85	15	0.4051429063	0.03570149739		97.18766575	2.812334249			77.30323882	22.69676118	0.712651896	-0.712651896			0	0	-866.2213174	0.03570149739			
863.6613174	85	15	0.4280559496	0.03406479554		97.05830424	2.941695763			76.60655419	23.39344581	0.6993814038	-0.6993814038			0	0	-863.6613174	0.03406479554			
861.1013174	85	15	0.4491861503	0.03254728856		96.92610237	3.073897628			75.92295887	24.07704113	0.6862412916	-0.6862412916			0	0	-861.1013174	0.03254728856			
858.5413174	85	15	0.4687277649	0.0311376682		96.79085331	3.209146691			75.25229853	24.74770147	0.6732561173	-0.6732561173			0	0	-858.5413174	0.0311376682			
855.9813174	85	15	0.4868486637	0.02982607567		96.65233152	3.347668477			74.59439693	25.40560307	0.6604479213	-0.6604479213			0	0	-855.9813174	0.02982607567			
853.4213174	85	15	0.503694632	0.0286038723		96.51029034	3.489709663			73.94905836	26.05094164	0.6478362398	-0.6478362398			0	0	-853.4213174	0.0286038723			
850.8613174	85	15	0.51939286	0.02746345437		96.36445901	3.63554099			73.31607	26.68393	0.6354382425	-0.6354382425			0	0	-850.8613174	0.02746345437			
848.3013174	85	15	0.5340547955	0.0263981026		96.21453929	3.785460713			72.69520419	27.30479581	0.6232688052	-0.6232688052			0	0	-848.3013174	0.0263981026			
845.7413174	85	15	0.5477784909	0.02540185941		96.0602013	3.939798702			72.08622052	27.91377948	0.6113407537	-0.6113407537			0	0	-845.7413174	0.02540185941			
843.1813174	85	15	0.5606505468	0.02446942828		95.90107866	4.098921342			71.48886768	28.51113232	0.5996649879	-0.5996649879			0	0	-843.1813174	0.02446942828			
840.6213174	85	15	0.5727477314	0.02359609116		95.73676255	4.263237449			70.90288525	29.09711475	0.5882506829	-0.5882506829			0	0	-840.6213174	0.02359609116			
838.0613174	85	15	0.5841383382	0.02277764066		95.56679456	4.433205442			70.32800519	29.67199481	0.5771054915	-0.5771054915			0	0	-838.0613174	0.02277764066			
835.5013174	85	15	0.5948833293	0.02201032464		95.39065789	4.609342113			69.7639531	30.2360469	0.5662357551	-0.5662357551			0	0	-835.5013174	0.02201032464			
832.9413174	85	15	0.6050373059	0.02129080135		95.20776655	4.792233454			69.21044939	30.78955061	0.5556467132	-0.5556467132			0	0	-832.9413174	0.02129080135			
830.3813174	85	15	0.6146493349	0.02061610391		95.01745185	4.982548146			68.66721006	31.33278994	0.545342781	-0.545342781			0	0	-830.3813174	0.02061610391			
827.8213174	85	15	0.6237636589	0.01998361329		94.81894546	5.181054541			68.13394738	31.86605262	0.5353277299	-0.5353277299			0	0	-827.8213174	0.01998361329			
825.2613174	85	15	0.6324203091	0.01939103961		94.61135769	5.388642308			67.61037017	32.38962983	0.525604999	-0.525604999			0	0	-825.2613174	0.01939103961			
822.7013174	85	15	0.6406556392	0.01883641209		94.39364963	5.606350369			67.09618385	32.90381615	0.5161779835	-0.5161779835			0	0	-822.7013174	0.01883641209			
820.1413174	85	15	0.6485027955	0.01831807844		94.16459649	5.835403506			66.5910902	33.4089098	0.5070503811	-0.5070503811			0	0	-820.1413174	0.01831807844			
817.5813174	85	15	0.6559921355	0.01783471595		93.92273889	6.077261109			66.09478657	33.90521343	0.4982266072	-0.4982266072			0	0	-817.5813174	0.01783471595			
815.0213174	85	15	0.6631516085	0.0173853575		93.66631667	6.333683329			65.60696471	34.39303529	0.4897123162	-0.4897123162			0	0	-815.0213174	0.0173853575			
812.4613174	85	15	0.6700071093	0.01696943841		93.39317721	6.606822787			65.12730879	34.87269121	0.4815150848	-0.4815150848			0	0	-812.4613174	0.01696943841			
809.9013174	85	15	0.6765828203	0.01658687384		93.10064512	6.899354877			64.65549263	35.34450737	0.4736453466	-0.4736453466			0	0	-809.9013174	0.01658687384			
807.3413174	85	15	0.682901558	0.01623818338		92.78533168	7.214668324			64.19117548	35.80882452	0.4661177289	-0.4661177289			0	0	-807.3413174	0.01623818338			
804.7813174	85	15	0.6889851501	0.01592469278		92.44284648	7.557153519			63.73399585	36.26600415	0.4589530527	-0.4589530527			0	0	-804.7813174	0.01592469278			
802.2213174	85	15	0.6948548808	0.01564886823		92.06734293	7.932657074			63.28356226	36.71643774	0.4521814714	-0.4521814714			0	0	-802.2213174	0.01564886823			
799.6613174	85	15	0.7005320739	0.01541489337		91.65076453	8.349235475			62.83943874	37.16056126	0.4458476667	-0.4458476667			0	0	-799.6613174	0.01541489337			
797.1013174	85	15	0.7060389851	0.01522983081		91.18151402	8.818485978			62.40112173	37.59887827	0.440020014	-0.440020014			0	0	-797.1013174	0.01522983081			
794.5413174	85	15	0.7114000715	0.01510524153		90.64189639	9.358103611			61.96799823	38.03200177	0.4348085008	-0.4348085008			0	0	-794.5413174	0.01510524153			
791.9813174	85	15	0.7166448043	0.01506259943		90.00261516	9.997384841			61.53926798	38.46073202	0.4304009531	-0.4304009531			0	0	-791.9813174	0.01506259943			
789.4213174	85	15	0.721813547	0.01514475795		89.20881778	10.79118222			61.113776	38.886224	0.4271539344	-0.4271539344			0	0	-789.4213174	0.01514475795			
788.1413174	85	15	0.7243684726	0.007624070974		88.72031024	11.27968976			60.90168714	39.09831286	0.2137463029	-0.2137463029			0	0	-788.1413174	0.007624070974			
787.8213174	85	15	0.7250035382	0.001911233404		88.58448017	11.41551983			60.84867849	39.15132151	0.05466635052	-0.05466635052			0	0	-787.8213174	0.001911233404			
787.7413174	85	15	0.7251623184	0.000478900245		88.54950436	11.45049564			60.8354251	39.1645749	0.01491109832	-0.01491109832			0	0	-787.7413174	0.000478900245			
787.7213174	85	15	0.871349373		0.5315466956			60.91768927	39.08231073	60.73537198	39.26462802			0.0665733194	-0.0665733194	0	0	-787.7213174		0.5315466956		
787.7113174	85	15	0.9397787633		0.5317831999			60.75907886	39.24092114	60.70393539	39.29606461			0.03149580797	-0.03149580797	0	0	-787.7113174		0.5317831999		
787.7013174	85	15	0.9718109221		0.5318810057			60.71515502	39.28484498	60.69497986	39.30502014			0.009633146917	-0.009633146917	0	0	-787.7013174		0.5318810057		
787.6913174	85	15	0.9876708167		0.5626236454			60.70281206	39.29718794	60.69236577	39.30763423			0.003824614715	-0.003824614715	0	0	-787.6913174		0.5626236454		
787.6813174	85	15	0.9946077412		0.5626338464			60.69566234	39.30433766	60.69079817	39.30920183			0.002152650532	-0.002152650532	0	0	-787.6813174		0.5626338464		
787.6713174	85	15	0.9976416559		0.5626361256			60.69394356	39.30605644	60.69033319	39.30966681			0.001062155024	-0.001062155024	0	0	-787.6713174		0.5626361256		
787.6613174	85	15	0.998968561		0.5626384044			60.69223287	39.30776713	60.68986797	39.31013203			0.0006829312539	-0.0006829312539	0	0	-787.6613174		0.5626384044		
787.6513174	85	15	0.9995488927		0.5626406802			60.6905242	39.3094758	60.68940307	39.31059693			0.0009085669938	-0.0009085669938	0	0	-787.6513174		0.5626406802		
787.6413174	85	15	1		1			60.68981174	39.31018826					0.0002047875973	-0.0002047875973			-787.6413174		1		
787.6313174	85	15	1		1			60.68981174	39.31018826					0	0			-787.6313174		1		
787.6113174	85	15	1		1			60.68981174	39.31018826					0	0			-787.6113174		1		
787.5713174	85	15	1		1			60.68981174	39.31018826					0	0			-787.5713174		1		
787.4913174	85	15	1		1			60.68981174	39.31018826					0	0			-787.4913174		1		
787.3313174	85	15	1		1			60.68981174	39.31018826					0	0			-787.3313174		1		
787.0113174	85	15	1		1			60.68981174	39.31018826					0	0			-787.0113174		1		
786.3713174	85	15	1		1			60.68981174	39.31018826					0	0			-786.3713174		1		
785.0913174	85	15	1		1			60.68981174	39.31018826					0	0			-785.0913174		1		
782.5313174	85	15	1		1			60.68981174	39.31018826					0	0			-782.5313174		1		
777.4113174	85	15	1		1			60.68981174	39.31018826					0	0			-777.4113174		1		
772.2913174	85	15	1		1			60.68981174	39.31018826					0	0			-772.2913174		1		
767.1713174	85	15	1		1			60.68981174	39.31018826					0	0			-767.1713174		1		
762.0513174	85	15	1		1			60.68981174	39.31018826					0	0			-762.0513174		1		
756.9313174	85	15	1		1			60.68981174	39.31018826					0	0			-756.9313174		1		
751.8113174	85	15	1		1			60.68981174	39.31018826					0	0			-751.8113174		1		
746.6913174	85	15	1		1			60.68981174	39.31018826					0	0			-746.6913174		1		
741.5713174	85	15	1		1			60.68981174	39.31018826					0	0			-741.5713174		1		
736.4513174	85	15	1		1			60.68981174	39.31018826					0	0			-736.4513174		1		
731.3313174	85	15	1		1			60.68981174	39.31018826					0	0			-731.3313174		1		
726.2113174	85	15	1		1			60.68981174	39.31018826					0	0			-726.2113174		1		
721.0913174	85	15	1		1			60.68981174	39.31018826					0	0			-721.0913174		1		
715.9713174	85	15	1		1			60.68981174	39.31018826					0	0			-715.9713174		1		
710.8513174	85	15	1		1			60.68981174	39.31018826					0	0			-710.8513174		1		
705.7313174	85	15	1		1			60.68981174	39.31018826					0	0			-705.7313174		1		
700.6113174	85	15	1		1			60.68981174	39.31018826					0	0			-700.6113174		1		
695.4913174	85	15	1		1			60.68981174	39.31018826					0	0			-695.4913174		1		
690.3713174	85	15	1		1			60.68981174	39.31018826					0	0			-690.3713174		1		
685.2513174	85	15	1		1			60.68981174	39.31018826					0	0			-685.2513174		1		
680.1313174	85	15	1		1			60.68981174	39.31018826					0	0			-680.1313174		1		
675.0113174	85	15	1		1			60.68981174	39.31018826					0	0			-675.0113174		1		
669.8913174	85	15	1		1			60.68981174	39.31018826					0	0			-669.8913174		1		
664.7713174	85	15	1		1			60.68981174	39.31018826					0	0			-664.7713174		1		
659.6513174	85	15	1		1			60.68981174	39.31018826					0	0			-659.6513174		1		
654.5313174	85	15	1		1			60.68981174	39.31018826					0	0			-654.5313174		1		
649.4113174	85	15	1		1			60.68981174	39.31018826					0	0			-649.4113174		1		
644.2913174	85	15	1		1			60.68981174	39.31018826					0	0			-644.2913174		1		
639.1713174	85	15	1		1			60.68981174	39.31018826					0	0			-639.1713174		1		
634.0513174	85	15	1		1			60.68981174	39.31018826					0	0			-634.0513174		1		
628.9313174	85	15	1		1			60.68981174	39.31018826					0	0			-628.9313174		1		
623.8113174	85	15	1		1			60.68981174	39.31018826					0	0			-623.8113174		1		
618.6913174	85	15	1		1			60.68981174	39.31018826					0	0			-618.6913174		1		
613.5713174	85	15	1		1			60.68981174	39.31018826					0	0			-613.5713174		1		
608.4513174	85	15	1		1			60.68981174	39.31018826					0	0			-608.4513174		1		
603.3313174	85	15	1		1			60.68981174	39.31018826					0	0			-603.3313174		1		
598.2113174	85	15	1		1			60.68981174	39.31018826					0	0			-598.2113174		1		
593.0913174	85	15	1		1			60.68981174	39.31018826					0	0			-593.0913174		1		
587.9713174	85	15	1		1			60.68981174	39.31018826					0	0			-587.9713174		1		
582.8513174	85	15	1		1			60.68981174	39.31018826					0	0			-582.8513174		1		
577.7313174	85	15	1		1			60.68981174	39.31018826					0	0			-577.7313174		1		
572.6113174	85	15	1		1			60.68981174	39.31018826					0	0			-572.6113174		1		
567.4913174	85	15	1		1			60.68981174	39.31018826					0	0			-567.4913174		1		
562.3713174	85	15	1		1			60.68981174	39.31018826					0	0			-562.3713174		1		
557.2513174	85	15	1		1			60.68981174	39.31018826					0	0			-557.2513174		1		
552.1313174	85	15	1		1			60.68981174	39.31018826					0	0			-552.1313174		1		
547.0113174	85	15	1		1			60.68981174	39.31018826					0	0			-547.0113174		1		
541.8913174	85	15	1		1			60.68981174	39.31018826					0	0			-541.8913174		1		
536.7713174	85	15	1		1			60.68981174	39.31018826					0	0			-536.7713174		1		
531.6513174	85	15	1		1			60.68981174	39.31018826					0	0			-531.6513174		1		
526.5313174	85	15	1		1			60.68981174	39.31018826					0	0			-526.5313174		1		
521.4113174	85	15	1		1			60.68981174	39.31018826					0	0			-521.4113174		1		
516.2913174	85	15	1		1			60.68981174	39.31018826					0	0			-516.2913174		1		
511.1713174	85	15	1		1			60.68981174	39.31018826					0	0			-511.1713174		1		
506.0513174	85	15	1		1			60.68981174	39.31018826					0	0			-506.0513174		1		
500.9313174	85	15	1		1			60.68981174	39.31018826					0	0			-500.9313174		1		
495.8113174	85	15	1		1			60.68981174	39.31018826					0	0			-495.8113174		1		
490.6913174	85	15	1		1			60.68981174	39.31018826					0	0			-490.6913174		1		
485.5713174	85	15	1		1			60.68981174	39.31018826					0	0			-485.5713174		1		
480.4513174	85	15	1		1			60.68981174	39.31018826					0	0			-480.4513174		1		
475.3313174	85	15	1		1			60.68981174	39.31018826					0	0			-475.3313174		1		
470.2113174	85	15	1		1			60.68981174	39.31018826					0	0			-470.2113174		1		
465.0913174	85	15	1		1			60.68981174	39.31018826					0	0			-465.0913174		1		
459.9713174	85	15	1		1			60.68981174	39.31018826					0	0			-459.9713174		1		
454.8513174	85	15	1		1			60.68981174	39.31018826					0	0			-454.8513174		1		
449.7313174	85	15	1		1			60.68981174	39.31018826					0	0			-449.7313174		1		
444.6113174	85	15	1		1			60.68981174	39.31018826					0	0			-444.6113174		1		
439.4913174	85	15	1		1			60.68981174	39.31018826					0	0			-439.4913174		1		
434.3713174	85	15	1		1			60.68981174	39.31018826					0	0			-434.3713174		1		
429.2513174	85	15	1		1			60.68981174	39.31018826					0	0			-429.2513174		1		
424.1313174	85	15	1		1			60.68981174	39.31018826					0	0			-424.1313174		1		
419.0113174	85	15	1		1			60.68981174	39.31018826					0	0			-419.0113174		1		
413.8913174	85	15	1		1			60.68981174	39.31018826					0	0			-413.8913174		1		
408.7713174	85	15	1		1			60.68981174	39.31018826					0	0			-408.7713174		1		
403.6513174	85	15	1		1			60.68981174	39.31018826					0	0			-403.6513174		1		
398.5313174	85	15	1		1			60.68981174	39.31018826					0	0			-398.5313174		1		
393.4113174	85	15	1		1			60.68981174	39.31018826					0	0			-393.4113174		1		
388.2913174	85	15	1		1			60.68981174	39.31018826					0	0			-388.2913174		1		
383.1713174	85	15	1		1			60.68981174	39.31018826					0	0			-383.1713174		1		
378.0513174	85	15	1		1			60.68981174	39.31018826					0	0			-378.0513174		1		
372.9313174	85	15	1		1			60.68981174	39.31018826					0	0			-372.9313174		1		
367.8113174	85	15	1		1			60.68981174	39.31018826					0	0			-367.8113174		1		
362.6913174	85	15	1		1			60.68981174	39.31018826					0	0			-362.6913174		1		
357.5713174	85	15	1		1			60.68981174	39.31018826					0	0			-357.5713174		1		
352.4513174	85	15	1		1			60.68981174	39.31018826					0	0			-352.4513174		1		
347.3313174	85	15	1		1			60.68981174	39.31018826					0	0			-347.3313174		1		
342.2113174	85	15	1		1			60.68981174	39.31018826					0	0			-342.2113174		1		
337.0913174	85	15	1		1			60.68981174	39.31018826					0	0			-337.0913174		1		
331.9713174	85	15	1		1			60.68981174	39.31018826					0	0			-331.9713174		1		
326.8513174	85	15	1		1			60.68981174	39.31018826					0	0			-326.8513174		1		
321.7313174	85	15	1		1			60.68981174	39.31018826					0	0			-321.7313174		1		
316.6113174	85	15	1		1			60.68981174	39.31018826					0	0			-316.6113174		1		
311.4913174	85	15	1		1			60.68981174	39.31018826					0	0			-311.4913174		1		
306.3713174	85	15	1		1			60.68981174	39.31018826					0	0			-306.3713174		1		
301.2513174	85	15	1		1			60.68981174	39.31018826					0	0			-301.2513174		1		
300	85	15	1		1			60.68981174	39.31018826					0	0			-300		1		
