T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
862.1833003	81	14	5	0	0	96.97357848	0.2633875032	2.763034016	81	14	5										0.001630925405	-0.001402540863	-0.0002283845421	-862.1833003	0	48.6868442944742	
862.1733003	81	14	5	0.0001035827947	0.0001021799651	96.97340814	0.2634072683	2.763184589	80.99836962	14.00140184	5.000228543										0	0	0	-862.1733003	0.0001021799651	147.046242719291	
862.1533003	81	14	5	0.0003104906957	0.0002041546367	96.97306783	0.2634468235	2.763485346	80.99510803	14.00420676	5.000685207										0	0	0	-862.1533003	0.0002041546367	196.145574189518	
862.1133003	81	14	5	0.0007239634758	0.0004080464775	96.97238719	0.2635259331	2.764086876	80.9885868	14.00981512	5.001598073										0	0	0	-862.1133003	0.0004080464775	196.314294475598	
862.0333003	81	14	5	0.001549579002	0.0008150107306	96.97102626	0.2636840603	2.765289682	80.97555129	14.02102655	5.00342216										0	0	0	-862.0333003	0.0008150107306	196.809062496842	
861.8733003	81	14	5	0.003195596579	0.001626079237	96.9683059	0.2639999924	2.767694107	80.94950729	14.04342922	5.00706349										0	0	0	-861.8733003	0.001626079237	197.751504027715	
861.5533003	81	14	5	0.006466936171	0.003236496286	96.9628712	0.2646305709	2.772498231	80.89752707	14.08815404	5.014318892										0	0	0	-861.5533003	0.003236496286	199.676708611496	
860.9133003	81	14	5	0.01292815645	0.006411260386	96.95202566	0.2658866254	2.782087719	80.79399317	14.1772851	5.028721734										0	0	0	-860.9133003	0.006411260386	203.700766825746	
859.6333003	81	14	5	0.02552009049	0.01257112933	96.93043889	0.2683820535	2.801179058	80.58855659	14.35436243	5.057080984										0	0	0	-859.6333003	0.01257112933	211.980996509687	
857.0733003	81	14	5	0.04949222938	0.02421334096	96.88764648	0.2733005224	2.839053002	80.18410357	14.70377682	5.112119608										0	0	0	-857.0733003	0.02421334096	-2798.26639226008	
854.5133003	81	14	5	0.07193094346	0.02320413039	96.84524211	0.2780920441	2.876665845	79.78831235	15.04646405	5.165223601										0	0	0	-854.5133003	0.02320413039	-2644.24126171795	
851.9533003	81	14	5	0.09298812912	0.02227109216	96.80320263	0.2827602186	2.914037149	79.40074052	15.38275747	5.216502007										0	0	0	-851.9533003	0.02227109216	-2856.4801633394	
849.3933003	81	14	5	0.1127962246	0.0214065086	96.76150662	0.2873081444	2.951185236	79.02097774	15.71296696	5.266055293										0	0	0	-849.3933003	0.0214065086	-3078.51759523098	
846.8333003	81	14	5	0.1314710135	0.02060342432	96.72013449	0.2917385208	2.98812699	78.64864314	16.03738112	5.313975741										0	0	0	-846.8333003	0.02060342432	-3310.11558380621	
844.2733003	81	14	5	0.1491141789	0.01985577635	96.67906825	0.2960536987	3.024878048	78.28338252	16.35626916	5.360348316										0	0	0	-844.2733003	0.01985577635	-3551.35652217469	
841.7133003	81	14	5	0.1658153923	0.01915824933	96.63829135	0.3002557201	3.061452927	77.92486606	16.66988255	5.405251392										0	0	0	-841.7133003	0.01915824933	-3802.3016989277	
839.1533003	81	14	5	0.1816540434	0.0185061666	96.5977885	0.3043463526	3.097865145	77.5727862	16.9784564	5.448757395										0	0	0	-839.1533003	0.0185061666	-4063.01016877186	
836.5933003	81	14	5	0.1967006792	0.01789539941	96.55754556	0.3083271199	3.134127322	77.22685579	17.28221083	5.490933381										0	0	0	-836.5933003	0.01789539941	-4335.67402851835	
834.0333003	81	14	5	0.21101861	0.01732280573	96.51754849	0.3121993505	3.170252155	76.88680275	17.58135483	5.531842425										0	0	0	-834.0333003	0.01732280573	-4614.58728365277	
831.4733003	81	14	5	0.224663489	0.0167838414	96.47778683	0.3159640444	3.20624913	76.55238403	17.87607516	5.571540809										0	0	0	-831.4733003	0.0167838414	-4903.07278742336	
828.9133003	81	14	5	0.2376860359	0.01627663614	96.43824843	0.3196222319	3.242129341	76.22335928	18.16655787	5.610082859										0	0	0	-828.9133003	0.01627663614	-5204.39954437588	
826.3533003	81	14	5	0.2501317231	0.01579836123	96.39892271	0.3231746946	3.277902595	75.89950736	18.45297398	5.647518664										0	0	0	-826.3533003	0.01579836123	-5514.75902473544	
823.7933003	81	14	5	0.2620415972	0.01534669674	96.35979978	0.3266220741	3.313578147	75.5806205	18.73548452	5.683894974										0	0	0	-823.7933003	0.01534669674	-5835.20100027661	
821.2333003	81	14	5	0.2734528096	0.0149195598	96.32087036	0.3299648868	3.349164752	75.2665032	19.01424132	5.719255478										0	0	0	-821.2333003	0.0149195598	-6165.78256039297	
818.6733003	81	14	5	0.2843990722	0.01451507438	96.28212576	0.3332035367	3.384670706	74.95697131	19.28938762	5.75364107										0	0	0	-818.6733003	0.01451507438	-6506.55361466145	
816.1133003	81	14	5	0.2949110504	0.01413154688	96.24355779	0.3363383267	3.420103882	74.65185115	19.56105878	5.787090071										0	0	0	-816.1133003	0.01413154688	-6857.56501158213	
813.5533003	81	14	5	0.3050167026	0.0137674449	96.20515876	0.3393694695	3.45547177	74.35097876	19.8293828	5.819638444										0	0	0	-813.5533003	0.0137674449	-6794.5689607847	
812.9133003	81	14	5	0.3074777384	0.003398793272	96.19556833	0.3401048545	3.464326819	74.27648367	19.89584528	5.827671042										0	0	0	-812.9133003	0.003398793272	-169.822805428835	
812.5933003	81	14	5	0.308699634	0.0016930875	96.19077406	0.3404692364	3.468756708	74.23934016	19.92898758	5.831672256										0	0	0	-812.5933003	0.0016930875	-116.174768226721	
812.5133003	81	14	5	0.3090042457	0.0004228404483	96.18957527	0.3405598452	3.469864885	74.23006706	19.93726127	5.832671674										0	0	0	-812.5133003	0.0004228404483	-329.974315658348	
812.4933003	81	14	5	0.3124987732	0.002051154834	96.1915299	0.3414135686	3.467056529	74.21773864	19.95372357	5.828537788	62.54235303	28.42537001	9.032276954							0	0	0	-812.4933003	0.002051154834	-494.061423248357	
812.4733003	81	14	5	0.315904333	0.00200958648	96.19344566	0.3422559385	3.464298404	74.20556639	19.96995792	5.824475697	62.54235303	28.42537001	9.032276954							0	0	0	-812.4733003	0.00200958648	-492.064546875555	
812.4333003	81	14	5	0.3225835251	0.003959133408	96.19724482	0.3439345871	3.458820597	74.1813771	20.00221132	5.816411581	62.54235303	28.42537001	9.032276954							0	0	0	-812.4333003	0.003959133408	20.8162233999748	
812.3533003	81	14	5	0.3354550662	0.00769934624	96.20472426	0.3472737447	3.448001993	74.13351259	20.06599234	5.800495075	62.54235303	28.42537001	9.032276954							0	0	0	-812.3533003	0.00769934624	22.0328083941629	
812.1933003	81	14	5	0.3594171802	0.01459035022	96.21923172	0.353884118	3.426884162	74.03973103	20.1908047	5.769464275	62.54235303	28.42537001	9.032276954							0	0	0	-812.1933003	0.01459035022	24.6488950933648	
811.8733003	81	14	5	0.4013283511	0.0263986073	96.24660615	0.3668625491	3.3865313	73.8592356	20.43045535	5.710309053	62.54235303	28.42537001	9.032276954							0	0	0	-811.8733003	0.0263986073	30.4909643932043	
811.2333003	81	14	5	0.4674739931	0.04435233115	96.29584368	0.3920486347	3.312107683	73.52179752	20.87652396	5.601678525	62.54235303	28.42537001	9.032276954							0	0	0	-811.2333003	0.04435233115	44.687404051417	
809.9533003	81	14	5	0.5573268277	0.06714306459	96.37778342	0.4403454086	3.181871174	72.91667291	21.67032543	5.41300166	62.54235303	28.42537001	9.032276954							0	0	0	-809.9533003	0.06714306459	-353.338891085537	
808.6733003	81	14	5	0.616056501	0.0522667788	96.44393084	0.4870014715	3.069067693	72.37684487	22.37218762	5.250967512	62.54235303	28.42537001	9.032276954							0	0	0	-808.6733003	0.0522667788	-115.606585849807	
807.3933003	81	14	5	0.6580628781	0.04275123832	96.49860603	0.5327840046	2.968609961	71.88320839	23.00910918	5.107682431	62.54235303	28.42537001	9.032276954							0	0	0	-807.3933003	0.04275123832	-169.605060478326	
806.1133003	81	14	5	0.6899145964	0.036151328	96.54435877	0.5781347482	2.877506484	71.42454729	23.59693996	4.978512748	62.54235303	28.42537001	9.032276954							0	0	0	-806.1133003	0.036151328	-234.595216303589	
804.8333003	81	14	5	0.7150768204	0.0313104257	96.5828471	0.623337832	2.793815065	70.99358158	24.14596262	4.860455808	62.54235303	28.42537001	9.032276954							0	0	0	-804.8333003	0.0313104257	-310.673142869208	
803.5533003	81	14	5	0.735567469	0.02761124422	96.61522076	0.6685888115	2.716190426	70.58527361	24.66329034	4.751436051	62.54235303	28.42537001	9.032276954							0	0	0	-803.5533003	0.02761124422	-397.937916277895	
802.2733003	81	14	5	0.7526493682	0.02469466356	96.64231554	0.7140298491	2.643654615	70.19596528	25.15408677	4.649947946	62.54235303	28.42537001	9.032276954							0	0	0	-802.2733003	0.02469466356	-496.483604643168	
800.9933003	81	14	5	0.7671572975	0.02233758389	96.66476113	0.7597689659	2.575469902	69.82290048	25.6222411	4.554858416	62.54235303	28.42537001	9.032276954							0	0	0	-800.9933003	0.02233758389	-606.393651356399	
799.7133003	81	14	5	0.7796674164	0.02039414262	96.68304541	0.805891364	2.511063223	69.46394117	26.07076936	4.465289467	62.54235303	28.42537001	9.032276954							0	0	0	-799.7133003	0.02039414262	-727.742608759245	
798.4333003	81	14	5	0.7905915186	0.01876498562	96.69755483	0.8524664696	2.449978705	69.11738904	26.50206648	4.380544475	62.54235303	28.42537001	9.032276954							0	0	0	-798.4333003	0.01876498562	-911.190238540718	
795.8733003	81	14	5	0.8088709766	0.03293741283	96.7164389	0.9471998589	2.336361242	68.45624508	27.32038337	4.22337156	62.54235303	28.42537001	9.032276954							0	0	0	-795.8733003	0.03293741283	-960.386783188526	
793.3133003	81	14	5	0.8235770744	0.02891640445	96.72329975	1.044349766	2.232350484	67.83105728	28.08904407	4.07989865	62.54235303	28.42537001	9.032276954							0	0	0	-793.3133003	0.02891640445	-739.205923441437	
790.7533003	81	14	5	0.8357222041	0.02579037613	96.71944924	1.144224588	2.136326168	67.23583362	28.81648424	3.947682132	62.54235303	28.42537001	9.032276954							0	0	0	-790.7533003	0.02579037613	-933.550743193966	
788.1933003	81	14	5	0.8459610785	0.02329309993	96.70582525	1.247092952	2.047081797	66.66613193	29.50895307	3.824914998	62.54235303	28.42537001	9.032276954							0	0	0	-788.1933003	0.02329309993	-869.675780121344	
786.9133003	81	14	5	0.8505020224	0.01099298167	96.69556852	1.29972795	2.004703532	66.38975641	29.8436129	3.766630693	62.54235303	28.42537001	9.032276954							0	0	0	-786.9133003	0.01099298167	-51.6808959270069	
786.8333003	81	14	5	0.8507745902	0.0006790706866	96.69485365	1.303045251	2.002101099	66.37265785	29.86429075	3.763051401	62.54235303	28.42537001	9.032276954							0	0	0	-786.8333003	0.0006790706866	-114.00072052006	
786.7933003	81	14	5	0.8509102473	0.0003386661518	96.69449299	1.304705137	2.000801873	66.36411612	29.8746194	3.761264485	62.54235303	28.42537001	9.032276954							0	0	0	-786.7933003	0.0003386661518	-72.7592722225956	
786.7833003	81	14	5	0.8509441073	8.464706462E-05	96.69440242	1.305120244	2.000477331	66.36198125	29.87720068	3.760818065	62.54235303	28.42537001	9.032276954							0	0	0	-786.7833003	8.464706462E-05	-40.1440168836241	
786.7633003	81	14	5	0.8556186507	0.01369100303	96.69473029	1.310533338	1.994736367	66.34392524	29.90272516	3.753349596				43.36164434	51.06106018	5.577295482				0	0	0	-786.7633003	0.01369100303	3.04540303037603	
786.7433003	81	14	5	0.8619548504	0.0191324703	96.69527802	1.318336127	1.98638585	66.3187984	29.93869553	3.742506076				43.36164434	51.06106018	5.577295482				0	0	0	-786.7433003	0.0191324703	3.3973111857889	
786.7033003	81	14	5	0.8728639809	0.0344258325	96.69615829	1.333340131	1.970501576	66.27074537	30.00739687	3.721857756				43.36164434	51.06106018	5.577295482				0	0	0	-786.7033003	0.0344258325	2.95991021831208	
786.6233003	81	14	5	0.8896485679	0.05742816856	96.69721043	1.361419884	1.941369688	66.18173579	30.13435198	3.683912231				43.36164434	51.06106018	5.577295482				0	0	0	-786.6233003	0.05742816856	4.40843844010859	
786.4633003	81	14	5	0.9115605661	0.08615141256	96.69723252	1.411956767	1.890810718	66.02445197	30.35773731	3.617810724				43.36164434	51.06106018	5.577295482				0	0	0	-786.4633003	0.08615141256	-37.8707834901803	
786.3033003	81	14	5	0.9251656877	0.06649273778	96.69531637	1.457345774	1.847337855	65.88623369	30.55305724	3.560709068				43.36164434	51.06106018	5.577295482				0	0	0	-786.3033003	0.06649273778	-11.0310969629412	
786.1433003	81	14	5	0.9345542803	0.05405234921	96.69202739	1.4991674	1.808805214	65.76130307	30.72881831	3.509878614				43.36164434	51.06106018	5.577295482				0	0	0	-786.1433003	0.05405234921	-16.293837823811	
785.9833003	81	14	5	0.941482123	0.04547772689	96.68769427	1.538334204	1.773971525	65.64631979	30.88993852	3.463741695				43.36164434	51.06106018	5.577295482				0	0	0	-785.9833003	0.04547772689	-22.6340074018024	
