T	w(AL)	w(CU)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI				
920.2892611	95	5	0	0	99.50297219	0.4970278097	95	5			0.003722602391	-0.003722602391	-920.2892611	0	6.00585498101498	
920.2792611	95	5	0.0008482684859	0.0008262254709	99.50258933	0.4974106687	94.99627738	5.003722622			0	0	-920.2792611	0.0008262254709	18.2006125080543	
920.2592611	95	5	0.002540975585	0.001649961582	99.50182344	0.4981765557	94.98883251	5.011167493			0	0	-920.2592611	0.001649961582	24.3140276608278	
920.2192611	95	5	0.005911112694	0.003290478956	99.50029164	0.4997083596	94.97394419	5.02605581			0	0	-920.2192611	0.003290478956	24.452652858779	
920.1392611	95	5	0.01259101278	0.006543614023	99.49722754	0.5027724573	94.94417267	5.055827327			0	0	-920.1392611	0.006543614023	24.7599707048737	
919.9792611	95	5	0.02569279388	0.0129206815	99.49109751	0.5089024947	94.884654	5.115346004			0	0	-919.9792611	0.0129206815	25.3945051717292	
919.6592611	95	5	0.05095061075	0.02523653253	99.47882966	0.5211703414	94.76570909	5.234290909			0	0	-919.6592611	0.02523653253	26.6360505094687	
919.0192611	95	5	0.09797965059	0.04821283121	99.45426282	0.5457371817	94.52819488	5.47180512			0	0	-919.0192611	0.04821283121	29.2778255871588	
917.7392611	95	5	0.1801201331	0.08849870168	99.40500224	0.594997756	94.0547	5.945300004			0	0	-917.7392611	0.08849870168	35.1124671536542	
915.1792611	95	5	0.3085674289	0.1519132512	99.3059532	0.6940467964	93.11406966	6.885930335			0	0	-915.1792611	0.1519132512	-208.506553708894	
912.6192611	95	5	0.4036362207	0.1326536097	99.2061616	0.7938384046	92.1823663	7.817633696			0	0	-912.6192611	0.1326536097	-153.463789682242	
910.0592611	95	5	0.4766668439	0.1175563604	99.10557574	0.8944242575	91.26009527	8.739904726			0	0	-910.0592611	0.1175563604	-192.245992765106	
907.4992611	95	5	0.5344117329	0.1053956216	99.00414162	0.9958583772	90.34775912	9.652240875			0	0	-907.4992611	0.1053956216	-235.267949124318	
904.9392611	95	5	0.5811347757	0.09538199765	98.90180106	1.098198939	89.44583553	10.55416447			0	0	-904.9392611	0.09538199765	-282.447120288068	
902.3792611	95	5	0.619657791	0.08698617324	98.79849186	1.201508143	88.55477741	11.44522259			0	0	-902.3792611	0.08698617324	-333.72497991097	
899.8192611	95	5	0.65192094	0.07984026948	98.69414756	1.305852438	87.67500866	12.32499134			0	0	-899.8192611	0.07984026948	-389.056608459836	
897.2592611	95	5	0.6793011098	0.07368069996	98.58869723	1.411302766	86.80692068	13.19307932			0	0	-897.2592611	0.07368069996	-448.411576290439	
894.6992611	95	5	0.7028018865	0.06831370482	98.48206517	1.517934828	85.95086939	14.04913061			0	0	-894.6992611	0.06831370482	-511.77755860842	
892.1392611	95	5	0.7231716544	0.06359369711	98.3741706	1.625829397	85.10717276	14.89282724			0	0	-892.1392611	0.06359369711	-579.163087306503	
889.5792611	95	5	0.7409796193	0.05940918722	98.26492735	1.735072654	84.27610903	15.72389097			0	0	-889.5792611	0.05940918722	-650.59965968391	
887.0192611	95	5	0.7566662397	0.05567336129	98.15424342	1.845756582	83.45791552	16.54208448			0	0	-887.0192611	0.05567336129	-726.143207115243	
884.4592611	95	5	0.7705775669	0.05231761228	98.0420206	1.957979399	82.65278796	17.34721204			0	0	-884.4592611	0.05231761228	-805.874964366572	
881.8992611	95	5	0.7829891719	0.04928699819	97.92815394	2.071846063	81.86088056	18.13911944			0	0	-881.8992611	0.04928699819	-889.901830290521	
879.3392611	95	5	0.7941231609	0.04653699007	97.81253115	2.187468846	81.08230647	18.91769353			0	0	-879.3392611	0.04653699007	-978.35634362678	
876.7792611	95	5	0.8041604965	0.04403110262	97.69503202	2.304967981	80.31713884	19.68286116			0	0	-876.7792611	0.04403110262	-1071.39641131256	
874.2192611	95	5	0.8132500678	0.04173914085	97.57552758	2.424472415	79.56541224	20.43458776			0	0	-874.2192611	0.04173914085	-1169.20494958969	
871.6592611	95	5	0.8215154664	0.03963588451	97.45387933	2.546120671	78.82712444	21.17287556			0	0	-871.6592611	0.03963588451	-1271.98958680459	
869.0992611	95	5	0.8290601166	0.03770008857	97.32993817	2.670061831	78.10223855	21.89776145			0	0	-869.0992611	0.03770008857	-1379.98260473257	
866.5392611	95	5	0.8359712077	0.03591371528	97.20354332	2.796456682	77.39068527	22.60931473			0	0	-866.5392611	0.03591371528	-1493.44131308751	
863.9792611	95	5	0.8423227428	0.03426133814	97.07452097	2.925479034	76.69236541	23.30763459			0	0	-863.9792611	0.03426133814	-1612.6489993007	
861.4192611	95	5	0.8481779257	0.03272967493	96.94268276	3.057317244	76.00715235	23.99284765			0	0	-861.4192611	0.03272967493	-1737.91662952095	
858.8592611	95	5	0.8535910495	0.03130721873	96.80782401	3.192175992	75.33489469	24.66510531			0	0	-858.8592611	0.03130721873	-1869.58563989472	
856.2992611	95	5	0.8586090026	0.02998394422	96.66972164	3.330278358	74.67541877	25.32458123			0	0	-856.2992611	0.02998394422	-2008.03197901089	
853.7392611	95	5	0.8632724804	0.02875107207	96.52813176	3.471868242	74.02853116	25.97146884			0	0	-853.7392611	0.02875107207	-2153.67179781878	
851.1792611	95	5	0.8676169681	0.02760087883	96.38278678	3.617213221	73.39402104	26.60597896			0	0	-851.1792611	0.02760087883	-2306.96928385434	
848.6192611	95	5	0.8716735424	0.02652654258	96.23339207	3.766607927	72.77166249	27.22833751			0	0	-848.6192611	0.02652654258	-2468.44719473627	
846.0592611	95	5	0.8754695315	0.025522017	96.07962195	3.920378051	72.16121655	27.83878345			0	0	-846.0592611	0.025522017	-2638.70111653216	
843.4992611	95	5	0.8790290603	0.0245819283	95.92111485	4.078885147	71.56243319	28.43756681			0	0	-843.4992611	0.0245819283	-2818.41850462631	
840.9392611	95	5	0.8823735052	0.02370149055	95.7574676	4.242532398	70.97505304	29.02494696			0	0	-840.9392611	0.02370149055	-3008.40428386121	
838.3792611	95	5	0.8855218746	0.02287643618	95.58822838	4.411771623	70.3988089	29.6011911			0	0	-838.3792611	0.02287643618	-3209.61577297955	
835.8192611	95	5	0.888491129	0.02210295916	95.41288818	4.587111821	69.83342712	30.16657288			0	0	-835.8192611	0.02210295916	-3423.21042738008	
833.2592611	95	5	0.8912964531	0.02137766888	95.23087028	4.769129718	69.27862869	30.72137131			0	0	-833.2592611	0.02137766888	-3650.61227552569	
830.6992611	95	5	0.8939514868	0.02069755352	95.04151712	4.958482883	68.73413014	31.26586986			0	0	-830.6992611	0.02069755352	-3893.60601501133	
828.1392611	95	5	0.8964685236	0.02005995206	94.84407378	5.155926219	68.19964416	31.80035584			0	0	-828.1392611	0.02005995206	-4154.47207856853	
825.5792611	95	5	0.8988586821	0.01946253447	94.63766704	5.362332957	67.67487999	32.32512001			0	0	-825.5792611	0.01946253447	-4436.1862328435	
823.0192611	95	5	0.9011320545	0.01890329057	94.4212783	5.578721696	67.1595435	32.8404565			0	0	-823.0192611	0.01890329057	-4333.56644540457	
821.7392611	95	5	0.9022259536	0.009277286475	94.30897414	5.691025864	66.90531774	33.09468226			0	0	-821.7392611	0.009277286475	-135.493439552154	
821.0992611	95	5	0.9027626814	0.004596154314	94.25172343	5.748276573	66.77904972	33.22095028			0	0	-821.0992611	0.004596154314	-138.078161442338	
820.7792611	95	5	0.9030288201	0.002289811021	94.22281228	5.777187724	66.71612368	33.28387632			0	0	-820.7792611	0.002289811021	-75.1750183108452	
820.7392611	95	5	0.9030621248	0.000287171134	94.21918488	5.780815121	66.70826781	33.29173219			0	0	-820.7392611	0.000287171134	-20.0723638227121	
820.7192611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-820.7192611	0.408437769	0.0490015207733397	
820.6992611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-820.6992611	0.408437769	NaN	
820.6592611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-820.6592611	0.408437769	NaN	
820.5792611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-820.5792611	0.408437769	NaN	
820.4192611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-820.4192611	0.408437769	NaN	
820.0992611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-820.0992611	0.408437769	NaN	
819.4592611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-819.4592611	0.408437769	NaN	
818.1792611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-818.1792611	0.408437769	NaN	
815.6192611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-815.6192611	0.408437769	NaN	
810.4992611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-810.4992611	0.408437769	NaN	
805.3792611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-805.3792611	0.408437769	NaN	
800.2592611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-800.2592611	0.408437769	NaN	
795.1392611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-795.1392611	0.408437769	NaN	
790.0192611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-790.0192611	0.408437769	NaN	
784.8992611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-784.8992611	0.408437769	NaN	
779.7792611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-779.7792611	0.408437769	NaN	
774.6592611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-774.6592611	0.408437769	NaN	
769.5392611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-769.5392611	0.408437769	NaN	
764.4192611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-764.4192611	0.408437769	NaN	
759.2992611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-759.2992611	0.408437769	NaN	
754.1792611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-754.1792611	0.408437769	NaN	
749.0592611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-749.0592611	0.408437769	NaN	
743.9392611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-743.9392611	0.408437769	NaN	
738.8192611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-738.8192611	0.408437769	NaN	
733.6992611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-733.6992611	0.408437769	NaN	
728.5792611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-728.5792611	0.408437769	NaN	
723.4592611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-723.4592611	0.408437769	NaN	
718.3392611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-718.3392611	0.408437769	NaN	
713.2192611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-713.2192611	0.408437769	NaN	
708.0992611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-708.0992611	0.408437769	NaN	
702.9792611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-702.9792611	0.408437769	NaN	
697.8592611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-697.8592611	0.408437769	NaN	
692.7392611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-692.7392611	0.408437769	NaN	
687.6192611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-687.6192611	0.408437769	NaN	
682.4992611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-682.4992611	0.408437769	NaN	
677.3792611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-677.3792611	0.408437769	NaN	
672.2592611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-672.2592611	0.408437769	NaN	
667.1392611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-667.1392611	0.408437769	NaN	
662.0192611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-662.0192611	0.408437769	NaN	
656.8992611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-656.8992611	0.408437769	NaN	
651.7792611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-651.7792611	0.408437769	NaN	
646.6592611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-646.6592611	0.408437769	NaN	
641.5392611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-641.5392611	0.408437769	NaN	
636.4192611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-636.4192611	0.408437769	NaN	
631.2992611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-631.2992611	0.408437769	NaN	
626.1792611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-626.1792611	0.408437769	NaN	
621.0592611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-621.0592611	0.408437769	NaN	
615.9392611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-615.9392611	0.408437769	NaN	
610.8192611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-610.8192611	0.408437769	NaN	
605.6992611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-605.6992611	0.408437769	NaN	
600.5792611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-600.5792611	0.408437769	NaN	
595.4592611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-595.4592611	0.408437769	NaN	
590.3392611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-590.3392611	0.408437769	NaN	
585.2192611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-585.2192611	0.408437769	NaN	
580.0992611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-580.0992611	0.408437769	NaN	
574.9792611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-574.9792611	0.408437769	NaN	
569.8592611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-569.8592611	0.408437769	NaN	
564.7392611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-564.7392611	0.408437769	NaN	
559.6192611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-559.6192611	0.408437769	NaN	
554.4992611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-554.4992611	0.408437769	NaN	
549.3792611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-549.3792611	0.408437769	NaN	
544.2592611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-544.2592611	0.408437769	NaN	
539.1392611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-539.1392611	0.408437769	NaN	
534.0192611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-534.0192611	0.408437769	NaN	
528.8992611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-528.8992611	0.408437769	NaN	
523.7792611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-523.7792611	0.408437769	NaN	
518.6592611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-518.6592611	0.408437769	NaN	
513.5392611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-513.5392611	0.408437769	NaN	
508.4192611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-508.4192611	0.408437769	NaN	
503.2992611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-503.2992611	0.408437769	NaN	
498.1792611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-498.1792611	0.408437769	NaN	
493.0592611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-493.0592611	0.408437769	NaN	
487.9392611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-487.9392611	0.408437769	NaN	
482.8192611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-482.8192611	0.408437769	NaN	
477.6992611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-477.6992611	0.408437769	NaN	
472.5792611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-472.5792611	0.408437769	NaN	
467.4592611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-467.4592611	0.408437769	NaN	
462.3392611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-462.3392611	0.408437769	NaN	
457.2192611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-457.2192611	0.408437769	NaN	
452.0992611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-452.0992611	0.408437769	NaN	
446.9792611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-446.9792611	0.408437769	NaN	
441.8592611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-441.8592611	0.408437769	NaN	
436.7392611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-436.7392611	0.408437769	NaN	
431.6192611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-431.6192611	0.408437769	NaN	
426.4992611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-426.4992611	0.408437769	NaN	
421.3792611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-421.3792611	0.408437769	NaN	
416.2592611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-416.2592611	0.408437769	NaN	
411.1392611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-411.1392611	0.408437769	NaN	
406.0192611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-406.0192611	0.408437769	NaN	
400.8992611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-400.8992611	0.408437769	NaN	
395.7792611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-395.7792611	0.408437769	NaN	
390.6592611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-390.6592611	0.408437769	NaN	
385.5392611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-385.5392611	0.408437769	NaN	
380.4192611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-380.4192611	0.408437769	NaN	
375.2992611	95	5	1	0.408437769	94.21997376	5.780026245			47.71310664	52.28689336			-375.2992611	0.408437769	NaN	
