T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALLI)	w(CU@ALLI)	w(LI@ALLI)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
821.2149788	93	2	5	0.8869811389	0.02775925903	95.96080229	0.2223734203	3.816824291	76.88978618	16.69944869	6.410765128	81.85346542	0	18.14653458										0	0	0	-821.2149788	0.02775925903	-1388.7177283907	
818.6549788	93	2	5	0.8918789012	0.02601183632	95.97924142	0.2397160418	3.781042541	76.31137363	17.3538871	6.33473927	81.85215501	0	18.14784499										0	0	0	-818.6549788	0.02601183632	-1556.30999661746	
816.0949788	93	2	5	0.8963238448	0.02444892185	95.99690888	0.2577084799	3.745382641	75.74629823	17.99375974	6.259942031	81.85078198	0	18.14921802										0	0	0	-816.0949788	0.02444892185	-1468.9946402633	
814.8149788	93	2	5	0.8983962716	0.01179708926	96.00544799	0.2669539744	3.727598038	75.46853139	18.30847929	6.222989316	81.85007222	0	18.14992778										0	0	0	-814.8149788	0.01179708926	-104.880788574514	
814.1749788	93	2	5	0.8993978451	0.005795616732	96.00964305	0.2716400302	3.71871692	75.33080249	18.46457556	6.204621945	81.84971148	0	18.15028852										0	0	0	-814.1749788	0.005795616732	-66.1334916077716	
814.0149788	93	2	5	0.899644772	0.001440612207	96.010684	0.2728181899	3.716497815	75.29648884	18.50346982	6.200041339	81.84962077	0	18.15037923										0	0	0	-814.0149788	0.001440612207	-36.978735675835	
813.9749788	93	2	5	0.8997064278	0.0003606432423	96.01094374	0.2731131473	3.715943113	75.28791773	18.51318538	6.198896889	81.84959807	0	18.15040193										0	0	0	-813.9749788	0.0003606432423	-100.020285355373	
813.9549788	93	2	5	0.8997371536	0.0001797608438	96.01107354	0.2732606879	3.715665773	75.28363331	18.51804192	6.198324769	81.8495867	0	18.1504133										0	0	0	-813.9549788	0.0001797608438	-115.746248991397	
813.9349788	93	2	5	0.9007929519	0.004389736203	96.0139521	0.2742137592	3.711834138	75.26724214	18.54020954	6.192548316				62.54235303	28.42537001	9.032276954							0	0	0	-813.9349788	0.004389736203	37.202197419786	
813.9149788	93	2	5	0.9019563536	0.004877952007	96.0172308	0.2752879615	3.707481235	75.2490897	18.56489797	6.186012327				62.54235303	28.42537001	9.032276954							0	0	0	-813.9149788	0.004877952007	37.8507464255658	
813.8749788	93	2	5	0.9041818264	0.009434965167	96.02368042	0.2774169252	3.69890265	75.21326136	18.61360058	6.173138065				62.54235303	28.42537001	9.032276954							0	0	0	-813.8749788	0.009434965167	9.09791767480907	
813.7949788	93	2	5	0.9082674512	0.01770048126	96.03617568	0.2816022472	3.682222075	75.14339387	18.70847564	6.148130493				62.54235303	28.42537001	9.032276954							0	0	0	-813.7949788	0.01770048126	10.3955712956456	
813.6349788	93	2	5	0.9152462289	0.03150249195	96.0597258	0.2897154763	3.650558723	75.01003811	18.88920769	6.100754206				62.54235303	28.42537001	9.032276954							0	0	0	-813.6349788	0.03150249195	13.3447636223891	
813.3149788	93	2	5	0.9258620465	0.05162843578	96.10215184	0.3051245158	3.592723644	74.76393747	19.22153275	6.014529784				62.54235303	28.42537001	9.032276954							0	0	0	-813.3149788	0.05162843578	20.7197862354132	
812.6749788	93	2	5	0.9395996429	0.07577666099	96.17364933	0.3336936359	3.492657038	74.33029994	19.80342173	5.866278331				62.54235303	28.42537001	9.032276954							0	0	0	-812.6749788	0.07577666099	-219.593516376438	
812.0349788	93	2	5	0.9482007961	0.05770388162	96.23303361	0.3603424036	3.406623984	73.94932423	20.31093439	5.739741379				62.54235303	28.42537001	9.032276954							0	0	0	-812.0349788	0.05770388162	-48.9300496477638	
811.3949788	93	2	5	0.9541946919	0.04653190923	96.2840215	0.3857688155	3.330209684	73.60442153	20.76753327	5.628045199				62.54235303	28.42537001	9.032276954							0	0	0	-811.3949788	0.04653190923	-73.4415085550693	
810.7549788	93	2	5	0.958660581	0.03894951628	96.32870956	0.4103594626	3.260930977	73.28627031	21.1864035	5.527326196				62.54235303	28.42537001	9.032276954							0	0	0	-810.7549788	0.03894951628	-103.217585248294	
810.1149788	93	2	5	0.9621441074	0.03347056066	96.36842316	0.4343560051	3.19722083	72.98898579	21.57586628	5.435147932				62.54235303	28.42537001	9.032276954							0	0	0	-810.1149788	0.03347056066	-183.303287937988	
808.8349788	93	2	5	0.9673050357	0.05377031832	96.43627606	0.481168684	3.082555256	72.44218189	22.28754178	5.270276326				62.54235303	28.42537001	9.032276954							0	0	0	-808.8349788	0.05377031832	84.7853754361684	
806.2749788	93	2	5	0.9737680085	0.07709518299	96.53900874	0.5724192926	2.888571969	71.48083008	23.52500566	4.994164253				62.54235303	28.42537001	9.032276954							0	0	0	-806.2749788	0.07709518299	-1262.53291313593	
803.7149788	93	2	5	0.9777093666	0.05790301915	96.61143782	0.6628650939	2.725697088	70.63573426	24.59950154	4.764764196				62.54235303	28.42537001	9.032276954							0	0	0	-803.7149788	0.05790301915	-188.85749584265	
801.1549788	93	2	5	0.9804158366	0.04637989385	96.66216468	0.7539717287	2.583863591	69.86920754	25.56424338	4.566549083				62.54235303	28.42537001	9.032276954							0	0	0	-801.1549788	0.04637989385	-288.98196534902	
798.5949788	93	2	5	0.9824135808	0.03870361625	96.69591911	0.8465563415	2.457524552	69.16052883	26.44846791	4.39100326				62.54235303	28.42537001	9.032276954							0	0	0	-798.5949788	0.03870361625	-411.982453859091	
796.0349788	93	2	5	0.9839620305	0.03323261528	96.7156183	0.9411487498	2.343232946	68.49686419	27.27027294	4.232862871				62.54235303	28.42537001	9.032276954							0	0	0	-796.0349788	0.03323261528	-558.121845467144	
793.4749788	93	2	5	0.9852053262	0.02914047078	96.72319488	1.038136553	2.238668569	67.86960145	28.04179359	4.088604956				62.54235303	28.42537001	9.032276954							0	0	0	-793.4749788	0.02914047078	-727.58702419583	
790.9149788	93	2	5	0.9862306009	0.02596699703	96.7199899	1.137831049	2.142179052	67.27262984	28.77163379	3.955736362				62.54235303	28.42537001	9.032276954							0	0	0	-790.9149788	0.02596699703	-920.563980578481	
788.3549788	93	2	5	0.9870939424	0.02343583286	96.70696077	1.240502857	2.052536375	66.70142605	29.46615696	3.832416989				62.54235303	28.42537001	9.032276954							0	0	0	-788.3549788	0.02343583286	-857.257090019373	
787.0749788	93	2	5	0.9874765455	0.01105612814	96.69698697	1.293033769	2.009979266	66.42437385	29.80173947	3.77388668				62.54235303	28.42537001	9.032276954							0	0	0	-787.0749788	0.01105612814	-54.6642195417156	
786.9149788	93	2	5	0.9875223357	0.001362031566	96.69558342	1.299658386	2.004758189	66.39011536	29.84317877	3.766705863				62.54235303	28.42537001	9.032276954							0	0	0	-786.9149788	0.001362031566	-110.449783477177	
786.8349788	93	2	5	0.9875450638	0.0006786913494	96.69486873	1.302975622	2.002155646	66.37301636	29.86385721	3.763126421				62.54235303	28.42537001	9.032276954							0	0	0	-786.8349788	0.0006786913494	-117.454349504099	
786.7949788	93	2	5	0.9875563869	0.0003386842375	96.69450817	1.304635466	2.000856367	66.36447446	29.87418611	3.761339434				62.54235303	28.42537001	9.032276954							0	0	0	-786.7949788	0.0003386842375	-117.88357297591	
786.7749788	93	2	5	0.9875620384	0.0001691965871	96.69432693	1.305465721	2.000207353	66.36020481	29.87934852	3.76044667				62.54235303	28.42537001	9.032276954							0	0	0	-786.7749788	0.0001691965871	-118.982698777926	
786.7549788	93	2	5	0.9881584955	0.02091356881	96.69496739	1.313803679	1.991228935	66.33338203	29.91782198	3.748795992							43.36164434	51.06106018	5.577295482				0	0	0	-786.7549788	0.02091356881	-9.95530358512636	
786.7349788	93	2	5	0.9886646119	0.01862850534	96.69548336	1.321515402	1.983001235	66.30858642	29.95330483	3.738108749							43.36164434	51.06106018	5.577295482				0	0	0	-786.7349788	0.01862850534	-10.8044136037527	
786.6949788	93	2	5	0.9895399208	0.03362990929	96.69630903	1.33637349	1.967317482	66.26107263	30.02121218	3.717715187							43.36164434	51.06106018	5.577295482				0	0	0	-786.6949788	0.03362990929	3.01033641914213	
786.6149788	93	2	5	0.99089391	0.0562933501	96.69727358	1.364215007	1.938511409	66.17294002	30.14687625	3.680183732							43.36164434	51.06106018	5.577295482				0	0	0	-786.6149788	0.0562933501	4.44700793499342	
786.4549788	93	2	5	0.9926751619	0.08485136517	96.69717424	1.414426386	1.888399373	66.01685886	30.36849114	3.614649992							43.36164434	51.06106018	5.577295482				0	0	0	-786.4549788	0.08485136517	-36.7413299405697	
786.2949788	93	2	5	0.9937889027	0.06570913681	96.69517562	1.459598992	1.84522539	65.87944457	30.56262761	3.557927819							43.36164434	51.06106018	5.577295482				0	0	0	-786.2949788	0.06570913681	-11.2785074913914	
786.1349788	93	2	5	0.9945607172	0.05352929867	96.69182557	1.501263786	1.806910647	65.75509998	30.73752612	3.507373902							43.36164434	51.06106018	5.577295482				0	0	0	-786.1349788	0.05352929867	-16.5970194381302	
785.9749788	93	2	5	0.9951318493	0.04510415941	96.68744465	1.540310522	1.77224483	65.6405681	30.89798195	3.461449948							43.36164434	51.06106018	5.577295482				0	0	0	-785.9749788	0.04510415941	-22.9933319265182	
785.8149788	93	2	5	0.9955741865	0.03893257665	96.68223978	1.57731133	1.74044889	65.53375284	31.04708105	3.419166112							43.36164434	51.06106018	5.577295482				0	0	0	-785.8149788	0.03893257665	-30.4728204050532	
785.6549788	93	2	5	0.9959284577	0.03421919256	96.67635387	1.612659552	1.710986581	65.43321196	31.18694663	3.37984141							43.36164434	51.06106018	5.577295482				0	0	0	-785.6549788	0.03421919256	-39.1548116108591	
785.4949788	93	2	5	0.9962197357	0.03051923693	96.66988897	1.646644526	1.683466504	65.33788735	31.31913448	3.342978169							43.36164434	51.06106018	5.577295482				0	0	0	-785.4949788	0.03051923693	-48.6852411131657	
785.3349788	93	2	5	0.9964639579	0.02750692825	96.66292662	1.679467764	1.657605617	65.2470302	31.44475152	3.308218276							43.36164434	51.06106018	5.577295482				0	0	0	-785.3349788	0.02750692825	-65.8279815612952	
785.0149788	93	2	5	0.9968550312	0.04699589437	96.64773453	1.742271581	1.609993889	65.0763699	31.67972379	3.243906314							43.36164434	51.06106018	5.577295482				0	0	0	-785.0149788	0.04699589437	20.0669787193424	
784.3749788	93	2	5	0.997395049	0.07271830939	96.61334491	1.859416882	1.527238208	64.76857823	32.10034623	3.131075535							43.36164434	51.06106018	5.577295482				0	0	0	-784.3749788	0.07271830939	-141.092853517125	
783.7349788	93	2	5	0.9977491957	0.0572742017	96.57488834	1.968685242	1.456426419	64.49294252	32.47368386	3.03337362							43.36164434	51.06106018	5.577295482				0	0	0	-783.7349788	0.0572742017	-54.5470946881477	
783.0949788	93	2	5	0.9980021238	0.04713935896	96.53327466	2.072519185	1.394206151	64.24047198	32.81297064	2.946557379							43.36164434	51.06106018	5.577295482				0	0	0	-783.0949788	0.04713935896	-78.6212013482694	
782.4549788	93	2	5	0.9981932604	0.03999124593	96.48905586	2.172403352	1.338540785	64.00571029	33.12623769	2.86805202							43.36164434	51.06106018	5.577295482				0	0	0	-782.4549788	0.03999124593	-107.391946923483	
781.8149788	93	2	5	0.9983436275	0.03468641626	96.44259373	2.269323492	1.288082779	63.78504981	33.41879452	2.796155675							43.36164434	51.06106018	5.577295482				0	0	0	-781.8149788	0.03468641626	-140.920556657268	
781.1749788	93	2	5	0.9984655371	0.03059817108	96.3941382	2.363975888	1.241885909	63.57595907	33.69436646	2.729674475							43.36164434	51.06106018	5.577295482				0	0	0	-781.1749788	0.03059817108	-179.272491779834	
780.5349788	93	2	5	0.9985667153	0.02735444576	96.34386814	2.456876238	1.199255623	63.37658102	33.95568612	2.667732859							43.36164434	51.06106018	5.577295482				0	0	0	-780.5349788	0.02735444576	-222.511590943898	
779.8949788	93	2	5	0.9986522746	0.02472049002	96.29191452	2.548421171	1.159664308	63.18550565	34.20482811	2.609666241							43.36164434	51.06106018	5.577295482				0	0	0	-779.8949788	0.02472049002	-270.700081003639	
779.2549788	93	2	5	0.998725743	0.0225409324	96.23837456	2.638925385	1.122700054	63.00163252	34.44341133	2.554956152							43.36164434	51.06106018	5.577295482				0	0	0	-779.2549788	0.0225409324	-324.349679986798	
778.6149788	93	2	5	0.9987896514	0.02071292554	96.18331703	2.728650481	1.088032492	62.82407341	34.67274007	2.503186521							43.36164434	51.06106018	5.577295482				0	0	0	-778.6149788	0.02071292554	-314.70669603679	
