T	w(AL)	w(CU)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI					
930.8705348	99	1	0	0		99.90302268	0.09697731773			99	1	0.003831909622	-0.003831909622			0.003831909622	-0.003831909622	-930.8705348	0			
930.8605348	99	1	0.004249278772	0.004227196277		99.90264903	0.09735097396			98.99616815	1.003831846	0.007663661528	-0.007663661528			0	0	-930.8605348	0.004227196277			
930.8405348	99	1	0.01265637636	0.008398268453		99.90190168	0.09809831765			98.98850441	1.011495587	0.01149520913	-0.01149520913			0	0	-930.8405348	0.008398268453			
930.8005348	99	1	0.02906200347	0.0165286907		99.90040693	0.09959306742			98.97317843	1.026821575	0.01915721074	-0.01915721074			0	0	-930.8005348	0.0165286907			
930.7205348	99	1	0.06039107289	0.03209511391		99.89741704	0.1025829571			98.94253041	1.057469595	0.03447852805	-0.03447852805			0	0	-930.7205348	0.03209511391			
930.5605348	99	1	0.1176970859	0.06065602992		99.89143577	0.1085642258			98.881251	1.118748997	0.06510834194	-0.06510834194			0	0	-930.5605348	0.06065602992			
930.2405348	99	1	0.2146882878	0.1092977555		99.87946735	0.1205326465			98.7587602	1.241239801	0.1263170672	-0.1263170672			0	0	-930.2405348	0.1092977555			
929.6005348	99	1	0.358856261	0.1824210804		99.85550634	0.1444936554			98.51404995	1.485950052	0.2485288776	-0.2485288776			0	0	-929.6005348	0.1824210804			
928.9605348	99	1	0.4599265679	0.1564444647		99.83151343	0.1684865736			98.26971528	1.730284718	0.2481497286	-0.2481497286			0	0	-928.9605348	0.1564444647			
928.3205348	99	1	0.5345377467	0.1369263307		99.8074874	0.1925126012			98.02575729	1.974242708	0.2477666141	-0.2477666141			0	0	-928.3205348	0.1369263307			
927.6805348	99	1	0.5917694071	0.1217115367		99.78342809	0.2165719105			97.78218731	2.217812688	0.2473725385	-0.2473725385			0	0	-927.6805348	0.1217115367			
927.0405348	99	1	0.6369953408	0.109523182		99.75933488	0.2406651191			97.53901294	2.46098706	0.2469707056	-0.2469707056			0	0	-927.0405348	0.109523182			
926.4005348	99	1	0.6735916076	0.09953895095		99.73520726	0.2647927405			97.29624237	2.703757631	0.2465605405	-0.2465605405			0	0	-926.4005348	0.09953895095			
925.7605348	99	1	0.7037835001	0.09120993749		99.71104468	0.2889553203			97.05388382	2.946116184	0.2461420247	-0.2461420247			0	0	-925.7605348	0.09120993749			
925.1205348	99	1	0.7290959388	0.08415556005		99.68684658	0.3131534152			96.81194553	3.188054474	0.2457151314	-0.2457151314			0	0	-925.1205348	0.08415556005			
924.4805348	99	1	0.7506080665	0.07810361781		99.66261241	0.3373875931			96.57043577	3.429564225	0.2452798335	-0.2452798335			0	0	-924.4805348	0.07810361781			
923.8405348	99	1	0.7691045237	0.07285426825		99.63834157	0.3616584334			96.32936286	3.670637139	0.2448361062	-0.2448361062			0	0	-923.8405348	0.07285426825			
923.2005348	99	1	0.7851691612	0.06825747983		99.61403347	0.3859665267			96.08873511	3.911264893	0.2443839284	-0.2443839284			0	0	-923.2005348	0.06825747983			
922.5605348	99	1	0.7992451844	0.06419842214		99.58968753	0.4103124748			95.84856085	4.151439151	0.243923283	-0.243923283			0	0	-922.5605348	0.06419842214			
921.9205348	99	1	0.8116749481	0.06058771371		99.56530311	0.4346968916			95.60884844	4.391151562	0.243454157	-0.243454157			0	0	-921.9205348	0.06058771371			
920.6405348	99	1	0.8326749255	0.1089950449		99.51641631	0.483583686			95.13084247	4.869157534	0.4817326378	-0.4817326378			0	0	-920.6405348	0.1089950449			
918.0805348	99	1	0.863799363	0.1814075763		99.41815201	0.5818479935			94.18073296	5.819267041	0.9537968952	-0.9537968952			0	0	-918.0805348	0.1814075763			
915.5205348	99	1	0.8855408409	0.154890111		99.3191997	0.6808003043			93.23896469	6.761035313	0.9454313769	-0.9454313769			0	0	-915.5205348	0.154890111			
912.9605348	99	1	0.9015398862	0.1349477995		99.21950958	0.7804904174			92.30603807	7.693961929	0.9365535151	-0.9365535151			0	0	-912.9605348	0.1349477995			
910.4005348	99	1	0.9137759767	0.1193780318		99.11903263	0.8809673743			91.38248	8.617520003	0.927147178	-0.927147178			0	0	-910.4005348	0.1193780318			
907.8405348	99	1	0.9234174729	0.1068787122		99.01771486	0.9822851364			90.46879136	9.531208643	0.9172382346	-0.9172382346			0	0	-907.8405348	0.1068787122			
905.2805348	99	1	0.931196874	0.09661386709		98.91549864	1.084501357			89.56545291	10.43454709	0.9068467024	-0.9068467024			0	0	-905.2805348	0.09661386709			
902.7205348	99	1	0.9375961923	0.08802643654		98.81232231	1.187677687			88.67292115	11.32707885	0.8959969657	-0.8959969657			0	0	-902.7205348	0.08802643654			
900.1605348	99	1	0.9429452937	0.08073098591		98.70812	1.291879998			87.79162406	12.20837594	0.8847176411	-0.8847176411			0	0	-900.1605348	0.08073098591			
897.6005348	99	1	0.9474773637	0.07445238291		98.60282139	1.397178613			86.92195756	13.07804244	0.873040925	-0.873040925			0	0	-897.6005348	0.07445238291			
895.0405348	99	1	0.9513618042	0.06898902269		98.49635141	1.503648586			86.06428244	13.93571756	0.8610020885	-0.8610020885			0	0	-895.0405348	0.06898902269			
892.4805348	99	1	0.9547245803	0.06418983803		98.38863001	1.611369993			85.21892185	14.78107815	0.8486389121	-0.8486389121			0	0	-892.4805348	0.06418983803			
