T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(LI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(LI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(LI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(LI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
781.5922075	75	17	8	0	0		94.71613417	0.1328362985	5.151029527				75	17	8	0.0009715706331	-0.0008311870687	-0.0001403835645				0.0009715706331	-0.0008311870687	-0.0001403835645	-781.5922075	0			
781.5822075	75	17	8	5.002393591E-05	4.936389893E-05		94.71594785	0.1328361078	5.151216041				74.99902842	17.00083087	8.000140715	0.001943838457	-0.001662986318	-0.0002808521394				0	0	0	-781.5822075	4.936389893E-05			
781.5622075	75	17	8	0.0001498291315	9.852344689E-05		94.71557566	0.1328357441	5.151588591				74.99708591	17.00249275	8.000421343	0.002914699242	-0.002493621062	-0.0004210781804				0	0	0	-781.5622075	9.852344689E-05			
781.5222075	75	17	8	0.0003494362242	0.0001970590009		94.71483121	0.1328350227	5.152333765				74.99320007	17.00581733	8.000982598	0.004857914503	-0.004156262719	-0.0007016517834				0	0	0	-781.5222075	0.0001970590009			
781.4422075	75	17	8	0.0007483981676	0.0003939304705		94.71334245	0.1328335532	5.153823994				74.98542973	17.01246584	8.002104437	0.008742209376	-0.007480095648	-0.001262113728				0	0	0	-781.4422075	0.0003939304705			
781.2822075	75	17	8	0.001545286818	0.0007870136192		94.71036544	0.1328304986	5.15680406				74.96989469	17.02575977	8.004345548	0.01650690737	-0.01412593743	-0.002380969946				0	0	0	-781.2822075	0.0007870136192			
780.9622075	75	17	8	0.003135050372	0.001571042983		94.70441371	0.1328239626	5.162762326				74.93884602	17.05233693	8.00881705	0.03202076372	-0.02741033613	-0.004610427584				0	0	0	-780.9622075	0.001571042983			
780.3222075	75	17	8	0.006298625505	0.003130218994		94.69251938	0.1328091857	5.174671435				74.87683406	17.10544863	8.017717311	0.06298661518	-0.05395015492	-0.009036460256				0	0	0	-780.3222075	0.003130218994			
779.0422075	75	17	8	0.01256283446	0.00621357586		94.66876685	0.1327728351	5.198460318				74.75314785	17.21150405	8.035348104	0.1246732041	-0.1069151307	-0.01775807341				0	0	0	-779.0422075	0.00621357586			
776.4822075	75	17	8	0.02483432825	0.01223614132		94.62142429	0.1326757558	5.245899955				74.50702456	17.42307243	8.069903008	0.2470831187	-0.2123953449	-0.03468777388				0	0	0	-776.4822075	0.01223614132			
773.9222075	75	17	8	0.03675641346	0.01202071295		94.57420849	0.1325349671	5.293256545				74.26286973	17.63344394	8.10368633	0.2451063033	-0.2111934898	-0.03391281351				0	0	0	-773.9222075	0.01202071295			
771.3622075	75	17	8	0.04834511793	0.01181273195		94.52711426	0.1323508481	5.340534896				74.02063407	17.8426491	8.136716834	0.2431797217	-0.2100226119	-0.03315710986				0	0	0	-771.3622075	0.01181273195			
768.8022075	75	17	8	0.05961575514	0.0116121136		94.48013535	0.132123787	5.387740867				73.78026668	18.05072007	8.169013244	0.2413042243	-0.2088840226	-0.03242020164				0	0	0	-768.8022075	0.0116121136			
766.2422075	75	17	8	0.07058263714	0.01141843022		94.433266	0.1318541751	5.434879822				73.54171981	18.25768688	8.200593313	0.2394766687	-0.2077755561	-0.03170111253				0	0	0	-766.2422075	0.01141843022			
763.6822075	75	17	8	0.08125921	0.01123134097		94.38650061	0.1315424137	5.481956974				73.30494744	18.46357851	8.231474043	0.2376953007	-0.2066962118	-0.03099908888				0	0	0	-763.6822075	0.01123134097			
761.1222075	75	17	8	0.0916581195	0.01105052718		94.33983369	0.1311889148	5.528977395				73.06990522	18.66842305	8.261671724	0.2359584619	-0.2056450433	-0.03031341863				0	0	0	-761.1222075	0.01105052718			
758.5622075	75	17	8	0.1017912707	0.01087569031		94.29325987	0.1307941022	5.575946024				72.83655036	18.87224766	8.291201978	0.2342645797	-0.2046211518	-0.02964342789				0	0	0	-758.5622075	0.01087569031			
756.0022075	75	17	8	0.1116698821	0.01070655045		94.24677392	0.1303584118	5.622867672				72.60484154	19.07507867	8.320079788	0.2326121623	-0.2036236838	-0.02898847851				0	0	0	-756.0022075	0.01070655045			
753.4422075	75	17	8	0.1213045354	0.01054284493		94.20037067	0.1298822929	5.669747033				72.37473888	19.27694158	8.348319538	0.2309997938	-0.2026518282	-0.02834796557				0	0	0	-753.4422075	0.01054284493			
750.8822075	75	17	8	0.1307052207	0.01038432694		94.15404511	0.1293662084	5.716588686				72.14620381	19.47786115	8.375935038	0.2294261291	-0.2017048138	-0.02772131527				0	0	0	-750.8822075	0.01038432694			
748.3222075	75	17	8	0.139881378	0.01023076447		94.10779226	0.1288106355	5.763397103				71.91919906	19.67786138	8.402939554	0.22788989	-0.2007819072	-0.02710798282				0	0	0	-748.3222075	0.01023076447			
745.7622075	75	17	8	0.1488419349	0.01008193913		94.06160728	0.1282160663	5.810176656				71.69368855	19.87696561	8.42934584	0.2263898607	-0.1998824101	-0.02650745058				0	0	0	-745.7622075	0.01008193913			
743.2022075	75	17	8	0.1575953419	0.009937645251		94.01548537	0.1275830083	5.856931621				71.46963737	20.07519647	8.455166156	0.2249248845	-0.1990056581	-0.02591922635				0	0	0	-743.2022075	0.009937645251			
740.6422075	75	17	8	0.1661496041	0.009797688915		93.96942184	0.1269119848	5.90366618				71.2470117	20.272576	8.480412298	0.2234938596	-0.1981510179	-0.02534284173				0	0	0	-740.6422075	0.009797688915			
738.0822075	75	17	8	0.1745123108	0.009661887181		93.92341203	0.1262035351	5.950384431				71.02577875	20.46912563	8.505095615	0.2220957367	-0.1973178861	-0.02477785066				0	0	0	-738.0822075	0.009661887181			
735.5222075	75	17	8	0.1826906626	0.009530067304		93.8774514	0.1254582154	5.997090389				70.80590676	20.66486621	8.529227036	0.2207295154	-0.1965056873	-0.02422382804				0	0	0	-735.5222075	0.009530067304			
732.9622075	75	17	8	0.1906914964	0.00940206605		93.83153541	0.1246765984	6.04378799				70.58736488	20.85981803	8.552817082	0.2193942413	-0.1957138729	-0.02368036843				0	0	0	-732.9622075	0.00940206605			
730.4022075	75	17	8	0.1985213084	0.009277729047		93.78565963	0.1238592742	6.090481098				70.37012321	21.0540009	8.575875892	0.2180890041	-0.1949419192	-0.02314708491				0	0	0	-730.4022075	0.009277729047			
727.8422075	75	17	8	0.2061862758	0.009156910207		93.73981965	0.1230068502	6.137173504				70.15415268	21.24743408	8.598413235	0.2168129344	-0.1941893265	-0.02262360795				0	0	0	-727.8422075	0.009156910207			
725.2822075	75	17	8	0.2136922759	0.009039471174		93.69401112	0.1221199514	6.183868932				69.93942507	21.4401364	8.620438529	0.2155652018	-0.1934556174	-0.02210958438				0	0	0	-725.2822075	0.009039471174			
722.7222075	75	17	8	0.221044905	0.008925280828		93.64822974	0.1211992205	6.230571044				69.72591294	21.6321262	8.641960854	0.2143450126	-0.1927403362	-0.02160467647				0	0	0	-722.7222075	0.008925280828			
720.1622075	75	17	8	0.2282494952	0.008814214824		93.60247124	0.120245318	6.277283438				69.51358961	21.82342142	8.662988971	0.2131516081	-0.1920430471	-0.02110856101				0	0	0	-720.1622075	0.008814214824			
717.6022075	75	17	8	0.2353111299	0.008706155158		93.55673142	0.1192589224	6.324009659				69.30242912	22.01403955	8.683531329	0.2119842625	-0.191363334	-0.02062092852				0	0	0	-717.6022075	0.008706155158			
715.0422075	75	17	8	0.2422346584	0.00860098978		93.51100608	0.1182407298	6.370753191				69.0924062	22.20399772	8.703596084	0.2108422812	-0.1907007988	-0.02014148243				0	0	0	-715.0422075	0.00860098978			
712.4822075	75	17	8	0.24902471	0.008498612219		93.46529108	0.1171914547	6.41751747				68.88349625	22.39331264	8.723191109	0.2097249992	-0.1900550608	-0.01966993839				0	0	0	-712.4822075	0.008498612219			
709.9222075	75	17	8	0.2556857058	0.008398921248		93.41958229	0.1161118291	6.464305881				68.6756753	22.5820007	8.742324003	0.2086317797	-0.1894257561	-0.01920602362				0	0	0	-709.9222075	0.008398921248			
707.3622075	75	17	8	0.2622218713	0.008301820567		93.37387564	0.1150026028	6.51112176				68.46891998	22.77007791	8.761002106	0.2075620124	-0.1888125362	-0.01874947621				0	0	0	-707.3622075	0.008301820567			
704.8022075	75	17	8	0.2686372467	0.008207218511		93.32816706	0.1138645435	6.5579684				68.26320752	22.95755997	8.779232507	0.2065151125	-0.1882150679	-0.01830004459				0	0	0	-704.8022075	0.008207218511			
702.2422075	75	17	8	0.2749356977	0.008115027777		93.28245251	0.112698436	6.60484905				68.0585157	23.14446224	8.797022053	0.2054905192	-0.1876330322	-0.01785748697				0	0	0	-702.2422075	0.008115027777			
