T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
851.8174831	80	18	2	0.2787464489	0.02042003533	97.64313517	1.298174069	1.058690766	73.71234149	23.940024	2.347634515							0	0	0	-851.8174831	0.02042003533	-2711.12309577215	
849.2574831	80	18	2	0.2942277675	0.01951096693	97.60084402	1.331879131	1.067276849	73.23697894	24.38990843	2.373112633							0	0	0	-849.2574831	0.01951096693	-2935.81454707951	
846.6974831	80	18	2	0.3087540937	0.01867065895	97.55857146	1.365477427	1.075951111	72.77423913	24.82796859	2.397792278							0	0	0	-846.6974831	0.01867065895	-3172.28529081755	
844.1374831	80	18	2	0.3224156965	0.0178922599	97.51630532	1.39898339	1.084711294	72.32348261	25.25480311	2.421714283							0	0	0	-844.1374831	0.0178922599	-3420.69711613952	
841.5774831	80	18	2	0.3352918428	0.01716973394	97.47403409	1.43241051	1.093555404	71.88411043	25.67097277	2.444916798							0	0	0	-841.5774831	0.01716973394	-3681.20337657943	
839.0174831	80	18	2	0.3474524014	0.01649775133	97.4317469	1.465771402	1.102481693	71.4555618	26.07700274	2.467435465							0	0	0	-839.0174831	0.01649775133	-3953.94991380329	
836.4574831	80	18	2	0.3589591794	0.01587159486	97.38943348	1.499077876	1.111488639	71.0373116	26.47338481	2.489303586							0	0	0	-836.4574831	0.01587159486	-4239.0756941188	
833.8974831	80	18	2	0.3698670398	0.01528707972	97.34708408	1.532340996	1.120574929	70.62886811	26.86057961	2.51055228							0	0	0	-833.8974831	0.01528707972	-4539.34727169219	
831.3374831	80	18	2	0.3802252297	0.01474106074	97.30468835	1.56557196	1.129739688	70.22976412	27.23902488	2.531211							0	0	0	-831.3374831	0.01474106074	-4847.77505339135	
828.7774831	80	18	2	0.3900767948	0.0142287766	97.26223972	1.598778827	1.138981451	69.83958159	27.60911217	2.551306237							0	0	0	-828.7774831	0.0142287766	-5168.52966886859	
826.2174831	80	18	2	0.3994610352	0.01374840095	97.2197287	1.631971626	1.148299676	69.4579086	27.97122757	2.570863835							0	0	0	-826.2174831	0.01374840095	-5505.65490726717	
823.6574831	80	18	2	0.4084130969	0.01329702077	97.17714732	1.665158976	1.157693707	69.08436531	28.32572704	2.589907658							0	0	0	-823.6574831	0.01329702077	-5854.57355511544	
821.0974831	80	18	2	0.4169646459	0.0128722555	97.134488	1.698348988	1.167163015	68.71859513	28.67294479	2.608460073							0	0	0	-821.0974831	0.0128722555	-6216.5883300088	
818.5374831	80	18	2	0.4251442883	0.01247196689	97.0917435	1.731549309	1.176707186	68.36026302	29.01319492	2.626542059							0	0	0	-818.5374831	0.01247196689	-6591.81522341483	
815.9774831	80	18	2	0.4329779302	0.0120942286	97.04890694	1.764767152	1.186325912	68.00905392	29.34677276	2.644173313							0	0	0	-815.9774831	0.0120942286	-6980.356953842	
813.4174831	80	18	2	0.4404890886	0.01173730189	97.00597169	1.798009327	1.19601898	67.66467135	29.67395631	2.661372341							0	0	0	-813.4174831	0.01173730189	-7382.3149496301	
810.8574831	80	18	2	0.447699161	0.01139961428	96.96293147	1.83128227	1.205786258	67.32683606	29.9950074	2.678156545							0	0	0	-810.8574831	0.01139961428	-7797.78915668878	
808.2974831	80	18	2	0.4546276587	0.011079741	96.91978024	1.864592066	1.215627697	66.99528484	30.31017286	2.694542301							0	0	0	-808.2974831	0.011079741	-8226.87710254068	
805.7374831	80	18	2	0.4612924112	0.01077638863	96.87651221	1.897944472	1.225543314	66.66976939	30.61968557	2.710545035							0	0	0	-805.7374831	0.01077638863	-8669.67459081295	
803.1774831	80	18	2	0.4677097435	0.01048838094	96.83312187	1.931344937	1.235533189	66.35005526	30.92376545	2.726179291							0	0	0	-803.1774831	0.01048838094	-9126.27619477194	
800.6174831	80	18	2	0.4738946324	0.01021464635	96.78960392	1.964798624	1.24559746	66.03592091	31.2226203	2.741458788							0	0	0	-800.6174831	0.01021464635	-9596.77544307714	
798.0574831	80	18	2	0.4798608436	0.009954206995	96.74595326	1.998310421	1.255736316	65.72715681	31.5164467	2.756396483							0	0	0	-798.0574831	0.009954206995	-10081.2646666893	
795.4974831	80	18	2	0.4856210522	0.009706169002	96.70216505	2.031884961	1.265949992	65.42356465	31.80543073	2.771004621							0	0	0	-795.4974831	0.009706169002	-10579.8352033488	
792.9374831	80	18	2	0.4911869492	0.009469713988	96.6582346	2.065526634	1.276238765	65.12495657	32.08974865	2.785294781							0	0	0	-792.9374831	0.009469713988	-11092.5781010425	
790.3774831	80	18	2	0.4965693362	0.0092440915	96.61415745	2.0992396	1.286602951	64.83115445	32.36956762	2.799277927							0	0	0	-790.3774831	0.0092440915	-11619.583802355	
787.8174831	80	18	2	0.5017782085	0.009028612331	96.56992931	2.133027797	1.297042898	64.54198931	32.64504624	2.812964442							0	0	0	-787.8174831	0.009028612331	-12160.942504491	
785.2574831	80	18	2	0.5068228302	0.008822642585	96.52554606	2.166894956	1.307558987	64.25730069	32.91633514	2.826364171							0	0	0	-785.2574831	0.008822642585	-12716.7442194407	
782.6974831	80	18	2	0.5117117998	0.008625598399	96.48100377	2.200844608	1.318151626	63.9769361	33.18357744	2.839486454							0	0	0	-782.6974831	0.008625598399	-12662.9645644515	
782.3774831	80	18	2	0.5123118866	0.001067913144	96.47542687	2.205089442	1.319483686	63.94219683	33.21669179	2.841111387							0	0	0	-782.3774831	0.001067913144	-94.3480749802025	
782.2974831	80	18	2	0.5124616273	0.000266798203	96.4740323	2.206150507	1.319817197	63.93352242	33.22496019	2.841517388							0	0	0	-782.2974831	0.000266798203	-270.901787311356	
782.2574831	80	18	2	0.5125363842	0.0001332082559	96.4733349	2.206681214	1.319983891	63.92918652	33.22909332	2.841720161							0	0	0	-782.2574831	0.0001332082559	-299.945345261251	
782.2374831	80	18	2	0.5125737479	6.658721902E-05	96.47298621	2.2069465	1.320067291	63.92701895	33.23115952	2.841821523							0	0	0	-782.2374831	6.658721902E-05	-300.281645948698	
782.2274831	80	18	2	0.512592426	3.328937199E-05	96.47281183	2.207079221	1.320108946	63.92593526	33.23219254	2.841872198							0	0	0	-782.2274831	3.328937199E-05	-309.970612693888	
782.2074831	80	18	2	0.5139566327	0.00116379904	96.47133964	2.210190592	1.318469764	63.91886643	33.24159366	2.839539917	43.36164434	51.06106018	5.577295482				0	0	0	-782.2074831	0.00116379904	-610.699685705567	
782.1874831	80	18	2	0.5152765202	0.001130010603	96.46989361	2.213226923	1.316879463	63.91193459	33.25078957	2.837275844	43.36164434	51.06106018	5.577295482				0	0	0	-782.1874831	0.001130010603	-611.564625809383	
782.1474831	80	18	2	0.5178901643	0.002243587506	96.46699516	2.219291636	1.313713201	63.89810655	33.2691271	2.832766348	43.36164434	51.06106018	5.577295482				0	0	0	-782.1474831	0.002243587506	36.1975085107485	
782.0674831	80	18	2	0.523013354	0.00442107502	96.46117485	2.231389468	1.307435682	63.87060438	33.3055786	2.823817021	43.36164434	51.06106018	5.577295482				0	0	0	-782.0674831	0.00442107502	37.3021874501222	
781.9074831	80	18	2	0.5328639528	0.008589988101	96.44943729	2.255469392	1.295093314	63.81617683	33.37763467	2.806188504	43.36164434	51.06106018	5.577295482				0	0	0	-781.9074831	0.008589988101	39.5556136319179	
781.5874831	80	18	2	0.5511338451	0.01626019801	96.42558753	2.303198794	1.271213673	63.70950841	33.51853695	2.771954643	43.36164434	51.06106018	5.577295482				0	0	0	-781.5874831	0.01626019801	44.3517841058142	
780.9474831	80	18	2	0.5828611745	0.02936218214	96.37646934	2.397176523	1.226354136	63.50405595	33.7887694	2.707174658	43.36164434	51.06106018	5.577295482				0	0	0	-780.9474831	0.02936218214	55.1407894057028	
779.6674831	80	18	2	0.6322872841	0.04916090509	96.27306073	2.580696711	1.146242556	63.11937035	34.2907719	2.589857749	43.36164434	51.06106018	5.577295482				0	0	0	-779.6674831	0.04916090509	297.059170293816	
779.0274831	80	18	2	0.6517339969	0.02185775736	96.21897527	2.670895448	1.110129284	62.93783601	34.52592743	2.536236562	43.36164434	51.06106018	5.577295482				0	0	0	-779.0274831	0.02185775736	-26.5216184556018	
778.7074831	80	18	2	0.6604741188	0.01035510335	96.19136946	2.715717246	1.092913289	62.8493839	34.64011317	2.510502931	43.36164434	51.06106018	5.577295482				0	0	0	-778.7074831	0.01035510335	-29.3980392877818	
778.5474831	80	18	2	0.6646261023	0.005044215489	96.17742855	2.738070866	1.084500584	62.80569644	34.69641697	2.497886598	43.36164434	51.06106018	5.577295482				0	0	0	-778.5474831	0.005044215489	-30.9381232696371	
778.4674831	80	18	2	0.6666521649	0.002490608317	96.1704242	2.749234362	1.080341442	62.78398356	34.72437737	2.491639074	43.36164434	51.06106018	5.577295482				0	0	0	-778.4674831	0.002490608317	-31.7276741590156	
778.4274831	80	18	2	0.6676531167	0.001237619534	96.16691348	2.754813073	1.078273447	62.77315907	34.73831076	2.488530176	43.36164434	51.06106018	5.577295482				0	0	0	-778.4274831	0.001237619534	-32.1226337972646	
778.4074831	80	18	2	0.6681506201	0.0006169101345	96.16515607	2.757601565	1.077242365	62.76775475	34.74526584	2.486979413	43.36164434	51.06106018	5.577295482				0	0	0	-778.4074831	0.0006169101345	-32.2761950164588	
778.3874831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-778.3874831	0.3655073923	0.0548109665160041	
778.3674831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-778.3674831	0.3655073923	NaN	
778.3274831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-778.3274831	0.3655073923	NaN	
778.2474831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-778.2474831	0.3655073923	NaN	
778.0874831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-778.0874831	0.3655073923	NaN	
777.7674831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-777.7674831	0.3655073923	NaN	
777.1274831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-777.1274831	0.3655073923	NaN	
775.8474831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-775.8474831	0.3655073923	NaN	
773.2874831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-773.2874831	0.3655073923	NaN	
768.1674831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-768.1674831	0.3655073923	NaN	
763.0474831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-763.0474831	0.3655073923	NaN	
757.9274831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-757.9274831	0.3655073923	NaN	
752.8074831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-752.8074831	0.3655073923	NaN	
747.6874831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-747.6874831	0.3655073923	NaN	
742.5674831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-742.5674831	0.3655073923	NaN	
737.4474831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-737.4474831	0.3655073923	NaN	
732.3274831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-732.3274831	0.3655073923	NaN	
727.2074831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-727.2074831	0.3655073923	NaN	
722.0874831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-722.0874831	0.3655073923	NaN	
716.9674831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-716.9674831	0.3655073923	NaN	
711.8474831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-711.8474831	0.3655073923	NaN	
706.7274831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-706.7274831	0.3655073923	NaN	
701.6074831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-701.6074831	0.3655073923	NaN	
696.4874831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-696.4874831	0.3655073923	NaN	
691.3674831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-691.3674831	0.3655073923	NaN	
686.2474831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-686.2474831	0.3655073923	NaN	
681.1274831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-681.1274831	0.3655073923	NaN	
676.0074831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-676.0074831	0.3655073923	NaN	
670.8874831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-670.8874831	0.3655073923	NaN	
665.7674831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-665.7674831	0.3655073923	NaN	
660.6474831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-660.6474831	0.3655073923	NaN	
655.5274831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-655.5274831	0.3655073923	NaN	
650.4074831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-650.4074831	0.3655073923	NaN	
645.2874831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-645.2874831	0.3655073923	NaN	
640.1674831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-640.1674831	0.3655073923	NaN	
635.0474831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-635.0474831	0.3655073923	NaN	
629.9274831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-629.9274831	0.3655073923	NaN	
624.8074831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-624.8074831	0.3655073923	NaN	
619.6874831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-619.6874831	0.3655073923	NaN	
614.5674831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-614.5674831	0.3655073923	NaN	
609.4474831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-609.4474831	0.3655073923	NaN	
604.3274831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-604.3274831	0.3655073923	NaN	
599.2074831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-599.2074831	0.3655073923	NaN	
594.0874831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-594.0874831	0.3655073923	NaN	
588.9674831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-588.9674831	0.3655073923	NaN	
583.8474831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-583.8474831	0.3655073923	NaN	
578.7274831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-578.7274831	0.3655073923	NaN	
573.6074831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-573.6074831	0.3655073923	NaN	
568.4874831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-568.4874831	0.3655073923	NaN	
563.3674831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-563.3674831	0.3655073923	NaN	
558.2474831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-558.2474831	0.3655073923	NaN	
553.1274831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-553.1274831	0.3655073923	NaN	
548.0074831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-548.0074831	0.3655073923	NaN	
542.8874831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-542.8874831	0.3655073923	NaN	
537.7674831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-537.7674831	0.3655073923	NaN	
532.6474831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-532.6474831	0.3655073923	NaN	
527.5274831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-527.5274831	0.3655073923	NaN	
522.4074831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-522.4074831	0.3655073923	NaN	
517.2874831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-517.2874831	0.3655073923	NaN	
512.1674831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-512.1674831	0.3655073923	NaN	
507.0474831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-507.0474831	0.3655073923	NaN	
501.9274831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-501.9274831	0.3655073923	NaN	
496.8074831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-496.8074831	0.3655073923	NaN	
491.6874831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-491.6874831	0.3655073923	NaN	
486.5674831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-486.5674831	0.3655073923	NaN	
481.4474831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-481.4474831	0.3655073923	NaN	
476.3274831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-476.3274831	0.3655073923	NaN	
471.2074831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-471.2074831	0.3655073923	NaN	
466.0874831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-466.0874831	0.3655073923	NaN	
460.9674831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-460.9674831	0.3655073923	NaN	
455.8474831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-455.8474831	0.3655073923	NaN	
450.7274831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-450.7274831	0.3655073923	NaN	
445.6074831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-445.6074831	0.3655073923	NaN	
440.4874831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-440.4874831	0.3655073923	NaN	
435.3674831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-435.3674831	0.3655073923	NaN	
430.2474831	80	18	2	1	0.3655073923	96.16496055	2.758034943	1.077004504				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-430.2474831	0.3655073923	NaN	
