T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(LI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(LI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(LI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(LI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
736.3751881	74	16	10	0	0		93.08102784	0.05626208064	6.862710079				74	16	10	0.0008329719286	-0.0006960230666	-0.000136948862				0.0008329719286	-0.0006960230666	-0.000136948862	-736.3751881	0			
736.3651881	74	16	10	4.37756431E-05	4.371926129E-05		93.08081574	0.05625990586	6.862924357				73.99916711	16.00069567	10.00013722	0.0016664399	-0.001392476286	-0.0002739636143				0	0	0	-736.3651881	4.371926129E-05			
736.3451881	74	16	10	0.0001311474757	8.729080443E-05		93.08039163	0.05625556957	6.863352796				73.99750155	16.00208745	10.00041101	0.002498986793	-0.002088198972	-0.0004107878209				0	0	0	-736.3451881	8.729080443E-05			
736.3051881	74	16	10	0.0003058899121	0.0001745917462		93.07954353	0.05624689485	6.864209572				73.99416981	16.00487163	10.00095856	0.004165098496	-0.0034805889	-0.0006845095955				0	0	0	-736.3051881	0.0001745917462			
736.2251881	74	16	10	0.0006552124356	0.0003490667982		93.07784742	0.0562295373	6.865923045				73.98750692	16.01043999	10.00205309	0.007496168787	-0.006264780826	-0.001231387962				0	0	0	-736.2251881	0.0003490667982			
736.0651881	74	16	10	0.001353179929	0.0006975762392		93.07445546	0.05619478595	6.869349755				73.97418372	16.02157629	10.00423999	0.01415669267	-0.01183331551	-0.00232337716				0	0	0	-736.0651881	0.0006975762392			
735.7451881	74	16	10	0.002746528835	0.001393293952		93.06767288	0.05612515386	6.876201962				73.94754651	16.04384885	10.00860463	0.02747128058	-0.02297098787	-0.004500292711				0	0	0	-735.7451881	0.001393293952			
735.1051881	74	16	10	0.005522932016	0.002779186858		93.05411308	0.05598537447	6.889901543				73.8943088	16.08839381	10.01729739	0.05407473578	-0.0452487963	-0.008825939483				0	0	0	-735.1051881	0.002779186858			
733.8251881	74	16	10	0.01103495244	0.00552903002		93.02701453	0.05570377818	6.917281696				73.7879791	16.17748356	10.03453733	0.1071796867	-0.08981466141	-0.01736502529				0	0	0	-733.8251881	0.00552903002			
731.2651881	74	16	10	0.02189118738	0.01093770523		92.97291814	0.0551336055	6.97194825				73.57581894	16.35577557	10.06840548	0.2129890232	-0.1789904976	-0.03399852559				0	0	0	-731.2651881	0.01093770523			
728.7051881	74	16	10	0.03250778557	0.01080034157		92.91887427	0.05454989152	7.026575838				73.36462771	16.53375532	10.10161697	0.2120159823	-0.1786769659	-0.03333901646				0	0	0	-728.7051881	0.01080034157			
726.1451881	74	16	10	0.04289330187	0.01066660263		92.86487877	0.05395309426	7.081168133				73.154385	16.71143275	10.13418225	0.2110637786	-0.1783734625	-0.03269031606				0	0	0	-726.1451881	0.01066660263			
723.5851881	74	16	10	0.05305603589	0.01053651107		92.81092667	0.0533436721	7.135729662				72.94506945	16.88881865	10.1661119	0.2101330136	-0.178080784	-0.03205222956				0	0	0	-723.5851881	0.01053651107			
721.0251881	74	16	10	0.06300385456	0.010409893		92.75701328	0.0527220883	7.190264628				72.73666099	17.06592299	10.19741602	0.2092224059	-0.1777981239	-0.03142428198				0	0	0	-721.0251881	0.010409893			
718.4651881	74	16	10	0.07274425389	0.01028661967		92.70313402	0.05208881119	7.244777171				72.52914003	17.2427556	10.22810437	0.2083314507	-0.1775253194	-0.03080613131				0	0	0	-718.4651881	0.01028661967			
715.9051881	74	16	10	0.08228438097	0.01016656886		92.64928432	0.05144431392	7.299271371				72.32248748	17.41932613	10.25818638	0.2074596674	-0.1772622179	-0.03019744955				0	0	0	-715.9051881	0.01016656886			
713.3451881	74	16	10	0.09163105444	0.01004962439		92.59545968	0.05078907436	7.35375125				72.11668471	17.59564412	10.28767118	0.2066065962	-0.1770086747	-0.02959792155				0	0	0	-713.3451881	0.01004962439			
710.7851881	74	16	10	0.1007907834	0.009935675711		92.54165565	0.05012357484	7.408220777				71.91171349	17.77171893	10.31656757	0.2057717972	-0.1767645527	-0.02900724444				0	0	0	-710.7851881	0.009935675711			
708.2251881	74	16	10	0.109769785	0.009824617611		92.48786783	0.049448302	7.462683872				71.70755607	17.94755984	10.34488409	0.2049548496	-0.1765297227	-0.02842512689				0	0	0	-708.2251881	0.009824617611			
705.6651881	74	16	10	0.1185740011	0.009716349879		92.43409185	0.04876374646	7.517144404				71.50419505	18.12317597	10.37262898	0.2041553507	-0.1763040621	-0.02785128857				0	0	0	-705.6651881	0.009716349879			
703.1051881	74	16	10	0.1272091134	0.009610777022		92.3803234	0.04807040267	7.571606199				71.30161343	18.29857634	10.39981023	0.2033729151	-0.1760874556	-0.02728545949				0	0	0	-703.1051881	0.009610777022			
700.5451881	74	16	10	0.1356805579	0.009507807994		92.32655819	0.04736876855	7.626073039				71.0997946	18.47376986	10.42643554	0.2026071738	-0.1758797943	-0.0267273795				0	0	0	-700.5451881	0.009507807994			
697.9851881	74	16	10	0.1439935383	0.009407355939		92.27279199	0.04665934525	7.680548664				70.89872226	18.64876534	10.4525124	0.2018577733	-0.1756809755	-0.02617679778				0	0	0	-697.9851881	0.009407355939			
695.4251881	74	16	10	0.1521530383	0.00930933796		92.21902058	0.04594263685	7.73503678				70.69838048	18.82357149	10.47804803	0.2011243751	-0.1754909027	-0.02563347233				0	0	0	-695.4251881	0.00930933796			
692.8651881	74	16	10	0.1601638336	0.009213674894		92.1652398	0.04521914999	7.789541054				70.49875365	18.99819693	10.50304943	0.2004066549	-0.1753094854	-0.02509716953				0	0	0	-692.8651881	0.009213674894			
690.3051881	74	16	10	0.1680305026	0.009120291106		92.11144549	0.04448939357	7.84406512				70.29982644	19.1726502	10.52752336	0.1997043019	-0.1751366382	-0.02456766369				0	0	0	-690.3051881	0.009120291106			
687.7451881	74	16	10	0.1757574369	0.009029114308		92.05763354	0.04375387839	7.898612581				70.10158387	19.34693975	10.55147638	0.1990170183	-0.1749722816	-0.02404473669				0	0	0	-687.7451881	0.009029114308			
685.1851881	74	16	10	0.1833488507	0.008940075364		92.00379987	0.04301311676	7.953187011				69.90401119	19.52107397	10.57491484	0.1983445188	-0.1748163412	-0.02352817756				0	0	0	-685.1851881	0.008940075364			
682.6251881	74	16	10	0.1908087899	0.008853108135		91.94994042	0.04226762216	8.007791956				69.70709395	19.69506118	10.59784487	0.1976865296	-0.1746687475	-0.02301778215				0	0	0	-682.6251881	0.008853108135			
680.0651881	74	16	10	0.1981411409	0.008768149311		91.89605115	0.04151790881	8.062430937				69.51081796	19.86890962	10.62027243	0.1970427887	-0.174529436	-0.02251335276				0	0	0	-680.0651881	0.008768149311			
677.5051881	74	16	10	0.2053496381	0.008685138273		91.84212806	0.04076449126	8.117107452				69.31516928	20.04262747	10.64220325	0.1964130447	-0.1743983468	-0.02201469784				0	0	0	-677.5051881	0.008685138273			
674.9451881	74	16	10	0.2124378715	0.008604016948		91.78816714	0.040007884	8.171824976				69.1201342	20.21622289	10.66364291	0.1957970566	-0.1742754249	-0.02152163169				0	0	0	-674.9451881	0.008604016948			
672.3851881	74	16	10	0.2194092942	0.008524729684		91.73416443	0.039248601	8.226586965				68.92569925	20.38970395	10.6845968	0.1951945935	-0.1741606194	-0.02103397413				0	0	0	-672.3851881	0.008524729684			
669.8251881	74	16	10	0.2262672283	0.008447223123		91.68011599	0.03848715527	8.281396858				68.73185119	20.56307869	10.70507013	0.1946054341	-0.1740538838	-0.0205515503				0	0	0	-669.8251881	0.008447223123			
667.2651881	74	16	10	0.233014872	0.008371446094		91.62601787	0.03772405842	8.336258076				68.53857696	20.7363551	10.72506794	0.1940293663	-0.1739551759	-0.02007419034				0	0	0	-667.2651881	0.008371446094			
664.7051881	74	16	10	0.2396553046	0.008297349497		91.57186615	0.0369598202	8.391174027				68.34586373	20.90954115	10.74459512	0.1934661868	-0.1738644576	-0.01960172917				0	0	0	-664.7051881	0.008297349497			
662.1451881	74	16	10	0.2461914928	0.00822488621		91.51765695	0.036194948	8.446148104				68.15369886	21.08264475	10.76365638	0.192915701	-0.1737816948	-0.01913400624				0	0	0	-662.1451881	0.00822488621			
659.5851881	74	16	10	0.2526262957	0.008154010986		91.46338636	0.03542994642	8.501183692				67.96206989	21.25567381	10.7822563	0.1923777224	-0.1737068571	-0.01867086535				0	0	0	-659.5851881	0.008154010986			
657.0251881	74	16	10	0.2589624697	0.008084680371		91.40905052	0.03466531675	8.556284163				67.77096454	21.42863619	10.80039927	0.1918520725	-0.1736399181	-0.01821215438				0	0	0	-657.0251881	0.008084680371			
654.4651881	74	16	10	0.2652026731	0.008016852613		91.35464556	0.03390155648	8.611452884				67.58037069	21.60153974	10.81808958	0.1913385804	-0.1735808553	-0.01775772513				0	0	0	-654.4651881	0.008016852613			
