T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(LI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(LI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(LI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(LI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
789.1547105	76	16	8	0	0		94.7981688	0.1246405008	5.077190704				76	16	8	0.0009926047857	-0.0008382793949	-0.0001543253908				0.0009926047857	-0.0008382793949	-0.0001543253908	-789.1547105	0			
789.1447105	76	16	8	5.322840572E-05	5.289049358E-05		94.79797782	0.1246406645	5.077381516				75.99900805	16.00083742	8.000154528	0.001985190601	-0.001676559789	-0.0003086308123				0	0	0	-789.1447105	5.289049358E-05			
789.1247105	76	16	8	0.0001594777112	0.0001056094614		94.79759632	0.1246410068	5.077762671				75.99702277	16.0025141	8.000463139	0.002977792474	-0.002514896187	-0.0004628962873				0	0	0	-789.1247105	0.0001056094614			
789.0847105	76	16	8	0.0003718905266	0.0002111514954		94.79683324	0.1246416961	5.078525066				75.99305282	16.00586705	8.001080137	0.004962331071	-0.004191109213	-0.000771221858				0	0	0	-789.0847105	0.0002111514954			
789.0047105	76	16	8	0.0007964302294	0.0004220901703		94.79530723	0.1246430491	5.080049719				75.98511434	16.01257226	8.002313394	0.008930643813	-0.0075432972	-0.001387346613				0	0	0	-789.0047105	0.0004220901703			
788.8447105	76	16	8	0.001644337671	0.0008432248874		94.7922558	0.1246456444	5.083098552				75.96924338	16.02597954	8.00477708	0.01686314367	-0.01424581738	-0.002617326289				0	0	0	-788.8447105	0.0008432248874			
788.5247105	76	16	8	0.003335603538	0.001683063392		94.78615554	0.1246504266	5.089194036				75.93752418	16.05278314	8.009692679	0.03271167192	-0.02764344705	-0.005068224871				0	0	0	-788.5247105	0.001683063392			
787.8847105	76	16	8	0.006700062508	0.00335266488		94.77396532	0.124658359	5.101376323				75.87417636	16.10634669	8.019476945	0.06434316871	-0.05440923133	-0.009933937375				0	0	0	-787.8847105	0.00335266488			
786.6047105	76	16	8	0.01335772424	0.006652203851		94.74962572	0.124667719	5.125706561				75.74783896	16.21330184	8.038859204	0.1273464809	-0.1078242068	-0.01952227413				0	0	0	-786.6047105	0.006652203851			
784.0447105	76	16	8	0.02638284617	0.01308813855		94.7011288	0.1246633078	5.17420789				75.49648519	16.42666542	8.076849386	0.2523339379	-0.2141976414	-0.03813629651				0	0	0	-784.0447105	0.01308813855			
781.4847105	76	16	8	0.03901419742	0.01284516345		94.6527807	0.1246167009	5.222602599				75.24721971	16.63879063	8.113989666	0.2502368131	-0.2129541568	-0.03728265622				0	0	0	-781.4847105	0.01284516345			
