T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(LI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(LI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(LI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(LI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
871.4906359	79	18	3	0	0		97.82136016	0.6720736336	1.506566209				79	18	3	0.002136591043	-0.001967063408	-0.0001695276345				0.002136591043	-0.001967063408	-0.0001695276345	-871.4906359	0			
871.4806359	79	18	3	0.0001202076704	0.0001136486848		97.82121587	0.6721518676	1.50663226				78.99786369	18.00196665	3.000169664	0.004272921547	-0.003933899342	-0.0003390222056				0	0	0	-871.4806359	0.0001136486848			
871.4606359	79	18	3	0.0003601988062	0.0002269555573		97.8209274	0.6723084269	1.506764176				78.99359123	18.00590014	3.000508627	0.006408240896	-0.00589983522	-0.0005084056766				0	0	0	-871.4606359	0.0002269555573			
871.4206359	79	18	3	0.0008396994862	0.0004535543354		97.82035051	0.6726214907	1.507027997				78.98504963	18.01376417	3.001186204	0.01067634209	-0.009829444956	-0.000846897131				0	0	0	-871.4206359	0.0004535543354			
871.3406359	79	18	3	0.0017967881	0.0009056125333		97.81919723	0.6732473299	1.50755544				78.96797928	18.02948067	3.002540053	0.0192031332	-0.01768029581	-0.001522837389				0	0	0	-871.3406359	0.0009056125333			
871.1806359	79	18	3	0.00370340571	0.001805639724		97.81689131	0.6744982867	1.508610402				78.93388952	18.06086816	3.005242324	0.0362187553	-0.03334822859	-0.002870526709				0	0	0	-871.1806359	0.001805639724			
870.8606359	79	18	3	0.007486679345	0.003589118272		97.81228312	0.6769970509	1.510719834				78.86591294	18.12346181	3.010625247	0.07009895643	-0.06454971816	-0.005549238278				0	0	0	-870.8606359	0.003589118272			
870.2206359	79	18	3	0.01493568171	0.007091129487		97.80308114	0.6819821596	1.514936703				78.73076253	18.24793193	3.021305539	0.1372615497	-0.1264207798	-0.01084076993				0	0	0	-870.2206359	0.007091129487			
868.9406359	79	18	3	0.02935809749	0.01382787983		97.7847389	0.691910718	1.523350387				78.46359063	18.49409982	3.042309552	0.2692432387	-0.2480770709	-0.0211661678				0	0	0	-868.9406359	0.01382787983			
866.3806359	79	18	3	0.05648589387	0.02636482223		97.74827744	0.711595186	1.54012737				77.94137614	18.97563691	3.082986954	0.5242238297	-0.4833908527	-0.04083297702				0	0	0	-866.3806359	0.02636482223			
863.8206359	79	18	3	0.08152617523	0.02498601602		97.71206552	0.7310222037	1.556912279				77.43472624	19.44317913	3.122094623	0.5086008474	-0.469343986	-0.03925686139				0	0	0	-863.8206359	0.02498601602			
861.2606359	79	18	3	0.1047210885	0.02372921835		97.67608356	0.750207266	1.573709172				76.94274024	19.89753012	3.159729648	0.4938813191	-0.4561026434	-0.03777867573				0	0	0	-861.2606359	0.02372921835			
858.7006359	79	18	3	0.1262772125	0.02258052792		97.64031407	0.7691639471	1.590521981				76.46458103	20.3394372	3.195981776	0.4800020354	-0.4436114637	-0.03639057161				0	0	0	-858.7006359	0.02258052792			
856.1406359	79	18	3	0.146371421	0.02152760252		97.60474114	0.7879044299	1.607354426				75.99947138	20.76959508	3.230933541	0.4669029049	-0.4318175984	-0.03508530653				0	0	0	-856.1406359	0.02152760252			
853.5806359	79	18	3	0.1651559841	0.02055980083		97.56935037	0.8064395987	1.624210028				75.54668988	21.18864923	3.264660883	0.4545279149	-0.4206716504	-0.03385626454				0	0	0	-853.5806359	0.02055980083			
851.0206359	79	18	3	0.1827626637	0.01966791067		97.53412869	0.8247791667	1.641092146				75.10556694	21.59719933	3.297233727	0.4428250274	-0.4101276199	-0.03269740746				0	0	0	-851.0206359	0.01966791067			
848.4606359	79	18	3	0.1993060259	0.01884392942		97.49906421	0.8429317877	1.658004003				74.67548096	21.99580252	3.328716515	0.4317460879	-0.4001428555	-0.03160323241				0	0	0	-848.4606359	0.01884392942			
845.9006359	79	18	3	0.2148861399	0.0180808816		97.46414614	0.8609051558	1.674948704				74.2558546	22.38497671	3.359168697	0.4212466599	-0.3906779315	-0.03056872845				0	0	0	-845.9006359	0.0180808816			
843.3406359	79	18	3	0.2295907884	0.01737266707		97.42936465	0.8787060932	1.691929257				73.84615129	22.76520353	3.388645178	0.4112858164	-0.3816964823	-0.02958933409				0	0	0	-843.3406359	0.01737266707			
840.7806359	79	18	3	0.2434972899	0.016713934		97.39471079	0.896340628	1.70894858				73.44587198	23.13693129	3.417196724	0.4018259091	-0.3731650125	-0.02866089661				0	0	0	-840.7806359	0.016713934			
838.2206359	79	18	3	0.2566740082	0.0160999726		97.36017642	0.9138140635	1.726009512				73.0545521	23.50057756	3.444870336	0.392832331	-0.3650526969	-0.02777963412				0	0	0	-838.2206359	0.0160999726			
835.6606359	79	18	3	0.2691816104	0.01552662552		97.32575414	0.9311310387	1.743114824				72.67175875	23.85653167	3.471709579	0.3842732806	-0.3573311803	-0.02694210032				0	0	0	-835.6606359	0.01552662552			
833.1006359	79	18	3	0.2810745268	0.01499074934		97.29143635	0.9482959395	1.760267706				72.29708255	24.20516204	3.497755416	0.3761195343	-0.349974382	-0.0261451523				0	0	0	-833.1006359	0.01499074934			
830.5406359	79	18	3	0.2924003857	0.01448772388		97.25721867	0.9653114407	1.777469893				71.93015834	24.54679722	3.523044445	0.3683383735	-0.3429528552	-0.02538551832				0	0	0	-830.5406359	0.01448772388			
827.9806359	79	18	3	0.303202649	0.01401571192		97.22309467	0.9821809294	1.794724401				71.57062741	24.88176052	3.547612071	0.3609172426	-0.3362558264	-0.02466141618				0	0	0	-827.9806359	0.01401571192			
825.4206359	79	18	3	0.3135202013	0.01357186649		97.18905935	0.9989068726	1.812033777				71.21815997	25.21034916	3.571490872	0.3538270948	-0.3298570861	-0.02397000874				0	0	0	-825.4206359	0.01357186649			
822.8606359	79	18	3	0.3233880921	0.01315386305		97.15510819	1.015491287	1.829400521				70.87244712	25.53284164	3.594711235	0.3470469836	-0.3237378849	-0.02330909868				0	0	0	-822.8606359	0.01315386305			
820.3006359	79	18	3	0.3328380004	0.0127596181		97.12123714	1.031935771	1.846827093				70.53319918	25.84949928	3.617301541	0.3405576322	-0.3178809592	-0.02267667297				0	0	0	-820.3006359	0.0127596181			
817.7406359	79	18	3	0.3418986321	0.0123872582		97.08744255	1.048241533	1.864315913				70.20014417	26.1605675	3.639288329	0.3343412541	-0.3122703711	-0.02207088306				0	0	0	-817.7406359	0.0123872582			
815.1806359	79	18	3	0.3505960633	0.01203509515		97.05372122	1.064409412	1.881869367				69.87302649	26.46627706	3.660696446	0.3283814279	-0.3068913982	-0.02149002965				0	0	0	-815.1806359	0.01203509515			
812.6206359	79	18	3	0.3589540362	0.01170160427		97.02007029	1.080439902	1.899489807				69.55160566	26.76684517	3.681549179	0.3226629768	-0.3017304282	-0.02093254866				0	0	0	-812.6206359	0.01170160427			
810.0606359	79	18	3	0.3669942166	0.01138540567		96.98648727	1.096333167	1.917179559				69.23565517	27.06247645	3.701868378	0.3171718611	-0.2967748625	-0.02039699862				0	0	0	-810.0606359	0.01138540567			
807.5006359	79	18	3	0.3747364181	0.01108524793		96.95297002	1.112089064	1.934940917				68.9249615	27.35336393	3.721674568	0.3118950789	-0.2920130295	-0.01988204941				0	0	0	-807.5006359	0.01108524793			
804.9406359	79	18	3	0.3821987975	0.01079999387		96.91951669	1.127707152	1.952776156				68.61932311	27.63968984	3.740987051	0.3068205775	-0.2874341054	-0.01938647209				0	0	0	-804.9406359	0.01079999387			
802.3806359	79	18	3	0.3893980259	0.01052860819		96.88612577	1.143186707	1.970687525				68.31854961	27.92162639	3.759823994	0.3019371719	-0.2830280422	-0.01890912978				0	0	0	-802.3806359	0.01052860819			
799.8206359	79	18	3	0.3963494396	0.01027014654		96.85279601	1.158526737	1.988677256				68.02246099	28.1993365	3.778202516	0.297234472	-0.2787855025	-0.01844896948				0	0	0	-799.8206359	0.01027014654			
797.2606359	79	18	3	0.403067172	0.01002374604		96.81952645	1.17372599	2.006747562				67.73088682	28.47297442	3.796138763	0.2927028158	-0.2746978011	-0.01800501471				0	0	0	-797.2606359	0.01002374604			
794.7006359	79	18	3	0.409564271	0.009788616868		96.78631639	1.188782964	2.024900643				67.44366566	28.74268636	3.813647977	0.2883332093	-0.2707568505	-0.01757635882				0	0	0	-794.7006359	0.009788616868			
792.1406359	79	18	3	0.4158528024	0.009564034869		96.7531654	1.203695917	2.043138685				67.16064443	29.00861101	3.830744562	0.2841172715	-0.2669551125	-0.01716215904				0	0	0	-792.1406359	0.009564034869			
789.5806359	79	18	3	0.4219439416	0.009349335036		96.72007326	1.218462873	2.061463864				66.88167781	29.27088005	3.847442136	0.2800471853	-0.2632855543	-0.01676163105				0	0	0	-789.5806359	0.009349335036			
787.0206359	79	18	3	0.4278480556	0.009143905716		96.68704002	1.233081632	2.079878347				66.60662777	29.52961863	3.863753595	0.2761156518	-0.2597416077	-0.01637404411				0	0	0	-787.0206359	0.009143905716			
784.4606359	79	18	3	0.4335747757	0.008947183485		96.65406593	1.24754977	2.098384295				66.33536308	29.78494577	3.879691152	0.2723158495	-0.2563171329	-0.01599871662				0	0	0	-784.4606359	0.008947183485			
781.9006359	79	18	3	0.4391330622	0.008758648584		96.62115148	1.261864653	2.116983864				66.06775885	30.03697477	3.895266386	0.268641397	-0.2530063848	-0.01563501213				0	0	0	-781.9006359	0.008758648584			
779.3406359	79	18	3	0.4445312634	0.008577820861		96.58829736	1.276023436	2.135679208				65.80369615	30.28581356	3.910490285	0.2650863189	-0.2498039832	-0.0152823357				0	0	0	-779.3406359	0.008577820861			
776.7806359	79	18	3	0.449777167	0.008404256143		96.55550445	1.290023069	2.154472481				65.54306165	30.53156507	3.925373281	0.2616459953	-0.2467058086	-0.01494018678				0	0	0	-776.7806359	0.008404256143			
774.2206359	79	18	3	0.4548780479	0.008237543001		96.52277386	1.303860301	2.173365836				65.28574723	30.77432748	3.939925287	0.2583131925	-0.2437052626	-0.01460792989				0	0	0	-774.2206359	0.008237543001			
771.6606359	79	18	3	0.4598407096	0.008077299822		96.49010688	1.317531685	2.192361432				65.03164969	31.01419458	3.954155728	0.2550839781	-0.2407988442	-0.01428513391				0	0	0	-771.6606359	0.008077299822			
769.1006359	79	18	3	0.4646715232	0.007923172244		96.45750499	1.331033581	2.211461433				64.78067045	31.25125598	3.968073572	0.251953717	-0.2379823771	-0.01397133984				0	0	0	-769.1006359	0.007923172244			
